"","groups"
"482",3
"483",3
"484",3
"485",3
"486",6
"487",6
"488",6
"489",6
"490",6
"491",6
"492",1
"493",6
"494",2
"495",6
"496",6
"497",6
"498",6
"499",6
"500",6
"501",6
"502",6
"503",7
"504",6
"505",2
"506",6
"507",6
"508",6
"509",6
"510",6
"511",6
"512",6
"513",6
"514",6
"515",6
"516",6
"517",6
"518",6
"519",6
"520",6
"521",6
"522",6
"523",6
"524",6
"525",6
"526",1
"527",6
"528",6
"529",6
"530",6
"531",6
"532",6
"533",6
"534",3
"535",3
"536",3
"537",5
"538",3
"539",2
"540",3
"541",3
"542",5
"543",3
"544",3
"545",3
"546",2
"547",3
"548",2
"549",5
"550",5
"551",5
"552",2
"553",5
"554",3
"555",5
"556",3
"557",3
"558",3
"559",3
"560",5
"561",5
"562",3
"563",3
"564",3
"565",5
"566",3
"567",3
"568",3
"569",3
"570",3
"571",3
"572",3
"573",3
"574",3
"575",5
"576",1
"577",1
"578",3
"579",3
"580",3
"581",3
"582",3
"583",3
"584",5
"585",3
"586",3
"587",5
"588",5
"589",5
"590",3
"591",5
"592",5
"593",5
"594",5
"595",5
"596",5
"597",5
"598",3
"599",5
"600",5
"601",3
"602",5
"603",5
"604",5
"605",4
"606",5
"607",5
"608",5
"609",3
"610",3
"611",3
"612",5
"613",3
"614",3
"615",3
"616",5
"617",3
"618",7
"619",1
"620",7
"621",3
"622",7
"623",7
"624",7
"625",7
"626",3
"627",7
"628",7
"629",7
"630",1
"631",7
"632",7
"633",1
"634",7
"635",7
"636",7
"637",7
"638",1
"639",1
"640",1
"641",1
"642",1
"643",1
"644",5
"645",1
"646",1
"647",1
"648",1
"649",1
"650",3
"651",3
"652",3
"653",1
"654",1
"655",1
"656",3
"657",3
"658",3
"659",3
"660",3
"661",1
"662",5
"663",5
"664",5
"665",1
"666",1
"667",5
"668",1
"669",1
"670",1
"671",1
"672",1
"673",1
"674",1
"675",5
"676",1
"677",1
"678",1
"679",1
"680",1
"681",1
"682",6
"683",1
"684",1
"685",1
"686",1
"687",3
"688",1
"689",5
"690",1
"691",1
"692",1
"693",1
"694",1
"695",1
"696",6
"697",3
"698",5
"699",1
"700",5
"701",1
"702",1
"703",5
"704",1
"705",1
"706",1
"707",1
"708",5
"709",5
"710",5
"711",3
"712",3
"713",5
"714",3
"715",1
"716",1
"717",1
"718",3
"719",5
"720",5
"721",1
"722",5
"723",5
"724",1
"725",1
"726",1
"727",1
"728",1
"729",1
"730",1
"731",1
"732",1
"733",1
"734",1
"735",5
"736",1
"737",1
"738",1
"739",1
"740",3
"741",1
"742",1
"743",1
"744",1
"745",1
"746",1
"747",3
"748",1
"749",3
"750",1
"751",1
"752",5
"753",5
"754",5
"755",5
"756",1
"757",1
"758",1
"759",1
"760",1
"761",1
"762",3
"763",3
"764",3
"765",1
"766",1
"767",1
"768",1
"769",1
"770",5
"771",1
"772",1
"773",1
"774",1
"775",3
"776",1
"777",5
"778",3
"779",1
"780",1
"781",5
"782",5
"783",1
"784",1
"785",5
"786",1
"787",1
"788",1
"789",5
"790",1
"791",1
"792",1
"793",5
"794",1
"795",5
"796",1
"797",5
"798",5
"799",5
"800",5
"801",5
"802",5
"803",2
"804",5
"805",5
"806",5
"807",2
"808",5
"809",5
"810",5
"811",5
"812",5
"813",5
"814",5
"815",5
"816",5
"817",5
"818",5
"819",5
"820",5
"821",5
"822",5
"823",5
"824",5
"825",5
"826",5
"827",5
"828",5
"829",5
"830",5
"831",5
"832",2
"833",5
"834",3
"835",5
"836",5
"837",5
"838",5
"839",5
"840",5
"841",3
"842",5
"843",5
"844",5
"845",5
"846",5
"847",5
"848",5
"849",5
"850",5
"851",5
"852",5
"853",5
"854",5
"855",5
"856",5
"857",5
"858",5
"859",5
"860",5
"861",5
"862",5
"863",5
"864",5
"865",5
"866",5
"867",5
"868",5
"869",5
"870",5
"871",3
"872",5
"873",5
"874",5
"875",5
"876",5
"877",5
"878",5
"879",5
"880",5
"881",3
"882",5
"883",5
"884",5
"885",5
"886",5
"887",5
"888",5
"889",5
"890",5
"891",5
"892",5
"893",5
"894",1
"895",5
"896",5
"897",5
"898",5
"899",5
"900",5
"901",5
"902",5
"903",5
"904",5
"905",5
"906",5
"907",5
"908",5
"909",5
"910",5
"911",5
"912",5
"913",5
"914",5
"915",5
"916",5
"917",5
"918",5
"919",5
"920",5
"921",5
"922",5
"923",5
"924",5
"925",5
"926",5
"927",5
"928",5
"929",5
"930",5
"931",5
"932",5
"933",5
"934",5
"935",5
"936",5
"937",5
"938",5
"939",5
"940",5
"941",5
"942",5
"943",5
"944",5
"945",5
"946",5
"947",5
"948",5
"949",5
"950",5
"951",5
"952",5
"953",5
"954",5
"955",5
"956",5
"957",5
"958",5
"959",5
"960",5
"961",5
"962",5
"963",5
"964",5
"965",5
"966",5
"967",5
"968",5
"969",5
"970",5
"971",5
"972",5
"973",5
"974",5
"975",5
"976",5
"977",5
"978",2
"979",5
"980",5
"981",5
"982",5
"983",5
"984",5
"985",5
"986",5
"987",3
"988",3
"989",6
"990",2
"991",6
"992",2
"993",2
"994",6
"995",6
"996",3
"997",3
"998",5
"999",6
"1000",6
"1001",1
"1002",3
"1003",6
"1004",6
"1005",6
"1006",1
"1007",2
"1008",6
"1009",6
"1010",1
"1011",6
"1012",1
"1013",1
"1014",6
"1015",6
"1016",6
"1017",3
"1018",6
"1019",1
"1020",1
"1021",6
"1022",6
"1023",6
"1024",6
"1025",6
"1026",6
"1027",6
"1028",6
"1029",1
"1030",6
"1031",6
"1032",6
"1033",6
"1034",6
"1035",6
"1036",6
"1037",6
"1038",6
"1039",1
"1040",1
"1041",6
"1042",6
"1043",6
"1044",6
"1045",6
"1046",6
"1047",6
"1048",6
"1049",6
"1050",6
"1051",6
"1052",6
"1053",6
"1054",6
"1055",6
"1056",6
"1057",6
"1058",6
"1059",6
"1060",6
"1061",6
"1062",6
"1063",6
"1064",1
"1065",6
"1066",6
"1067",6
"1068",2
"1069",6
"1070",6
"1071",6
"1072",6
"1073",1
"1074",6
"1075",6
"1076",6
"1077",6
"1078",6
"1079",1
"1080",3
"1081",6
"1082",6
"1083",6
"1084",6
"1085",6
"1086",1
"1087",6
"1088",6
"1089",6
"1090",6
"1091",6
"1092",6
"1093",6
"1094",6
"1095",6
"1096",6
"1097",6
"1098",6
"1099",6
"1100",1
"1101",1
"1102",6
"1103",6
"1104",1
"1105",6
"1106",6
"1107",6
"1108",6
"1109",6
"1110",6
"1111",6
"1112",6
"1113",6
"1114",1
"1115",1
"1116",6
"1117",1
"1118",6
"1119",6
"1120",6
"1121",6
"1122",6
"1123",1
"1124",6
"1125",6
"1126",6
"1127",6
"1128",6
"1129",6
"1130",6
"1131",6
"1132",6
"1133",6
"1134",6
"1135",1
"1136",2
"1137",6
"1138",6
"1139",6
"1140",6
"1141",6
"1142",6
"1143",7
"1144",1
"1145",6
"1146",6
"1147",2
"1148",6
"1149",6
"1150",6
"1151",6
"1152",6
"1153",6
"1154",6
"1155",6
"1156",6
"1157",6
"1158",6
"1159",6
"1160",6
"1161",6
"1162",6
"1163",6
"1164",6
"1165",6
"1166",6
"1167",6
"1168",6
"1169",6
"1170",6
"1171",6
"1172",6
"1173",6
"1174",6
"1175",6
"1176",6
"1177",6
"1178",6
"1179",6
"1180",6
"1181",6
"1182",6
"1183",6
"1184",6
"1185",6
"1186",6
"1187",6
"1188",6
"1189",6
"1190",6
"1191",6
"1192",6
"1193",1
"1194",6
"1195",6
"1196",6
"1197",6
"1198",6
"1199",6
"1200",6
"1201",6
"1202",3
"1203",6
"1204",6
"1205",6
"1206",6
"1207",6
"1208",6
"1209",1
"1210",6
"1211",6
"1212",6
"1213",6
"1214",1
"1215",6
"1216",6
"1217",6
"1218",6
"1219",6
"1220",6
"1221",6
"1222",6
"1223",6
"1224",6
"1225",6
"1226",6
"1227",6
"1228",6
"1229",6
"1230",6
"1231",6
"1232",6
"1233",6
"1234",6
"1235",6
"1236",6
"1237",6
"1238",6
"1239",6
"1240",1
"1241",1
"1242",6
"1243",6
"1244",6
"1245",1
"1246",6
"1247",6
"1248",6
"1249",6
"1250",6
"1251",6
"1252",6
"1253",1
"1254",1
"1255",6
"1256",6
"1257",1
"1258",1
"1259",6
"1260",6
"1261",6
"1262",6
"1263",6
"1264",6
"1265",6
"1266",1
"1267",1
"1268",6
"1269",6
"1270",6
"1271",6
"1272",6
"1273",6
"1274",6
"1275",6
"1276",1
"1277",6
"1278",6
"1279",6
"1280",6
"1281",6
"1282",6
"1283",6
"1284",6
"1285",6
"1286",6
"1287",6
"1288",1
"1289",6
"1290",6
"1291",1
"1292",6
"1293",6
"1294",6
"1295",6
"1296",6
"1297",6
"1298",6
"1299",6
"1300",6
"1301",6
"1302",6
"1303",6
"1304",6
"1305",6
"1306",1
"1307",6
"1308",2
"1309",6
"1310",6
"1311",6
"1312",6
"1313",6
"1314",6
"1315",6
"1316",6
"1317",6
"1318",6
"1319",6
"1320",6
"1321",1
"1322",6
"1323",6
"1324",1
"1325",6
"1326",6
"1327",6
"1328",6
"1329",6
"1330",6
"1331",6
"1332",6
"1333",6
"1334",6
"1335",6
"1336",6
"1337",6
"1338",5
"1339",6
"1340",6
"1341",6
"1342",6
"1343",6
"1344",6
"1345",6
"1346",6
"1347",6
"1348",6
"1349",6
"1350",6
"1351",6
"1352",6
"1353",6
"1354",6
"1355",6
"1356",6
"1357",6
"1358",6
"1359",6
"1360",6
"1361",6
"1362",6
"1363",6
"1364",3
"1365",6
"1366",6
"1367",6
"1368",6
"1369",6
"1370",6
"1371",6
"1372",6
"1373",6
"1374",1
"1375",6
"1376",6
"1377",6
"1378",6
"1379",6
"1380",1
"1381",6
"1382",2
"1383",6
"1384",6
"1385",6
"1386",6
"1387",6
"1388",6
"1389",1
"1390",1
"1391",6
"1392",6
"1393",6
"1394",1
"1395",6
"1396",6
"1397",6
"1398",6
"1399",6
"1400",6
"1401",3
"1402",6
"1403",6
"1404",6
"1405",6
"1406",6
"1407",6
"1408",6
"1409",2
"1410",6
"1411",6
"1412",1
"1413",1
"1414",6
"1415",6
"1416",3
"1417",6
"1418",6
"1419",6
"1420",6
"1421",2
"1422",6
"1423",6
"1424",1
"1425",1
"1426",2
"1427",2
"1428",1
"1429",2
"1430",2
"1431",2
"1432",6
"1433",2
"1434",6
"1435",6
"1436",2
"1437",2
"1438",1
"1439",1
"1440",6
"1441",2
"1442",6
"1443",2
"1444",1
"1445",2
"1446",1
"1447",6
"1448",2
"1449",2
"1450",2
"1451",2
"1452",5
"1453",5
"1454",5
"1455",5
"1456",5
"1457",5
"1458",5
"1459",5
"1460",5
"1461",5
"1462",5
"1463",5
"1464",5
"1465",5
"1466",3
"1467",5
"1468",5
"1469",5
"1470",3
"1471",5
"1472",5
"1473",5
"1474",5
"1475",3
"1476",5
"1477",5
"1478",5
"1479",5
"1480",5
"1481",5
"1482",5
"1483",5
"1484",5
"1485",5
"1486",5
"1487",1
"1488",5
"1489",5
"1490",5
"1491",5
"1492",5
"1493",5
"1494",5
"1495",5
"1496",5
"1497",5
"1498",5
"1499",5
"1500",5
"1501",5
"1502",5
"1503",5
"1504",5
"1505",5
"1506",5
"1507",1
"1508",1
"1509",1
"1510",6
"1511",1
"1512",1
"1513",6
"1514",3
"1515",3
"1516",3
"1517",1
"1518",1
"1519",1
"1520",6
"1521",1
"1522",1
"1523",3
"1524",1
"1525",3
"1526",1
"1527",1
"1528",1
"1529",3
"1530",3
"1531",1
"1532",1
"1533",1
"1534",6
"1535",1
"1536",4
"1537",1
"1538",4
"1539",3
"1540",4
"1541",2
"1542",1
"1543",1
"1544",1
"1545",4
"1546",1
"1547",1
"1548",1
"1549",6
"1550",1
"1551",3
"1552",1
"1553",3
"1554",1
"1555",1
"1556",3
"1557",1
"1558",3
"1559",1
"1560",6
"1561",1
"1562",1
"1563",3
"1564",1
"1565",6
"1566",1
"1567",3
"1568",3
"1569",6
"1570",1
"1571",3
"1572",6
"1573",6
"1574",3
"1575",3
"1576",3
"1577",1
"1578",1
"1579",3
"1580",3
"1581",6
"1582",1
"1583",1
"1584",3
"1585",1
"1586",1
"1587",1
"1588",3
"1589",1
"1590",3
"1591",3
"1592",1
"1593",6
"1594",6
"1595",1
"1596",3
"1597",1
"1598",3
"1599",1
"1600",1
"1601",6
"1602",3
"1603",1
"1604",1
"1605",3
"1606",1
"1607",1
"1608",1
"1609",1
"1610",1
"1611",6
"1612",1
"1613",1
"1614",3
"1615",3
"1616",3
"1617",3
"1618",3
"1619",3
"1620",3
"1621",3
"1622",3
"1623",1
"1624",3
"1625",3
"1626",3
"1627",3
"1628",3
"1629",3
"1630",3
"1631",3
"1632",3
"1633",3
"1634",3
"1635",3
"1636",3
"1637",3
"1638",2
"1639",3
"1640",3
"1641",3
"1642",3
"1643",1
"1644",3
"1645",3
"1646",3
"1647",3
"1648",3
"1649",1
"1650",3
"1651",3
"1652",6
"1653",3
"1654",3
"1655",3
"1656",3
"1657",3
"1658",1
"1659",3
"1660",1
"1661",5
"1662",3
"1663",6
"1664",3
"1665",3
"1666",1
"1667",3
"1668",5
"1669",3
"1670",3
"1671",3
"1672",1
"1673",3
"1674",3
"1675",5
"1676",3
"1677",3
"1678",1
"1679",3
"1680",3
"1681",3
"1682",3
"1683",3
"1684",5
"1685",3
"1686",3
"1687",3
"1688",3
"1689",3
"1690",3
"1691",3
"1692",3
"1693",3
"1694",3
"1695",3
"1696",3
"1697",1
"1698",3
"1699",1
"1700",3
"1701",3
"1702",3
"1703",3
"1704",3
"1705",1
"1706",3
"1707",3
"1708",3
"1709",3
"1710",3
"1711",2
"1712",3
"1713",6
"1714",1
"1715",3
"1716",3
"1717",3
"1718",3
"1719",3
"1720",3
"1721",4
"1722",3
"1723",3
"1724",6
"1725",3
"1726",1
"1727",3
"1728",3
"1729",1
"1730",3
"1731",1
"1732",3
"1733",3
"1734",1
"1735",3
"1736",3
"1737",3
"1738",3
"1739",3
"1740",3
"1741",3
"1742",3
"1743",3
"1744",3
"1745",3
"1746",3
"1747",3
"1748",1
"1749",3
"1750",3
"1751",6
"1752",3
"1753",3
"1754",3
"1755",3
"1756",3
"1757",3
"1758",3
"1759",3
"1760",3
"1761",1
"1762",3
"1763",3
"1764",3
"1765",3
"1766",3
"1767",3
"1768",3
"1769",3
"1770",3
"1771",3
"1772",1
"1773",3
"1774",3
"1775",3
"1776",3
"1777",3
"1778",5
"1779",5
"1780",3
"1781",3
"1782",1
"1783",1
"1784",1
"1785",3
"1786",3
"1787",5
"1788",1
"1789",3
"1790",3
"1791",1
"1792",1
"1793",1
"1794",3
"1795",3
"1796",1
"1797",1
"1798",3
"1799",1
"1800",3
"1801",5
"1802",3
"1803",5
"1804",3
"1805",3
"1806",3
"1807",3
"1808",1
"1809",3
"1810",1
"1811",1
"1812",3
"1813",1
"1814",3
"1815",1
"1816",3
"1817",1
"1818",1
"1819",3
"1820",1
"1821",6
"1822",3
"1823",5
"1824",1
"1825",1
"1826",1
"1827",5
"1828",5
"1829",1
"1830",5
"1831",3
"1832",3
"1833",3
"1834",3
"1835",5
"1836",1
"1837",3
"1838",5
"1839",3
"1840",1
"1841",3
"1842",3
"1843",3
"1844",5
"1845",3
"1846",1
"1847",3
"1848",3
"1849",1
"1850",5
"1851",1
"1852",3
"1853",3
"1854",3
"1855",3
"1856",3
"1857",3
"1858",5
"1859",3
"1860",3
"1861",3
"1862",3
"1863",3
"1864",3
"1865",3
"1866",5
"1867",3
"1868",3
"1869",2
"1870",3
"1871",3
"1872",3
"1873",3
"1874",6
"1875",2
"1876",3
"1877",3
"1878",3
"1879",3
"1880",3
"1881",1
"1882",1
"1883",1
"1884",3
"1885",3
"1886",1
"1887",1
"1888",1
"1889",1
"1890",3
"1891",3
"1892",3
"1893",3
"1894",1
"1895",3
"1896",1
"1897",1
"1898",3
"1899",1
"1900",1
"1901",3
"1902",3
"1903",1
"1904",1
"1905",3
"1906",1
"1907",3
"1908",1
"1909",1
"1910",3
"1911",3
"1912",5
"1913",3
"1914",3
"1915",3
"1916",5
"1917",3
"1918",5
"1919",3
"1920",3
"1921",3
"1922",3
"1923",1
"1924",1
"1925",3
"1926",1
"1927",3
"1928",1
"1929",3
"1930",1
"1931",1
"1932",1
"1933",3
"1934",3
"1935",1
"1936",5
"1937",1
"1938",1
"1939",1
"1940",1
"1941",3
"1942",3
"1943",6
"1944",3
"1945",1
"1946",1
"1947",1
"1948",3
"1949",3
"1950",1
"1951",1
"1952",3
"1953",1
"1954",3
"1955",1
"1956",1
"1957",3
"1958",1
"1959",1
"1960",2
"1961",2
"1962",2
"1963",2
"1964",2
"1965",2
"1966",2
"1967",2
"1968",2
"1969",2
"1970",2
"1971",2
"1972",2
"1973",2
"1974",2
"1975",2
"1976",2
"1977",2
"1978",2
"1979",2
"1980",2
"1981",2
"1982",5
"1983",5
"1984",5
"1985",1
"1986",5
"1987",1
"1988",3
"1989",3
"1990",3
"1991",3
"1992",5
"1993",5
"1994",5
"1995",5
"1996",3
"1997",5
"1998",5
"1999",5
"2000",5
"2001",5
"2002",5
"2003",3
"2004",5
"2005",3
"2006",5
"2007",2
"2008",5
"2009",5
"2010",5
"2011",5
"2012",5
"2013",5
"2014",3
"2015",5
"2016",5
"2017",3
"2018",5
"2019",1
"2020",3
"2021",5
"2022",5
"2023",3
"2024",3
"2025",5
"2026",2
"2027",2
"2028",5
"2029",5
"2030",5
"2031",5
"2032",5
"2033",5
"2034",5
"2035",5
"2036",5
"2037",3
"2038",2
"2039",5
"2040",5
"2041",5
"2042",5
"2043",5
"2044",3
"2045",3
"2046",5
"2047",2
"2048",2
"2049",5
"2050",4
"2051",5
"2052",5
"2053",5
"2054",1
"2055",5
"2056",3
"2057",5
"2058",1
"2059",3
"2060",3
"2061",3
"2062",3
"2063",5
"2064",5
"2065",3
"2066",3
"2067",1
"2068",3
"2069",3
"2070",1
"2071",5
"2072",5
"2073",3
"2074",3
"2075",3
"2076",3
"2077",3
"2078",3
"2079",3
"2080",3
"2081",3
"2082",1
"2083",5
"2084",3
"2085",3
"2086",1
"2087",1
"2088",3
"2089",1
"2090",3
"2091",3
"2092",1
"2093",3
"2094",5
"2095",3
"2096",3
"2097",3
"2098",3
"2099",3
"2100",3
"2101",3
"2102",1
"2103",3
"2104",5
"2105",5
"2106",3
"2107",3
"2108",4
"2109",4
"2110",4
"2111",4
"2112",4
"2113",4
"2114",4
"2115",4
"2116",4
"2117",4
"2118",7
"2119",5
"2120",5
"2121",5
"2122",5
"2123",5
"2124",5
"2125",5
"2126",5
"2127",5
"2128",5
"2129",2
"2130",6
"2131",5
"2132",5
"2133",2
"2134",5
"2135",2
"2136",2
"2137",2
"2138",2
"2139",2
"2140",2
"2141",2
"2142",2
"2143",2
"2144",2
"2145",2
"2146",2
"2147",2
"2148",3
"2149",6
"2150",2
"2151",2
"2152",2
"2153",2
"2154",2
"2155",6
"2156",2
"2157",2
"2158",2
"2159",2
"2160",2
"2161",2
"2162",6
"2163",2
"2164",6
"2165",2
"2166",2
"2167",2
"2168",2
"2169",2
"2170",2
"2171",2
"2172",2
"2173",6
"2174",2
"2175",2
"2176",2
"2177",2
"2178",2
"2179",2
"2180",2
"2181",2
"2182",2
"2183",2
"2184",2
"2185",2
"2186",2
"2187",2
"2188",2
"2189",2
"2190",2
"2191",1
"2192",2
"2193",2
"2194",2
"2195",2
"2196",2
"2197",2
"2198",5
"2199",2
"2200",2
"2201",2
"2202",5
"2203",6
"2204",2
"2205",2
"2206",2
"2207",2
"2208",2
"2209",2
"2210",2
"2211",2
"2212",2
"2213",2
"2214",2
"2215",2
"2216",2
"2217",2
"2218",2
"2219",2
"2220",2
"2221",3
"2222",2
"2223",2
"2224",2
"2225",2
"2226",2
"2227",2
"2228",2
"2229",2
"2230",2
"2231",2
"2232",2
"2233",2
"2234",2
"2235",2
"2236",6
"2237",2
"2238",2
"2239",6
"2240",2
"2241",2
"2242",2
"2243",2
"2244",2
"2245",2
"2246",2
"2247",2
"2248",2
"2249",2
"2250",2
"2251",2
"2252",2
"2253",2
"2254",2
"2255",2
"2256",2
"2257",2
"2258",2
"2259",2
"2260",2
"2261",2
"2262",2
"2263",2
"2264",2
"2265",2
"2266",2
"2267",2
"2268",2
"2269",2
"2270",2
"2271",2
"2272",2
"2273",2
"2274",6
"2275",2
"2276",2
"2277",2
"2278",2
"2279",2
"2280",6
"2281",2
"2282",2
"2283",2
"2284",2
"2285",2
"2286",2
"2287",2
"2288",2
"2289",2
"2290",2
"2291",2
"2292",2
"2293",2
"2294",2
"2295",2
"2296",2
"2297",5
"2298",2
"2299",2
"2300",2
"2301",2
"2302",2
"2303",2
"2304",2
"2305",6
"2306",6
"2307",6
"2308",2
"2309",2
"2310",2
"2311",2
"2312",2
"2313",2
"2314",2
"2315",2
"2316",2
"2317",2
"2318",2
"2319",2
"2320",2
"2321",2
"2322",2
"2323",2
"2324",2
"2325",2
"2326",6
"2327",2
"2328",2
"2329",2
"2330",2
"2331",2
"2332",2
"2333",2
"2334",2
"2335",2
"2336",2
"2337",6
"2338",2
"2339",6
"2340",2
"2341",2
"2342",2
"2343",2
"2344",2
"2345",2
"2346",2
"2347",2
"2348",6
"2349",2
"2350",6
"2351",2
"2352",2
"2353",6
"2354",2
"2355",2
"2356",2
"2357",2
"2358",2
"2359",2
"2360",2
"2361",2
"2362",2
"2363",2
"2364",2
"2365",2
"2366",2
"2367",2
"2368",2
"2369",2
"2370",2
"2371",2
"2372",2
"2373",2
"2374",2
"2375",2
"2376",2
"2377",2
"2378",2
"2379",2
"2380",2
"2381",2
"2382",6
"2383",2
"2384",2
"2385",2
"2386",2
"2387",2
"2388",2
"2389",2
"2390",2
"2391",2
"2392",2
"2393",2
"2394",2
"2395",2
"2396",2
"2397",2
"2398",6
"2399",6
"2400",2
"2401",6
"2402",6
"2403",1
"2404",1
"2405",1
"2406",1
"2407",1
"2408",3
"2409",3
"2410",3
"2411",1
"2412",1
"2413",1
"2414",3
"2415",1
"2416",1
"2417",3
"2418",3
"2419",3
"2420",1
"2421",1
"2422",3
"2423",1
"2424",3
"2425",1
"2426",3
"2427",3
"2428",1
"2429",1
"2430",3
"2431",1
"2432",3
"2433",1
"2434",1
"2435",1
"2436",1
"2437",1
"2438",1
"2439",1
"2440",1
"2441",1
"2442",1
"2443",1
"2444",6
"2445",1
"2446",1
"2447",1
"2448",1
"2449",1
"2450",1
"2451",1
"2452",6
"2453",6
"2454",5
"2455",5
"2456",3
"2457",5
"2458",5
"2459",5
"2460",5
"2461",5
"2462",5
"2463",5
"2464",5
"2465",3
"2466",5
"2467",3
"2468",3
"2469",5
"2470",5
"2471",5
"2472",5
"2473",5
"2474",5
"2475",5
"2476",5
"2477",5
"2478",5
"2479",5
"2480",3
"2481",5
"2482",5
"2483",5
"2484",5
"2485",5
"2486",5
"2487",5
"2488",5
"2489",5
"2490",5
"2491",5
"2492",5
"2493",5
"2494",5
"2495",3
"2496",5
"2497",5
