"","X[[i]]"
"1",7
"2",3
"3",7
"4",8
"5",8
"6",5
"7",5
"8",8
"9",8
"10",1
"11",7
"12",2
"13",2
"14",7
"15",3
"16",5
"17",5
"18",5
"19",4
"20",4
"21",4
"22",4
"23",1
"24",5
"25",8
"26",5
"27",3
"28",7
"29",5
"30",4
"31",4
"32",4
"33",5
"34",4
"35",4
"36",5
"37",1
"38",8
"39",8
"40",4
"41",5
"42",4
"43",4
"44",4
"45",7
"46",5
"47",2
"48",7
"49",2
"50",7
"51",2
"52",2
"53",5
"54",2
"55",1
"56",3
"57",2
"58",5
"59",8
"60",1
"61",8
"62",2
"63",8
"64",4
"65",4
"66",2
"67",4
"68",3
"69",5
"70",2
"71",3
"72",8
"73",5
"74",5
"75",4
"76",5
"77",5
"78",5
"79",4
"80",4
"81",3
"82",5
"83",1
"84",1
"85",4
"86",1
"87",5
"88",5
"89",2
"90",4
"91",3
"92",1
"93",4
"94",4
"95",4
"96",1
"97",4
"98",4
"99",2
"100",1
"101",3
"102",5
"103",5
"104",4
"105",8
"106",4
"107",5
"108",5
"109",4
"110",7
"111",4
"112",5
"113",5
"114",8
"115",4
"116",5
"117",5
"118",4
"119",7
"120",5
"121",2
"122",4
"123",4
"124",4
"125",7
"126",5
"127",5
"128",7
"129",4
"130",4
"131",8
"132",7
"133",5
"134",4
"135",4
"136",4
"137",3
"138",5
"139",3
"140",5
"141",3
"142",4
"143",5
"144",2
"145",5
"146",5
"147",4
"148",3
"149",2
"150",4
"151",3
"152",4
"153",3
"154",4
"155",5
"156",3
"157",5
"158",5
"159",5
"160",4
"161",3
"162",3
"163",2
"164",8
"165",5
"166",3
"167",5
"168",3
"169",7
"170",3
"171",8
"172",3
"173",5
"174",2
"175",8
"176",4
"177",4
"178",5
"179",4
"180",3
"181",5
"182",1
"183",5
"184",4
"185",3
"186",4
"187",5
"188",5
"189",5
"190",5
"191",2
"192",2
"193",2
"194",1
"195",7
"196",4
"197",5
"198",5
"199",5
"200",5
"201",5
"202",4
"203",1
"204",2
"205",4
"206",2
"207",5
"208",5
"209",4
"210",4
"211",2
"212",4
"213",7
"214",5
"215",8
"216",4
"217",5
"218",4
"219",4
"220",4
"221",4
"222",2
"223",5
"224",4
"225",3
"226",8
"227",8
"228",8
"229",8
"230",8
"231",5
"232",5
"233",5
"234",5
"235",8
"236",5
"237",4
"238",5
"239",8
"240",8
"241",4
"242",5
"243",2
"244",4
"245",5
"246",4
"247",8
"248",8
"249",5
"250",4
"251",8
"252",5
"253",8
"254",4
"255",4
"256",8
"257",8
"258",5
"259",4
"260",3
"261",2
"262",5
"263",5
"264",4
"265",4
"266",8
"267",2
"268",3
"269",5
"270",8
"271",5
"272",2
"273",4
"274",3
"275",8
"276",3
"277",2
"278",2
"279",5
"280",8
"281",4
"282",3
"283",4
"284",5
"285",4
"286",8
"287",4
"288",8
"289",5
"290",8
"291",2
"292",3
"293",3
"294",4
"295",5
"296",4
"297",4
"298",4
"299",4
"300",5
"301",3
"302",4
"303",5
"304",4
"305",5
"306",2
"307",8
"308",4
"309",2
"310",3
"311",5
"312",4
"313",8
"314",2
"315",4
"316",2
"317",5
"318",5
"319",5
"320",3
"321",3
"322",7
"323",3
"324",5
"325",5
"326",8
"327",4
"328",5
"329",2
"330",4
"331",2
"332",3
"333",5
"334",2
"335",4
"336",5
"337",5
"338",4
"339",1
"340",4
"341",5
"342",4
"343",4
"344",4
"345",5
"346",5
"347",5
"348",8
"349",7
"350",2
"351",8
"352",2
"353",5
"354",4
"355",8
"356",4
"357",5
"358",8
"359",8
"360",8
"361",8
"362",2
"363",2
"364",4
"365",4
"366",5
"367",2
"368",5
"369",4
"370",4
"371",5
"372",5
"373",5
"374",5
"375",4
"376",4
"377",5
"378",1
"379",5
"380",4
"381",5
"382",1
"383",5
"384",5
"385",5
"386",3
"387",4
"388",4
"389",7
"390",7
"391",5
"392",7
"393",5
"394",7
"395",5
"396",5
"397",5
"398",5
"399",5
"400",1
"401",1
"402",1
"403",7
"404",5
"405",7
"406",4
"407",5
"408",1
"409",7
"410",7
"411",7
"412",7
"413",8
"414",4
"415",3
"416",4
"417",7
"418",7
"419",4
"420",4
"421",7
"422",4
"423",4
"424",5
"425",3
"426",2
"427",5
"428",4
"429",5
"430",4
"431",8
"432",8
"433",5
"434",5
"435",5
"436",4
"437",4
"438",5
"439",5
"440",4
"441",3
"442",8
"443",4
"444",4
"445",4
"446",5
"447",5
"448",5
"449",4
"450",8
"451",4
"452",5
"453",5
"454",7
"455",7
"456",5
"457",5
"458",3
"459",4
"460",5
"461",7
"462",5
"463",4
"464",8
"465",7
"466",4
"467",5
"468",5
"469",8
"470",5
"471",5
"472",4
"473",4
"474",3
"475",5
"476",3
"477",5
"478",5
"479",3
"480",4
"481",3
"482",3
"483",5
"484",8
"485",4
"486",4
"487",5
"488",4
"489",3
"490",5
"491",4
"492",5
"493",3
"494",5
"495",4
"496",5
"497",3
"498",4
"499",5
"500",4
"501",4
"502",8
"503",5
"504",5
"505",4
"506",4
"507",4
"508",4
"509",3
"510",5
"511",2
"512",5
"513",2
"514",2
"515",4
"516",5
"517",8
"518",5
"519",7
"520",8
"521",4
"522",1
"523",5
"524",4
"525",7
"526",4
"527",4
"528",2
"529",7
"530",5
"531",8
"532",5
"533",5
"534",7
"535",2
"536",7
"537",7
"538",7
"539",1
"540",8
"541",8
"542",1
"543",1
"544",1
"545",1
"546",8
"547",1
"548",7
"549",3
"550",3
"551",8
"552",7
"553",4
"554",5
"555",2
"556",8
"557",3
"558",4
"559",1
"560",2
"561",5
"562",4
"563",5
"564",4
"565",1
"566",2
"567",2
"568",5
"569",5
"570",4
"571",7
"572",4
"573",5
"574",4
"575",7
"576",1
"577",4
"578",1
"579",8
"580",8
"581",5
"582",3
"583",1
"584",1
"585",1
"586",1
"587",1
"588",5
"589",5
"590",4
"591",5
"592",4
"593",5
"594",2
"595",5
"596",4
"597",3
"598",8
"599",5
"600",2
"601",3
"602",8
"603",8
"604",4
"605",8
"606",3
"607",7
"608",2
"609",4
"610",8
"611",8
"612",5
"613",2
"614",5
"615",5
"616",5
"617",5
"618",5
"619",4
"620",2
"621",8
"622",7
"623",7
"624",2
"625",4
"626",2
"627",1
"628",3
"629",7
"630",1
"631",4
"632",3
"633",4
"634",4
"635",2
"636",5
"637",2
"638",7
"639",2
"640",1
"641",3
