"","m"
"V1",0.00636217638448046
"V2",0.0196026132340771
"V3",0.00229292191749145
"V4",-0.00268857118410816
"V5",0.0194288760894017
"V6",-0.00361348632549851
"V7",0.00838404003317453
"V8",0.000442047778071327
"V9",-0.000881598915435286
"V10",-0.00494113098812026
"V11",-0.0122863304551751
"V12",0.00274982420258746
"V13",-0.00638621236805323
"V14",-0.00410672593717588
"V15",0.00598270581037478
"V16",-0.00234540840358562
"V17",-0.00667833202245563
"V18",2.15156607334223e-05
"V19",0.00919216573191857
"V20",0.000736261545269156
"V21",0.00274246763203293
"V22",0.00653974825396231
"V23",-0.00265627055415377
"V24",0.00781741472259305
"V25",4.20893738307929e-06
"V26",0.0056832430301435
"V27",0.0125549923166755
"V28",0.00516814941452669
"V29",-0.00204464114662642
"V30",0.00367894684874853
"V31",-0.00229918841220366
"V32",0.00332323159087817
"V33",0.00224975328546325
"V34",-0.00230926074450399
"V35",0.0024925170100449
"V36",-0.00844013304557222
"V37",0.00261794312005361
"V38",0.0224571225382051
"V39",-0.00163868718887568
"V40",0.00461519171983147
"V41",-0.00545448601537539
"V42",0.0380278291260276
"V43",0.00382923488670532
"V44",-0.0038923837366827
"V45",-0.0120900039376057
"V46",-0.00932247264258883
"V47",-0.0128847072336183
"V48",-0.00517632359016726
"V49",-0.0134483869658053
"V50",-0.00580929271724617
"V51",-0.00223426095215875
"V52",-0.00336024140419266
"V53",0.00753738705805814
"V54",-0.000409817498469132
"V55",0.00115458083773537
"V56",-0.000849761380668982
"V57",-0.0047985278495174
"V58",0.0104080748637003
"V59",-0.00301693976524366
"V60",0.00292684839953528
"V61",-0.0131838707644864
"V62",0.00523759782449038
"V63",-0.00114503810850878
"V64",0.0032512034799308
"V65",0.000157094806192138
"V66",-0.000916231377835727
"V67",0.00113650812739863
"V68",0.0254799655305085
"V69",0.0147203550466231
"V70",0.00597759853501317
"V71",-0.00206204530135481
"V72",0.00261260832493401
"V73",-0.00870300471234091
"V74",0.0008141059848965
"V75",-0.00214569603081449
"V76",-0.00283436013614076
"V77",-0.000263601850767654
"V78",-0.0054856276084678
"V79",-0.00693530560503842
"V80",0.00193742163499663
"V81",0.00628592105124978
"V82",0.00475043834604162
"V83",0.000594078184604784
"V84",0.000717491453690982
"V85",0.00252136641182506
"V86",-0.00877343287938835
"V87",0.000564147718894411
"V88",0.00126631966784964
"V89",-0.0154891680480025
"V90",-0.00944312499363312
"V91",-0.0108276237324341
"V92",-0.00740768122505571
"V93",0.00257321240412106
"V94",0.0129049318311678
"V95",0.0100839359771245
"V96",0.00116758172302822
"V97",-0.00667903829471639
"V98",0.00122616019610128
"V99",0.00021542267817151
"V100",-0.000880591247528216
"V101",0.00102511657101267
"V102",0.00313355188806332
"V103",0.000162981128091392
"V104",-0.00272169979799175
"V105",0.00249783998700005
"V106",0.000552365679336685
"V107",-0.000166892683843472
"V108",0.00945963389572982
"V109",0.013082573291139
"V110",-0.00121654232087266
"V111",-0.00200084924666854
"V112",0.00793104030059558
"V113",-0.00523183441218045
"V114",-0.00363333587051286
"V115",0.0112133655872128
"V116",-0.00546447444295968
"V117",0.00570761106621625
"V118",0.00314934290873884
"V119",0.000188911088305262
"V120",-0.009705845603589
"V121",0.00410107661073507
"V122",0.00658144886733812
"V123",0.00052215875341918
"V124",-0.00585387693484842
"V125",0.000440756742775723
"V126",-0.00390381823024987
"V127",-0.00342210631523972
"V128",-0.00978319243881854
"V129",0.00302648551267007
"V130",0.000406578309578875
"V131",-0.000185553615262563
"V132",0.00744785828345102
"V133",0.0154003871393999
"V134",0.00216449362528387
"V135",0.000588382582412106
"V136",0.000270321876841175
"V137",-0.0125267613538015
"V138",-0.00198237407608342
"V139",0.00958910592961387
"V140",0.000596262180610399
"V141",0.00362843322919064
"V142",0.0012857034621309
"V143",-0.000562323069206485
"V144",0.0119504364576467
"V145",0.000768003757453364
"V146",-0.000343843456943376
"V147",-0.015369379559901
"V148",0.0195408016025512
"V149",0.0103251129591812
"V150",-0.0133606978238342
"V151",-0.0024216347792438
"V152",-0.000464649532351403
"V153",0.00726160367725393
"V154",-0.00985705243918475
"V155",0.00782759569683911
"V156",0.0108235540867488
"V157",-0.00450946792857054
"V158",0.000229123268412967
"V159",0.00492153252973803
"V160",0.000476954623295871
"V161",0.00444174641312828
"V162",-0.00246193033441023
"V163",0.0038919114680197
"V164",0.00082132370721061
"V165",-0.00016953849661705
"V166",-0.00318520530540293
"V167",0.00193836206280596
"V168",0.000180908007958282
"V169",0.00159776172733522
"V170",0.0023408470062549
"V171",-0.000517433375701643
"V172",-0.00751270658064195
"V173",-0.000767569747331061
"V174",0.000189431824928629
"V175",0.00164435994930296
"V176",0.00277878539385275
"V177",-0.000395851716356384
"V178",0.00540314362955452
"V179",0.00286042035970149
"V180",0.00361516100262151
"V181",-0.00494636115933625
"V182",-0.0090324435832087
"V183",0.00329869145755113
"V184",-0.00128101363399533
"V185",-0.00755599675958127
"V186",-0.0116369366588985
"V187",-0.00845015435421967
"V188",-0.00888100395870522
"V189",-0.00241521481701448
"V190",-0.00388402536544902
"V191",0.00234889551407445
"V192",-0.00602299879862146
"V193",-0.00242275724675785
"V194",-0.00934587487960168
"V195",0.00882119968933425
"V196",0.000566989193425278
"V197",-0.0119709851815855
"V198",-0.00274808064435504
"V199",0.0103789783280059
"V200",-0.00659522707096454
"V201",-0.00414167770491909
"V202",-0.0109564199835407
"V203",-0.00987262131260218
"V204",-0.00565127414394625
"V205",-0.00220838617325605
"V206",0.00264173211014463
"V207",-0.003516545407335
"V208",-0.0137606376840914
"V209",-0.00973515902775632
"V210",0.00213142731792478
"V211",0.000383363914874764
"V212",0.00414209656369457
"V213",-0.0193099364525726
"V214",0.00157795681382725
"V215",-0.00889005401169391
"V216",0.0008378732786103
"V217",0.000988004343669899
"V218",0.00476702252319186
"V219",-0.00992823033480112
"V220",0.000877044381897113
"V221",0.000342032729381064
"V222",0.0035857709790697
"V223",0.0139854294408023
"V224",-0.000213829600441874
"V225",-0.00744138471323995
"V226",-0.00296723494702876
"V227",-0.00683855497247321
"V228",-0.006166414138297
"V229",-0.00513750690034615
"V230",-0.00865585216083204
"V231",0.000509544755386611
"V232",0.0017047616919237
"V233",0.00202526604601317
"V234",0.000723123834109465
"V235",0.00128585088752409
"V236",0.0125410778948366
"V237",0.00349842277891866
"V238",0.000146122520289538
"V239",0.0333605750815188
"V240",0.0189447685213891
"V241",0.000352486882207206
"V242",-0.0011511970939645
"V243",0.00667087724903393
"V244",0.00109173631527263
"V245",-0.00219817735918564
"V246",-0.000433819537839798
"V247",0.0135857089632526
"V248",-0.0030442644378358
"V249",0.00387593680573305
"V250",-0.00171570710493099
"V251",-0.00612982402341548
"V252",-0.00181979716410391
"V253",0.00486538987293988
"V254",-0.000239566840129153
"V255",-0.0113783890821282
"V256",-0.00280337913007992
"V257",-0.00525443148058825
"V258",-0.00777717822928272
"V259",0.00176079295393066
"V260",0.00256543709907983
"V261",0.00383179275099452
"V262",-0.00390658099510095
"V263",-0.00897976939999092
"V264",-0.000986140132087987
"V265",-0.00287134500882799
"V266",-0.000368302186137505
"V267",0.00106446044429958
"V268",-0.00361828606633927
"V269",0.00131779764947227
"V270",-0.00422182130571111
"V271",-0.00096406046231676
"V272",-0.00153119577015902
"V273",-0.0078939486829512
"V274",0.00431757351478489
"V275",0.0077526328832036
"V276",-0.00101347253793368
"V277",0.00708665006903213
"V278",-0.00400812871575248
"V279",0.00254071046231732
"V280",0.000583932265428925
"V281",0.00204662722069185
"V282",-0.00247470636118222
"V283",0.000110850603573775
"V284",-0.00824032443121103
"V285",0.00369375133349323
"V286",-0.00664253810990966
"V287",0.00253591484784107
"V288",0.00729004741495038
"V289",0.000310261430573536
"V290",-0.00204440474356713
"V291",7.35035124978235e-05
"V292",-0.0014338427851759
"V293",-0.00673837123844933
"V294",0.00258719257913409
"V295",-0.00430455509559091
"V296",0.00486620492451119
"V297",0.0314658489702794
"V298",0.00278126682968619
"V299",-0.000390959146099537
"V300",0.019654085334662
"V301",0.000222257742745919
"V302",4.13394074370289e-05
"V303",-0.0026968652748768
"V304",0.00181401684225999
"V305",0.00250183041073291
"V306",-0.00464505793880915
"V307",0.00269593823483112
"V308",-0.00402543134977497
"V309",0.0290481734913482
"V310",-0.00667212704026095
"V311",-0.0142312126422368
"V312",-0.00394731000020486
"V313",0.000630044701714173
"V314",-0.00376979140659441
"V315",-0.00565132728811556
"V316",-0.00454486269467671
"V317",0.00315148263974764
"V318",0.013831230935084
"V319",0.0107470152570541
"V320",0.00579352240992132
"V321",0.0029203166508743
"V322",0.0249966454343353
"V323",0.0214546930067885
"V324",-0.00399343868155402
"V325",0.000251187910515412
"V326",0.0049397508618404
"V327",0.00574319550202182
"V328",-0.00643577958368552
"V329",-0.0009041573961105
"V330",0.0100495004851936
"V331",0.000357062834183632
"V332",0.000916442782538418
"V333",0.00733723227825555
"V334",0.00160973057288819
"V335",-0.00608872797578638
"V336",0.00406363203151633
"V337",-5.83149595720777e-05
"V338",-0.0010560022337905
"V339",0.00360255076841013
"V340",0.00709962178939347
"V341",0.00520684236421099
"V342",-0.00828145008114868
"V343",0.0182576455622544
"V344",0.00828608350846563
"V345",0.00750067425677238
"V346",0.00382821640463313
"V347",0.00890087843437622
"V348",0.00934465852584702
"V349",0.0139885545223746
"V350",0.00401243514861165
"V351",0.00883291596163995
"V352",0.00723840084977198
"V353",-0.00142240998807216
"V354",0.0176984431173913
"V355",0.0153604385533252
"V356",0.0218959632573314
"V357",0.0164596063250491
"V358",0.00896885577647146
"V359",-0.00626034461428615
"V360",0.0121710043117498
"V361",0.000804687584631377
"V362",0.00333537235596494
"V363",0.00407194130656437
"V364",0.0110870025554862
"V365",0.00238433113120446
"V366",-0.00751402414911146
"V367",0.000661868166024187
