"","X1","X2"
"V1",0.00339286577356823,-0.00261726979517204
"V2",-0.0201860956229093,-0.020896123947752
"V3",-0.00991029177502027,-0.00266112227616216
"V4",-0.00962149753082104,-0.00244362230228385
"V5",-0.0114192862534293,-0.0051021822500478
"V6",-0.0124409704584031,-0.00810666825050452
"V7",-0.00674698396267234,0.00156112371984391
"V8",-0.00297075706219996,-0.0038580850353216
"V9",-0.00159765465819909,-0.00501080675765244
"V10",-0.000641324807948893,-0.0146950228267808
"V11",-0.0131134958755755,-0.00692204789121579
"V12",0.00342662846201609,0.000500646354884393
"V13",0.0068126044814398,0.0151981709989709
"V14",0.00520851547623041,0.00699596800559393
"V15",0.00111563064925346,-0.00695555754389313
"V16",-0.00979222709268057,0.000856439053239126
"V17",0.0129251588591864,-0.00863609268021083
"V18",-0.00188543140946122,0.00153578607576098
"V19",0.00784425771443105,-0.000171127279356648
"V20",-0.0043892789228619,-0.00151718180413556
"V21",0.00468242525453622,0.00594027239246915
"V22",-0.0186260429515065,-0.00165915535758617
"V23",0.000658476898941877,0.00276479601614295
"V24",0.0115894780526834,-0.00904799604941503
"V25",-0.00129743922960475,-0.00449591606722934
"V26",0.00102050327169661,-0.000312842104574641
"V27",-0.0122441197409947,-0.000255343265998895
"V28",-0.00298073938288696,-0.00874870134822675
"V29",-0.00398921298519771,0.00614043629229765
"V30",-0.000189803630466915,0.00282135362015952
"V31",-0.004528008706941,-0.011535586727851
"V32",0.00581552835625542,-0.00790477634171863
"V33",0.00954158673750329,0.00358580851376447
"V34",0.00102183594482164,0.00146161759219028
"V35",0.00488883250257472,-0.00705448515143554
"V36",-0.00359128791194827,-5.09369886440847e-05
"V37",-0.00790926268703745,0.00479426210574394
"V38",0.00520305969611569,0.00416186615324653
"V39",-0.00572710884086428,-0.00850654855041741
"V40",0.00185887599884056,-0.0113241188877376
"V41",-0.00232003321546153,0.00323840861171165
"V42",-0.00454804140921282,-0.00173152092188116
"V43",0.00190018451911327,-0.00664275961060473
"V44",-0.0153682365345113,-0.0180100209034836
"V45",0.00532075050413723,0.00541026712653959
"V46",-0.000591328743995436,0.00105645509435361
"V47",0.00620253380266444,-0.00763047113214205
"V48",0.00486730915298587,0.00680697559407347
"V49",0.00106343308374739,-0.000586440229305954
"V50",-0.0136477458300275,0.00670281043495865
"V51",0.00472473784641012,0.000936114778221298
"V52",-0.00198955179636145,0.0044534622428973
"V53",0.022251976853433,-0.0249669613162633
"V54",0.00601440076490725,0.00422991203964274
"V55",-0.000687934067140812,-0.00659798131348728
"V56",-0.00166858151321418,-0.0140332968622361
"V57",0.00376858961403489,-0.0184323321605134
"V58",0.00380330240525023,-0.0161648363994069
"V59",0.00090019402719739,-0.00648204617849497
"V60",0.0102609884692846,0.00822820871546044
"V61",-0.0017167318597875,0.0089029127047874
"V62",0.00270648036605895,0.00478611509316346
"V63",-0.00302507498169876,0.00234856386477708
"V64",-0.00373121696745438,-0.00600213352762726
"V65",0.00783559916265064,-0.000197109305875771
"V66",0.00571820980261064,0.000817525393599626
"V67",0.00335762363941683,-0.00641919479002113
"V68",0.0055969203885495,0.00443305571837281
"V69",0.00364507571171482,-0.00355829554435575
"V70",0.00312946299622057,0.0118791183791644
"V71",-0.00276628342888007,8.98391717810984e-05
"V72",-0.00487875495467031,-3.24950379735078e-05
"V73",0.00343128540650905,0.00502216145397329
"V74",-0.00272218561857864,0.00297888257324632
"V75",-0.00477279277978513,-0.00692768622285008
"V76",-0.000484140805157007,0.0011359655396635
"V77",0.000245470533584954,0.00457418036579814
"V78",0.00407049457715428,-0.0111162083992763
"V79",0.011318250366572,0.0047279543989865
"V80",-0.00151192473446279,-0.0181046444333569
"V81",-0.0117875273996654,-0.00736512701390929
"V82",-0.00995658179061581,0.00092539505796139
"V83",-0.00295808787719303,-0.000200636066150499
"V84",-0.00928381073463204,-0.00840940876575088
"V85",-0.0374417007278245,-0.034791601453035
"V86",0.00278528667732545,-0.00903727477550978
"V87",-0.0379323971128325,-0.0336286488236791
"V88",-0.000141875532791022,0.00162492064240198
"V89",-0.00107170628124201,0.00879361569575505
"V90",-0.00173303480873978,0.00783177095667411
"V91",-0.00123350015733894,0.00571332627968692
"V92",-0.00265415457219624,0.00883879857837245
"V93",-0.00518238141594717,0.00607106404579191
"V94",-0.00389423589640223,0.00554679414013678
"V95",0.0103076652390772,-0.00744758214430613
"V96",-0.00118514488060878,0.00192975330758573
"V97",0.00983609930442735,-0.0153185775205412
"V98",-0.000917131129762855,3.90521702767738e-05
"V99",0.0132151359661224,-0.0154402366313564
"V100",0.00316303591798277,-0.000288884773610768
"V101",-0.012484338128699,0.00517050176366412
"V102",0.000161763144634209,-0.00232460033222787
"V103",0.0111787051437283,-0.00980875143128632
"V104",-0.000648631104174018,0.00430580382314092
"V105",0.0217012626260644,-0.0294555902797475
"V106",-0.000725932927292929,-0.00392018709791898
"V107",0.00407639859129061,-0.00451521906169665
"V108",0.000614595102766777,0.000905736231469308
"V109",0.00290093725613806,0.00249702248224846
"V110",-0.00126797533527474,0.00624161386251855
"V111",0.00387692547369123,-0.0017414928208408
"V112",-0.00490164127353663,0.00402115664318457
"V113",0.000270223970644966,0.0162593163592981
"V114",-0.000515224179150371,-0.00217943001826483
"V115",0.00854165386255554,-0.011448267211957
"V116",0.00588161848558414,-0.00330764069177908
"V117",-0.000632022564400476,0.00721772654823096
"V118",0.00259733020952991,-0.000977981751948659
"V119",-0.0113892932164699,-0.000127468888818279
"V120",-0.0445632008168782,-0.0422810627737543
"V121",0.0004731239897181,-0.00411332004191783
"V122",-0.00285971938343721,0.000875609799845134
"V123",-0.00255019208500285,-0.000335992761575567
"V124",0.000774565724025929,-0.00621785044493999
"V125",-0.0013788671746837,0.00281801797986802
"V126",-0.0098499631541587,-0.00507026997672822
"V127",-0.033245899191341,-0.0289551287135085
"V128",-0.0150982811757258,-0.0157191213960504
"V129",0.004116307811011,-0.0090407489509527
"V130",-0.0112924810442356,-0.000565718344932164
"V131",-0.0278142763845473,-0.0263135855200001
"V132",0.00348482541113676,-0.00603520982561323
"V133",-0.00347463886254865,-0.0030108201016204
"V134",-0.0127072279658644,-0.00688294774431656
"V135",-0.0521858855205216,-0.0562365373543401
"V136",-0.000402625832625513,-0.00337549405948273
"V137",-0.00645807921976964,-0.00915395182018398
"V138",0.0036300071633944,0.00777205471819227
"V139",7.00268773463171e-05,0.00451929102532766
"V140",-0.00985867499748215,-0.00403478625730303
"V141",0.00776290051553097,0.00482169948010432
"V142",0.00199333768342752,-0.00307141211773898
"V143",-0.00154164288389086,-0.011498189118085
"V144",-0.00843583921586924,0.0110095771479044
"V145",-0.00286208313668288,0.00166931311780453
"V146",-0.0398877085992237,-0.0400049111475426
"V147",-0.000389553812206482,0.00256762527700182
"V148",-0.00921437238825115,0.00370246194353354
"V149",-0.00414120581652057,-0.0128766828039897
"V150",-0.0075135122374228,-0.0094621368132541
"V151",-0.00622143916298264,0.0047682101930926
"V152",-0.00459086095528866,0.00743032942770495
"V153",-6.87397119379751e-05,0.0107506011672465
"V154",-0.00925105414559131,0.0081363857078478
"V155",-0.00141855131006803,0.00211677136444779
"V156",0.00881054932903715,0.000466399423638651
"V157",-0.00666410512999478,-0.00130280142118792
"V158",0.00284736451589175,0.00344615892688622
"V159",-0.00762651408210516,0.00223318213868981
"V160",-0.00316272224970809,0.00183804041550739
"V161",-0.00879288079576835,-1.83346483806864e-05
"V162",0.000137079712411119,0.00304735610457327
"V163",0.00761717813492952,-0.0112427115432753
"V164",-0.00433353309899407,0.0041733824127254
"V165",-0.0016536455619039,0.0008301806899521
"V166",-0.00087375430899934,-0.000833466462397078
"V167",-0.000827058313778452,0.0093542641159969
"V168",-0.0120841943153899,-0.00138682403968794
"V169",-0.00595786433316897,-0.00109906098129287
"V170",-0.00269433838734288,0.00269854980644367
"V171",-0.0161968238671474,0.00652986735512387
"V172",0.00403499343225764,-0.00962263741497849
"V173",-0.00422186400060162,0.0043313799716013
"V174",-0.00544954936446412,0.006116392889194
"V175",-0.00206381097545171,-0.00503057977525707
"V176",0.010685004314032,-0.00452955056446945
"V177",-0.0403497309744992,-0.0327340347994011
