"","groups"
"452",4
"453",7
"454",1
"455",1
"456",1
"457",4
"458",4
"459",6
"460",4
"461",1
"462",4
"463",4
"464",3
"465",1
"466",6
"467",4
"468",4
"469",3
"470",4
"471",4
"472",4
"473",6
"474",2
"475",7
"476",2
"477",5
"478",4
"479",2
"480",6
"481",2
"482",2
"483",7
"484",3
"485",6
"486",2
"487",4
"488",6
"489",2
"490",5
"491",6
"492",7
"493",2
"494",4
"495",6
"496",7
"497",2
"498",6
"499",7
"500",6
"501",6
"502",3
"503",4
"504",7
"505",4
"506",4
"507",6
"508",6
"509",2
"510",7
"511",4
"512",4
"513",4
"514",4
"515",4
"516",4
"517",3
"518",4
"519",1
"520",3
"521",4
"522",5
"523",4
"524",4
"525",1
"526",6
"527",6
"528",4
"529",1
"530",7
"531",3
"532",4
"533",4
"534",1
"535",1
"536",1
"537",1
"538",1
"539",7
"540",3
"541",3
"542",5
"543",5
"544",7
"545",5
"546",3
"547",7
"548",1
"549",2
"550",2
"551",3
"552",1
"553",6
"554",7
"555",4
"556",3
"557",2
"558",6
"559",7
"560",4
"561",7
"562",6
"563",7
"564",6
"565",7
"566",4
"567",4
"568",7
"569",7
"570",6
"571",1
"572",6
"573",7
"574",6
"575",1
"576",7
"577",6
"578",7
"579",3
"580",3
"581",7
"582",2
"583",7
"584",7
"585",7
"586",7
"587",5
"588",4
"589",4
"590",6
"591",4
"592",6
"593",7
"594",4
"595",7
"596",4
"597",2
"598",3
"599",7
"600",4
"601",2
"602",3
"603",3
"604",6
"605",3
"606",2
"607",1
"608",4
"609",6
"610",3
"611",3
"612",4
"613",4
"614",7
"615",7
"616",7
"617",4
"618",7
"619",4
"620",4
"621",3
"622",1
"623",1
"624",4
"625",6
"626",4
"627",5
"628",1
"629",1
"630",5
"631",6
"632",2
"633",6
"634",4
"635",4
"636",7
"637",4
"638",1
"639",1
"640",7
"641",1
"642",5
"643",5
"644",6
"645",1
"646",6
"647",2
"648",5
"649",1
"650",7
"651",1
"652",4
"653",5
"654",2
"655",4
"656",6
"657",7
"658",4
"659",1
"660",4
"661",5
"662",3
"663",7
"664",3
"665",7
"666",4
"667",6
"668",5
"669",2
"670",2
"671",4
"672",4
"673",3
"674",6
"675",5
"676",4
"677",7
"678",4
"679",5
"680",4
"681",4
"682",2
"683",6
"684",4
"685",4
"686",2
"687",5
"688",3
"689",5
"690",4
"691",7
"692",3
"693",7
"694",7
"695",6
"696",6
"697",6
"698",7
"699",7
"700",4
"701",4
"702",6
"703",7
"704",5
"705",4
"706",4
"707",1
"708",2
"709",6
"710",7
"711",7
"712",7
"713",6
"714",7
"715",4
"716",6
"717",4
"718",7
"719",4
"720",6
"721",1
"722",1
"723",6
"724",6
"725",7
"726",4
"727",2
"728",1
"729",6
"730",2
"731",4
"732",2
"733",4
"734",6
"735",5
"736",4
"737",1
"738",5
"739",6
"740",3
"741",2
"742",4
"743",6
"744",6
"745",2
"746",4
"747",1
"748",2
"749",1
"750",2
"751",2
"752",6
"753",6
"754",2
"755",3
"756",2
"757",2
"758",7
"759",2
"760",1
"761",1
"762",7
"763",6
"764",1
"765",4
"766",7
"767",1
"768",6
"769",4
"770",5
"771",2
"772",1
"773",5
"774",5
"775",5
"776",2
"777",1
"778",4
"779",6
"780",3
"781",6
"782",6
"783",7
"784",4
"785",2
"786",4
"787",7
"788",2
"789",3
"790",5
"791",4
"792",4
"793",5
"794",2
"795",7
"796",4
"797",2
"798",6
"799",4
"800",6
"801",5
"802",6
"803",3
"804",6
"805",7
"806",6
"807",6
"808",4
"809",4
"810",4
"811",5
"812",8
"813",8
"814",8
"815",8
"816",8
"817",8
"818",8
"819",8
"820",1
"821",8
"822",8
"823",8
"824",8
"825",1
"826",8
"827",8
"828",8
"829",8
"830",8
"831",8
"832",8
"833",8
"834",8
"835",8
"836",8
"837",8
"838",8
"839",8
"840",8
"841",8
"842",8
"843",8
"844",8
"845",8
"846",8
"847",8
"848",8
"849",8
"850",8
"851",8
"852",8
"853",8
"854",1
"855",8
"856",8
"857",8
"858",8
"859",8
"860",8
"861",8
"862",3
"863",3
"864",3
"865",3
"866",3
"867",3
"868",3
"869",3
"870",3
"871",4
"872",3
"873",8
"874",8
"875",8
"876",8
"877",3
"878",8
"879",8
"880",8
"881",8
"882",3
"883",8
"884",3
"885",6
"886",3
"887",1
"888",6
"889",3
"890",3
"891",6
"892",4
"893",3
"894",3
"895",6
"896",7
"897",6
"898",1
"899",1
"900",6
"901",1
"902",1
"903",3
"904",7
"905",7
"906",7
"907",7
"908",2
"909",3
"910",3
"911",3
"912",3
"913",7
"914",3
"915",3
"916",3
"917",2
"918",3
"919",7
"920",2
"921",3
"922",3
"923",3
"924",2
"925",2
"926",2
"927",6
"928",3
"929",3
"930",3
"931",3
"932",3
"933",1
"934",3
"935",3
"936",3
"937",3
"938",7
"939",2
"940",3
"941",1
"942",4
"943",4
"944",3
"945",3
"946",3
"947",4
"948",3
"949",3
"950",3
"951",3
"952",6
"953",3
"954",4
"955",3
"956",3
"957",3
"958",3
"959",3
"960",3
"961",3
"962",3
"963",3
"964",3
"965",3
"966",3
"967",3
"968",7
"969",6
"970",3
"971",3
"972",4
"973",3
"974",6
"975",3
"976",1
"977",6
"978",2
"979",6
"980",6
"981",5
"982",2
"983",2
"984",7
"985",7
"986",6
"987",2
"988",3
"989",1
"990",4
"991",1
"992",7
"993",3
"994",2
"995",7
"996",4
"997",7
"998",4
"999",4
"1000",3
"1001",1
"1002",1
"1003",3
"1004",3
"1005",3
"1006",6
"1007",7
"1008",1
"1009",3
"1010",3
"1011",6
"1012",7
"1013",6
"1014",7
"1015",2
"1016",4
"1017",4
"1018",3
"1019",1
"1020",7
"1021",3
"1022",3
"1023",3
"1024",4
"1025",7
"1026",3
"1027",3
"1028",3
"1029",3
"1030",3
"1031",3
"1032",3
"1033",6
"1034",2
"1035",4
"1036",3
"1037",1
"1038",3
"1039",3
"1040",1
"1041",3
"1042",6
"1043",3
"1044",3
"1045",3
"1046",3
"1047",3
"1048",3
"1049",3
"1050",7
"1051",4
"1052",2
"1053",4
"1054",3
"1055",2
"1056",3
"1057",4
"1058",6
"1059",7
"1060",3
"1061",3
"1062",3
"1063",3
"1064",6
"1065",4
"1066",3
"1067",3
