"","X1","X2","X3","X4","X5","X6","X7","X8"
"V1",-0.00469323384645937,-0.00918314568920457,-0.00324194973875,0.0106307883158101,-0.000504969100123021,0.00359627536234237,-0.0113203995015136,-0.00599703153797224
"V2",-0.0132156619615037,-0.00550710840927015,0.00111287168368305,-0.0130601727763924,0.00424173104243002,-0.000735748155254907,0.0043402971734923,-0.0028126254120344
"V3",0.00465286040695873,-0.0081055557871821,0.00198382632287296,0.00131706629687765,0.00311941122872012,-0.00114440489728751,-1.05162385761628e-05,0.00242607258498121
"V4",-0.000447452119116544,-0.000725053680140547,0.00591637768132178,0.00161994760882792,-0.0111872972779829,-0.000278635948033506,-0.00319327574757747,-0.0110767380380734
"V5",-0.00420338552882155,0.00412433042601529,0.00118517199693905,-0.00808572972608178,0.00467801403000437,-0.00131901183495526,-0.00242035288023107,0.000580331627814133
"V6",0.00704011657255083,0.0135624282008899,-0.00103562267991671,-0.00519855418437727,-0.0048543158878721,-0.00210582535258537,-0.001598871784992,-0.0084297542631115
"V7",0.0136244285789112,0.00364692261454285,0.00531029071413086,-0.00312311581088814,0.00275791441305226,0.00723838820471685,-0.00909500955576072,-5.26981022010829e-05
"V8",0.00413359747567895,-1.98049757741104e-05,0.00490489038393288,0.00710349903088186,0.000245941720133063,-0.00354705142840891,-6.75425339267701e-05,0.00215579522907042
"V9",0.00118542716728054,0.00751606823979218,-0.00404075142254921,0.00644587797739746,-0.00292533997551222,-0.000285884521100943,-0.00576925613452196,-0.0116574456237826
"V10",-0.00938625238123536,-0.00185052923189726,0.00228964096626241,-0.0039354029413857,-0.0113169539876194,-0.00944770992109516,-0.00386505967105194,0.00779128479447861
"V11",-0.0069676828551747,0.00840766491985241,0.00143182477310204,-0.00967118549802549,-0.0125293771230171,0.00922415924867876,-0.00780787264160862,-0.00585326844339754
"V12",-0.00750334050942833,0.0227840756712635,-0.00141447592481382,-0.00618008279553612,0.00944279088483826,0.00184260807729141,-0.00783175892112357,-0.00153176400344678
"V13",-0.00138958978146898,0.00914195876461799,0.00392551024489089,-0.02105745611202,-0.00474161754916861,0.00644561118598758,-0.0056657760291274,0.00841843399151791
"V14",0.00493042668881416,-0.000576878820479876,-0.0126545370987604,-0.00656392672623678,-0.00304505035295594,-0.00644774472505555,-0.00498532521050722,-0.00836299270275864
"V15",0.0046357558705317,0.00595579785811905,-0.00665614214883118,0.0149520020486029,0.00710055763031162,-0.00690831945854393,0.00918470539542908,0.00338082444200823
"V16",-0.00112610185130798,-0.000200125614031711,0.00530521106518133,-0.00306871512549039,-0.00450261266023642,-0.0128625727737925,0.000114743253446188,-0.00162447957431859
"V17",-0.00646408480176005,0.0158220557722373,-0.00925319504925944,0.0172422258137534,-0.00714570372213837,0.004608212669903,-0.00418797709986336,0.000796068921656703
"V18",0.000255840409941597,0.000150322802341745,0.00128795147302594,-3.51467751676186e-05,-0.00017102480275637,-0.000529577123134124,0.000521499017220814,0.000963188116600748
"V19",0.00547886916334236,0.000128869546895057,0.00046893003137352,0.00167660997826766,-0.000259906946722728,0.0124492209932717,0.0085264041673977,0.0154510309127111
"V20",-0.0010436762368003,0.00615802960433172,0.00107443792169388,-0.0016559446399517,0.00111847689770127,0.000917976684694276,0.00312111808018543,-0.00213386373478213
"V21",-0.00376768143573066,-0.000787281352311788,0.00222709924278933,0.00221202177597743,-0.000140875071964056,0.00867265355236563,-0.0171031022917957,0.00809828269631313
"V22",-0.00627097586768673,-0.0070811665124374,0.00592742574994198,-0.00505930424112572,0.007649508528316,0.00289580884756954,-0.00477808931531624,0.00652966854668897
"V23",-0.00303932707196409,0.0077595773726208,-0.00346399887550157,-0.0125127919850746,7.72130060487017e-05,0.00558762115238822,-0.00233694846328798,-0.000313393537464684
"V24",-0.00663038832224418,0.000566761198512742,0.00272774341124008,-0.00718760876852426,0.00401218104241276,-0.00399338538361316,-0.0100908882243517,0.00478459886664345
"V25",0.00149389095613408,0.000206709033768305,0.00654995114368696,-0.000883560879200144,-0.00427432416966952,-0.00570955253595968,0.00604654231030564,-0.00315854492856861
"V26",0.00326495334168619,-0.00915894259140144,-0.00551682658208469,-0.00693565049736274,0.00794503083470948,-0.00127491274674864,0.0101812051529362,-0.00879826587929758
"V27",0.00297809898042199,0.0172665344410512,0.00228024728374352,-0.00726194049586889,0.000433208176573025,-0.00151327038384544,-0.00374030959766347,-0.00344861817707722
"V28",-0.00348370007861112,-0.00484744690815369,0.00113410987210644,-0.0173138283494206,0.00456900345751439,0.00988536978850679,-0.000562903124316423,-9.86191822333038e-05
"V29",-0.00668932986826598,0.0083612971706453,0.00259768589957338,0.00197075454902505,-0.0010154274286333,-0.00482851556875568,-0.0145570988506462,-0.00149222848972577
"V30",0.00979834661590299,-0.00231965849942151,-0.00291825984866321,-0.00633885464591017,0.000714343127271728,0.00722556310289336,-0.00473335074263645,-0.000490971334887629
