"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"V1",-0.00289703695386924,0.0104867784622976,-0.00616365203287905,-0.00149538213773643,-0.0112273863491044,0.00138970764329472,-0.013377176552022,0.00809324830333341,0.00283420246177914
"V2",-0.00712591596911847,-0.000416586113556659,-0.00748307547385836,-0.00321176326256872,-0.00168913880637386,0.00611375633396445,0.0014145900714442,-0.00543773839595764,0.00847879692946057
"V3",-0.00539113332877053,-0.000105249693565811,0.00793659480609264,0.000834149605161394,0.00797803687509909,-0.00621252942185681,-0.00188401234899877,0.00309625565176643,0.00238769121434219
"V4",0.00223180629903891,0.00178837074042251,0.00290166149069369,0.00178408704525443,0.00283253887531876,0.00302902648262416,0.0012558197562329,0.00193421689870098,-0.000596882459437007
"V5",0.00426699964078291,-0.00340693248382291,-0.00844569488574054,-0.00556676451067665,0.00523662990622452,-0.00200660075255895,-0.00192576670895886,0.00578608428339668,0.00101196807457898
"V6",0.00478575244949525,-0.00278359102596063,-0.00374084603914615,0.00284129029785272,0.00660576811880054,0.0074762015738002,-0.00158752214642729,0.000748924397311296,-0.00346223880715468
"V7",-0.00435407600767531,0.00903878223788167,0.00393724276732642,0.0111564147309184,-0.000220749378680643,-0.0038850319878084,-0.0092401683026893,0.00463410258017789,-0.00583533730126887
"V8",0.00183727276311321,0.00623920105058954,0.000556318798911359,0.0118618373492818,-0.00285879862496103,-0.00459760737815287,-0.00561652627419006,-0.00929418243933476,0.0046320925737819
"V9",0.00709022254780923,0.00095878808348796,0.0035909118147883,0.00280224684365659,0.00470253523464329,0.000767624861663883,-0.0116101338302402,0.00410170189370025,0.00167876030781829
"V10",0.00348040500883835,0.00470809885146161,0.00251470224351119,-0.00358556656013882,0.00937265689194372,0.00280443857947335,-0.00950081900964819,-0.00856522404740339,-0.00470453694917563
"V11",-0.00871425621693903,-0.0154412590175783,-9.52011458593252e-05,0.00182909491235932,-0.00279143183053672,0.00618172380346123,0.00313311106886186,0.00309147223091537,0.00060386528697339
"V12",0.00139906812449741,-0.000510710167123215,-0.000306685127576786,0.000142960113845951,-0.00691548521186008,0.00925633002197544,0.00377691611742659,0.00342690419802237,0.0112322542769527
"V13",0.00210312599674698,0.000956677932978288,0.0131240677214594,0.00716869864421299,-0.00350099970407627,-0.00373802642023236,-0.00576341705699322,0.00146165520159413,-0.00103335758092689
"V14",0.00369360230850998,0.00295894767518501,-0.00703613943811748,-0.00530189835142868,0.0134025431073337,-0.0020882670273648,-0.00158255322839837,0.00708485180443752,0.00487086999965264
"V15",-0.00408311859529034,0.00966355145719174,-0.000383084407289513,0.00329221589015317,-0.0029433326261639,-0.00665192168432462,0.00189519379641424,-0.00960601325140866,0.00807900436549603
"V16",0.00191530039179588,0.00251236529060622,-0.00168689212841081,0.00506417537191432,-0.00210985070436291,-0.00223138343569005,0.00181906793038707,-0.00288116082737091,0.00241833938361751
"V17",-0.00833420328320735,-0.00396835847767648,-0.00409016967031989,-0.00131444492140184,-0.0126508123148831,1.03655841394503e-05,0.00205483830077963,-0.00274998794596745,0.00154942632487393
"V18",0.00221244081212398,0.00109088538033329,0.00223001690473912,0.00350091259285607,0.00189628664270889,0.00862655384812136,0.00220066358138937,0.00312650753063849,0.005062140236293
