"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"V29",-0.0112676566193847,-0.0181560457903838,-0.000609676384923429,-0.000630871625099845,-0.0132046797384851,-0.0037978850219992,0.0107870387372236,0.0209528306991318,0.0169001348049478,0.00526535926080733
"V30",-0.000138879412980736,-0.0101951438200464,0.0134767101100142,0.00689415332798142,0.00135561117524732,0.00148249963848538,-0.00351288999370877,-0.00713354938949022,-0.00316564930421939,-0.00225279156293945
"V31",0.00214768671387887,0.0104941757538797,0.00944135842906543,-0.0100695207569834,0.0054883477901407,0.00474807565342638,0.000689960185343528,0.00253028892426061,-8.40772535957586e-05,0.000294007445529558
"V32",-0.00888439870198898,-0.0271892275490176,-0.018399807669098,0.0194416554843976,-0.0136706056068604,-0.00164070118053565,-0.0211136150934339,0.00293878906819393,0.0161475748919912,0.0245784752664635
"V33",0.0140068443426286,-0.00811966663595511,0.0170058856113746,0.011237328854168,-0.00149616444858216,-0.00751650810058588,-0.00410051013846533,-0.00249869559237933,0.00668164953999952,-0.00565750023166795
"V34",0.0120283685442234,-0.00384124632628211,-0.00541656916986455,0.00644293602273305,-0.00863779895695423,-0.00737248677335622,0.00624492655392724,0.00428094925580746,0.00026416122133386,0.0106365465174814
"V35",0.00783750726220124,-0.00190256400519165,0.0154106138699542,0.0101960743350401,0.01035489798564,-0.00221048024485304,-0.00425244331064962,-0.0114980780852868,0.0174426188971678,0.00459522610384511
"V36",-0.00354821288965155,-0.00372127805435769,0.0019575900862424,-0.00339313466901397,-0.00124343183455716,-0.00405717895036732,0.0136079723679335,0.00595852411298673,-0.00118465313871671,0.00128241552449851
"V37",-0.00296988293492876,-0.00625806528361355,-0.00117645040970314,-0.00442725187539415,-0.00550740401172034,-0.00775385189333511,-0.00263345895256888,-0.00356199974037137,-0.00828436407067099,0.00599093501374499
"V38",-0.00356923822340307,-0.00901539294634258,0.00610531203806618,-0.001690373304398,0.0027345313632822,-0.00727408693482936,-0.0055777883346333,-0.00199467889661713,0.00157959079984981,0.00511735579936607
"V39",0.00180564087608564,0.00210629493096824,-0.0029033968239927,0.00677675111048528,-0.00103780614327506,0.00165131391773982,-0.00383518638375234,-0.00448758515594531,-0.0029493689548705,0.0159819754520769
"V40",0.00431553470572208,0.0010945352614181,0.00284618552567107,-0.00204925922491865,0.00723213611843835,0.000688702982235576,-0.0097376645143268,-0.00243060971595409,0.00104812174468295,0.00647393142249758
"V41",-0.00790254858490696,-0.00481587687912915,0.000292985673040857,-0.00659108987803091,0.000486964271464656,-0.00647966092798381,0.00368836556108424,0.00299362070859797,0.00462307702395912,0.00369434382080336
"V42",-0.00568541985720087,-0.0037770950977935,-0.00522913132904246,0.00141384178740185,0.00274761186582089,0.00361666364367959,0.00152262388468056,-0.00263298403935795,-0.00135224141935464,-0.00100107202973196
"V43",-0.00176569235190016,-0.000100609837375277,-0.000174265816571154,-0.00218010738959972,-0.000519145661162645,0.00027432950368799,0.00240255987302801,0.000419991624097226,-0.00247850935994563,-0.00282528727193187
"V44",-0.00190330025018112,-0.00350946632683284,0.00553794935514663,0.00439176320441632,0.000640109586075668,-0.00613395936832299,0.00711751502425841,-0.0036297632761568,0.00901904290535768,0.00743947744281227
"V45",0.00749850581063756,-0.00203526275467278,-0.00499587742195546,-0.00139265315870366,-0.00224664304820041,-0.00244829674142521,0.00318745919380381,0.000125724103139182,-0.00280173914006663,-0.00585930361227785
"V46",0.00591337787771562,-0.0160814429303499,0.0118928165144384,-0.00552203878675262,0.000440850029523961,-0.01680071995446,0.0116217363987006,0.0222437528763913,0.00724205331646643,-0.00572662774611913
"V47",0.00166403951892895,-0.00149163153489159,0.0071337825905299,-0.00365738056452378,-0.00170334109150665,0.00109606976868484,-0.00651608894869703,-4.21405142064774e-05,0.0022914715156842,-0.00322467725588244
"V48",0.00149515525568045,0.000170080491113004,-0.0073521263521976,0.00287565375287027,0.00494781315987145,-0.00739612621557456,0.00143031988275255,-0.00106109486526619,0.00297790603625845,0.00699028657373159
"V49",0.000664556975482312,-9.13849682993038e-05,0.000606078538082772,-0.00469112590074345,0.000812000895055282,-0.00408507085140557,-0.00112028886761438,-0.000852418246869738,0.000386966012861426,0.00136206152835238
"V50",-0.00906506323917757,-0.000826383348766084,0.00812457199808312,7.67699280884406e-05,0.000941818401677403,0.00133507488926281,0.00514104303920938,0.00598262073851976,0.00111192380762571,0.00127011602534295
"V51",-0.00448050695183427,0.0132355769171852,0.00946221945130075,-0.0121409523798378,0.00990236521271174,-0.00219282095374623,0.00298006462905877,0.00196591668814402,-0.00155186528260629,-0.0111172886060078
"V52",0.00244553734720846,-0.000198731686297264,0.00201093711059122,0.00129137161504516,0.00198342427767759,0.00376018465221579,-0.0013167875098326,0.00601404623502789,-0.00464930907658394,-0.00425338874582362
"V53",0.00690748791355804,-0.00787451430145081,-0.0168949508876221,0.0183735579103999,-0.00430457306369426,-0.00710865099119864,-0.007101236394143,-0.00794882551393115,0.0143153330964659,0.0213868059988209
"V54",-0.0016120460657031,-0.00158054763389783,0.0045211416309936,-0.00290739480058098,0.000411242040613494,-0.00279355285696388,-0.00517367859532999,-0.00335385068269587,-0.00257458632473682,-0.00627177871549366
"V55",-0.00207502773188122,-0.00861803999131564,-0.00922142393567999,0.0016663813083173,-0.00207824091022492,-0.00446487444804344,0.00433840140457157,-0.00860974466536138,0.00135164750367278,-0.00387115877059547
"V56",0.00841822036453886,-0.00239313139154226,-0.000481626742888492,0.00799580265397335,0.00359283945001093,3.62421990041004e-05,-0.00287500169971655,0.0019255024780571,-0.00924720344927417,0.00237093124521974
"V57",0.00337520734550419,0.00424301453761334,-0.000975316467310445,0.00395574220150627,-0.00464278228332856,-0.000269590438487305,0.00446365429784602,-0.00891289030767686,0.0120349735469133,-0.000263610958476382
"V58",0.0171764184657869,0.00847068681364221,-0.00140803099708579,-0.000453951252287987,0.00679154769737316,0.00779214538790335,0.00921910966140631,0.00423010158656602,-0.00653876911974044,0.00501955798505899
"V59",0.0156115802007971,-0.00684719768769847,-0.0057548202934323,-0.00383186588682,0.00299604586988185,0.00351404906419043,-0.00111369599718967,0.00574171946922971,-0.00523649194603628,0.0051881899775183
"V60",-0.00843757529074913,0.0136693819990312,0.0201136890548161,0.00319288500674233,0.00137753602552828,-0.00764180691512023,-0.000550117112875774,0.00547465069958649,-0.013351325272864,-0.0100092394025827
"V61",-0.00972129400032725,0.00104074847344695,-0.000591493252114512,0.00449749297706673,-0.00696271608084513,0.0108441557238067,-0.000608901449100853,0.00339950111661749,-0.00780311465420884,0.00539649281018577
"V62",0.00307151995557896,-0.00715288772658757,0.00230997808967568,-0.00434677464169766,0.00251891258498235,0.00180614959846163,-0.000613050547036327,-0.00882367735790769,0.000920133123343329,0.00384671782269184
"V63",-8.38400130203153e-05,-0.00246107967052756,-0.00265940912103005,-0.000840067048929619,-0.000848872308449384,-0.000378502019024414,-0.000442755217114568,-8.81852321250196e-05,0.00240568969926902,0.00122965112143134
"V64",0.000210299177475287,0.00335740790641299,-0.00483341194152219,0.00179113068010236,0.00297470624619304,0.0115655116537312,-0.00135700615966202,0.00758586062503551,0.00341403462643742,-0.000396653683936475
"V65",0.000571424923461004,-0.00600634823898445,-0.00695063067941163,0.0117362665794551,0.00054841600273633,-0.00378068086702269,0.00778789711146555,0.00666801719356297,0.00755574006328368,0.00790954415868528
"V66",0.0117617917953093,0.00489598876010116,0.0202213075509647,0.00241401692125234,-0.00897458388857215,0.00118710032076246,0.000812016250564764,-0.00487077319647392,-0.00372248562983772,-0.00211427658326216
"V67",-0.00961897337209737,-0.00865464305140271,-0.0124834274489268,0.0127651122228689,-0.00970866031800496,-0.0108596215675485,-0.0171945325023488,0.00195576451755405,-0.0010858207307244,0.0226088533014968
"V68",-0.00331530004759804,0.00630149004756175,0.0047632473507736,0.00870761443317028,0.0110581282441402,-0.00536495490261588,-0.0035265240367895,-0.00606344785721589,-0.0101395192948167,0.00626513244292296
"V69",-0.0183710648785071,0.00869520073039673,-0.0143768465024699,0.0046716895377163,0.00186511218991631,-0.012264327541112,0.0108340631089675,0.00956712697648749,0.0183590894101505,-0.000132151157895216
"V70",0.00281224506483502,0.00205855329126823,0.00404238006691345,0.00194332855288475,-0.00549108854356129,-0.000636704040253588,-0.0113213538162944,0.00144502785962199,-0.0046002185580462,0.00397559332723716
"V71",-0.00917427827862667,0.00526621758088623,-0.0117157957475191,-0.00277071041509599,-0.0130011172140474,-0.0230269350068802,-0.0100267995421011,-0.00757712973868756,-0.00977804569296747,0.00219019677903294
"V72",0.0086802180156968,-0.00672216294600066,-0.0125817606907372,0.00462235146296951,-0.00614972275497756,0.00429124709603871,0.00248022814522548,0.00710654925152062,-0.0153950710945318,-0.00304501968426818
"V73",0.012252528465519,-0.00582165719821497,-0.000153292375185324,0.00298987800257304,-0.00257224179003813,0.00302194172513725,0.00184425018584829,-0.00227669328669977,0.013300773377652,-0.00072491544745732
"V74",-0.00356561079856666,-0.00180771511618427,0.00571976017546126,-0.00928128432359428,0.00506454153287845,-0.0137399040580759,-0.00656272560054516,-0.0026055102935526,-0.00451842749789922,0.00895730792614137
"V75",0.00387059725243169,-0.000740653352214392,0.00313054408499859,-8.54759722452271e-05,-0.00243734595982598,-0.00120524058100637,0.00212480835029059,-0.00381054161077982,0.000673879332778183,0.00355667673562339
"V76",-0.0101742890539982,-0.00032084247631577,-0.0203651842588502,-0.00378150009562968,0.0100655768768675,-0.0236570122872079,0.00674504473786738,0.0190311899679391,-0.00566344462832133,-0.0172731738311664
"V77",0.0480687601557945,-0.00542649145432186,-0.00660066040656317,0.00607739212913912,0.0212725878319849,-0.0123163317976274,-0.0106951894171509,0.0259173852787727,-0.00102763401794362,-0.0209972003372966
"V78",0.00422043208707512,0.00296706597430914,-0.0102486848455161,0.000373058813025396,-0.00376138793659495,0.00167351726735908,0.00559484117878837,0.002336687509789,-0.00451651627847368,0.00854928394062813
"V79",0.00352684586352163,0.00602424678414332,0.00612923121093943,0.000482725982463154,0.00888549941380864,-0.0151599341646117,-0.00156959938518961,0.00750393839136473,-0.00284451135757873,0.00405541842293759
"V80",0.00601668636000575,-0.00105522149505172,-0.00663360529176425,0.0014234846958583,-0.00417628655889468,0.00509900907083617,0.00329150682129017,0.00585855983160862,0.0124361188423298,-0.00183332556878019
"V81",0.00252221853672672,0.000453673376025211,0.00814514597719411,-0.00281973487110472,-0.00023001899871413,0.00770290431187447,0.0064138192188117,-0.00395314146145931,0.011030220511405,-0.00697192194910759
"V82",-0.00892363697068479,-0.00971091986511992,-0.00612167573441257,0.00312389821179746,0.0251823755100386,0.023832642196379,0.00715598126001576,-0.00900979291964697,0.0169765588306245,-0.0139064422008869
"V83",-0.000297759543449994,0.000791544329389818,0.00126569004988109,-0.000638074627124471,0.000778912323223657,0.00336344226142426,-0.000121345911683992,-0.00137611246186577,0.00167580777042283,0.000446885214831864
"V84",-0.00271251027785574,-0.000202323180863275,0.00321353660448704,-0.00370665684046448,0.00508136488529697,0.00288673815545805,-0.00176510695004543,-0.00114968704588427,0.000652800304472838,-0.00213627698852689
"V85",0.0027836753154023,-0.00319808802625081,-0.00264047707701598,0.00231400488148585,-0.000758882394374062,-0.00315265436156327,-0.00649109146327581,-0.00452367090433208,-0.0113977682822265,-0.015824944883543
"V86",0.0118269628255948,0.00308777392642692,-0.00630535736459174,-0.00756380992380598,-2.18223112574629e-05,0.0067087497534361,0.00947070864461417,0.000412703856117441,-0.000934767253722419,-0.00179252318571504
"V87",-0.00235662548157988,-0.00571496885268878,-0.00218768601301793,-0.00160162729550162,0.00461839300779898,0.00408674222665137,-0.00260046627729287,-0.0028030716673007,0.00237785945154143,-0.00269956799440508
"V88",0.000421104608456739,6.51946016424578e-06,-0.00198161275330593,-0.00122745795925698,0.000594966955326353,0.000638179559683353,6.22287864827192e-05,0.0016836110801046,-0.00106496212655249,-0.000679026180061145
"V89",0.00201502579213557,0.000808579594360409,0.00104416530448876,-0.00563094035957602,0.0043832314016324,0.00418689610593939,0.0020062923122885,-0.00669987284125856,-0.00593144450118601,-0.00790489019055186
"V90",-0.000737492540657262,-0.00643778356501738,-0.00904106958949816,0.00421540766345069,0.00647478203364791,0.000243284497674855,-0.0029248801107186,-0.00119670108056475,0.00036341164531941,-0.00299567819268488
"V91",0.00249411002602435,-0.00125279862671663,0.0131890891801857,0.00448497063388292,-0.00765972599155496,-0.00188044927210414,0.00266431496974583,0.00250288489228734,-0.00235413099402235,0.0138572521846125
"V92",0.0030644452631761,-0.00521625441259507,0.00528855829284259,-0.000871466912834146,-0.00452682908909103,0.00486676930655037,0.00511424739263792,-0.0007822812397306,0.00234329197012019,0.00114928704011592
"V93",-0.00095827871379091,-0.00546302242021533,0.000903238348220763,-0.00458371695156676,-0.00486361263950981,-0.00026532079130424,-0.00248203786651455,-0.00956692721022205,0.000701970586779445,0.00475579090531482
"V94",0.000629271709767243,-0.00267070646215858,0.0043600168165361,0.000809519690164656,0.00355009971878929,0.00280524849931261,0.00590257724325894,-0.000831191861615932,0.00308619665376355,0.000319210597960204
"V95",0.00157600877912051,0.00195941367817751,0.00667519623415686,0.00662883591612178,0.00574347167981413,-0.0055768858467015,0.00430359030105019,0.00182206094714979,0.0067984242624786,0.00314130640718735
"V96",-0.00371260034301408,-0.00712475929898774,0.00432826464555701,-0.0111023152083339,0.00142767484296648,0.0123457819501031,-0.00133836661884322,0.00880080016344681,-0.0127455187287285,0.013038028127868
"V97",0.00155166599823159,-0.00583982126055895,-0.000336903629711911,0.00942933970804251,-0.0114351963229977,0.00258117255943374,0.00380070066449544,0.00252640310146374,-0.005310886771973,2.32446759495985e-05
"V98",-0.000105233185247652,-0.00204068398675434,0.00235944883351356,-0.00712649750698046,-0.00389003799323214,-0.00518071058167395,-0.00412060638680705,-0.00389613747598845,-0.00486920638986218,0.00131971779697533
"V99",0.00759404129934804,0.00872063314178015,-0.00156161851659315,0.0189521808699829,-0.0243995084004706,0.0304809262557593,-0.0328921986276964,0.000681294542667998,0.0122900352161425,0.00787328458060773
"V100",0.00214426710812069,0.00878343397721754,-0.000805962004069547,-0.00267360344031163,-0.0163128429260377,-0.00179635101318654,0.0143318076206078,-0.00734910770889791,0.00638012875201054,0.00131954665295191
"V101",-0.0036767861182657,-0.00539771618918582,0.00472138245151025,-0.00667446662268632,0.00869656552933608,-0.0073615502495813,-0.00661470020954615,-0.0050868167579748,-0.00753747838672424,0.00337062287086451
"V102",0.00710726715917016,-0.00577614639239068,0.00338933234210888,0.00812117237559265,0.000698319635841336,0.00627816997253379,-0.00217804658732912,0.00202444713373323,-0.0120707435143018,-0.00146503690555755
"V103",-0.0124118360524611,-0.00292121297886935,-0.00264546789102252,0.0103496246750787,0.0108810686470742,-0.00136323069750148,-0.0081272059928624,0.000557698675385833,0.00217176695885499,0.00372316027035388
"V104",-0.00094065797103089,-0.00129858107444081,0.000249929319794432,0.0016290863959969,-0.00197255388907081,-0.00272459283276261,-0.000231310543549892,-0.00152126012070853,0.00264271501531901,-0.00270148400915263
"V105",0.00277788588477663,-0.00285812664634447,-0.00222657071161408,0.000709313969138116,-0.00271015086000713,-0.00234481674899708,-0.00067639231617382,-0.00252709557180064,-0.00534276693772626,0.000523717443053854
"V106",-0.00387232822861799,-0.00853523089812805,0.00355183409178826,0.000654223409775075,-0.00329501403055923,-0.00248035980072221,0.00540312280929877,0.0148482290833377,-0.00948640856461162,-0.00471774808389839
"V107",0.0177262611441137,0.00084803556080451,-0.00513580608485328,-0.00180075425360426,0.00883862593368006,0.000456128665695503,-0.00392021479579717,0.00572645396624614,-0.00042777790169547,-0.00922215012200104
"V108",0.0071386601164074,-0.0017522737888104,0.0100166508624027,-0.0138566118512657,0.00566754519491029,0.00300829966602707,-0.00323916636530577,0.00153114977649874,0.00169008458583129,0.00492633620090791
"V109",0.0102342598316928,0.00151715835099409,0.00189960741293466,0.00669902494574324,0.0102790185580065,-0.000313105954094377,-0.00194527478304334,-0.00828918101382665,-0.00024819805663771,0.00334548581978011
"V110",-0.00746906900212623,-0.0166958772600409,0.000402098218419848,0.00852408827415894,-0.000387616326379611,-0.00424579572294287,0.000446009653771455,0.00804089637015964,0.00641181216884701,0.0033011588808569
"V111",0.0126052323267633,-0.000933974803153726,-0.00599485389945217,0.0033233729505703,0.00318083128190217,-0.00340949230165897,-0.00475287259231063,0.00334658205095787,-0.0137324005600068,0.0110226532676681
"V112",-0.00336611918440735,-0.0106007738043564,0.0132072129656646,-0.00135768474081068,0.00935847087789545,-0.00599707331862667,-0.00578747130748312,0.00365195427107168,0.00224940687246222,0.0027348743186448
"V113",0.00441134012852051,-0.0063622915762857,0.00842350988299212,-0.00427046759714011,-0.00714184089157756,-0.00854830704169553,0.00399252149869099,0.00632050416280597,0.011123576317087,0.00325749013489427
"V114",-0.00743926401489076,-0.00440933458745534,-0.00622377181097485,0.00769549534897688,0.00927508983827164,0.00808088458624079,-0.00142603049706018,-0.00172186535781808,-0.000838814192581561,0.0245640443325137
"V115",0.00847801389448025,-8.29993920866471e-05,-0.00263024052831766,0.00159127608536452,0.00285145617555119,-0.00113362078903091,0.00169394595558822,0.0015366098841599,0.00738473197743974,-0.000234133660797602
"V116",-0.00576000588901666,-0.00312843199453632,0.00450274205114011,0.00190235836685518,-0.00178644871346378,-0.0141387560223084,0.00650173536380638,0.00829931021375652,0.00377034053333413,-0.0119369716909098
"V117",0.00142961292328873,-0.00269635545036327,-0.00147133340694578,-0.00796402051449778,0.00422719811983849,-0.00458149477159569,-0.00117720249122646,-0.00135888859956494,-0.00494765760705933,0.000562144036062712
"V118",-0.00147783839466303,0.0084369786239151,0.00548770866477794,-0.00905690310832992,-0.00356289200714648,0.00906261841595177,0.0021865053865055,-0.00428188194857345,0.00201609427051496,0.00418983030801895
"V119",0.000551258859228461,-0.000184610521957815,0.00275718211516486,-0.00962894249227025,-0.00312052187761693,-0.0101643789928187,-0.0104913291915386,0.00391306642832766,0.00405909716522403,0.0122210702914757
"V120",-0.00207128062157181,-0.00231384108733702,0.00119789436890319,-0.00395844118694653,0.00156450233642716,0.001430060009133,-0.00109729742500841,0.00233862241440396,-0.00331233785246801,0.00583583406502455
"V121",-0.00938054815213157,-0.00231363750011392,-0.01027216698231,-0.00220052634127927,-0.000563406545725829,0.0132636943405633,0.00154802134731087,-0.00784908949345361,-0.00119419185838252,-0.00132281784794864
"V122",0.000816912513409137,-0.000890707386944502,0.00118965843955779,-0.00378293510541963,-0.00387812493001649,-0.000935958738696641,-0.000719215453691035,-0.00166798499048786,-0.000419612096741949,0.00024023260966486
"V123",-0.000973556448916714,-0.00222025756226909,-0.00174573513454291,-0.00382150262869064,-0.00189920589097394,-0.000382167272552034,-0.00291147241074206,-0.00189881125095083,-0.00208490922076431,0.000253136552482699
"V124",-0.00112528156014217,0.00595236580849372,0.0150067316678374,-0.00971027789162721,0.00133076371249254,0.0104998470711824,0.00948898087354924,-0.00763523005940847,5.9420438767125e-05,0.00177874804640183
"V125",0.00167564656077051,-0.00386972021088771,-0.00314993270975405,-0.0117580705384526,-0.0071983406506299,-0.00665247447997333,-0.00403562812028024,0.00278028583113348,-0.00467942967954856,-0.00502044100827896
"V126",-0.0132217193524131,0.00210397770871976,-0.00345900818525488,0.00546681538358521,-0.00174961769551091,-0.00343201705845252,-0.00167607534045351,0.0054189719045298,-0.00270870095605579,0.00273509072306099
"V127",-0.0149287321559148,-0.0136300513111883,-0.00287293644407534,-0.00385691135332217,0.0102882712424719,0.00610133342123103,0.00941485681822293,0.00125316053996818,-0.00311915037806343,-0.0152310983037486
"V128",0.0044284852788459,-0.00290372881459737,-0.00408574718681711,0.000100040066124183,0.00428825298940985,0.00470381935626269,0.00176496299663762,0.000646016953028675,0.00212008210319302,-0.00684897618155786
"V129",0.00326843481842272,-0.001088517529954,0.00320758750600684,-0.00277921014509095,-0.00993920807221682,-0.00018613763419914,0.00177560033987693,0.00868225188978641,-0.00641774266882658,0.000963763924733468
"V130",0.0100231891407703,-0.0105706962376001,-0.0083554138824227,-0.0120000182351093,-0.00446495275810885,-0.00641477552082809,-0.0159877187776984,0.002539150693607,-0.00539945432822698,0.00842866982101752
"V131",-0.0104930171908764,-0.0195581697810647,0.00454057164759819,-0.00179041422156151,0.0310092776196402,0.0145951924778878,-0.00432926549877469,-0.000192897497465292,0.0186161433804428,-0.00342038056991948
"V132",-0.0124651080840247,-0.0102581186754977,-0.0103500927949269,-0.00313977299869613,0.00932010632205555,-0.000524595994028177,-0.00719152936493063,-0.00572420350938776,0.00479690476614404,0.00267639577456862
"V133",0.00874039303510663,-0.00818387526095589,0.0101533856467384,0.00412366215208287,0.00437849820226587,0.00557294461913827,-0.00097275892972298,0.00101008391947214,-0.00758036844948024,-0.00113702335064924
"V134",-0.00864832667704961,-0.00176458557102054,-0.00482534979799664,-5.69996532206704e-05,0.00142500754917194,-0.000319234818197985,0.00931173512818502,-0.00450816097325273,8.45776842911681e-05,0.00366834086412183
"V135",-0.00269026804603079,0.00962555729643349,-0.00244958942365463,-0.00261751887836326,0.000261059097602563,-0.0050890730045541,-0.00109452529044289,-0.00338786886940868,0.00283280849120642,0.00510280455256573
"V136",0.000294121662258506,-0.00175123253494428,0.00120836084828545,-0.00190093757980893,-0.00144966140059284,-0.00309747875293988,-0.00271078135542662,0.000316294821111961,-0.00202274190476136,0.00027599697002808
"V137",-0.00788925779646184,0.00212085419278713,-0.000254425426132722,0.00286805555406938,-0.00563492118452222,0.00214864725472262,-0.000446214277845959,0.00492747161684019,-0.0033358139354647,0.000964651605621433
"V138",-0.000212951478677335,-0.00573684502050804,0.00500095024211447,-0.00873019212274392,-0.00277056649802022,-0.000238014687291268,0.00188964099820427,-0.00438425457688561,0.001552756598338,0.00146663409079154
"V139",-0.00196077843223327,0.00040296486760425,0.00802485394072225,-0.00609874511700904,0.00386864985315492,0.00549028132924443,-0.000993080900354494,-0.00065630384428503,0.00676466623024557,0.00542060786100057
"V140",0.00137105888289771,-0.00482957150013085,0.0106996795422702,0.00575541914245709,0.00870345768810375,0.0134569812556137,-0.0110426484292928,0.00151004016948964,-0.00580432937679891,0.00162355155471196
