"","X[[i]]"
"1",14
"2",6
"3",14
"4",7
"5",7
"6",12
"7",12
"8",7
"9",11
"10",2
"11",14
"12",10
"13",3
"14",14
"15",6
"16",10
"17",10
"18",10
"19",10
"20",10
"21",10
"22",10
"23",9
"24",2
"25",11
"26",12
"27",6
"28",14
"29",12
"30",10
"31",15
"32",10
"33",4
"34",15
"35",10
"36",12
"37",9
"38",7
"39",7
"40",15
"41",12
"42",10
"43",10
"44",10
"45",14
"46",10
"47",3
"48",14
"49",3
"50",14
"51",8
"52",10
"53",12
"54",10
"55",9
"56",15
"57",10
"58",12
"59",7
"60",2
"61",11
"62",8
"63",5
"64",10
"65",15
"66",10
"67",10
"68",6
"69",10
"70",3
"71",13
"72",11
"73",4
"74",12
"75",15
"76",4
"77",12
"78",12
"79",10
"80",15
"81",10
"82",12
"83",2
"84",9
"85",10
"86",9
"87",9
"88",9
"89",10
"90",10
"91",13
"92",9
"93",15
"94",10
"95",15
"96",2
"97",15
"98",15
"99",10
"100",2
"101",15
"102",4
"103",4
"104",15
"105",11
"106",15
"107",4
"108",4
"109",15
"110",14
"111",15
"112",12
"113",12
"114",7
"115",15
"116",12
"117",12
"118",15
"119",14
"120",4
"121",8
"122",15
"123",15
"124",15
"125",14
"126",4
"127",4
"128",14
"129",10
"130",15
"131",7
"132",14
"133",4
"134",15
"135",15
"136",15
"137",6
"138",4
"139",6
"140",12
"141",15
"142",15
"143",12
"144",3
"145",4
"146",3
"147",15
"148",6
"149",3
"150",4
"151",6
"152",15
"153",6
"154",15
"155",4
"156",6
"157",4
"158",4
"159",12
"160",15
"161",6
"162",6
"163",3
"164",11
"165",15
"166",6
"167",4
"168",6
"169",14
"170",6
"171",7
"172",6
"173",12
"174",8
"175",11
"176",10
"177",10
"178",12
"179",10
"180",6
"181",12
"182",2
"183",4
"184",15
"185",6
"186",10
"187",4
"188",12
"189",12
"190",10
"191",3
"192",8
"193",8
"194",2
"195",14
"196",10
"197",12
"198",10
"199",12
"200",10
"201",12
"202",10
"203",2
"204",10
"205",10
"206",3
"207",4
"208",12
"209",15
"210",15
"211",3
"212",15
"213",14
"214",12
"215",5
"216",15
"217",12
"218",15
"219",10
"220",10
"221",10
"222",10
