"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"V1",0.0164380964379935,-0.00356671487619629,-0.00845320498844521,0.000961904831925691,-0.00412806686160167,0.00172039587373547,0.00581346383113925,-0.00518695493956573,0.00663867688206801
"V2",0.0113406360486126,0.00109746203134772,-0.000569336012838058,-0.00313601285896986,-0.0199414056663183,0.000407467541256772,0.02041620690066,0.0070756195514766,0.00621438038844772
"V3",-0.00290449594075159,0.00198710533341775,0.00637325621937551,-0.00497729075588276,-0.00676048057860599,0.0121372735400139,-0.00836369922834287,0.00708917256651989,-0.00246334264955661
"V4",-0.0116147098367223,-0.00148145717861483,0.00322763585427156,0.00087948920136963,-0.0182207484449069,0.00364616936612175,-0.0123494319742235,0.00151126879439762,0.00359870529856349
"V5",0.00131516926202826,-0.00301315157130479,0.00232010107002147,-0.00147364050785034,-0.00716318437450943,0.00591725504392722,0.0256287025976581,0.0095137253918146,-0.00470407483090422
"V6",-0.00767641118645767,-0.000585884483828341,0.00698417884674337,0.00247366999896696,0.00342933942506499,0.00727385752845571,-0.00383847559218594,0.00424637140346353,-0.00243637235288009
"V7",-0.00512400954928465,-0.00648160962716374,-0.0181968298172933,0.0104662316847185,-0.00310698701761916,0.0112708665342139,-0.00510365365033027,-0.000993583858248352,-0.00647614340752243
"V8",0.00210326352902976,-0.0101889501249101,-0.00524511729278536,0.0018727905384637,-0.00123096600995547,-0.00369770964405741,-0.00313357611601179,0.00572865596583487,0.00218598975708621
"V9",-0.00582725239123145,-0.00467320487329075,-0.00108320296453549,0.00809336092777278,0.00555480765997206,0.00439728093579269,0.00435364795754079,-0.00728102023751691,-0.000244228200562834
"V10",-0.0045852365214131,-0.000169977621103081,0.00878402270739619,0.00148082501648674,-0.0035488263382653,0.0048367698778692,0.00420175077426792,-0.0103690843068265,0.0154351663655285
"V11",0.00958583819837055,-0.00498933652570064,0.00728229953185259,0.00171925716426241,0.012013778679268,-0.00337158738369941,-0.00167339918298659,-0.00111569624071759,-0.0131895726809083
"V12",-0.00369149231657266,-0.00324761653178657,0.00508075203891057,0.011745741354751,-0.0108957876040541,0.0073526055554031,0.00196350600699547,-0.00844744926580973,0.00461950498507422
"V13",-0.00176474004390255,-0.00225405844975623,-0.00761239672050324,0.00848050807528927,-0.000563627430054632,-0.0147274638263463,-0.00793993721336993,-0.0168903202410686,-0.00738698922552434
"V14",-0.0100185603247368,0.00187140513356928,-0.0103591059694217,0.00757078641025856,0.00812357620357891,-0.00211912947282273,-0.000930916675889429,-0.00537715294783483,0.00110256768751185
"V15",0.000736580190734619,0.00441471107054493,-0.00916904526481875,-0.00125355744010834,0.0105769929962258,0.0113214187019225,0.0115902846778989,0.00412837270825094,0.00601839455062415
"V16",-0.00322988046792731,-0.00359113287697492,0.00266114688799252,-0.00657769106731083,0.00298075235768914,-0.00197645707545781,0.00519626477157865,-0.00897493786325681,0.00314945169029329
"V17",0.0123593938141336,-0.00186585620289269,-0.000726492469240104,0.0166839922951098,0.00150813350964764,-0.000166565145983698,-0.0061833294600557,0.0019360832358501,0.00897098338141207
"V18",-0.015539107402673,0.00017389671555031,0.00782743127109316,0.00818678175975618,-0.0187154340709909,0.00661890102703799,-0.0125800534384017,0.00941270976899779,0.00442726898678576
"V19",0.017560105270512,-0.00168236665872046,-0.00604630988562844,0.00585840321452619,0.00919587840098631,-0.00131957918377747,0.00473709662371428,0.0145396827071146,-0.0135963745320069
"V20",-0.00866255120608006,-0.00287685966779666,0.00928059171721701,-0.00671195240202512,-0.00298161071922193,-0.0234401180611452,4.21712450583767e-05,0.0246657834905034,0.0148982305431383
"V21",0.00364631339029821,-0.00240926994191608,-0.000898993280810791,0.0115065469395642,-0.00910299654050307,0.00287722112068137,-0.00487310424867151,0.0100620410871057,-0.00507721401881493
"V22",-0.00514263670721425,0.00230487572855444,-0.000160548106620653,-0.00273855956472915,-0.0193072160704043,0.01410908709584,-0.00485610423094218,0.00708450702023495,0.00356198909397721
"V23",-0.0107568820180661,0.000282263528026225,-0.0022782429174747,0.0108563381329502,0.0048280275991138,0.000369561793057799,0.00359540498267517,-0.0068798818850272,0.00337806560567905
"V24",0.000562800499155699,0.00469524530900682,-0.0092956209778239,0.00858123197514936,-0.0103212043365096,-0.0069553312476917,0.00781100086130146,-0.0122182146031182,0.00648580434491145
"V25",-0.000419152579268308,-0.00143423605207462,0.000303891368294815,-0.00309783109620004,-0.000720188722816551,-0.00650552735164455,0.000551478241161534,-0.0115948019592267,-0.00245602886489654
"V26",0.00142367866482626,0.01096524140634,-0.00762395233952318,-0.00559926934092231,-0.00272894591481486,-0.0101975036469453,0.00598948324777918,0.000680265505869625,-0.00298900399758417
"V27",-0.0116040235673568,-0.0101609719900532,-0.00177655153832651,0.00990904899546302,-0.0184339311669128,0.000339080766292046,-0.00195466972686044,0.0032996192405613,-0.00782406981249307
"V28",0.0053167943337689,0.0108312336343215,-0.00913524605653365,0.00590008323981003,-0.0177409416538266,-0.00818151631896164,-0.00279472349799009,-0.00995884042261822,0.00188294417456289
"V29",4.39982869230045e-05,-0.00849021052424061,0.0024547813930987,0.0105182765390497,-0.00421747292455466,0.0103112328521554,-0.00144884813841235,-0.00884903993501158,-0.0034107054605163
"V30",0.00308279981961718,0.00435518418962543,-0.01716514017029,0.00687092885849152,-0.00401440303777052,-0.00729817687819622,-0.0147271776144967,-0.000570887891128245,-0.00331447864730789
"V31",-0.00245525413272441,0.00445296173220697,-0.0121469712084279,-0.00149891537626611,0.00364785817910305,-4.97815774820384e-05,-0.0042912399250157,0.00578830245706823,0.00486377349965744
"V32",-0.000794531864750615,-0.00724277354942053,-0.00462359933858517,-0.00276716712451355,-0.0041658421106712,-0.00595057369963269,0.000612572627464519,-0.00178087614179197,-0.00280623610611111
"V33",-0.00433845014356288,-0.00343482265948192,-0.00903019637335593,0.0128995819077369,-0.0109629945206447,-0.00246582394348041,-5.25610776879654e-05,-0.0104536576273212,0.00195890924691719
