"","X1","X2","X3"
"V1",-0.00549624194928045,-0.00351437496060849,-0.0041412974185218
"V2",-0.00288839132200534,-0.000373808613538251,0.00257461414960785
"V3",-0.00281016232443912,-0.00473303658266354,0.00116465010065115
"V4",6.59518922956654e-05,0.000315290539563509,0.00244510706141366
"V5",0.000347179111849446,0.00144275688491228,0.000503856385509246
"V6",-0.00125040071958619,-0.000668975725785751,-0.000678584041285652
"V7",-0.000242233389579125,0.00135678833764465,-0.000366937538978009
"V8",0.00982515869648174,-0.00275568622609531,0.000693226317237212
"V9",0.00830781871239358,0.00887207463299911,-0.010575595975822
"V10",-0.00378114555697198,-0.000645306319735171,-0.00143099529867905
"V11",0.00273156514272914,0.00246775002591147,-0.00968006725503927
"V12",-0.000559478518739716,-0.00592104781512093,0.00582334410068411
"V13",0.00508079364895607,0.00630480694275214,0.00556771314035903
"V14",0.00436076490323717,-0.000701053406860097,-0.00236215879550499
"V15",-0.00505816246402534,0.000349989807990039,-0.00581412132154685
"V16",0.0017168289474156,-0.00184407674721878,-0.00222640232109409
"V17",-0.00934197117242225,-0.0133001427994349,0.00130905659113403
"V18",0.00248316638248719,0.000574697152270594,0.00120492685895983
"V19",-0.0025065996205155,-0.00152912410928058,0.00500073815815277
"V20",-0.000767795759674305,0.00115934930652775,-0.000452487757372345
"V21",-0.00948879774502013,-0.0118989220989434,0.00287975010866779
"V22",0.00577028026341613,-0.00835497462813496,0.00218537300033697
"V23",-0.00458086660105535,-0.0021972004549126,0.00412124278228839
"V24",-0.0100911471839971,0.0084150702933466,0.00487268967666387
"V25",-0.00603125995074697,-0.000370936140351571,0.000309006798024185
"V26",0.00110029867218694,-0.00452048327436292,-0.00836756724191263
"V27",0.0117305465557813,-0.00705331615706751,0.00624478589308362
"V28",-0.0047669343344465,-0.00633713183278044,-0.00522486112391125
"V29",-0.00304755678415689,-0.000733719797161996,0.00144167036310969
"V30",0.00370301192118122,0.00582931154313524,0.0153296518282483
"V31",-0.0122739592187919,0.00291986101976032,-0.00403818536942317
"V32",-0.0152049000226319,0.00527297596335795,0.00774697041283554
"V33",-0.00701235202528531,-0.0197525880444413,0.00744595108866904
"V34",0.00769751022339063,0.00487172688049608,-0.000171584877721606
"V35",-0.0104100900008904,-0.0020383694312878,0.000138571435219597
"V36",-0.00281190825742659,0.00158046992793422,-0.00104887374712033
"V37",0.00458700545718713,-0.00310218403328039,0.0110726079015257
"V38",0.00185350716415765,-0.00361319499174286,0.00193702018312577
"V39",-0.00531056130478037,-0.018722017325777,-0.00310622201304579
"V40",-0.00693322568960796,0.000765842062057633,0.000329339660364441
"V41",-0.000817760659003431,0.00727738597426616,-0.00124684915709946
"V42",-0.00169469156008929,-0.0078219057713788,-0.00719241576549217
"V43",-0.00678218165928189,0.00045477573729192,0.00508940197912117
"V44",0.00310358009075864,0.00234487240569192,-0.00193403186221583
"V45",-0.0116019210094701,-0.000769396223281993,0.00243872221053424
"V46",-0.0110127532453191,-0.0040964319466183,0.00429243626304818
"V47",-0.00206005525737316,-0.00213684402524872,-0.00075788866145061
"V48",-0.00380903864165403,-0.00171773335949592,-0.00610297752783435
"V49",-0.0121920491147341,0.00539800114393892,0.00437314404457454
"V50",-0.00272012856318114,-0.00123446997987667,0.00919458385998495
"V51",-0.0112261572602996,-0.000538621549368375,-0.00805458789418806
"V52",-0.00768772105429442,-0.0138517945930412,0.00203264035255583
"V53",-0.0327235903758127,0.0127560248291106,0.0131542258451584
"V54",-0.00146175240290074,-0.000813909358968112,0.000422069152096556
"V55",-0.00765845097162069,0.00190121430468769,0.00237415154435868
"V56",-0.00833442001974305,-0.00291721343255033,0.000672812904499234
"V57",-0.00471426070061041,0.00699096711582928,0.00371980624477447
"V58",0.0012925570731888,-0.00370784807071047,-0.00741183755560208
"V59",-0.000707793855017545,3.56381116930821e-05,0.00506265849638517
"V60",-0.00453547632128039,0.00727722431986475,-0.0161334179750297
"V61",-0.000429369091538288,-0.00946800215402855,9.14191485678265e-06
"V62",0.00787277465377643,-0.00636972511914105,-0.0119416768269373
"V63",0.0128201707863797,-0.013983877272271,0.0103853463817919
"V64",0.0116939189000859,-0.00991592649468518,-0.0068415572626558
"V65",0.00198873143798658,-0.00152543763781955,0.000615158848523175
"V66",-0.00428136273943049,0.00482446966788335,-0.0121395133685307
"V67",-0.00374387961682498,-0.00862108585045669,0.00393117958772527
"V68",0.00523462225262497,0.00578910393073207,0.000293544296365664
"V69",-0.00221455346654075,0.00101657470362158,0.000785575433124448
"V70",0.00753841634584716,0.0082247545613384,0.00259344101175846
"V71",-0.00181432321414459,-5.81488916013244e-05,0.00288179909140477
"V72",0.00174568604834316,-0.000550474811166056,0.00241968277121305
"V73",0.00760802640924917,-0.0168984541613095,0.000110230163908032
"V74",0.00539525059093808,-0.0025688779016172,0.000706059915512698
"V75",-0.00743761608634754,0.00366111170402586,0.00739902245955979
"V76",-0.00110280989983871,-0.000288438901925588,-0.000344899936113178
"V77",-0.00386213399475108,0.00189363830930487,0.000760353652469621
"V78",-0.00221447125262353,-0.00109232528048734,-0.00515700149757754
"V79",-0.00346697228720123,0.0062504925025868,0.00116878256355899
"V80",0.00275124724338287,0.00358386610499649,-0.00457564925049137
"V81",0.00752411384595942,-0.00570551611383389,-0.0026288411369442
"V82",0.00102002868658164,0.00303550371313936,-0.00148594533160819
"V83",2.94714619448581e-05,0.000826592249157508,-0.000167538204533643
"V84",0.000598911145693836,-0.0003121880115839,0.00094354364152013
"V85",0.00490449121687066,-0.000131325684834257,-0.00259560816052712
"V86",-0.012875636281896,-0.00538826498734203,-0.0112415806153593
"V87",0.00182867686914368,-0.000194923193986116,0.000288015551272014
"V88",-0.000705279305236974,-0.00148329403863774,0.000473993009056689
"V89",-0.000396586930693526,-0.00593599163588645,0.000137199965332254
"V90",0.0108089872888597,0.0064175751283246,0.0114072889405863
"V91",-6.79354654002242e-05,0.000397823083298051,0.00236356050019629
"V92",-0.00263279707444411,-0.00641417751305595,0.00676412790939144
"V93",0.00483106676208576,-0.0448506483573916,0.0353311784906665
"V94",0.00512588974017887,-0.00213021399957673,0.00343397306419752
"V95",-0.00258313658913941,0.00388779225364454,0.00358132092812554
"V96",0.00507566194201889,-0.00328130994655858,0.00303956921212976
"V97",-0.00583247231403747,0.00595426038993216,0.00628097225261816
"V98",0.00674644250047358,-0.000937086900324491,-0.000252323285699384
"V99",-0.0120482919910681,0.00406397557355994,0.000761261494369075
"V100",-0.00211233744284159,-0.00438389295651489,0.00483311334351728
"V101",0.00569827455088599,0.000118238887985264,0.010518131354888
"V102",-0.00533470229859384,-0.000310584726414048,0.0108941993070337
"V103",-0.021235859845522,-0.00892882686301913,0.00492948989962632
"V104",0.00569132939930427,-0.00232404040665714,0.0100399846807342
"V105",-0.033873512525478,0.0141457955145039,0.0160666113902001
"V106",0.00313892097484,-0.00924822423917297,0.00844884373333333
"V107",0.00111997950196064,-0.0125570778303279,-0.0112480601647133
"V108",-0.00150230820476481,-0.0102497936909959,-0.000329076508698692
"V109",-0.00314356631763312,0.00189645541772792,-0.005091988306064
"V110",0.00531922715134223,-0.00371712252602639,0.00226565749808655
"V111",-0.00727834705221376,0.00058556832756829,0.00166663897003778
"V112",0.00694169131605222,-0.00681857739806976,0.00232245664626821
"V113",0.0122594127320444,-0.0148071078619242,-0.00775219591591825
