"","X1","X2","X3","X4"
"V1",-0.00688452356973059,0.00370132118421963,-0.00897876213453393,-0.00465639777525348
"V2",0.000105229937650135,-0.00286037850454422,-0.00151185648112441,0.00125351553756222
"V3",0.00383508020118729,0.000222624642239321,-0.00113484586908996,0.00298350021175171
"V4",0.00200771933573845,0.00119435991064569,-0.00400124884997551,0.000724612453308732
"V5",0.000762799954813429,0.000234572362663187,-0.00208394628696671,-0.000309700394167421
"V6",0.000481704522312426,0.000635658495725406,-0.000746684306826005,0.00153613954511449
"V7",0.000248754250714622,0.00495042890724039,-0.0240557534997961,0.00513891329294842
"V8",0.0036161428029334,0.00348103439960862,-0.00756677195053576,-0.00732954791952198
"V9",-0.00108502214351293,-0.00022528014908442,0.00689276706538743,-0.0108244797345914
"V10",-0.00276837004228427,-0.00162014887912192,0.00329708604324298,-0.00839702146069083
"V11",0.00320513217515297,0.00471052870333934,0.00169697572111486,-0.00530537529180151
"V12",-0.0044926176233422,-0.0112100964538741,-0.00341072587724623,-0.00438025970805478
"V13",0.00143466712232095,-0.0010539795943248,-0.00436654690866593,-0.00103209806273864
"V14",-0.00101851637178591,0.0015375619060898,-0.000489459416107581,-0.00575309083809369
"V15",0.0017141831611311,-0.00102086920809723,-0.00613553438764386,0.0028669050655407
"V16",-0.000852972307871564,0.00260513316964796,0.000623955595603262,-0.00246479422758023
"V17",-0.0101641160288995,-0.00760350406546291,0.00297363358666168,-0.0099467033737347
"V18",-0.000697650953933784,0.00050010173300383,-0.00115680857221598,0.00257237848496631
"V19",-0.0021630314694831,-0.00336395880371902,-0.000701048671915626,-0.00208875375764243
"V20",0.000600527120987083,0.000408566516352612,-0.00407896857663775,-0.00266931969329845
"V21",0.0170309976099215,0.0142559018196397,-0.00044439003775031,-0.0116017876047003
"V22",-0.000421386288323655,0.00165584035010424,-0.00238716333218577,0.00357034258971569
"V23",0.00260517277051653,0.00179359966819915,-0.00113447629510939,0.00269233503484262
"V24",0.00550193726023198,0.0100733770285042,-0.000406475951568647,0.00208576164887297
"V25",-0.000457195642319962,-2.07328632248544e-05,-0.00081215651154137,0.000713112879870669
"V26",0.00617313372360091,0.000802654806299771,0.00260947099336077,0.00144030489582115
"V27",-0.00397407329739258,0.00850112641107769,-0.0125909131918128,-0.0081828183027239
"V28",-0.00208213727704561,0.000381132064830288,-0.00129323952953534,0.0061913885542314
"V29",-0.00814624206699898,-6.28772922198315e-05,-0.00655254746260003,-0.0206819466712975
"V30",0.0113720469925414,-0.00641328259330201,0.000402231848838251,0.00188451326134845
"V31",-0.00182414315725679,0.00254786438332351,-0.00810368787038927,0.00359090885285103
"V32",0.00315010214986688,-0.00533044104739051,-0.00655442878621507,0.00269809978277372
"V33",-0.0111024297245428,0.0139152256103035,-0.0036954435500175,-0.00415847895879591
"V34",0.000979274919744457,0.00076928010854853,-0.00733860099720809,-0.00373513332706316
