"","X[[i]]"
"1",2
"2",6
"3",2
"4",1
"5",1
"6",6
"7",6
"8",1
"9",1
"10",3
"11",2
"12",6
"13",2
"14",2
"15",6
"16",6
"17",6
"18",6
"19",6
"20",6
"21",6
"22",6
"23",4
"24",3
"25",1
"26",6
"27",6
"28",2
"29",4
"30",6
"31",6
"32",6
"33",4
"34",6
"35",6
"36",6
"37",4
"38",1
"39",1
"40",6
"41",6
"42",6
"43",6
"44",6
"45",2
"46",6
"47",2
"48",2
"49",2
"50",2
"51",2
"52",6
"53",6
"54",6
"55",4
"56",6
"57",6
"58",6
"59",1
"60",3
"61",1
"62",2
"63",1
"64",6
"65",6
"66",2
"67",6
"68",6
"69",6
"70",6
"71",6
"72",1
"73",4
"74",6
"75",6
"76",4
"77",6
"78",6
"79",6
"80",6
"81",6
"82",6
"83",3
"84",4
"85",6
"86",4
"87",4
"88",4
"89",6
"90",6
"91",6
"92",4
"93",6
"94",6
"95",6
"96",3
"97",6
"98",6
"99",5
"100",3
"101",6
"102",4
"103",4
"104",6
"105",1
"106",6
"107",4
"108",6
"109",6
"110",2
"111",6
"112",6
"113",6
"114",1
"115",6
"116",6
"117",6
"118",6
"119",2
"120",4
"121",2
"122",6
"123",6
"124",6
"125",2
"126",6
"127",4
"128",2
"129",6
"130",6
"131",1
"132",2
"133",4
"134",6
"135",6
"136",6
"137",6
"138",6
"139",6
"140",6
"141",6
"142",6
"143",6
"144",6
"145",4
"146",6
"147",6
"148",6
"149",6
"150",6
"151",6
"152",6
"153",6
"154",6
"155",6
"156",6
"157",6
"158",6
"159",6
"160",6
"161",6
"162",6
"163",6
"164",1
"165",6
"166",6
"167",4
"168",6
"169",2
"170",6
"171",1
"172",6
"173",6
"174",2
"175",1
"176",6
"177",6
"178",6
"179",6
"180",6
"181",4
"182",3
"183",6
"184",6
"185",6
"186",6
"187",4
"188",6
"189",6
"190",6
"191",2
"192",2
"193",2
"194",3
"195",2
"196",6
"197",6
"198",6
"199",4
"200",6
"201",6
"202",6
"203",3
"204",6
"205",6
"206",6
"207",6
"208",6
"209",6
"210",6
"211",5
"212",6
"213",2
"214",6
"215",1
"216",6
"217",6
"218",6
"219",6
"220",6
"221",6
"222",6
"223",6
"224",6
"225",6
"226",1
"227",1
"228",1
"229",1
"230",1
"231",4
"232",4
"233",6
"234",6
"235",1
"236",6
"237",6
"238",6
"239",1
"240",1
"241",6
"242",6
"243",2
"244",6
"245",4
"246",6
"247",1
"248",1
"249",4
"250",6
"251",1
"252",6
"253",1
"254",6
"255",6
"256",1
"257",1
"258",6
"259",6
"260",6
"261",6
"262",6
"263",6
"264",6
"265",6
"266",1
"267",6
"268",6
"269",6
"270",1
"271",6
"272",2
"273",6
"274",6
"275",1
"276",6
"277",6
"278",6
"279",4
"280",1
"281",6
"282",6
"283",6
"284",6
"285",6
"286",1
