"","X1","X2","X3","X4","X5","X6","X7"
"V1",-0.00126616667581351,-0.000114974435059003,0.00130419728457078,-0.00108158516529718,-0.000688379534504376,-0.00152167755475956,0.00160875146773759
"V2",-0.0033007937504983,-0.000892895496108522,0.00151497859592126,-0.000185561128824062,0.00126054583989645,0.00199140845262486,-0.00342679812013288
"V3",-0.00202331349703924,0.00400555629383405,0.00500331991449597,0.0105250456085616,-0.00182813010507007,-0.00246073471508953,0.000704774183496999
"V4",-0.0135378377445369,0.0317829221859162,0.0298300091841351,0.0244753472708429,0.0479144423426977,0.00946562426499302,-0.0248774358004302
"V5",-0.000599044184220854,-0.00418406042645162,-0.0014379406465624,-0.0017891284533602,-0.00657797253649864,-0.00222678120672565,0.00147366590102471
"V6",-0.000966498792763481,0.00523380325567841,-0.00427042897084571,0.0209354743495227,-0.0210697460968638,-0.0246459963564809,0.00460207879233076
"V7",-0.00368574881125645,-0.0061773726816345,0.00273299646455748,0.00348759389430328,0.00893240329391937,-0.0112331225211972,-0.00665143537634293
"V8",-0.00645675189251587,-0.00206981232949166,0.00347299451985684,0.000754593810990593,-0.00369631370340098,0.00562571720663747,-0.00353539116459979
"V9",0.00662486131790407,-0.00522814435400306,-0.0033913101763274,0.00958972336500007,-0.00567224334161316,0.00512645826912867,-0.0034384408775107
"V10",-0.000347683135247936,0.00628369171663846,0.00323544015938375,0.00269523326447323,0.0137931964044789,0.00100504918453738,-0.00722961352168961
"V11",-0.00308056564006587,0.00140328273730815,-0.00522985173510486,0.000709683973579259,-0.00251132035119374,0.00225105886724504,0.0116340852082072
"V12",0.00452450175557262,-0.00322759322897874,-0.00677057917558923,0.00760396690378325,0.000244157114488277,-0.00885783708928535,-0.0135074088808807
"V13",0.00755588142710435,-0.0130358225347458,-0.00555800854138161,0.00621175134500279,-0.00605303369595463,0.00549156006177735,-0.00113328688876578
"V14",-0.00433643682320448,0.00112546179769492,0.00682833443825951,-0.00280749013034997,-0.00781825575848082,-0.0111486231151964,0.00405611424490848
"V15",0.00108689117007889,-0.00128706929993775,-0.0112790993424662,0.00957228775326766,0.0223323023992876,-0.0118046695248803,-0.00801546877116066
"V16",-0.000958908350682947,-0.00786719641410279,-0.00930331864044138,0.00906902929232243,0.0083121996493346,0.0108352562106512,0.00170670718818794
"V17",0.00230742143728931,0.00871848273715792,-0.00138534433395115,0.0088434710911746,0.00711060459159349,0.00603415838834555,-0.0124006581818939
"V18",-0.0244950725273993,0.027936388742977,-0.0147934203539929,-0.00840789273706487,0.0200153762895633,-0.000551868457642655,0.00407914608629694
"V19",0.00733182227256995,0.00399281917966854,-0.0012023594451425,-0.00747699832847886,0.00150719330061018,0.000676608815754283,-0.0120709621778636
"V20",-0.00454753878271991,0.00157913304078173,-0.00145934296847776,0.00280271536355782,-0.00850357228252121,-0.00824533144963023,-0.00442435680754033
"V21",-0.00465360915571154,0.00972159188386798,0.000984023929004526,0.00827456624680169,0.00291156366260795,0.00224335911624794,0.00237762489669049
"V22",-0.0109586774658189,0.00318553014793129,0.00958942210245737,-0.000442230743656077,0.00235294866312724,-0.0177246825002931,0.00401332006424607
"V23",0.0044606504147818,0.000125316783670765,0.0124097646936667,0.00273088750947466,0.00664343273917988,0.00198318861749002,-0.00723558640225162
"V24",0.00423917248159076,0.00566512127119914,0.0042104493879084,-0.00518011042293527,-0.00142786435232572,-0.0065704796438066,0.00856360878752449
"V25",-0.00294364099598377,0.000809933241070112,0.000639864750998548,0.0013415140547798,0.00327267773248542,0.00085463415999866,-0.00562837107689441
"V26",-0.000108823375158854,-0.00272964364920591,0.00996561573217798,-0.00538655543953494,0.0128592782940479,0.0208109784730327,0.0148027064006677
"V27",-0.00463663075683896,0.00978791013414391,0.0154645507873725,0.0250390176951572,0.000985653067183528,-0.0165576611635197,0.000213690883179799
"V28",0.0109816174982007,-0.00289401479894455,0.0127388870261395,0.00779449315884776,0.00159600556929345,0.00869116562315018,0.00283011212247558
"V29",0.000910994219982266,-0.00372580818396459,-0.00262667994760469,0.00466100408978212,-0.00130362994731056,-0.00964908449281541,1.86046073083894e-05
"V30",0.0138353046727259,-0.00705576077075618,0.0132975541133195,-0.00735709898364155,0.00459050934630686,0.0039679559598649,0.00858935261533568
"V31",0.0016258714622806,-0.00935032362887027,0.0168515180843201,0.000747296708963936,0.0146176881892052,-0.0109665639623085,0.00628249551668221
"V32",-0.00561548670377316,-0.012978417295845,-0.0244043839263104,0.0174998489998355,0.0124794956427737,0.0320035393289399,0.0171098000675344
"V33",0.00077138177218049,0.00313767240482081,0.0136803715788881,-0.00339517456857757,0.00939756034039201,-0.00172803745191153,-0.0207691289523752
"V34",-0.00432584567134724,-8.56649123486078e-05,-0.00165195418551193,0.000185226440404045,-0.0063363398532405,-0.00221300687295514,0.0015315018422449
"V35",0.00752432355602084,-0.0028500563844895,0.00740755114823568,0.00222797134903945,0.0119146310215857,-0.00126100834578327,-0.0140676340652299
"V36",0.000903855877895046,-0.000832449907322106,0.00847873708984253,0.00885919358660917,0.00370922287084304,-0.0034629893021537,-0.00211727210897285
"V37",-0.0195527609975342,0.00718147375348291,-0.00110101233291008,0.00124880023589314,0.0074898233515646,0.0174942525391739,-0.0108593172868623
"V38",0.00304455982015423,-0.00363935291555463,0.00895153833379528,0.0171271939074885,-0.00440485890377179,-0.000397223898335329,-0.00610567871318663
"V39",-0.00786550259856966,0.00935543562256142,-0.00499180081792394,0.00647472561883899,-0.00659143786702192,0.00299949329889347,0.00025905040788987
"V40",-0.0017200856434703,0.00364699170983931,0.0023385898856592,0.00235405184900856,-0.000405795708170307,0.00441735452178322,0.00553178119585481
"V41",-0.00541325758959726,-0.0111645006467234,-0.00859860588075544,-0.00427046053005035,0.00180022709191434,-0.00793550393959765,0.00338621720284784
"V42",-0.00492711241879956,0.000342187383707109,-0.000550462131221931,-0.00284017342579796,0.00300882277914179,-0.00176375883331099,0.00294300315086884
"V43",-0.0048092806649213,0.00431459025706852,0.0137457764909939,0.00819715102079347,0.0110012598865743,-0.00493609819117352,0.00719810984018997
"V44",0.00227008396922518,-0.000164086902447346,7.83650158529275e-05,0.000693110544365383,0.00166148278443398,-0.00544427611575672,-0.00280320595198939
"V45",0.00413975151596207,0.000176198015409175,0.00585833697098507,0.0053260624591816,-0.007502071339571,-0.00375262284929534,-0.00499394157198188
"V46",0.009456837192697,-0.00864149763437732,-0.0115621536592049,0.0046977202908609,0.00842772939717414,-0.0188927451159898,0.00126394685935968
"V47",-0.00208041431771381,-0.000996990988217644,0.000895195968749369,-0.000155838472673047,0.00146951756040295,-0.00327283208594266,-0.000812153156547417
"V48",0.00447210018968633,-0.00436525038298142,-0.00548528580458963,0.000492384514588688,0.00563020737178962,0.0112226384714811,-0.0128700829901088
"V49",-9.49347223910524e-05,-0.00163697208201264,-1.36132495484282e-05,3.82923730731676e-05,0.00100992102097257,0.000373068375403184,-0.000782272985825818
"V50",-0.00475275661441163,0.0030088473024352,-0.00465640484299313,-0.00245654056524354,0.00658792274260621,-0.0108552030350791,-0.00899239006520949
"V51",-4.04233260448757e-05,-0.00241926992059588,0.00624658214338938,-0.00249322459840413,0.00451981382602976,-0.0113031987562996,0.0168082239400202
"V52",-0.00235101980847525,0.000929844800537612,-0.00310748862028373,-0.0092015953656574,0.00523786206049736,-0.00106172995146552,-0.00634114993818046
"V53",-0.00495993010449052,-0.00247303012983435,0.00326722765702759,0.00212209802994043,-0.00139374420368002,0.00103816639454985,-0.00401536708893224
"V54",-0.00651070479760811,-0.00310866596058403,0.00197395723936845,0.00272553891914615,0.00115217685864418,-0.00321099013866533,-0.00135970064447878
"V55",0.00309049860051529,0.00162191322631645,-0.00787200220700772,0.00223531343467133,-0.00226161484524014,-0.00193750998323626,-0.0004728086946571
"V56",-0.00699827598211393,0.015455917868692,-0.00261783523379028,-0.000567824345781315,0.00811763778901018,-0.00120379763995567,0.00121445974142077
"V57",0.00456476158164942,0.00767289893611804,-0.00340529026106064,0.000217217015554234,-0.00210248144209601,0.00628788068755009,-0.00447124681111598
"V58",0.00495756843371204,0.00300871481478066,-0.00615749224535251,-0.00610672951176432,-0.000197839923259613,0.0100215587301839,-0.0061598957539206
"V59",-0.0051378079518814,0.021395366845596,0.00473599976505465,0.00201588351607119,0.020555321427707,-0.000310983308101125,-0.00595962163183103
"V60",0.00661853901455371,-0.00794856155553754,0.000445370770567011,-0.00650838888426947,-0.00121788781057166,0.00358521305306294,0.0116275546599036
"V61",0.00686780559297879,-0.00166642709071967,-0.00561732633684221,-0.000432144078737671,0.00344194912888002,0.0145768119105143,-0.00264743645658049
"V62",0.00320626824267524,-0.0102794533841002,0.00686030456082956,-0.0143234505224796,0.00107729304957083,-0.00111936708758471,-0.00426948691184558
"V63",-0.00312455852126141,-0.0014298694576075,-0.00564961456748643,-0.00613853090678816,-0.00482337501777209,-0.00678666809144345,0.00120872737645161
"V64",0.0036690425421345,0.00511802131345523,0.000319315589673301,0.00177987997215374,-0.000211397621300798,-0.00335316859982135,-0.00586321843797404
"V65",0.00680612097460927,0.00381042903252492,-0.0073203623103898,0.00515474876258182,0.00918206716310274,0.00161754528726018,-0.0147019843215622
"V66",0.0138541242996344,-0.00458212167282869,0.00737767476750587,-0.00592015670553606,-0.00140858132471295,-0.000593667210093435,-0.00825195365716939
"V67",-0.00696303858321717,-0.00635074909978786,-0.00629915188820693,0.00212935909801259,0.00427005370832889,0.00677559390010339,0.000773365438343837
"V68",0.00508317351960766,-0.00108799012869007,-0.00415003535651185,0.0102446952527917,-0.000842104259152471,0.0111968113996346,0.00268052153065004
"V69",-0.00130952599635785,-0.00351465389867342,-0.00181088156304867,0.0027110435418458,0.00182585747127319,0.0050296379453319,0.00172853180933326
"V70",-0.0053823271915649,0.00754365726761553,0.0125565219214055,-0.00339961313015329,0.00739666500325829,0.000622500711711099,-0.0185938933904037
"V71",-0.00745346341597933,-0.00377170386009808,0.00104654743441605,0.00482446526872878,-0.00478432388904179,0.00889349117422325,-0.00250592740081106
"V72",-0.00139254737959196,0.00744966344146508,-0.00349292152120062,0.006216161733602,0.00215426349237806,-0.00246039747927736,-0.00676502280947943
"V73",0.00995889080291503,-0.000300575199564433,0.000805307078366377,-0.0117692684775735,-0.00357212226308044,-0.0110821200545137,-0.0115183876442901
"V74",0.000933272572829126,-0.00781956047844895,-0.0118885140789123,-0.000812621990517979,0.00895895783375799,0.00137642050767921,0.0198917370305352
"V75",0.00695435635876015,-0.00352880526611269,0.00469019181473554,0.000216111105535351,-0.000964083465487128,-0.0120246506040323,-0.00515148620316823
"V76",0.00560686639430299,-0.00964276227172161,-0.0204376882699244,0.00467410991858254,0.011967185063965,0.0128976064808609,0.0207584568842131
"V77",-0.00442710390680008,-0.00090058591637437,0.00115885819052575,-0.00146770285143151,-0.00236095489307688,0.00311630398045619,-0.00326275250454315
"V78",-0.00036350594023528,0.00404176459731475,-0.000865763507528321,-0.00033711981188411,0.00772120736817637,0.00121761948607103,-0.00194599236825343
"V79",0.00200236102338294,-0.00276497765606581,-0.00508921825291443,0.00108283332572299,0.00321698727425706,0.00207796292148018,0.00445642575934948
"V80",-0.00598335517671715,0.0173543000738414,0.00278089409606943,0.0025836988425809,-0.00056533212568508,0.00449613895793535,0.00595711396580037
"V81",-0.00438905027309538,0.0213892764942048,0.0061518392624474,-0.00377476255491622,0.0197194671946461,0.00177263876203163,0.00345847541924678
"V82",-0.00176734947563012,-0.0015439135379129,-0.0015183001614793,0.0158281714002211,-0.00612433193459647,-0.00380126142671164,-0.00346968341614283
"V83",-0.00252024226347191,-0.00379578242469153,0.000844388039314187,0.0004767437107655,-0.00288782437675488,-0.000257676266010359,0.00111932541564237
