"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"V1",-0.00110006970386347,-0.00117409749115827,-0.000297666930629676,-0.00209287567519195,-0.000312227388406084,0.00387227347477766,0.000311877458740964,-0.00188199485245185,0.00223880248838788
"V2",-0.00326139766544209,-0.000951082692253864,-0.000839573331406369,-0.00131980167402599,-0.000510880589520058,-0.00335123534089535,0.00263059971174706,-0.000708652219627546,0.000180034347929294
"V3",-0.00183276797103133,0.00369837616448631,-0.0105670337238991,0.00181496301081105,0.00210597340150651,0.00297639881799803,-0.00120317208387892,0.00651152501501961,0.00527187333141068
"V4",-0.0160487414155992,0.0334857776816019,-0.0357728881785408,-0.0318670776599629,0.0273063109406423,-0.0389743169023475,0.0148418850678954,-0.0297388886316659,0.0177744920303419
"V5",0.000145543794937606,-0.00448585842619952,0.00144448287345738,0.00396914365827013,-0.00306538714590857,0.00460057880556329,9.15509532412942e-05,0.00505208454395736,0.00243528001049736
"V6",0.000903662976768519,0.00685868152930071,-0.0115064687603309,0.0282863717889526,0.00864718578330602,0.0189497017265697,-0.00630673149759906,-0.00123343252699343,-0.0102394582234231
"V7",-0.00348083891590488,-0.00629090121076895,-0.00311035116093694,-0.00131583373058677,0.0145302746468574,-0.000268337483163577,0.0065937604216622,-0.00288962082491929,-0.000948496601182431
"V8",-0.00624102203994155,-0.000477400774712474,-0.00398529245930441,-5.36781886765991e-05,-0.00685845440606076,-0.00215493840333083,0.001958782133608,-0.00089855849052615,-0.00123469155251291
"V9",0.00660032953287628,-0.00289221869713889,-0.00684615284189983,0.00663579847484571,-0.00504365564154364,-0.00730529114395464,-0.000844968842181342,-0.0102031010913887,0.00560278912146535
"V10",-0.00169643558272196,0.00544022709153196,-0.00153939442570882,-0.00611167533755158,0.00957728073841959,-0.00697761761497341,0.00760749362311324,0.00880915019342511,0.0076186118165084
"V11",-0.00373824702328429,0.000165491289758646,0.00491799999698926,0.00420401919987486,-0.00160044562678305,0.00172598167492828,-0.0107459874332844,0.00793456807809131,-0.00340681423515852
"V12",0.00344014405238559,0.0015720429565041,-0.0042314538448178,0.00969715640815084,0.00628718923709949,0.00416139573964967,0.0172582514531133,-0.00800289649831947,0.00169189721480576
"V13",0.00645549127990726,-0.00936039676223724,-0.00367746014481662,0.00971632496870549,-0.0062429946927575,-0.00460832203348857,0.000309482776893707,-0.0120336663501837,0.00403237417808958
"V14",-0.00270070562639018,-0.00218237346184972,-0.0004294479683241,-0.000153260329543573,0.00158468138371641,0.0125420357789394,-0.00461004254381808,0.00328869066032888,-0.00946916639423336
"V15",-0.00159356831310832,0.00046135993100735,0.00676107924855744,0.00648908382650928,0.0286871821935149,-0.0102571452988688,0.00552794351944557,0.00598040721466393,-0.011092166297101
"V16",-0.00437119082402686,-0.00293270318810953,-0.00235418015046057,-0.00118713474185239,-0.00181715658770243,-0.00208269598591568,0.00136353092915161,0.00123752231885156,-0.000718783858246637
"V17",0.000449475632330509,0.00946587734918033,-0.00305714074542729,0.000663185583278791,0.00334163625887163,-0.0107382914554525,0.00910213459198087,0.00450925467923822,-0.00661837017331514
"V18",-0.0234132530393107,0.028314650537873,0.0182783500693589,-0.0065521370335594,0.0140086623340373,-0.0151234607697143,-0.00738407697388885,0.00286176808870061,0.00584133487733175
"V19",0.00828282515944832,0.00258972521464622,0.00610884835716932,-0.00221742315259803,-1.65462905701641e-05,-0.00660765943498936,0.0106394872517082,0.00103842409140996,-0.00195264130900591
