"","X1","X2","X3","X4"
"V1",0.00326104371291253,0.00779662568889578,0.00598745483810136,-0.0006367265786956
"V2",-0.00131050467407682,-0.0028357441972971,-0.00347278800010942,0.00108484215442215
"V3",-0.00877222546541319,-0.0170680436297801,-0.00024520965706318,0.00964614760430016
"V4",0.00066859887236727,-0.00378991229138963,-0.00269994504934586,-0.000826341275427834
"V5",-0.000544009111800733,-0.00222274884661322,-0.0013397559289835,0.000137414796358835
"V6",-0.000217214864474791,-0.000621404430843124,3.71071498716954e-06,-0.000207532407427428
"V7",-0.0030101355677958,-0.0125735595633316,-3.86898974766483e-05,-0.0111118893839638
"V8",0.0176508464794895,-0.0156259311093574,0.0124403445731756,-0.0509699824496274
"V9",-0.00432361363077686,-0.00912453913235984,-0.00275927360425734,0.00597643951300546
"V10",-0.000555103149544375,0.0119021732631433,-0.00877688937593798,0.0153548879457291
"V11",-0.00245184595574934,0.00196596988084027,-0.00100037857960717,0.00199235806964079
"V12",-0.00115597768699379,-0.00707261352156717,-0.00817864453330147,-0.00319170067080595
"V13",-0.000250892114046225,-0.00187854794672261,-0.0161533771919553,-0.0101204456059848
"V14",0.00361713702670652,-0.00305906763534352,0.0101446385945521,-0.0078103076679688
"V15",0.00197486994176289,-0.00562241614803425,0.00403612057489175,-0.00883900643870908
"V16",-0.000653151667808277,-0.0083811944170289,-0.00228850709746278,-0.0133924617687491
"V17",0.00393736849260446,0.00343059307471937,0.00271254796680984,0.00747867150810306
"V18",-0.0117615059046708,-0.000756883604556888,-0.00801501878389171,0.00503988498037418
"V19",0.00895382640680058,-0.00114904355327144,-0.00175313605692297,-0.00634762136667129
"V20",-0.00613693430108,0.00201975451643633,-0.0022696359253156,0.00128293259222616
"V21",-0.00388254004875147,0.00462558667932372,-0.00498707380873802,0.00566633952833747
"V22",0.000839359217465545,-0.00628992780600886,0.00742161293735513,-0.00249529018739681
"V23",0.00364961738024127,0.00154158970898238,-0.003105469505485,-0.0107219972011993
"V24",0.00457499972964684,-0.00575812627242468,0.0154357375591891,0.0175672436847767
"V25",0.00155469466870415,0.00590316277908519,0.00698023482162279,0.00425689514330445
"V26",-0.00528154876738306,-0.000664723908789297,0.00497757999541161,-0.00358524185060361
"V27",-0.00702387314163384,-0.0064632210013643,-0.00218772211989764,-0.00133496650133336
"V28",0.0043160721126137,-0.00478472807787826,-0.000687821690324826,0.00545834383601803
"V29",-0.010977335641778,-0.0140019783895028,-0.00671223136377951,0.00402317340201108
"V30",0.00100132598490218,-0.0142011289772244,0.00363469560132791,-0.00707680019636429
"V31",0.00301233902319202,0.00415372055422333,0.013859607830431,-0.00143305950586046
"V32",-0.00969116305826886,-0.0197756547739959,-0.0175330201463877,0.0186715245139711
"V33",0.0158550675630649,-0.00772302156130921,0.00445661435135388,-0.0123014476522569
"V34",0.0113267117467694,0.00107435664227232,-0.0112806434242978,-0.00143030842092047
"V35",0.00775096495606704,0.00203962753836625,-0.00150780967735141,-0.020448449474722
"V36",-0.00272187274172008,-0.00401234663733218,0.00378649472919694,0.00337321768363991
"V37",-0.00216585482329738,-0.00908878803204509,-0.000453550785340338,-0.000451087110679461
"V38",-0.00222013580198046,-0.00873513773371083,-0.000592709577416929,-0.00598216929747621
"V39",0.00191666791403929,0.00528016886696079,-0.00169327371458633,0.00159583296104468
"V40",0.00446963430855622,0.00082177340485502,-0.000118913663286269,-0.00383539562005959
"V41",-0.00826611751842095,-0.00703190541402368,0.00153557570277353,0.00503018233908105
"V42",-0.00580716371832159,-0.00103334128375991,-0.00602203127733392,0.0020253296319961
"V43",8.03691810631855e-05,-0.00658882945992508,0.00889099134480393,0.00976036619378704
"V44",-0.00206942987048086,-0.00166539526587339,-0.00106683864051655,-0.00687268947005275
"V45",0.00821251350882717,-0.00465181508882243,0.00265948142237524,0.0115412095524369
"V46",0.00494126354046124,-0.0152319185785981,-0.00218772440584349,-0.00844220771388649
"V47",0.00172376430485057,-0.00187293448057267,0.00299462086129368,-0.00721156660769553
"V48",0.000998901219423809,0.00233514142099762,-0.00694554059917722,0.00387230568641531
"V49",0.0014032604755365,-0.00267867888755792,0.00437079412763665,0.00218031473692614
"V50",-0.00918549681593162,-0.00480026328671625,0.00683232628580103,-0.00452615276000076
"V51",-0.0045309788726174,0.00959975110466819,0.0101010594021567,-0.00627632258483009
"V52",0.00153427284621291,-0.000775034272974393,0.000276095946281169,-0.000977887786819395
"V53",0.0130548172438751,-0.0189276690821933,0.0103393310620071,0.045717706342007
"V54",-0.00154512919527922,-0.00338472307551546,0.000832584974711959,-0.00384518870199916
"V55",-0.00205824269816411,-0.00494568532322089,-0.00954647543277332,0.00587101861196451
"V56",0.00892631906667597,-0.000629656352724316,-0.00302488569643916,0.0018226188080155
"V57",0.00299312055554087,0.00575302245426036,-0.00256259716763738,-0.00115481588467193
"V58",0.0171942308083409,0.00900939299561851,-0.00139920289750612,0.000669189744206228
"V59",0.0150095625639326,-0.00378253129654367,-0.00696868205322582,0.00771978584579932
"V60",-0.00809434655657403,0.00913208097994915,0.0157855149823643,-0.0154450457085894
"V61",-0.0101396380116888,-0.00160797010425808,0.00244262224533085,-0.000321191865016448
"V62",0.00466160093817987,-0.00855820262118577,0.00359493352840818,0.00238242355435326
"V63",-0.000741793587341854,-0.00187639068567418,-0.00292996086138331,0.000871068386593138
"V64",-0.000632425435577544,0.00424758809028541,-0.00167282331377844,0.00641288081549619
"V65",0.00163387256343943,-0.00214496928533051,-0.00660513651047061,0.00968780586599001
"V66",0.0135776920162344,-0.00277750428310013,0.0163592206573131,-0.00724444439604302
