"","X1","X2","X3","X4","X5","X6","X7"
"V1",0.00456253646245176,0.0138929516762583,3.00131359244574e-05,-0.00349688826997423,-0.0076106749539888,-0.00326392866055554,-0.0144490129490334
"V2",-0.00624907913768642,0.005853693639728,0.00630683532414402,-0.0060136868104318,-0.00223413761831157,-0.00676970288276377,0.0139678055766368
"V3",0.0048080805595895,0.00295859906885035,-0.00198703786566892,-0.00540589689519416,-0.0110725835325763,-0.00115266732035462,0.00171905442373948
"V4",-0.00161787440929861,-0.00149751495594814,-0.00398497266294805,-0.00479905769639612,-0.00234729792467315,-0.000775873444299058,-0.00550307429397317
"V5",-0.00356748594904539,0.0012043227421979,-0.00193432965570205,0.00386154320355604,0.00302525799685601,-0.0088705475720297,0.00539332396176914
"V6",0.00241903703614558,-0.000419520167782945,-0.00691871097466335,0.00629283662197675,0.00342824920325936,-0.011390716023226,-0.00861343512348514
"V7",0.00922574140121132,0.00433705956724824,-0.0198933596177641,0.00378086445671134,0.00260417645619149,0.0065482523796869,0.00467250562973599
"V8",0.00140292756993514,-0.000101093102150186,-0.00218438460341114,-0.00720807333171853,0.00606516474637724,-0.000100395695864556,-0.00440588225666617
"V9",-0.00215723728724497,0.00320470105268634,-0.0118489621590181,0.00943449701389696,0.0079159034198465,0.00321090767783186,-0.0100192374779491
"V10",-0.0079015708109249,0.00293776377051717,0.00158488386905457,0.000519643037971695,-0.00557484191409388,-0.00970193319838066,-0.00134577615994693
"V11",-0.0142184733654699,-0.00319167604995352,-0.00175318959646687,0.00556691423874124,0.00151066049413861,0.00422053103809596,-0.00248398793281842
"V12",-0.0122569886546221,0.00256457743543895,-0.00683796174321427,0.0118271979104851,0.0127742805016724,-0.00506518682549831,0.00455918471008683
"V13",-0.00926739342924839,-0.0161747340169619,-0.00540864271463971,0.00852482218149993,0.00360899050332143,0.000556486565528846,0.011223668333255
"V14",0.00623937858955435,0.00162040582483493,0.000214659246253087,0.00862722819214999,0.00141169414314602,-0.00396382320205288,-0.00571252286100847
"V15",0.0104472967339573,0.0114573542428979,-0.000180282075426549,0.00429331924410293,0.018478284548075,-0.00509163916289582,-0.00323714493628537
"V16",-0.002060343738734,-0.00109065585014997,-0.00196781196844951,-0.0054212030630792,-0.000984009139653617,-0.0112981461755896,-0.00311210988637767
"V17",-0.00828419643179182,0.00840460547895295,0.0040400516345824,0.00875912266766008,0.0209295247259827,0.00647562549392361,-0.00851564743740932
"V18",-0.000407185947066278,-0.00193599135142485,0.00149458774235786,0.000252832850769403,-0.000904822237041391,-0.00377354195239572,-0.000893767520395084
"V19",0.00401953303606939,0.0017141725129371,0.00336425292460605,0.00113557584922673,0.00728709732989774,0.0115383328460826,0.00188209710094358
"V20",-0.000665446177772739,-0.0161442976090176,0.0235769056325305,-0.0183569532160816,0.0290341131226393,-0.00971526972059986,0.00437024649502984
"V21",-0.00470235434796487,-7.40116864126045e-05,0.00079038239984316,0.0027885452827014,0.000748350074814995,0.00715398686600276,0.00360695454790376
"V22",0.000371438918379918,0.00896977885253145,-5.01374585530849e-05,-0.00511744125217737,-0.00484765703042437,-0.00708881182756908,0.00962963107784923
"V23",-0.00305399566606536,0.00258001734899421,-0.00401818090198655,0.0143460561407762,0.00603605778493098,-0.00531233714801412,0.011197760191486
"V24",-0.00554125504954181,-0.000138567101759128,-0.00227188117152666,0.00330543527432733,-0.00760324288902324,-0.011974313018223,0.00828467707439265
"V25",-0.00485114699516786,-0.0137449090638757,-0.00575098224806786,-0.00398138489681264,-0.0114374961318407,0.00284276253400709,-0.000729594903101695
"V26",0.00691927982626471,-0.00586375868750645,0.00801691087979206,-0.0026994352674272,-0.00375071645259722,-0.00204121303371058,0.00956553443780856
"V27",-0.00727774751088433,-0.0124195520168612,-0.0105157013942397,0.00387770805547035,0.0076895741039076,-0.0051994658149975,0.00449517308210739
"V28",-0.00140367890035362,-0.00371656628947446,0.000422709899746191,0.00311827364749158,-0.00772208132474516,0.000590459928883123,0.0174161823985507
"V29",-0.00737416821042701,0.00522344058423572,-0.0137601114956422,0.00946837301472644,-0.00333182718007831,-0.00500157194229318,-0.00406766238960359
"V30",0.00921545478836924,-0.00789255950545855,-0.00087151115739586,0.0023328613263576,-0.00207785607105696,0.00258476807103115,0.00370584301844248
"V31",0.00996659875564155,0.0055925951471216,0.00312786725782846,-0.00635252849423826,2.85044191646899e-06,0.00339299010197731,0.00832616078608635
"V32",-0.00153975206149425,-0.0073202936640832,-0.00774034573369653,-0.00541214913274701,0.00486535396206618,-0.00133990481559377,0.00167986835968164
"V33",-0.00597916378724379,0.000186178494473529,-0.00800278267579631,0.00319156425435811,0.00266793232457833,0.00157388820061923,0.00126901180822106
"V34",-0.00792215062111157,-0.00437392713272666,-0.00751046454031722,-0.00014346432171286,0.00383682658972658,-0.00647200950841493,0.0084570175120971
"V35",-0.00767736406173561,-0.00468719038772458,0.0069405124712314,0.00850442792997869,0.0225977771065511,0.0102616655747255,0.0100903697118729
"V36",-0.000957575376659507,0.00956768344800997,-0.0053584567066532,0.00424386535825082,0.00353364481310369,0.00762226753476195,-0.00152687279116239
"V37",0.00195649003557489,0.00126384336144342,-0.013736908572528,-0.0122889579804864,0.00414358810722055,0.00223489889881694,-0.00396738639153447
"V38",-0.005397122617423,0.000891722845033562,-0.0161207519939324,0.00583951260040183,-0.000105494132146601,-0.00213577941979346,0.00675826013730541
"V39",-0.00947252114263805,0.00680380131885816,0.00339339368646896,0.0064304708933484,0.0019209450552146,-0.00519312670816413,0.0131200866123646
"V40",0.00290816940213731,-0.0150719046432287,-0.00173210155875427,0.00274533625612449,-0.00617175133445752,0.00596397209712175,0.0161102681935923
"V41",-0.00319256164508861,0.0191633559515645,-0.00757062935103518,0.00215561585465085,0.000888956084552999,-0.0130288924657281,0.00517524016065995
"V42",-0.00202024592236271,0.00603374139972932,-0.000506234259252471,0.00142541158710031,-0.00676376108104342,0.00317997919923363,-0.00153054911932066
"V43",0.00172882423788873,0.00250737468297976,-0.00225345286424636,-0.000768940110995648,-0.00114149233870062,-0.00256576518165207,0.000295041023642891
"V44",-0.000815485858746951,0.00396556996227943,-0.00254784704497271,1.56267488372138e-05,0.00052771771278186,-0.00338539973068053,0.00110129238077685
"V45",-0.0138854428521994,0.00869085933608588,0.00406706788172139,-0.0127089742565359,-0.00735075212934611,0.00613448291000843,0.00598299480408723
"V46",-0.00690439879415118,0.0221672206730321,-0.0155705136881463,0.0063973877678032,0.00494206793602976,-4.66812502325713e-05,0.00675857074783508
"V47",-0.00110008168056728,0.00732084194611518,0.00723650250265843,-0.0164267848656212,0.00285305111261554,-0.0100863554714366,0.00330850106424122
"V48",-0.00356152649569672,0.00709552792545748,0.00444185060172018,0.000289733852936951,0.00607189361069389,0.00297429957923907,0.00429673405854702
"V49",-0.00800118652262519,0.0184280031498237,0.00766461024582174,-0.0133943694147707,-0.00104677551824051,-0.00450332787822977,0.000819126654027146
"V50",-0.00610545206415211,0.00924496280869269,-0.00292158276692885,0.00261742265021036,0.00692272711973533,-0.00150755272085666,0.00418728274661191
