"","X1","X2","X3","X4","X5","X6"
"V1",-0.000672132715113171,0.00595032129515214,-0.00910821859631447,0.00298991132648855,-0.00629171337038504,0.00486415141597882
"V2",0.00149057307039473,-0.00302336617123373,0.0031875792734698,0.00296564263275413,-0.000569672098538577,-0.00027117092933128
"V3",0.00704935765403508,-0.0174522641739228,0.00379300466578081,0.00760960838950884,0.00797108096424545,-0.0033623227929339
"V4",0.00323062140040278,-0.00161864345314128,0.00313953567564767,-0.000280991807679275,-0.000539221036950324,0.00456124499003942
"V5",0.000988804685465855,-0.00181439533667698,0.00192719302014403,0.00129891627895594,-0.000378848940147162,0.00116887823419723
"V6",0.000665961721844263,-0.000749143513134606,0.000372691502039505,-0.000369902773125956,0.000629707597304618,0.00129202902877973
"V7",0.00940050694526004,-0.0118349078569993,0.00136375068994457,-0.0118258312253181,0.00192634292744254,0.00472048860026851
"V8",0.0153269679045369,0.00679709539318086,0.00027853399643699,-0.0489315859004739,-0.0257934021071414,-0.0153853181213785
"V9",0.00298878617508358,-0.00873422317755815,0.00251002738778978,0.00523491564815319,-0.00689364557934337,-0.00962281939318546
"V10",-0.0073005991352965,0.00695997710968642,0.00131886015254878,0.0165881234176897,0.00442127411358955,0.0105859782342045
"V11",-0.00158877725333597,-0.000729712030929361,0.000799808398799209,0.0033047683481702,0.00195413850862504,-0.000569720081404145
"V12",0.000264489391205338,-0.0030078753453825,0.00895908683307718,0.00205948432459878,-0.0200106322192301,-0.00747741455126324
"V13",-0.00523859657765768,0.00142830727363078,0.0169459601199859,-0.00572015425483357,-0.0109464867200596,0.00084998957705289
"V14",0.00349926569964179,4.37455550696706e-06,-0.00772843438502748,-0.0131429012619175,-0.000628159950549823,-0.0108299477410816
"V15",0.00422196689969051,-0.00106492734885209,-0.00124768734808065,-0.0115317403239289,-0.000965736820368861,-0.00575479147178844
"V16",0.00317578444431391,-0.00396951546467043,0.00616283359696982,-0.0103321343752365,-0.0125535783589564,-0.0029417371733626
"V17",0.0024841554462523,0.00471598546632024,-0.00532338717617248,0.00675422556461237,-0.00141717899250802,-0.010258572987058
"V18",-0.0080263682516252,-0.00858870583458409,0.00665534817126983,0.00641001673189414,0.000703336983678571,-0.000451061481780054
"V19",0.00607846382012507,0.00656359224338147,0.00191909464492989,-0.00394027017925609,-0.011825955886172,-0.0099658970769419
"V20",-0.00490587447019035,-0.00349864059327719,9.8533553885034e-05,0.00296812526185244,-0.00369687276703242,0.00183252288209529
"V21",-0.00662885387445503,0.000796369323584139,-0.000354288667692664,0.0116750574695784,-0.0169810035911218,0.000296553713728738
"V22",0.00545402523612183,-0.00392518875079819,-0.00399970838435148,-0.0053794641524779,0.00701973254754975,-0.00026880413462753
"V23",-0.000758181963752919,0.00444723185189214,0.00276082476657752,-0.01222516145603,-0.00358497188132969,-0.00759128899015113
"V24",0.00883077090119191,-0.00208713678634857,-0.0162915441527933,0.014644407980044,-0.00705734988457049,-0.00264759239424342
"V25",-0.000157212042005541,0.00381842430655262,-0.00787523572495546,0.00312987132019287,0.00915960028876209,0.00231329358072937
"V26",-0.00529961916142343,-0.00328456580618978,-0.00262569238003747,-0.00670983072994057,0.00532474175272315,-0.000882809871466238
"V27",0.000649685993930214,-0.00974161620293804,0.00256494436120787,0.000584830726342758,-0.0037471644893832,0.00167428521877731
"V28",0.00435103451272931,0.00113126149745401,0.0026991148304648,0.0045161540156874,0.00710572440619294,-0.00419994911857039
"V29",0.00279440642375046,-0.0163523858563978,0.00757845866951751,0.00840497313843556,-0.0100508024241037,0.000880587497905566
"V30",0.00878696759772258,-0.00735645746615927,0.000270156504983354,-0.00899427935768463,-0.00783071164291809,-0.010695732876262
"V31",0.00204760338237235,0.00274148621110875,-0.0140791205121554,-0.00440179651189276,0.00803608174232697,0.00187792347123808
"V32",0.00716324245813432,-0.0184710601277355,0.0166978190759475,0.0250625620212186,-0.0248747537338743,-0.00469375237299955
"V33",0.0163636211949579,0.00682024168939219,-0.00202483934529041,-0.0121663359818882,-0.0149193553072993,-0.00778019280521274
"V34",0.00677495518354112,0.00916073958552713,0.0072465784561162,0.00352789013049697,-0.0107347143386925,0.00495893050088171
"V35",0.00265087049749846,0.00832927290361863,0.00276380743511337,-0.0176690703703654,-0.0100036556556171,-0.00916217028231823
"V36",0.00283221011748781,-0.00486478224579838,-0.00328041668489047,0.00140526708820876,0.000831238814126919,-0.0018736038673959
"V37",0.00567675262216044,-0.00726615060910561,0.000612396586750296,0.000169184033888538,-0.00349027598907854,0.0128997547004073
"V38",0.00129244789698123,-0.00553881355061425,0.00336263261190686,-0.00831951809998,-0.00333362776043209,0.00121931765609732
"V39",-0.0022431350838328,0.004944271617589,0.000790922522374992,0.00238464678684958,-0.00362881418475948,-0.00147036151401174
"V40",0.00142183872840414,0.00386385036868079,-0.000894113691512895,-0.00501127827820941,0.00107349116382591,0.00240089306879261
"V41",-9.33814338431387e-05,-0.0104482415266756,0.000499505922400904,0.000665224376307021,0.00469935465019653,0.00351183209795277
"V42",-0.00346328614578784,-0.00462364477910148,0.00480747977416485,0.00335603736992028,-0.00124004271539188,-0.00116337084341015
"V43",0.00550709193918505,-0.00471437241510074,-0.00824670830677503,0.00622007004874181,-0.00208810639801726,-0.000272828099179705
"V44",-0.00104386691710365,-0.00199833952140266,0.00203825893163706,-0.0057272728829692,-0.00512365019341847,-0.000813525025467273
"V45",0.0107359931512736,0.00270523344150975,-0.00317386309600124,0.0111055636468237,-0.00311924346147719,0.00436773043901382
