"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"V1",-0.00593412689027907,-0.00538817003722536,-0.00809023614874205,0.00118792022026938,-0.0163079417298269,-0.00136081786888327,-0.00380996436147681,-0.00818250429467319,-0.0116271242762269
"V2",0.000842533494764242,-0.00410672651715495,-0.00176856726634309,-4.82423329923149e-05,-0.00110202745991318,0.00281012876878015,-0.00260117541682344,-0.0027831198677148,-0.0017461596698938
"V3",-0.0054721556204283,0.00260021384548837,-0.0103050244848958,-0.000520393545279117,-0.000457818416170051,0.00342200997760415,0.00665398741850206,0.00155503666536499,0.0108192689031219
"V4",-0.000178463187365231,0.000125166192824944,-0.00573309915988082,0.00278445732731303,0.0023488285375658,-0.00234820512672223,-0.00374369775645308,0.00263757357924261,0.00434562476050009
"V5",-0.00208626293337776,-0.00199855725316167,0.00359543346041475,-0.00661222203616413,0.0018476992993091,0.00298505912769479,-0.00493313572987589,-0.00289202341466001,0.00255154650229755
"V6",-0.00201681878939374,0.00682160984108163,0.0029097024209119,-0.00609360444433904,0.0014748839473013,-0.00320634177270162,-0.00652625647263649,0.00528772717998687,0.0246690067503571
"V7",-0.0164194966122427,0.0107102663131737,0.00187640852402223,0.00399322189156284,0.00951383010571849,0.00374661875355774,-0.000840550198847782,-0.000442340406695948,0.000724743158276389
"V8",0.000566986479809651,-0.00766858787081534,0.00017546698400726,0.0027851151604885,0.00534460921312377,-8.46744567232232e-05,0.00145276990394571,0.00875011386778281,-0.00289844597511799
"V9",-0.0105869722318961,-5.90158631655988e-05,0.00591056812170722,0.00547592040066402,0.0107141693907291,4.31216771129688e-05,-0.00719843677939884,0.00260982156645335,0.000106337294795793
"V10",-0.00085554739921952,-0.00770606148106308,-0.00507934054143493,-0.0121571352338502,-0.00468439015615594,0.00239173164270281,0.00925311389504447,-0.00227575729479452,-0.00842874469425412
"V11",0.00135455959250228,-0.0103980459948592,0.00787258033708252,0.000332743496706681,0.000293039878331774,-0.0265854589782102,-0.00738331483807348,-0.0070568225927349,0.00858840282316564
"V12",-0.00585207556463096,0.00174617098402804,0.0122418497425591,-0.00973259961026863,0.00962737357207848,0.0018711433005146,-0.00335155449189888,0.00118226928026662,-0.000822336490223873
"V13",0.00421931951022193,0.00874585454809062,0.0114743579507785,-0.00838531774546122,0.00861314202710681,-0.00917004575218227,0.00545012808514792,-0.0034709169804809,-0.0176568341844648
"V14",3.37552825579251e-05,0.00342155914024548,0.00572598263966751,0.00151976483429154,-0.00108676560630976,0.00240228757110283,-0.0144197202539789,0.00491099117068881,-0.00583277033983274
"V15",-0.00570303469593661,-0.0104973231984012,0.00495787999617581,0.0068186682365722,-0.00509998989267834,0.00904316172322888,-0.00876411914391963,0.0110365731808734,-0.00949107792725344
"V16",2.76741546400838e-05,-0.00474619654720024,-0.00231662973422281,-0.0118796330292226,0.00461149857091088,-0.00396578833121626,-0.0050448250931915,0.00462297923766127,0.0108796384621295
"V17",-0.00272881729549814,-0.0082297651634265,0.0202126849774401,0.00655641707295391,-0.000278499877563607,-0.00163676773440598,-0.00513224592882826,-0.002793908129182,-0.0013203262660551
"V18",0.00202966336270069,-0.00298075371696017,-0.000785835422532369,-0.00431939627972045,0.000415192164470599,-0.000772060435143251,-0.000622420313072648,0.00324441817057939,0.00249366612047466
"V19",-0.000331899971342137,0.00109167848676788,0.00687064720443739,0.00878080704232068,-0.00680896017653306,-0.00999625291496768,0.0123995218867017,-0.0011673247652032,-0.00415987366717426
"V20",0.0387414910508063,-0.0195984851885908,0.0109828451030989,0.00258502231225001,0.0142367750747734,0.0113815359930394,0.00294787338930972,0.0154948065372487,-0.00544476660293967
"V21",-0.00143723392838402,-0.00650696277423183,0.0058700136879436,0.00307654610802312,0.0030605585659805,-0.010764786805379,-0.00464818553586534,-0.00243484433165325,-0.0136729503124604
"V22",-0.00145271416695483,-0.00431063114926545,-0.0063850695965717,-0.00229537021778347,0.00524214845889086,0.00608538114536689,0.00687257302516072,0.00402084971106112,0.00198932665158996
"V23",-0.00669477629682583,0.00377823377052642,0.0171787342114253,-0.00489437999479822,0.00342200354150277,-0.00189981697471085,-0.000750214726014918,-0.00996493361205131,-0.000267530857990145
"V24",-0.00195383830946379,0.000670426421805957,0.00335594576587523,-0.0126407260124431,-0.00623435690140502,-0.00247407323932544,0.000436805703445705,-0.00260495206679854,-0.00605073747501292
