"","X1","X2","X3","X4","X5"
"V1",0.00175296538784153,-0.00118496608628918,0.00588701277596296,-0.00167744325189536,0.00751614425471793
"V2",0.000643261273161959,-0.00287542119895582,0.00465148018917984,-0.00218150923474306,0.00193529569795955
"V3",0.00229365097525321,0.00839655136887249,-0.00262430810232241,0.0100620432780915,-0.00793324158909969
"V4",0.00372777330252729,-0.00414132288097051,0.00796980045398293,-0.00191010143184001,-6.80588871019325e-05
"V5",-0.00277820452083712,-0.0147920579678673,0.000367147896398418,0.00676606977109726,-0.00727553817517558
"V6",-0.00692159744336231,-0.00192281424989959,-0.00867510800571244,0.00503272116721027,-0.0099068435661023
"V7",0.0119365165543606,0.0125277487169496,-0.00396205442218404,0.012460133121008,0.0081686290660131
"V8",0.00603454952324557,-0.00319352668795756,0.00113841828516163,-0.00317917553046569,0.00134717741002901
"V9",-0.00349427694687,-0.00458898092472222,-0.0066807330418735,-0.00133732580992078,0.00419024995273412
"V10",-0.00768339804621699,-0.00719419137625651,-0.00506843055749994,0.00131774421795807,0.0149786603559863
"V11",-0.00514188534806295,-0.0126380566497384,-0.0020129051604594,-0.00427824462968317,-0.00556242815815849
"V12",-0.00660697902598766,-0.00889946912741801,0.000519615187204194,0.00617569191644428,0.0149484654201273
"V13",0.0037407541134485,0.00210148414538553,0.0103750693935441,0.00166421737523312,0.00280453823397643
"V14",0.00393450209270861,0.0070130175027029,-0.00483279260669557,-0.00302386456258056,0.00196914839283193
"V15",0.00266518679695068,0.00521594569461907,-0.0131264998923218,0.000186408859680006,0.00835417620202231
"V16",0.000454071936000964,0.00584614760821934,0.013558041885406,-0.00508904061645198,0.0139099421606835
"V17",-0.00711671814865065,-0.00169732616987981,-0.00960801876548179,-0.00307805952420641,0.0106018536644923
"V18",-0.00390770788648872,-0.00204942856647582,0.00130863339679626,0.00762873387917619,-0.00369741990210356
"V19",0.00368393319166565,0.00503944801329874,-0.00151919357759828,0.00650790985980474,-0.0114845408129538
"V20",-0.00367783264813769,-0.00841438356184499,0.00903113044504498,-0.0268733077843505,-0.0141237636158652
