"","X1","X2","X3","X4","X5","X6","X7"
"V1",0.0105372337933735,-0.00193809407203947,-0.00350114904626316,-0.0145359499197005,0.00553684736022296,-0.0019054254018367,0.00363509119978167
"V2",0.00209509914786631,-0.00214942976416854,0.000725181415949385,-0.00484370911966897,0.00736132433537074,0.00531342151489102,-0.00508762028821401
"V3",-0.0105051457922197,0.000348985856332812,-0.00179941506747419,0.000652521378123807,-0.00238670962542085,-0.00749695873629473,0.00877033558809192
"V4",-0.0189046986062829,-0.00158735232078853,-0.0079333978460802,0.00295056309541761,0.00445772093428223,0.0139986578645549,-0.00205775885874891
"V5",-0.00321751898697497,-0.00435860643568508,0.00974618306815083,-0.00576663971876713,0.000449107532820892,-0.00146091888275396,-0.00120129224557998
"V6",-0.00538055016597508,0.00284718868761433,0.0060440540360122,0.00941310937279879,-0.01082974770645,0.00596176369738983,0.00541289053564397
"V7",-0.00427775799617863,-0.00411193666970483,-0.0173203576183654,-0.0066932787428345,-0.0119366325646116,0.00456189004123316,0.00316091736327091
"V8",0.00166521317654213,-0.00570262420710614,-0.00243634808993526,0.00201314221479374,0.00227387205915593,0.00487367152839758,-0.00450870010923104
"V9",-0.00388636622987126,8.40995308990473e-05,0.00245854331697302,-0.00477205381092885,-0.00777693703069294,-0.000533472468087651,0.00315385102260869
"V10",-0.0113826359762374,0.000726604375909603,0.00547068644174998,-0.0170198916083478,0.0017166100760054,-0.00665744250609361,-0.0072075034876558
"V11",0.0128916882491738,-0.00143089104303646,0.0142641987204533,0.00186150577659355,-0.00122068659197565,0.00813716514647677,0.00289772651707954
"V12",-0.0123225655272458,0.00353562536871713,0.000100039714630694,-0.0163999176436668,-0.00344299285995354,0.0121087130320639,-0.00824075830766915
"V13",0.00163498386318088,0.00149971453573831,-0.0096919216947704,-0.0126578853046777,0.0106468255691184,0.00595584765007392,0.00196736872425626
"V14",-0.00122357900062204,0.00284125394038111,-0.00849659902307343,0.00343846737219702,-0.00513950159544719,0.000619982056560623,0.00116469560577349
"V15",0.00678363568866964,-0.00199797756752946,-0.000715812812859888,-0.00764053445782137,-0.0149941943769758,-0.00234826208550215,-0.0208566297661856
"V16",-0.00129106002954381,-0.00604816773430101,0.00439907213842197,-0.0106063545354579,0.00755238832640218,-0.00851663670479135,-0.000759385232349198
