"","X[[i]]"
"1",11
"2",1
"3",12
"4",7
"5",7
"6",5
"7",5
"8",7
"9",7
"10",3
"11",12
"12",4
"13",5
"14",12
"15",1
"16",4
"17",8
"18",8
"19",4
"20",13
"21",13
"22",4
"23",6
"24",10
"25",7
"26",10
"27",1
"28",12
"29",10
"30",13
"31",13
"32",8
"33",10
"34",4
"35",4
"36",10
"37",6
"38",7
"39",7
"40",13
"41",10
"42",4
"43",4
"44",4
"45",12
"46",8
"47",11
"48",11
"49",12
"50",12
"51",11
"52",4
"53",10
"54",4
"55",6
"56",13
"57",5
"58",10
"59",7
"60",3
"61",7
"62",11
"63",7
"64",4
"65",8
"66",12
"67",13
"68",1
"69",4
"70",5
"71",2
"72",7
"73",10
"74",10
"75",13
"76",10
"77",10
"78",4
"79",4
"80",4
"81",2
"82",5
"83",3
"84",6
"85",4
"86",6
"87",6
"88",6
"89",5
"90",4
"91",2
"92",6
"93",13
"94",13
"95",13
"96",3
"97",13
"98",13
"99",5
"100",3
"101",2
"102",10
"103",8
"104",13
"105",7
"106",13
"107",8
"108",10
"109",13
"110",12
"111",13
"112",8
"113",8
"114",7
"115",13
"116",8
"117",10
"118",13
"119",12
"120",8
"121",11
"122",13
"123",13
"124",13
"125",12
"126",10
"127",8
"128",12
"129",13
"130",13
"131",7
"132",12
"133",8
"134",13
"135",8
"136",13
"137",1
"138",8
"139",1
"140",8
"141",13
"142",13
"143",10
"144",5
"145",8
"146",8
"147",13
"148",1
"149",5
"150",8
"151",1
"152",13
"153",1
"154",13
"155",10
"156",1
"157",8
"158",8
"159",8
"160",8
"161",1
"162",1
"163",5
"164",7
"165",8
"166",1
"167",10
"168",1
"169",12
"170",1
"171",7
"172",1
"173",10
"174",11
"175",7
"176",4
"177",4
"178",10
"179",1
"180",1
"181",10
"182",3
"183",8
"184",4
"185",1
"186",4
"187",10
"188",10
"189",10
"190",4
"191",5
"192",11
"193",11
"194",3
"195",12
"196",4
"197",10
"198",4
"199",10
"200",4
"201",10
"202",4
"203",3
"204",4
"205",4
"206",5
"207",10
"208",10
"209",13
"210",13
"211",5
"212",4
"213",12
"214",10
"215",7
"216",4
"217",10
"218",13
"219",13
"220",4
"221",4
"222",8
"223",10
"224",8
"225",2
"226",7
"227",7
"228",7
"229",7
"230",7
"231",10
"232",10
"233",10
"234",5
"235",7
"236",8
"237",13
"238",8
"239",7
"240",7
"241",13
"242",10
"243",11
"244",13
"245",8
"246",4
"247",7
"248",7
"249",10
"250",8
"251",7
"252",10
"253",7
"254",4
"255",13
"256",7
"257",7
"258",10
"259",4
"260",2
"261",5
"262",10
"263",8
"264",13
"265",13
"266",7
"267",5
"268",1
"269",10
"270",7
"271",8
"272",5
"273",13
"274",1
"275",7
"276",1
"277",4
"278",5
"279",10
"280",7
"281",4
"282",4
"283",13
"284",8
"285",1
"286",7
"287",4
"288",7
"289",10
"290",7
"291",5
"292",2
"293",1
"294",1
"295",10
"296",4
"297",13
"298",8
"299",13
"300",4
"301",4
"302",4
"303",6
"304",4
"305",10
"306",5
"307",7
"308",13
"309",5
"310",2
"311",10
"312",13
"313",7
"314",5
"315",13
"316",5
"317",10
"318",10
"319",10
"320",2
"321",1
"322",12
"323",1
"324",10
"325",10
"326",7
"327",13
"328",10
"329",5
"330",13
"331",4
"332",1
"333",10
"334",12
"335",13
"336",10
"337",10
"338",8
"339",6
"340",13
"341",10
"342",13
"343",13
"344",4
"345",10
"346",10
"347",10
"348",7
"349",12
"350",5
"351",7
"352",5
"353",10
"354",13
"355",7
"356",4
"357",10
"358",7
"359",7
"360",7
"361",7
"362",11
"363",5
"364",13
"365",13
"366",4
"367",4
"368",10
"369",8
"370",8
"371",8
"372",8
"373",8
"374",10
"375",13
"376",13
"377",8
"378",3
"379",8
