"","X1","X2","X3","X4","X5"
"V1",0.00505271432142889,-0.00560322565309001,0.00621261347545964,0.0015199036750136,-0.0060418444896122
"V2",0.00258636824381943,-0.000645598268302671,0.000122964783274177,0.00790285511819329,0.00573513466755907
"V3",0.00186991962488719,0.00704730617781962,-0.00893711575491951,-0.0138887337057891,-0.000581794797612963
"V4",-4.61349498301858e-05,-0.000175379021195085,0.00136224961862536,-0.00389767277209418,0.00150857963163379
"V5",-0.00500563909972259,0.00215783460002434,-0.00149127725312247,0.00096124741292766,-0.000208625251204273
"V6",-0.00178218068756939,0.00173276335464588,-0.00229190157499792,0.00294798717229027,-0.00122967578276082
"V7",-0.00436932336926519,0.00480899692686654,0.00656030577145536,-0.0116238541120122,0.0079085183713378
"V8",0.00504867938547282,-0.000144632346047144,0.00161992347896639,-0.0108127307417509,0.0135346248842576
"V9",0.00227101022127113,-0.0093419683561189,-0.0114196352339862,-0.00229942561378575,0.00128608013573583
"V10",0.00935739309886376,-0.00433874302088536,0.0176922954142945,0.00779601284976269,-0.000919949253134995
"V11",-0.00851055458990288,-0.00418735491088699,0.00083726562542336,0.00361665436213425,-0.00919910655483088
"V12",0.00246700306353921,-0.00634692468952296,0.00422519667765627,0.00230903972170662,0.00268214548403984
"V13",-0.00943952513962371,-0.0179635627747733,-0.0030960513660579,-0.000374885981442502,0.0133839853620513
"V14",-0.000136889147915749,-0.00664342089978927,-0.00559475444961732,-0.00207168907848235,0.0130195363900462
"V15",0.00473631526888301,0.000565321509470603,0.0119245599438859,0.00139692461406025,0.0040724183970696
"V16",-0.000418921968262212,0.00174812466020733,-0.00151243269570088,0.00415793602352759,0.00106302415055976
"V17",0.00963344252934327,0.00216734393838264,0.0142563454784418,0.0058213290571774,-0.00835740942990589
"V18",-2.57007750243318e-05,-0.000214919730054321,0.000358041725789933,-0.000868030576434863,0.000697224944068126
"V19",-0.00170305567968299,0.00926223414810656,-0.00600606498211928,0.00764361105431723,-0.0120143213221603
