"","X1","X2","X3","X4","X5","X6","X7"
"V1",-0.00120605122023343,0.000191402841878345,0.00109495626334405,-0.00202755085767439,-0.000170447557729385,-0.000360654679263266,0.00182955286125081
"V2",-0.00337282997910697,0.000955290918341446,0.00114689234281345,0.00017109055971177,-0.000448494125913737,-0.001887455063853,-0.00387520499505878
"V3",-0.00158432191702139,0.00862730417127719,0.00231810410148088,0.010872847440849,0.000802873160692306,0.00327948247660567,0.00189648964245742
"V4",-0.0160440479776054,0.0331797644784853,-0.0110334728311356,0.0352328442042231,0.0172856878546019,-0.0470896633993148,-0.0205950141942426
"V5",7.51719104432715e-05,-0.00146783040850358,0.0039652222599056,-0.00427746912924346,-0.0017756602252411,0.00578165486415963,0.000552322763263623
"V6",0.00123005559632411,0.00612834966256079,0.00255139416907416,0.0167872518656838,0.0060127995406694,0.0330621610948242,0.0131359323082697
"V7",-0.00345199140180419,0.00260483127117018,0.00780938367551343,0.00144929975028272,0.0141027572074533,-0.000806964528198872,-0.00504304983622271
"V8",-0.00631416975105066,0.00119776930494396,0.00222856221122769,0.00197317933443328,-0.00715844842454521,-0.000505280285622292,-0.0033963000814192
"V9",0.00754630742710384,-0.00753763014726838,0.00578964050547604,0.00857221188943731,-0.00726133672218792,-9.45012140316424e-05,-0.00250032948708758
"V10",-0.00175014146566689,0.00664916327485951,-0.00511379688870323,0.00708181893272739,0.00838569912037733,-0.00717760818479956,-0.00835843706223227
"V11",-0.00340016072497792,-0.00401442300734548,-0.00221823174991231,-0.00131005480011473,-0.00129344803813492,0.00269867941878672,0.00834694627648243
"V12",0.00505670560831272,-0.00492793993378064,0.00319059027177055,0.00672678891891826,0.0067470973291975,0.00649031344011856,-0.0121464065728951
"V13",0.00759401647930284,-0.0137928693818999,0.00973966541837722,0.00489322053743414,-0.00838204948264111,0.000788239838551096,-0.00226071253408256
"V14",-0.00425479326036688,0.0066808474936508,0.00131955176897229,-0.00303144124194413,-0.000456976163445869,0.00928948072529581,0.00903148059719419
"V15",-0.000407713539523598,-0.00919236288181447,-0.00360599210718281,0.00660330993471569,0.0299640270466416,-0.000120961034427451,-0.00619760963216531
"V16",-0.0010553688891864,-0.0113617668970269,0.00412302145255375,0.00859700805947087,0.00168811443164177,-0.00750941409366956,-0.00388142168186615
"V17",0.0011200896626517,0.000890266915220348,-0.00729532285484326,0.0127582620121598,0.000624954452639031,-0.00447909409367899,-0.0126744142448782
"V18",-0.0229529110323115,0.00738892732496061,-0.0291152404963271,-0.00577303748810401,0.0193930929760733,-0.00963250247177464,-0.00191545083797849
"V19",0.00726672116935038,-0.00257139902891341,-0.00659119893058687,-0.0060596686885143,-0.000563092219093442,-0.00297286089158983,-0.00988032020389023
"V20",-0.00460683702001787,0.00513466771089372,0.0010826816642569,0.000847627314576224,0.00370476738324875,0.0162671863370573,-0.00500839991794849
"V21",-0.00474647596500986,0.00471087013117847,-0.00499974689951146,0.0089302898578981,0.000814625577034113,-0.00242467089675142,0.00199802005344793
"V22",-0.0107676177737732,0.0179882343489141,0.00357262040520973,-0.00198667499447826,0.0141294277773277,0.0081334100313243,0.00607334501178778
"V23",0.0029917522855896,0.00765193837322761,0.00610295707558502,0.00215811158732818,0.000227190941193979,-0.00938530200085382,-0.00700735609561909
"V24",0.00383165362464514,0.00720812187886442,-0.00222145884809593,-0.00647265476822909,0.00161322078900357,0.00145586668620587,0.008292408136971
"V25",-0.00320390395364174,0.00114357500259079,-0.000369360437777126,0.00192777015929837,0.00226712910960838,-0.00152662108536084,-0.00580505925225175
"V26",-0.00204516818720528,0.000529539591907709,0.00194882840616954,-0.00238501886635044,-0.00951779334120794,-0.025540570372816,0.0106971765264029
"V27",-0.00453351123247148,0.0191778353101622,0.00556716530668245,0.0253094458289675,0.00835986417487304,0.00599040405973914,0.00824425675898587
"V28",0.00916230339000113,0.00338756137064558,0.00850787505575475,0.00761927052907688,-0.00859309209159116,-0.0094457693092337,0.00265187774276633
"V29",0.00139293946359306,-0.000967192580734274,0.00485570601568561,0.00217941470954811,0.0068971814520969,0.00690542112801125,0.000336753691804223
"V30",0.0125520313654616,0.00505441528826018,0.00964818389860341,-0.0067634712426814,-0.00520996617869852,-0.0133938711445824,0.00659537748331862
"V31",0.000814972754413965,0.00945896577451568,0.0143477815772576,-0.000483468396213974,0.0123195732369032,-0.0121053057665472,0.00974200202214797
"V32",-0.00639198039636107,-0.0394884550676329,-0.00111134494941829,0.0204906197590065,-0.0116733033770106,-0.0214975307863368,0.00959839427902227
"V33",-0.000762989999248517,0.0146507288993658,0.000902656429626843,0.000205045579095734,0.00537596547186724,-0.00538088210376068,-0.0198233702821616
"V34",-0.00389052413133879,0.00138916047190245,0.000246968963723805,-0.00076653282500005,-0.00117700522419186,0.00732734305917286,0.00208797436287302
"V35",0.00709519029167048,0.00424479298830767,0.00653667175867624,0.00228068372458512,0.00716178203254865,-0.0112002683818798,-0.0138997396289546
"V36",-9.3402687374614e-05,0.00599840235166258,0.00606299205750052,0.00775445805502033,0.00429257151518981,-0.000788362620212761,7.78651016478279e-05
"V37",-0.0208722088350127,0.0021802769869291,-0.00868249792271084,0.00609305945372884,-0.0048188426662427,-0.00771432719120176,-0.0163508133402555
"V38",0.00201733078677411,0.00474547173781137,0.0114914770075076,0.0151388863929714,-0.0031314758750377,0.00451422961255414,-0.00488683093722931
"V39",-0.008356720340734,-0.000854118889447484,-0.00857929089803409,0.00715147928743002,-0.00439125729221671,0.00869118548875182,-0.000550367427407974
"V40",-0.00291471435686315,0.000864227864826005,-0.00159539512632669,0.00136478437142243,-0.00335984735627772,-0.00105167092353786,0.00390338204010882
"V41",-0.0048975231694053,-0.0106685204070518,0.00423849037216412,-0.00596264126326838,0.00765390693104303,0.00375346898410826,0.00376503800111901
"V42",-0.00398335159569385,-0.00243430616018672,-0.00219966486889199,-0.000984298930310617,0.000433488462751596,-0.00481859142531293,0.00417453427885379
"V43",-0.00622938768452393,0.011927248647208,0.00369589788072564,0.00819613885867358,0.00826537485124389,-0.00771904086910624,0.00940371085583584
"V44",0.00256862936047827,0.000697750176920531,0.000724777242205856,0.000349543334354057,0.00440508718379656,0.000972562934778769,-0.00126848832399498
"V45",0.00385724977783867,0.006420827873771,0.00433656047120394,0.00451864053951287,-0.00252021744853735,0.00802229597819873,-0.00228347898165601
"V46",0.0105853749631021,-0.00877595519929932,0.00394738545421536,0.00243267529873901,0.0211735016443319,0.00605372165559425,0.00452911608192463
"V47",-0.0019514684454255,0.00096536348268189,0.000891570320085751,-0.000116305049392157,0.00304572922933176,0.000544827223104139,0.000293090649837958
"V48",0.00478299647758814,-0.00932469911700663,-0.00015929661165526,0.00213743485476857,-0.0025652723950567,-0.00892867314438438,-0.0151238854129964
"V49",1.74971802243458e-05,-0.000547502496426121,0.00153661470649249,-0.000236562320183389,0.00055371941827405,-0.00122612395637408,-0.00125262924992145
"V50",-0.00399291619959042,0.00366166207309116,-0.00310217642902969,-0.00492236634629888,0.0162453559841005,0.00463084216258623,-0.0091400184833541
"V51",0.000203199842312265,0.0071892950534313,0.00601394100106554,-0.00478993266362265,0.00873183877978955,-0.00135819007674067,0.0161613041087271
"V52",-0.0020427662465174,-5.54506734419601e-05,-0.00378377192689349,-0.00881401781055145,0.00516150761200214,-0.00310788525482018,-0.00851120166511324
"V53",-0.00519629363470966,0.00211087266053609,0.00362415837506474,0.00230395783899885,-0.00169082094690785,0.00118969591392003,-0.00385945830785691
"V54",-0.0069254627710856,0.00104274236633917,0.00479385684437164,0.000213285325880878,0.00418403020001687,0.00187522828673802,-0.00151684031589201
"V55",0.00371575641357148,-0.00776719147229833,-0.00431359571722748,0.00270390401289656,-0.000282021792273215,0.00296462856186595,0.00112238481063361
"V56",-0.00723451640312274,0.00490519708596889,-0.013369949722584,0.000798912829302267,0.00627777483178377,-0.00456147798441996,0.000604461471040779
"V57",0.00492644697333855,-0.0020525415243943,-0.00972843390153608,0.00566155506683289,-0.00807758727131881,-0.00190235988615782,-0.00350305596827117
"V58",0.00498287115665992,-0.00286730977041729,-0.00766373413810811,-0.00247293863237594,-0.00595762596900996,-0.00270347543531287,-0.00911049115588099
"V59",-0.00580040606092331,0.0132038009291848,-0.0173076316865877,0.00934855509272968,0.0108953590678345,-0.0156098336271424,-0.00387499290323702
