"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"V1",0.0170123938111641,-0.0024233428532384,0.0178215898212682,-0.00929764694517647,-0.00331571681406521,-0.00771895729906238,0.00807520542890343,-0.00147695070943839,0.00596242894352446
"V2",0.0201212581424513,-0.0054928354294564,-0.000515921350873882,0.0108730998987,-0.0402707099906183,0.00815901150780518,-0.0116775347040216,0.00354959126349983,-0.00187494899894171
"V3",-0.00323258746628732,-0.00227668304080881,0.00112118379063727,0.00551463596293316,-0.00202387344404959,-0.00589372381423111,-0.00316065487814348,-0.00434539967075415,0.00772414307826883
"V4",0.000182155040523702,-0.00581009147113588,-0.00420409473838303,0.00751809853080784,0.000127442491670066,-0.0087981262959439,0.000216464174553595,-0.00568427933597742,-0.0123622675122952
"V5",0.0268570491281296,0.0055299478521642,0.00578950592636708,-0.00113382488930721,0.0015698622286272,0.0031344754459861,0.00757128644716631,0.00892284009769888,0.000374585136008466
"V6",-0.012502605704642,-0.0235830388534075,0.00224397428952721,0.0273578269939867,0.0143435985397321,0.00811346277321434,-0.00509141429638368,0.00247773911952578,-0.00917495861871202
"V7",0.00447066871122954,-0.00204677580594415,0.00475714040397246,0.0104107015003006,0.00859354254460213,0.00238287620162878,-0.00567364152047877,-0.00322625692729972,0.0108535542911791
"V8",-0.00332829194309423,-0.00953491049211456,0.00336752488640643,0.00146942102189769,0.00828213278377811,-0.0042334258362445,0.00681124025247755,0.00633787850910408,-0.000319023011139026
"V9",-0.00179198918453293,-0.000123411327600931,0.0114665758755644,-0.013635138256954,-0.000294186129755727,0.00156665729593699,-0.0028975537272103,0.000425750343457354,0.0047541003218105
"V10",0.0146144162917983,0.00952608512172093,-0.0090579854275861,-0.0065087413572114,-0.00988975525270195,0.00466421140050079,0.00682865861036772,-0.00568690230077719,0.00348268356027578
"V11",0.00892430532317539,-0.00286230038737009,-0.0036021865317664,-0.00744006384037329,-0.0065043412293891,-0.00421735954688073,-0.00251816224505233,0.00865326475637813,-0.00979007421859131
"V12",0.00248066518928967,-0.00810284750000385,-0.000806256362899072,-0.00117037862802472,0.0051884128807055,-0.00432714158354713,-0.0028792801866224,-0.00317209425849442,-0.00815195051297885
"V13",0.000283697989417406,0.000421910378907223,0.00897781022427858,-0.00876465851318232,0.00309715439015157,-0.00654941221627807,0.00586645550514952,-0.00650789336019241,-0.000138663487353253
"V14",-0.00197551426677076,-0.0003004391896946,0.000540386206657436,0.011136869435594,0.0139702826740183,0.00790215835022952,0.0021414277979575,0.000124120531335762,-0.00541441084907142
"V15",-0.00323472917592305,-0.00255180166976226,-0.00961397606953803,0.00414291895391143,-0.00423855649698707,-0.00135714284357858,0.0159399820728693,0.00337169450137927,0.00170760317848374
"V16",-0.0141254610916491,-0.0219990134090308,-0.00827238745398927,0.0130074642585785,0.0458305934108796,-0.0130606060117207,-0.00225588950717485,0.0416192715799004,0.0365173859272337
"V17",0.00216951263782388,-7.39151870487388e-05,-0.00668636221162131,0.00057404074022719,-0.000568919250733954,0.00464390738538035,0.00127965643234906,0.00241417425890342,-0.0048638068706013
"V18",-0.000872614260603714,-0.00195928885758664,0.00036256367105451,-0.000657856253868678,0.00139209218882039,0.00321565507418294,0.000995079715965301,-0.00227290491003331,-0.00114166202591289
"V19",-0.00242830182545386,0.00336271569762762,0.00131205101726241,-0.00290684725550649,-0.00424064781053078,0.00551633371124562,0.00589463943357787,-0.00432860236051389,-0.0103877743103388
"V20",-0.00297862980906853,0.000401875127120373,-0.00781000166867716,-0.00582962881965629,-0.0104820585586716,-0.0103853805933287,0.0186401091807176,0.000501005076304204,0.00385730355588323
"V21",-0.00706988061696716,0.00872276915222769,0.00798547342748069,0.0126397024206829,0.00160545924450558,-0.0033134236646188,0.0181403942038408,-2.74600598338806e-05,-0.00781775243585698
"V22",0.00920468444336342,0.00512023961525,-0.000998852535274147,-0.00350891414853091,0.00212208508344616,-0.00188534154337912,-0.00968693498916722,0.00146172186819414,0.00449893609032734
"V23",0.0011048213090253,-0.00342184534701214,-0.0022336171926825,0.000517866214291364,-0.00017818273218616,0.0109226840438595,0.000697576681933851,0.0034566621499178,-0.00684498542463892
"V24",0.0140675758517891,-0.0060506512510569,0.006249089830438,0.00353869493695944,1.14068506194576e-05,0.0121141361412819,-0.00655196997594666,0.0029357009812927,0.00290387920327728
"V25",-0.00396175371909453,-0.000349107478425245,-0.00965548737211966,-0.00404947927760378,-0.00847812646742632,-0.00317283482165182,-0.0254183007296424,-0.00154487520053236,0.000323296306951008
"V26",0.002114516325679,0.00826255953364826,-0.00038733941925183,0.000225476195954807,-0.000794680966496872,0.0038122145402937,0.000993894744565053,0.0113954018467467,-0.00249216986400497
"V27",0.0107866488565005,0.00143099321537472,0.00206644430123079,0.0026276955940813,-0.00299521921061365,0.00144210466286311,0.00563187510403602,-0.000143044918093161,-0.0013659536703278
"V28",0.0199819637188953,0.00395599549468726,0.00213891385179246,-0.00328189140768131,-0.0088424917699277,0.011253411170365,-0.0128831857335258,-0.0012825509742244,0.00532614285844227
"V29",0.00140842177282859,-0.01441635145091,-6.5702832388674e-06,0.0109847038438529,0.00124614173336918,-0.00631735100264855,0.00793873976145813,0.00346927685630835,0.00408063076022221
"V30",0.00261949849021684,-0.000726881762838505,0.00804334036047182,0.00199477249790886,0.00654476473411519,0.00107929773702722,-3.3524306793242e-05,-0.009415855752921,0.00238414289826892
"V31",0.00754996819723033,-0.00167275899140147,0.00113890024066434,-0.0104655571160912,-0.00471074191041732,0.00243028350550331,-0.0023380359366481,-0.00440611094731891,0.00163142144618248
"V32",-0.000942742923718894,-0.00110632535823072,0.00307956592205667,0.00538230111170168,0.00302104384610222,0.00477414228181901,0.00710572091540501,0.00323397901359029,-0.00227972839514998
"V33",-0.00632730577154365,0.00263006309564753,0.00772707264592447,-0.00392912513913851,0.00425615583058921,0.00313355762750495,0.000461950206654421,-0.00249016661234733,-0.00627332038810494
"V34",-0.000348706401164329,0.00618820219190761,0.00257875775268073,-0.00408606090551579,0.0008490185044597,-0.00397233802901831,0.000214428730526048,-0.00976887489162177,-0.00273066601473713
"V35",-0.00165810110682105,0.00470537785222514,-0.00844136899737741,5.85053139495371e-06,-0.00947571114458017,-0.00203855829671355,0.00261965679269055,-0.0020492190627807,-0.00325771933484683
"V36",0.00382333777791358,-0.00116692355881907,-0.00183551045079262,-0.00659608038169878,0.00364433810483207,-0.00289010175144755,-0.000840473198188701,-0.000264654386428291,0.00435289997592905
"V37",0.0126463115391295,-0.00857501803719638,0.00147347479130586,-0.000789161548112702,0.00434868562190315,-0.00866208243062794,-0.000722832962961296,-0.00124990127972367,-0.00523778881950174
"V38",0.000501815479400045,-0.00308985571328757,0.00338604130811954,0.00164336777623635,0.00266955361327562,0.00899698466928248,0.000757070194267038,-0.00317063170961732,0.00369259819652146
