"","X1","X2","X3","X4"
"V1",0.0147948812891449,0.00181884016343345,-0.00166697283153004,0.00290005773482435
"V2",0.00227940228251017,0.024518306450896,0.00161478332465376,0.0141765058338182
"V3",0.0016356398176545,-0.00842036991306441,-0.00832827263405588,0.00366677764904036
"V4",-0.0183974533694143,-0.00805680175799409,-0.0223026914518991,-0.00243770333169315
"V5",0.0105461560317755,0.00985660982578238,-0.00124463814321164,0.00891033532509148
"V6",-0.0107289712477905,0.00878508915891185,-0.00385456236366385,0.00890461646163342
"V7",5.21298726443717e-05,0.00632131233728978,-0.00172639745799407,-0.0106946742410514
"V8",-0.00124614447286327,0.00525259006403672,-0.00331338382075208,-0.00316297708779168
"V9",0.00114255480480208,0.00444968671968252,0.00558299867800588,-0.000103672782902673
"V10",0.0107563481820617,-0.000179178361950244,-0.00419555911580304,0.0149325167282434
"V11",0.00137334553920103,0.0153000904733944,-0.0016699886916868,0.0144468317829359
"V12",0.00274282672629763,-0.0106281123430679,-0.00161556915572546,-0.00102985557536994
"V13",0.0141797694346664,-0.00722967038428889,0.00434377403863508,-0.00906681407050997
"V14",-0.00771221218692674,0.000214056067397618,0.00210497096761299,-0.0122753442223982
"V15",0.00540146657824217,0.00615494080727354,-0.00314852059844427,0.0107300292172853
"V16",0.00908867369658478,0.00519657934073763,-0.00243030066139826,0.0072550857887166
"V17",-0.00306158949256458,-0.00318188913034574,0.00501490215798201,0.00487107515910642
"V18",-0.0294198657501553,-0.014995149018544,-0.0250537887971999,0.012483864054579
"V19",0.00606286782019205,-0.00108321668253318,0.00817668265382949,0.00443935433177898
"V20",-0.0147954314917815,-0.00347135926703171,-0.00766417060054759,0.00236891534408594
"V21",-0.0151547608815872,-0.0104080624017621,-0.00738110428501325,0.00226118707066652
"V22",-0.00536061049660761,0.00722797535274098,-0.0129422947736532,-0.0014964214347063
"V23",0.00208136956509553,0.000625184234864289,0.00913507115093468,-0.00369244041147718
"V24",0.00836592856648195,0.00161796519959224,0.00179817010308118,0.00534622760224909
"V25",0.00445690719671094,0.00469380238685376,0.00651584446695746,-0.00166855356835002
"V26",0.00557466839633462,0.00632712970605819,0.00257518707209162,-0.00867068691611928
"V27",-0.0203559924423133,0.00367781509101876,-0.00581786298947595,-0.00528223058366113
"V28",0.00995199251495569,0.00922112304616046,0.00976106904149324,0.000499701162061228
"V29",-0.0064098747775327,-0.000374255562252179,-0.00511402166971562,-0.00209270924148498
"V30",-0.000292999599340902,0.00694851202751046,0.0143070882841294,-0.0130905800186919
"V31",-0.00234787128933314,0.0163117058867152,0.00838824881773769,-0.00539430426952572
"V32",0.00144623388683398,0.00201149553978669,-0.00923988539472916,0.00375170748553409
"V33",-0.00597017727360461,-0.00586889922140821,0.00180614110292909,-0.0109030356329957
"V34",0.00348036965766899,-0.00222375288454067,-0.00300208883976755,0.00133813942539767
"V35",0.00346260863724378,-0.00112087594494163,0.0058412300294804,-0.00123358866496074
"V36",-0.00846068982763606,0.00608339653572424,0.000350297654136525,0.000642412472787975
"V37",-0.0106004905017895,0.00787866896473322,-0.0151651839025238,-0.00373902436755646
"V38",0.000716314179202975,-0.00173600150341551,-0.00263726457756198,-0.0153953265664486
"V39",0.00044045993587793,0.00237198723724681,-0.0111424109388738,0.00870713843922177
