"","X1","X2","X3","X4","X5"
"V1",0.00450854781698483,-0.00472606911212541,0.0133558297118947,0.0142914495381227,-0.00137093004615516
"V2",0.00123157050374966,-0.0197152840219681,0.0274435823744243,-0.00349226531594775,0.000317844742725795
"V3",0.00539574615000516,-0.00614143005819889,0.00193487790157064,0.000856109366413977,-0.00801550896978116
"V4",0.00117658104208246,0.000410564410334051,-0.00143367227595159,-0.00116786990364725,-0.0028207311288672
"V5",-0.00840515913378245,-0.0121971642797166,0.0225547697281103,-0.00282445779583438,0.00756295437091724
"V6",0.000509460721860791,0.00041869341966996,-0.0056732200191707,0.00414965208564825,0.0010947671635937
"V7",-0.0123023362012854,0.0132688493388435,0.00533588845911046,0.00989295817346169,-0.00577595817643474
"V8",0.00157107990357586,0.00889827325600363,0.00608812921628966,0.00394830420391616,-0.00536232462174547
"V9",-0.00491176521515307,0.00771699741592737,0.000196668104232104,0.00270726908993978,0.00408408167770954
"V10",0.0074011309484426,-0.00566980320712657,0.00242760638652808,-0.00284980859879955,0.00418855069980514
"V11",0.00567867265581814,0.0112861920688413,-0.00750634657778101,-0.0091740290005977,0.00786937693783052
"V12",0.0051876084527773,0.00203768925848635,0.00829429471925245,-0.00519945319010655,0.00771995694160137
"V13",-0.00127456435547624,0.0145636290189093,-0.00550198014848025,-0.016437266917524,-0.000415486643827826
"V14",-0.0125404213756914,0.00997217991254521,-0.00600905614015601,0.00682161815397064,0.00792467386742979
"V15",-0.00980244938864876,-0.00243802434559785,0.00357361390761636,0.0120019579739583,0.00870600044155671
"V16",0.00163815384395798,0.00115554120224523,3.53521062010849e-06,-0.000317660040616344,-0.00121912453286296
"V17",0.00855551744699736,0.00910337638508633,0.00140038076685919,0.00097118731961768,0.0090290569092099
"V18",0.000442159325284918,0.00135245369588657,0.000556257585947908,-0.000385059023445659,-0.0012090941629332
"V19",-0.00335440237956461,0.000712590753027918,0.0083005221810988,0.00195867284175055,-0.00291086736437367
"V20",0.00149954648741617,0.00356724779593541,0.00356248073461391,-0.00555325559909486,-0.00551004037119736
"V21",0.000835743805024618,0.00495659484169124,0.00895412294646008,-0.00273864326963087,0.00112056866196353
"V22",-0.000630288060069063,-0.00881363797695476,0.00953149590689829,0.00792625365581253,0.00163622018898425
"V23",-0.0072502563936518,0.00971610117456381,-3.22579994851124e-05,0.000689993440160337,0.0124798640743689
"V24",-0.00651717430459236,-0.00370536861034289,0.00714501979777136,-0.00538540634093011,0.00489276219004251
"V25",0.00117081946144053,0.0044471758058586,-0.00320879533195666,-0.0128408745203554,-0.0089260916968239
"V26",-0.0110366147493845,-0.00727446442366825,-0.0030171845934419,-0.00189547873441322,-0.000609938019710526
"V27",-0.00551867003624987,0.010511859273148,0.0119970994187288,-0.0151222429401016,-0.0056518543466814
"V28",-0.00122597641644873,-0.00586895121403775,0.00244547521690176,-0.00401395827702786,9.17112425531071e-05
"V29",0.00597357472822622,0.00504390138767475,0.00602723749075564,-0.00216387278410237,0.00721180030632077
"V30",-0.00441035472755641,0.00621395989739689,-0.00322356224929447,0.00267224405403998,-0.0081124345684068
"V31",-0.00864946359764312,0.00262516802715667,-0.00551442444712349,0.00708809276088368,0.00119846579776095
"V32",-0.00232354076211318,0.00537893067202991,0.00129464845715485,-0.00599507036911091,-0.00729393467877382
"V33",-0.00485274970819076,0.00712413325731176,0.00653094236246462,-0.000346150620014302,0.0014332476906138
"V34",0.00013045947837076,0.0106841406556042,0.00440691360894497,-0.00365050924475829,-0.00141215129092448
"V35",0.00177643251200958,0.00647889930628314,0.00439816296000025,-0.00979982292617911,0.00156061158117993
"V36",0.0103408922974181,0.00632878030908078,-0.00424923435525871,0.00813190064265727,-0.00493621114169558
"V37",0.00137689101196015,0.00732976079819286,0.00643505054257273,0.00713980050155876,-0.0143463560919881
"V38",-0.0110730199860004,-0.00714292067591273,0.0166501915444015,-0.00541267256595084,0.000380415230419735
"V39",0.00394019543042043,-0.00116199303793806,0.00710257685794494,-0.00128649321963533,0.00824393740067213
"V40",-0.00811993366979428,0.000688161607770709,-0.00548146946718444,-0.00860159952416828,-0.00488716927086906
"V41",0.00700010350391994,-0.00147417292406527,0.00831593556039591,0.0113038913331313,0.0102978669707005
"V42",-0.0177132846343612,-0.0208940571300512,0.0314154695896733,-0.00334913597291461,0.000108280577067063
"V43",-0.000432914893388396,-0.0047599161278957,0.00680793015700998,0.00308119270822472,0.000370030261728449
"V44",0.0016226868265628,0.00321141836770453,-0.000600690279922606,0.00116956007302994,5.81680622213163e-05
"V45",0.0220762543434991,-0.00355218516778279,0.000927211255629652,-0.0009938171244669,-0.00441577174312395
"V46",0.00679831257354202,0.00778952395862153,0.00183443317982096,0.0103289487505226,0.0113120559950475
"V47",0.0209463935070987,-0.000960746129407826,-0.00115801010070545,0.0078884569909579,-0.00438672414676606
"V48",0.00796214016154582,0.0116573398776289,0.00682562366252225,0.00565482065317383,0.000302884026917336
"V49",0.0192627474932882,-0.00343528029920007,0.00205768415069473,0.010189982528316,0.00112604425417827
"V50",0.00511212930104848,-0.00114120858885501,0.00185670205227314,0.00292849518030233,0.00934000867680551
"V51",-0.0135828488190848,-0.0046642438987703,-0.0135081701149422,0.00631061655476611,0.00177120963415868
"V52",0.00500405121984385,0.00104190876566604,0.00115645556543089,0.0037463070839653,0.000634170447006664
"V53",-0.00349940067443164,-0.00432322881896314,0.0038422415910851,-0.00398575256572269,-0.00100438112386374
"V54",0.000856572020427637,0.0123007180821934,0.00538208868107318,0.00413131670995685,-0.00475723792939304
"V55",0.00554341265581379,-0.00502947276741615,0.00586641362478132,-0.000616646877206398,0.00201231674674993
"V56",0.00117020072503568,0.00463451605649132,-0.000875253043821511,-0.0065341949890459,-0.0018751299115631
"V57",0.00471527499890048,-0.00787921284397727,-0.00483539736861868,-0.00658773522695678,0.0066247956993788
"V58",-0.0111365312857222,-0.00605279495304238,0.000590465790421542,-0.00557710804224224,-0.00244798900954501
"V59",0.0222347760790399,-0.00281559098514586,0.00404898870716331,0.00893387102735631,-0.0154190303397656
"V60",-0.015358911755863,-0.00203622029842421,-0.00675145669550311,0.0124482768784091,-0.000678177108456897
"V61",0.0148547740703149,-0.000651761313341357,0.000153339073956101,0.00508321393547162,0.00482348481959602
"V62",-0.00386002554749268,-0.00292600026560316,-0.00176821648468583,-0.00481138466896328,-0.0030016129653713
"V63",-0.00145551917620734,0.00835898904373321,0.000593693156313447,0.00151189153030445,-0.00310484953899395
"V64",0.00546965016933658,0.00028367280734813,0.0077588571522789,-0.0155461691019819,0.00117915984471469
"V65",-0.00226420349684535,0.00231242547003917,0.00312378721384052,-0.0104588868550509,0.0135098963594912
"V66",0.00408754447003652,-0.00308884504731222,0.00574557965743569,0.00782011543947307,-0.00228932056630609
"V67",-0.00105439467779929,0.00111196676971777,0.00191675579621675,0.00211614751824158,-0.0044859857202338
"V68",-0.0140380091518918,-0.0125813630374857,0.023195420906228,-0.00134602549400426,0.00135437771258233
"V69",-0.00739020388701578,-0.00993793835842374,0.0122360893986389,-0.00269349289585641,-0.00348967552287695
"V70",-0.00567322147170904,0.00952675772963479,0.00714065215206017,0.00638649894744382,-0.00362708629626229
"V71",0.00311821040645295,-0.000155893641999184,-0.000494472469464342,0.00133024222314283,-0.00577221817396876
"V72",0.00643953841559263,0.00177638972730656,0.00925252578229428,-0.00966808345083844,0.00493430987311555
"V73",0.00979677627735426,0.00432603713530132,-0.00805968879579412,-0.00219952592481535,-0.00479474169815556
"V74",0.000159120808907121,0.00747614443094942,-0.000372008817972698,0.0073975984041675,0.00647454346069078
"V75",0.0103014618411932,-0.000988711525828554,0.007980814442317,-0.00528119601627175,0.00301538984763056
"V76",5.75486328332242e-05,0.000585301494713522,-0.00170710539116905,0.00193097430407247,-0.00111925629583769
"V77",0.000261685145681849,-0.00210733683912658,-0.00139225937061189,-0.000104708145833947,-0.00491025236667406
"V78",0.015380957584676,0.00107992031250567,0.00518794145656088,0.000683698669607528,0.00210728595928724
"V79",-0.00451104944867238,0.00427435898574697,-0.00727639440656052,-0.00151123419845,0.00611299793623902
"V80",0.00744314594703672,-0.00661567157683799,0.00542833992042394,-0.00351263374496944,-0.00141699938584311
