"","X[[i]]"
"1",4
"2",6
"3",6
"4",6
"5",3
"6",1
"7",6
"8",6
"9",5
"10",5
"11",5
"12",5
"13",5
"14",5
"15",5
"16",5
"17",5
"18",5
"19",4
"20",5
"21",5
"22",5
"23",5
"24",5
"25",5
"26",5
"27",5
"28",5
"29",5
"30",5
"31",5
"32",5
"33",5
"34",5
"35",5
"36",5
"37",4
"38",4
"39",5
"40",5
"41",5
"42",5
"43",5
"44",5
"45",5
"46",5
"47",4
"48",5
"49",5
"50",5
"51",4
"52",5
"53",5
"54",5
"55",5
"56",5
"57",4
"58",5
"59",5
"60",5
"61",5
"62",5
"63",5
"64",5
"65",5
"66",5
"67",5
"68",5
"69",5
"70",5
"71",4
"72",5
"73",5
"74",5
"75",5
"76",5
"77",5
"78",5
"79",6
"80",1
"81",1
"82",1
"83",3
"84",1
"85",1
"86",6
"87",3
"88",1
"89",1
"90",6
"91",1
"92",3
"93",3
"94",3
"95",3
"96",3
"97",1
"98",1
"99",3
"100",6
"101",3
"102",1
"103",3
"104",3
"105",3
"106",3
"107",1
"108",3
"109",3
"110",3
"111",1
"112",1
"113",1
"114",1
"115",6
"116",3
"117",3
"118",1
"119",3
"120",1
"121",6
"122",3
"123",3
"124",3
"125",3
"126",3
"127",1
"128",3
"129",1
"130",3
"131",1
"132",3
"133",1
"134",1
"135",3
"136",1
"137",3
"138",3
"139",6
"140",3
"141",3
"142",3
"143",3
"144",1
"145",1
"146",3
"147",6
"148",1
"149",1
"150",6
"151",6
"152",1
"153",6
"154",1
"155",1
"156",6
"157",3
"158",6
"159",6
"160",3
"161",3
"162",1
"163",6
"164",3
"165",3
"166",1
"167",3
"168",3
"169",1
"170",1
"171",6
"172",6
"173",3
"174",1
"175",6
"176",6
"177",3
"178",6
"179",6
"180",6
"181",6
"182",6
"183",6
"184",6
"185",6
"186",3
"187",6
"188",6
"189",6
"190",6
"191",3
"192",6
"193",6
"194",6
"195",6
"196",6
"197",6
"198",6
"199",6
"200",6
