"","X1","X2","X3","X4"
"V1",0.000355214166208284,0.000209700362756797,-0.000167639346606361,0.000241917598218702
"V2",-0.00584661903873717,-0.000303857720994444,-0.000137321628223624,0.00375423825275824
"V3",0.00240099775834965,0.000970021543490789,-0.00138296816109714,0.00598447075295835
"V4",-0.0045330409090854,0.00240905431323866,-0.00124964236277551,0.000693621770695514
"V5",0.00959181936205123,-0.00714731144588681,0.00351356592867319,0.00472574422375617
"V6",0,0,0,0
"V7",0.00600496172178225,-0.00190339491635451,-0.00104859835864615,0.00791455150910773
"V8",-0.000744081372616339,-0.00184009729714709,-0.000152565098921692,0.0039297562686795
"V9",0,0,0,0
"V10",0,0,0,0
"V11",6.51913023300666e-05,8.614187574896e-05,-5.65319361779799e-05,-2.88961617471857e-06
"V12",0.00046394966331466,2.68340456607898e-05,0.000170673054321591,-5.95762176663619e-05
"V13",0.000526135396209207,3.73151481378243e-05,-0.000761761574617526,-0.000739057739149443
"V14",7.04673589355368e-06,-5.11620945512815e-05,-3.55179583034651e-05,0.000716498828431592
"V15",-0.0002853950569225,-0.000224532132774298,2.10965531832678e-05,9.1594038423273e-05
"V16",-8.72988198846903e-05,-2.87018342172716e-05,1.33919417067064e-05,-9.40732981098558e-05
"V17",0,0,0,0
"V18",-0.000737906426180498,-0.00278127676673672,0.000786429974059777,-0.0101098599303863
"V19",6.5958549816239e-06,-1.79384675308877e-05,4.32366280088493e-06,8.37504271111027e-05
"V20",-0.00881267704881178,0.00155685542000818,-0.00100158559087551,-0.000328986127237669
"V21",-0.000766768409415877,-0.000322936593611099,-0.000738198317415833,0.00268525929151913
"V22",-0.0163765256413178,0.00108643495129289,-0.00310870773248879,-0.00011318725703682
"V23",0.004066947621251,0.00386939018548669,-0.00227634352890616,-0.00109382317053046
"V24",0,0,0,0
"V25",-0.000159409214000605,-3.8492336032879e-05,-0.000167472013300821,-0.000725522247434744
"V26",-0.0016300293303723,0.000745324452057702,-0.00124257439239469,-0.00280866585680219
"V27",-0.000150940041127304,0.00121203018029464,0.000499119805863423,-0.000214897356024648
"V28",0.0154727280188993,-0.00577345325511771,0.00386610486203181,0.00369283197150208
"V29",0.0139750560210063,-0.0105822811449114,0.00165070542111307,-0.0178794041693717
"V30",3.71431393178677e-05,4.07405132242121e-05,-2.63172111765767e-05,-1.03693019007108e-05
"V31",2.66490665155116e-05,2.24011200386722e-05,-2.8797762971704e-05,4.19951911075832e-05
"V32",0.000154198201852766,0.0016258868761952,-0.00103291321866686,-0.000371621599625848
"V33",0.0025807267051821,-0.00349221474859061,0.00556613508245383,-0.00595166447567325
"V34",-4.22838193313028e-05,9.07761367764408e-05,-4.55594014708027e-05,-4.94476031381215e-05
"V35",-0.000973642460202259,0.00689449231085979,-0.00422192133537995,0.00100148604924196
"V36",0.00532311162079261,0.00637192515865813,-0.00280996824450092,-0.00112644578745599
"V37",3.21592618097707e-06,2.81931723194052e-05,-2.70643953854293e-05,1.75568779456161e-05
"V38",1.55271958247058e-05,-4.34684353446631e-06,-5.22627551297687e-07,3.68807793590178e-05
