"","X1","X2","X3","X4"
"V1",-0.000691445486134083,-0.002582955936525,-0.00277082864180395,-0.00465966572075285
"V2",-0.00197408195069786,-0.00760295142923816,-0.00761938391084101,0.00236832010477036
"V3",0.00367123040893889,-0.00871670237992373,-0.011834267507928,-0.00151028222686864
"V4",-0.00143442682797975,-0.0010968100236247,-0.00203309892081765,0.0011699884233154
"V5",0.00349046696665605,0.0153692765012675,0.00445649818746699,-0.00595277102247321
"V6",0,0,0,0
"V7",-6.32529029770386e-06,-0.00179665308222207,-0.00770116242516699,0.00559876435222276
"V8",0.00164753547039875,-0.00694424752357044,-0.00357870226616915,0.000209283143367232
"V9",2.17978924400369e-06,1.49139840967287e-05,6.48550769370107e-05,-4.05084014844508e-05
"V10",0,0,0,0
"V11",-2.06622068526551e-05,-2.99719727950763e-05,-0.000626605764381172,-0.000568101965143504
"V12",-0.000731840421666949,0.000510233016501373,-0.000160660908983967,0.000238077023202876
"V13",0.00034852783089981,-9.5977724560839e-05,-0.00018476614540253,0.000103622344739451
"V14",-9.69133463666574e-05,0.000168667878290477,0.000138226126181858,-0.000160259320800583
"V15",-0.000105620204639827,-0.000139126927177828,0.000213353074831168,8.59836479954189e-05
"V16",0,0,0,0
"V17",0,0,0,0
"V18",0,0,0,0
"V19",-7.21170713905354e-06,5.12418776290585e-06,-4.74401120835488e-06,9.7142923814579e-06
"V20",0.00155581889287848,-0.00821490179602296,0.00688194325697569,0.00667073600932845
"V21",-0.00326764715259668,-0.00367154887625637,-0.000919010362203305,-4.97288560074742e-05
"V22",-0.00215698547803329,-0.00674694933658039,0.000457784947308822,0.00525969563966564
"V23",0.00192791285078788,0.00530877948130223,0.000855305264923927,-0.00168845804418086
"V24",0,0,0,0
"V25",-5.87318910546403e-05,0.000110415617656923,-0.000107811446944078,-5.61349311537014e-05
"V26",0.00170531611908453,-0.00311059319602584,-0.002698309251754,0.00155965252408693
"V27",-7.96376291709647e-07,8.39929895709076e-07,-1.02152308853905e-07,1.51306641520837e-07
"V28",0.0029687424988247,0.0126301206220192,-0.00308966285132052,0.00539116320295228
"V29",0.000497607580462605,-6.78110951628434e-06,-0.00221051435376055,0.00029180484741702
"V30",-8.1057086204132e-05,7.53350597293221e-05,-0.000162081601917897,-0.000181883733961433
"V31",-1.13574460188775e-06,1.35503697940931e-06,1.6554914143272e-06,-3.41244321694502e-06
"V32",0.00179070497998605,-0.001053250427714,-0.00293504734519734,-0.00316497147494794
"V33",-0.000174864829314992,0.00136231851034633,-0.000953344325456253,-0.00346347370466054
"V34",-1.07018099630544e-06,-6.69995064471568e-07,-3.28940339204413e-07,8.78493959080451e-07
"V35",-0.00173009914742049,-0.00101559494996075,0.00116659797281918,0.000168342384174997
"V36",-0.00140962272028673,0.0013129771418146,0.000514520728222679,-0.000376818011417459
"V37",-0.000127463710530279,-0.000156463281957525,-9.07067992039724e-05,1.48317937240551e-05
"V38",-6.88820733693958e-05,-2.40674980160822e-05,0.000201018777203243,-5.85975288035067e-05
"V39",0.00586710542240762,0.00941100629903746,-0.00573044172554454,0.00916560418174036
"V40",-5.89817526815023e-07,-8.41337777670583e-06,-8.3255459854549e-05,2.6717117045865e-05
"V41",0.011048038754213,8.73922908278925e-05,0.00502816897367547,0.00362947943473953
"V42",-3.64907362961865e-05,-0.000900722727150341,-0.000369091176488903,-0.000638426670316053
"V43",2.38617909164873e-05,-3.64329937664664e-05,9.17059591037521e-06,5.96125551911155e-06
"V44",0.00060141641391491,0.000352299781364908,-4.25203121374521e-05,0.000705187447412139
"V45",-5.31777306289225e-05,-0.000624002322843088,-0.00313933909437128,-0.00411865036787693
"V46",-0.00143251194955488,-0.000731420670184037,-0.000861810016320326,-0.000278262562132938
"V47",0.000744984860098579,0.00141528155141953,0.00284353012481433,-0.00680656011240525
"V48",-0.00510660944601545,-0.00185955520126508,-0.00196076277880979,0.00059637999350017
"V49",0.0087859814460746,0.0100902974702332,-0.00538394960811211,0.0141051262892148
"V50",0.00104188718859699,0.00212900453420946,-0.000550943855277197,0.000324294307321977
