"","m"
"V1",0.000430009997377988
"V2",-0.00585320970735951
"V3",-0.00513469235192624
"V4",-0.00377261706666328
"V5",0.00897980047749518
"V6",0
"V7",0.0015891394129867
"V8",-0.00038328327153172
"V9",-2.73399328470765e-05
"V10",-7.74638344344967e-06
"V11",3.11526828980196e-05
"V12",3.08201563996924e-05
"V13",-0.000704808970808679
"V14",-1.2560389107472e-05
"V15",-0.000320714518419859
"V16",0.00011682279542639
"V17",4.38681733198391e-07
"V18",-0.00584385223346315
"V19",-6.2637605852048e-06
"V20",-0.00450559588215283
"V21",-0.00361804009554408
"V22",-0.00556425970240741
"V23",0.00492975177698875
"V24",0
"V25",0.000237225438674646
"V26",-0.00178252251906151
"V27",-7.18366882863239e-05
"V28",0.0231051944400449
"V29",0.0109369785061274
"V30",4.39094681536845e-05
"V31",-0.000110269717903154
"V32",2.81263875484687e-05
"V33",0.00315761150585393
"V34",-5.05172343418961e-05
"V35",-2.79265257914822e-05
"V36",0.0038775255272675
"V37",-1.6331250284954e-05
"V38",-3.06873522992034e-06
"V39",0.00836206599844604
"V40",-0.000644567110377469
"V41",0.00152656142816151
"V42",9.07662485458372e-06
"V43",1.06676509428601e-05
"V44",0.000525338642044141
"V45",1.15081808087943e-06
"V46",-0.0123392799400534
"V47",0.000271484210434042
"V48",-0.00621681916547586
"V49",0.00636338992887076
"V50",0.00105946086016797
"V51",-0.00097287232305641
"V52",0.0234227419336476
"V53",0.000617541578164234
"V54",-0.00668657710470862
"V55",-0.00772081916155433
"V56",-0.00341749548838128
"V57",0.00410295466399803
"V58",-0.000677025130777513
"V59",-0.00204154602144142
"V60",0.000314000754948102
"V61",-0.00415551982189609
"V62",-0.000358838598822362
"V63",-2.77383768556566e-05
"V64",0.000390757719967627
"V65",-0.00246952099510519
"V66",-0.00194133490115008
"V67",0.000117065309534248
"V68",-2.42412245196339e-05
"V69",-0.00398411803251877
"V70",-0.000155657242720825
"V71",0.00284311169325747
"V72",-0.000649357558393647
"V73",-0.000297231213447064
"V74",-0.00840937121218178
"V75",-1.16284686093462e-05
"V76",-0.000506230184408123
"V77",-7.45791282055022e-06
"V78",1.52927228170059e-05
"V79",0.00888142819593399
"V80",-0.0043162599341863
"V81",0.00956518425475499
"V82",0.00148179522732852
"V83",-0.000931813018227653
"V84",-0.00124111250493039
"V85",-0.00040393008643414
"V86",4.08076124673217e-05
"V87",-0.00204943470893691
"V88",-3.21652114885053e-05
"V89",0.000164501169219917
"V90",-0.0219956906946303
"V91",-0.0015138552237224
"V92",9.05537450538696e-07
"V93",0.000463019411990542
"V94",0.000174782001429861
"V95",6.17082066586304e-05
"V96",-0.00183632341480441
"V97",0.00096055152721481
"V98",-0.000499445716637223
"V99",-0.0040057748884049
"V100",0.00681280365769468
"V101",-0.0098580495903051
"V102",0.0034206548734053
