"","X1","X2","X3","X4","X5"
"V1",0.000256015862330477,0.000162850581903001,0.000738213501071423,0.00104144827183003,-0.000318307901495616
"V2",-0.00353025399144518,-0.00364854441849841,-0.0034936147964273,0.000669604219368105,-0.00678417347554892
"V3",0.000445579109204178,-0.00430594820003697,-0.00274319740632888,-0.000510574704547094,-0.00678470630904942
"V4",0.000315310366962035,-0.0027913774114855,-0.00508076832303822,-0.000332959099303392,-0.0102416635919059
"V5",-0.000614087119684398,0.0125540092462216,0.0119889877279144,-0.00103049411969065,-0.00765825603845371
"V6",0,0,0,0,0
"V7",0.00407690652371528,-0.00878679249812845,0.0011438881740419,-0.0102202476768521,-0.00729986564445768
"V8",-0.000195869594381216,-0.00563298446104669,0.0016285959583355,0.000564104455828877,-0.0010394987387009
"V9",0.0030667592445258,0.00330397143484489,-0.00448066768162482,0.000884573739775958,-0.00174595831081412
"V10",0,0,0,0,0
"V11",0.000652986647845702,0.000165606012702001,-0.00135575025813959,-0.000261500510288357,-0.00632708679492955
"V12",0.000310075688583025,0.000664104953356486,-0.00145490462166333,-0.000345167890475971,-0.00587606335027955
"V13",-0.000748285541425902,-0.00030974029078446,0.00142981329774164,-5.34352808798908e-05,-0.000373381931968399
"V14",-6.18739745195606e-05,0.00119678387462966,-0.00269482389647987,0.000458552920554336,-0.000566807454538948
"V15",-4.24121345905628e-05,-0.000293803052430094,3.06219253686368e-05,-9.31967090206702e-05,-0.000996133880641914
"V16",0.000539678879012216,0.000241218578186075,-0.000102293075988396,5.68185962313428e-05,-0.00204558539619793
"V17",8.67452785186968e-08,-1.32990090092925e-07,7.55227539727741e-08,-4.26992075937703e-07,-3.84465680246141e-07
"V18",-0.000301641963097315,0.000374794992358042,-0.00052157143061425,0.00034118218424761,0.00124341312327871
"V19",-0.000240905430716369,7.49305719458925e-05,-4.50175299279331e-05,-7.34565619178088e-05,-0.000245013949386159
"V20",-0.0121509217083224,-0.0004837393654401,-0.0038009209600556,0.000603374583030986,0.00514874254272921
"V21",-0.00319823157600827,-0.00890661685378893,-0.0024922127727671,-0.00262249966783604,-0.00716466845084304
"V22",-0.00736375729822463,-0.00416481916203541,-0.00554399312600201,0.00379095179791991,0.00107222901573144
"V23",0.00236469090537405,0.00639932229089162,0.00669987257071317,-0.00290014516510558,-0.00127180681975302
"V24",7.59108493696486e-05,3.93058393212338e-05,-0.000159785034956398,0.000110721076152531,0.000110987270373204
"V25",0.000288216821208427,-0.00120498182743823,0.000345706915434162,-0.000519215166938869,0.000348831073545174
"V26",0.0020909404927903,-0.0125460774863813,-0.00191870522050133,-0.00144086327677297,-0.00743562450008015
"V27",-0.000685169708814881,0.000123166199629162,6.58186566222308e-05,-0.000156908390698935,0.000334371771600787
"V28",0.013409688499796,0.00323347052562194,0.00285525294267246,-0.0106659735970727,-0.003760180523457
"V29",-0.00304455746337241,-0.00208320080478589,0.00636349317471054,-0.00550263675888542,0.0024884904806467
"V30",9.22603917091842e-05,0.000143407377131762,0.00013990828123683,-0.000292445590117932,-0.000145361899433604
"V31",3.65776038869637e-05,4.77608793090227e-05,-0.000122076193127942,-3.89908203122483e-06,-0.000587614975233408
"V32",0.00221316848362726,-0.00443581537288054,0.000717106420767563,-0.000187089260058997,0.00136025214606346
"V33",0.000396613331507362,0.0013239505946898,0.00221499255946223,0.000867328834781223,0.000991118698706063
"V34",5.88333997734457e-05,-0.000361213964260083,3.25815760334876e-05,-1.56488859831672e-05,3.53862819968826e-05
"V35",0.00301621004233967,0.000377042413625935,-0.00510231884569413,0.00280523133392472,0.00455128915189016
"V36",0.00493396077534211,0.00717937420019997,-0.00487945424091256,0.00044800810646925,0.0060658174083811
"V37",3.02763773629368e-05,-2.24772452664984e-05,-0.000196102131652246,7.56310728760692e-05,-0.000142851905681042
"V38",-8.80795908878011e-05,-0.000976017939458688,-4.00766610543505e-05,0.000225192587221084,-0.000163734473873904
"V39",0.0103410934617492,0.00601895693637704,0.0129858984241187,0.00970897531724469,-0.0230020777626138
"V40",0.000481130055889529,-0.000904650059341826,-0.00323209261345441,0.00199932132230961,-0.00567601738260059
"V41",-0.0069217974313234,0.00756419543696544,0.0103604693758851,0.00771568084302965,-0.00143523433479006
"V42",0.000710885523460204,0.000642178360542795,-0.00165452504202046,0.000867861470532274,0.0014475691212419
"V43",-1.40054209289819e-05,1.12131372612524e-05,-2.36102981101303e-05,3.37249460995095e-06,7.34385925704451e-06
"V44",0.000737387295601861,0.00048461424919772,-0.000528526175904161,0.000954537956339187,2.02175896695373e-05
"V45",0.000427918213999612,0.000350657443419451,0.00133793063538584,0.00223435174159856,0.000275921969356566
"V46",0.0026535873788562,-0.00762033311312837,-0.00429955587522375,-0.00129344813517545,-0.00719857867712964
"V47",-0.0213987801918286,0.00991222174095702,0.0067430411906874,-0.00550247929621492,0.00237586835692214
"V48",-0.000466477806795083,-0.00168219043435473,-0.00141117785323775,0.00781036692410674,0.00275811750263894
"V49",0.00390909643986914,0.00172158614329034,0.00745748348522636,-0.0128999755311311,-0.00832588708562804
"V50",0.0040830188477481,-0.00575496946265227,-0.000135958452720868,-0.00409148540118511,-0.00494354244165093
"V51",0.00367250052801432,0.00125237926547403,-0.00618831531543447,-0.000694691459647228,-0.0133403987494365
"V52",0.0089121038388432,0.00652808000698526,0.00521977207846755,-0.0167024195082322,-0.00935480431291122
"V53",0.00493380571318482,-0.00734705895414363,0.00371278751601459,0.00460128029635655,0.00207246014507438
"V54",-0.00292589627926461,-0.0136520932771553,0.00109875973487605,0.00375492529642177,-0.0034283859103846
"V55",-0.0107003828537255,-0.0118098086500217,0.00250088298001848,0.00423959348740253,-0.000596612223626245
"V56",0.00576890648967944,-0.0129747981453244,-0.00236465844576791,0.00286485789101085,-0.0014068644996406
"V57",0.000312458189712579,0.00332187787092259,-0.000566476890184234,-0.00647949256345537,-0.003157098683608
"V58",0.00787863277702592,-0.0207117566019639,0.00389396054900617,-0.00631024286480138,0.00923464945414392
"V59",0.00301757208964062,-0.0188776899879562,0.0106771368188736,0.000412551140111151,0.00525655524591978
"V60",0.00416936512324925,0.0031025290185617,-0.00733990180565046,0.00506416587313306,0.00437772777173712
"V61",-0.00367020906404094,-0.00919951899307807,-0.000123199324130251,-0.000548260662352482,-0.0157675395149028
"V62",-0.0112874515541043,0.00248447852926352,0.00034915033251148,-0.00254080282913347,0.00252515547572023
"V63",0.000415869473522889,-0.000351432542974637,-0.000533633612257936,0.000637541467697005,-0.000829323282215945
"V64",0.00297043691554032,-0.00380283575433505,0.00727515675682183,-0.000694088436245762,-0.00259255255961027
"V65",0.00519262857709045,-0.0126926268609222,-0.00368276411815199,0.00669931187066552,0.0154929208253999
"V66",0.00613275858315712,-0.0241775112070378,0.00770972932631786,-0.0101141342711306,0.011288064062451
"V67",-0.00307009423194297,-0.00473910353175285,0.00814417116859283,-0.00286692097576446,0.00701107046621114
"V68",-0.000581417534169264,0.000642476783046352,-0.000372688900550619,-0.000697947142674644,-0.000444628677281522
"V69",-0.00353275369128424,3.64257914602412e-05,0.00965872626700121,0.00989846850787341,-0.00261054065292905
"V70",0.00233690381727947,0.00180099244696745,-0.00497047612488765,0.00333973029805587,0.00565101683750698
"V71",0.00162800106143798,0.00434642834122595,0.00323596312437546,-0.0021953326697307,0.00110661454588059
"V72",0.00994400893547902,-0.00391119242009859,-0.00291350595179798,0.0188634935836141,0.0117327751116487
"V73",0.00768614956316302,0.00545515016950355,-0.016581174106221,0.012052902321982,0.0164654604794305
"V74",-0.012886766178997,0.000430942726263096,-0.00450592183703856,-0.00188451744987271,-0.00100649024305692
"V75",-6.35872775751617e-05,-5.00013280807181e-05,3.5129145109044e-05,-1.49114444376832e-05,-3.0124933789079e-05
"V76",0.00520535599401929,-0.000121170718663207,0.0198096572101742,0.0273545824486813,-0.00254776644700866
"V77",0.00136019586136449,0.000457920215399059,0.00552586640115446,0.00928139429640361,-0.00239067763115973
"V78",0.00180758014751363,0.0013043443952425,-0.00141648108690576,0.00244595973955694,0.000857920652939231
"V79",0.00466181147205996,6.43877782074901e-05,0.00215070016442155,-0.00321669049541191,-0.00640983358203896
"V80",-0.00555366350580332,-0.00300515752516223,-0.0027575389137221,0.00626843784268208,-0.00241331926011182
"V81",0.00919439467724208,0.00275112686579213,0.0143072666695258,0.00264140145829595,-0.000340028709290833
"V82",-0.000521657980528571,0.000140426170455273,0.0122655269762392,-0.00333900018642515,-0.00573934284594324
"V83",0.00424339245662745,0.00369012267796839,-0.00199630335428073,0.00732551609030159,-0.00853981507798364
"V84",-0.0154844343006992,0.00373793179415758,0.00263766756675471,-0.0054287051917154,0.00780143239513102
"V85",-0.0075377193635329,0.00329530189633805,0.00132559352607766,-0.00641627713084034,0.00145943581715209
"V86",-0.0118505265535763,0.0018870390515105,0.00264743396845324,-0.00422707109658572,0.00156959955257513
"V87",-0.000750564280741759,0.00282428824126321,-0.00122455074451035,0.00343890049307781,-0.000725435883441938
"V88",-0.000616104298419997,0.000255922671424823,-0.000643562354447518,0.000716510047348815,0.000329305353671449
"V89",3.03780748917676e-05,0.00127151933924653,0.00579112146200678,0.00607818341309957,0.000840034399549291
"V90",3.72682269170278e-05,-0.000461409190905992,-0.00105741123005578,0.000378227050788968,-0.000169951046970125
"V91",-0.00505438428798672,-0.000226380700853235,0.0013641951010061,-0.00172501264201811,-0.00200294697727185
"V92",0.000422305688128005,-0.000383234642296494,0.000110503223840154,0.00136420481216059,-0.000973802338775112
"V93",-4.41402497599043e-05,0.000125275551360599,0.00281846487520499,0.000399903318535683,-0.000501553819891312
"V94",-0.000321375523157019,0.000258648940730075,0.000768109638452067,0.000479181606076815,2.92631524079373e-05
"V95",-0.00173097555366356,-0.00331833357937801,0.00233871132351333,-0.00326734498979532,0.00203342704444364
"V96",0.00232613887867902,-0.00348454930012321,-0.0075072900853067,0.00685544265286502,0.00449237614153447
"V97",0.00398379063227967,0.00476717576819384,0.0092347801269492,0.0142784206227639,-0.00252007273286108
"V98",0.0063199698454849,-0.0199103666716911,0.00695242372796507,0.00450765101536996,0.00935965370776945
"V99",-0.0218571482785482,-0.00661226289941907,0.00705947550922256,-0.0078644071126988,0.00491825904673984
"V100",0.0119887654552617,-0.00286586435730698,-0.00292793691213256,-0.00419967182213881,-0.00144051564899555
"V101",-0.0105979402410769,-0.000163480718378507,-0.00731812964924603,0.0041625563215949,-0.00614701022918647
"V102",0.00319313789271755,0.00342644051684727,-0.0104314697604747,-0.00336793368532557,-0.0157135234751418
"V103",0.00472593985469306,-0.00281104400444953,-0.00173398679595001,0.000516986534110898,-0.00659338120120848
"V104",0.0070420821569727,0.00621488794241286,0.0208721831316116,0.0183981415959181,-0.00820122634663263
"V105",-0.00790945880461575,0.00205636689228806,0.00778318773360741,-0.00179451726038581,0.0104234718966015
"V106",0.0044183119357154,-0.0118606178244898,0.00181257492947705,-0.000767081813486492,0.00415889720518195
"V107",0.00337850504748203,-0.00392859890882096,-0.000535538382688867,-0.000702425032557488,-0.00244397786106493
"V108",7.74844925532256e-05,6.84376883061672e-05,-1.37307547471238e-05,-1.19142740582906e-05,-0.000273160929452382
"V109",2.99229254654544e-05,5.27864441083562e-05,-1.08077671954491e-05,-5.44369679895181e-05,-0.000326739699456701
"V110",0.00185390519846086,-0.00287463061629548,0.018359671218484,0.0091322081575335,-0.00268575550637422
"V111",-0.00556605331583937,0.00600773735606593,0.00984839152093464,-0.00897689763835075,-0.00166568949671369
"V112",-0.00256647250372892,-0.000159998057845857,0.000559747445424135,-0.0021111112000922,-0.00039360506284768
"V113",0.00464477118896576,0.00347455968561337,0.0101663919785818,-0.0127406630153354,0.00590939813330971
"V114",-0.00540457757666031,-0.000874116543450898,-0.00560190143607471,0.00637118204967702,0.00299957019205115
"V115",0.00942740630462962,0.0017041626646056,0.0147309787851481,-0.00240163588729479,0.000217894824028523
