"","X1","X2"
"V1",0.00574109914703578,-0.00205852302361284
"V2",0.00394544713345111,-0.00194336299919367
"V3",0.00344784389064481,-0.00200408883073849
"V4",-0.00435669693262757,-0.00418963783340482
"V5",0.00189193132683921,-0.000987981966092166
"V6",0,0
"V7",-0.000626673906468614,-0.000827552330427945
"V8",-0.00034099363556429,-0.000539439958837352
"V9",-2.10759826500507e-35,-1.78622325457618e-35
"V10",0,0
"V11",2.17770936774525e-05,-2.3165111950646e-05
"V12",0.000600570570900264,-0.000453203914373641
"V13",-0.00120935719716594,-0.000982778493493376
"V14",0.000143103977018444,-0.00022791864270181
"V15",-3.30280361094447e-05,0.000187873129722241
"V16",0,0
"V17",3.05882206823941e-06,3.84489489611973e-07
"V18",0,0
"V19",9.05136137392826e-05,-5.39692900750619e-05
"V20",0.00579966741586664,-0.00280257636051649
"V21",0.00103487112235565,-0.000488299251083023
"V22",0.00139732775008091,-0.00316565205415152
"V23",-0.000986569951972129,-0.000109360654264056
"V24",0,0
"V25",0,0
"V26",-0.00150868367537431,0.00465052965732365
"V27",4.32180338980382e-06,2.67790429598602e-07
"V28",-0.00326048944868083,0.00140475647193859
"V29",0.000150847607313478,-0.000122667067416468
"V30",7.6958764829513e-06,-4.68128595118684e-06
"V31",0.00845311927246538,0.00682399022574439
"V32",-0.0003265350135379,-2.89276701743808e-06
"V33",0.00167270031992637,0.000547815426822551
"V34",3.18469002822963e-07,-4.48510550062346e-07
"V35",-0.000389049786814089,-0.00160015021919774
"V36",-0.00012450466117608,-0.00241014403638459
"V37",0.00732245201956499,-0.00527060948824619
"V38",-2.19689601155354e-05,3.96901246097653e-05
"V39",0.000843617509144511,-0.0016433043087677
"V40",4.56985188370946e-06,-7.54612163608758e-06
"V41",-0.001319961335516,0.000952647925423495
"V42",-0.000518861187876024,-0.000266736157035712
"V43",-3.46364034745136e-06,2.62738784748018e-06
"V44",7.1222422451977e-05,-0.000508852402722559
"V45",0.00956587352439833,0.00118730562411756
"V46",-0.000896778106033675,-0.00195516148948411
"V47",-0.00514180804872957,0.00407539248416317
"V48",0.0040962306474961,0.0048891525136531
"V49",-0.00529911682026014,0.00708335600079438
"V50",0.00156929273717237,-0.000398041241651875
"V51",-0.00113311739712631,0.000750352427315766
"V52",-0.00371679659146198,-0.00289588518979873
"V53",-0.000468467595285649,-0.00267148998844504
"V54",-0.00148299388691289,-0.00211178153546109
"V55",-0.00237275326224583,-0.00166606747315711
"V56",0.000223873949777461,-0.00106380110367952
"V57",-0.000138495721045573,0.000130764870389036
"V58",0.00782219012303729,-0.000769836526269918
"V59",0.00354159422163151,0.00192233155693425
"V60",-0.000443114054147346,0.000109596967217609
"V61",-0.00219221607143945,-0.0038954707776949
"V62",3.09438320943574e-05,-0.000104925612056745
"V63",1.53973059807745e-06,8.4918135628412e-05
"V64",-5.97898938997606e-05,-0.000130155082768383
"V65",-0.00310034421197966,-0.00108469890165146
"V66",-0.000943734898406034,0.000601968677526232
"V67",-7.4668910166456e-05,-0.000646513676001177
"V68",0.000547924792481201,-0.000166421513597196
"V69",-0.00396042945444754,0.0105091501438604
"V70",-0.000503598709958815,-0.00202317411846286
"V71",0.000129124367084865,0.00387793269394617
"V72",-0.00226870099152185,-0.00544762719593096
"V73",-0.00104061357630655,-0.00488177924723613
"V74",-0.000947416939783541,0.00359832448852217
"V75",-0.00161101380771823,0.00451530097831227
"V76",-0.00698182962748966,0.0239874905177104
"V77",-0.000203393659180949,0.000243276981162674
"V78",-9.14711866801641e-05,-0.000298773292483711
"V79",0.00199965330642411,0.000399124142135424
"V80",0.000190570993037042,7.03036291004369e-05
"V81",0.00336115384015164,0.00134851464554861
"V82",0.00123437911491264,0.0037206918196823
"V83",0.00161291250265599,0.00224158873481942
"V84",2.93972053191841e-05,6.47647373225775e-06
"V85",2.13927966222251e-05,-1.84561892950613e-05
"V86",0.00148709672185441,0.0109460387829402
"V87",4.2141729163868e-05,-0.00120212996707797
"V88",0.00632058925454216,0.00111586311981829
"V89",-0.000278892172992798,0.0137321488220687
"V90",-0.000447930504175128,-0.000484122843289848
"V91",0.000251298239572097,-0.000419713641610519
"V92",0.00570651565210981,0.00326575279978191
"V93",0.00270139445523422,0.00324708144595751
"V94",0.00363169082409908,0.00247685809033382
"V95",0.000178933051586328,-0.000143233006088347
"V96",0.000234699731586782,-0.00539375917684282
"V97",0.00635547654000312,-2.11402348580839e-05
"V98",-0.000452427914337482,-0.00129077969513564
"V99",-0.00344683234887145,0.0141906755247501
"V100",0.00357936350459089,0.00753265114167933
"V101",-0.00331563534884696,-0.00432669717540969
"V102",-0.000106990418885656,0.000568552104084383
"V103",-0.00412232736114077,0.000940974081395839
"V104",-0.000738082127762148,0.00237120349762816
"V105",-0.00227376597301064,0.0135047539858104
"V106",0.023044779258142,0.0424725434062031
"V107",-9.41564028275492e-05,-0.000335367258942722
"V108",0.0221730942147344,0.00359800594160321
"V109",0.0201409184815508,0.00100083152007853
"V110",-0.00168436885555095,-0.00308716101459701
"V111",-0.00248924917929436,0.00283777199688904
"V112",-0.00140560878703443,0.0013124453323132
"V113",0.00561441927470633,0.00760040756537408
"V114",-0.000245227313778901,-0.00163340080772666
"V115",0.00115886740191498,-0.00234426611016218
"V116",0.00402202009018616,0.00158567018943054
"V117",0.00219839134890843,0.00864216797944387
"V118",0.000289092244311883,-0.000427272322535452
"V119",0.00496807497651679,0.000643771107093671
"V120",-0.00995099453206156,0.0473720294766356
"V121",0.00775005070112195,0.00334967576187373
"V122",0.000218476101247754,0.0168144032470827
"V123",0.0156054197285463,0.00542101080100112
"V124",0.000588219712447854,-0.00289674520097432
"V125",-0.000943912868507555,0.00515728026410587
"V126",-0.000928951488929607,-0.00450518097643802
"V127",-0.000770319661845795,-0.00750007029521423
"V128",0.000768230061660087,0.00176699943085758
"V129",-0.00435890321196159,-0.00513211627764883
"V130",0.000389730449338559,-0.00194938772113538
"V131",0.00076405173313175,3.44552032971092e-05
"V132",-0.00069762614495422,0.00318148814080362
"V133",-9.83902877049831e-05,-0.00171459068180263
"V134",0.000817859390795908,0.0130346872339353
"V135",0.0133340639005747,0.0251651637273522
"V136",6.96500605814496e-05,-0.000109600003301246
"V137",-0.00290040379048532,0.00634766245052439
"V138",-0.00112870864285676,-0.00167134910361819
"V139",0.00162219931836889,-0.00203685101242113
"V140",0.0084521733698825,0.00468160117063397
"V141",0.00313321544618528,0.00751604761051212
"V142",-0.00800807792380983,0.0216170128803695
"V143",-0.000503967465703214,-0.0019880363536803
"V144",-0.000286855702311491,-0.00311650492778324
"V145",0.00306368864261126,0.00662449724899624
"V146",0.00245472147910801,0.00024162789698549
"V147",-0.00152159396008685,0.00155429287981167
"V148",-0.00236421585306629,-0.00199410810074945
"V149",5.82777773714656e-05,-0.000149559738329396
"V150",0.0039543716066245,0.00551520770460038
"V151",0.00294791979766253,0.00100506027187699
"V152",0.00246636254208791,0.0311145069552057
"V153",-0.000864996351150216,0.00717995867131945
"V154",1.50710526785642e-05,-0.000118723878653899
"V155",-0.000505420722026096,0.000558557925653592
"V156",-0.00176522958679602,0.0053855085513646
"V157",0.00107345449394652,-0.000902675399739977
"V158",-0.00174522441070434,0.00365355642229248
"V159",-0.00377122977419456,0.00372282504662389
"V160",-0.000399973426203496,-0.00161194494568128
"V161",0.00654827500038232,0.00220726432260716
"V162",0.00604410405695235,0.00367208468570183
"V163",-0.000915138284239871,-0.0035275261768913
