"","X1","X2","X3","X4","X5"
"V1",0.000212710259080755,0.00200700886572743,-0.00087231749610101,-0.000702027170650549,0.00171070817927467
"V2",-0.00299756031620054,0.000557367898020874,-0.000749448749970633,-0.00150436924144221,0.000600385162888472
"V3",-0.00184937158043713,-0.000288723695496271,-0.000469355456858869,-0.00202322138880757,-0.000737282048315013
"V4",-0.00173220205018894,0.000593080029537524,-0.000343919034496599,-0.00119061373592417,0.00213715985903245
"V5",0.00725572617807175,-0.0104415371249005,0.00113914006833143,0.0006069076011356,-0.00312336457116586
"V6",-0.00155680439415405,-0.00206369145394795,-0.000607288352626826,0.0025770690675515,0.00289685721899057
"V7",-0.0018561993945911,-0.00364294330061993,-0.00172586909323044,-0.00531826170991667,-0.00230689332979279
"V8",-0.000622422564650064,0.000678845015098683,0.000149109606547688,-0.000958325976927142,-0.00113773430459296
"V9",0.00438894152276989,-0.00157366683022433,-0.00504171125962445,-0.0160582663314313,0.0331327434002694
"V10",-0.000220809662853123,-9.31601277535568e-05,0.000264787553651372,-0.000196683909231578,0.000428730547452262
"V11",-0.000548644124648005,-0.000178342201406371,0.000137972220738948,-0.000458464913457259,0.00161608324005949
"V12",-0.000454974236586242,-0.000661438687221444,-0.00040367507411867,-0.000477161766565235,0.000578764519261312
"V13",-0.000226537455241777,0.000189005270346289,-8.33069745212803e-05,0.000277548466602227,0.000881724742433008
"V14",-0.000459799173911122,0.0022066330947918,-0.00135691230237806,-0.00428561478439533,0.00732675168016146
"V15",0.000251894521758494,4.36850270345524e-05,-0.000271377951267542,-0.000366040686539133,0.000579768822431402
"V16",-0.000320138086704415,0.000320630491281516,0.000103486854273348,-6.23430121448238e-06,0.000579199538378574
"V17",-2.16601226415737e-08,1.32529954871521e-07,-2.92969310794122e-07,-5.65533571205784e-08,-7.54264542965146e-08
"V18",0,0,0,0,0
"V19",-0.00497062997048816,-0.00158246581553216,-0.00845936997890687,-0.00519412839204568,-0.00166049063455439
"V20",-0.0050765393946102,0.00289710474264547,-0.00193296296189659,9.47695909789009e-05,0.00579965194818796
"V21",-0.0029297662744305,0.00033079619676301,-0.00170823408693401,-0.00147637900694192,0.000679118783812872
"V22",-0.00212082999378468,0.00172088802686626,-0.000566701806129304,0.000264750535993546,-0.000189886424789007
"V23",0.00422738456777492,-0.0065376113069645,0.00170721162888971,-0.000789166278359213,0.00117342583404986
"V24",0.000185050236149769,4.94942885457557e-05,-0.000600906137099146,0.000699997394843984,0.000349764794044224
"V25",-1.91193391156399e-05,4.9472137132462e-05,-1.5653954208576e-05,-0.000118139448918324,4.63774258898424e-05
"V26",-0.00137428858044427,0.000238400793562302,-2.16726486588464e-05,-0.000636190484476838,0.00077499348250416
"V27",-2.11262382397841e-06,-3.27346133384942e-06,-3.14468190644783e-06,2.73513646794551e-06,6.10308278978521e-06
"V28",0.0110127191785429,-0.00772702081388865,0.000980737653189707,-0.00400792150124437,0.00791560750396463
"V29",0.00814216863761501,0.00361160976001497,0.00895574238478869,0.0204621575251926,0.00854250084226488
"V30",0.0511246244407594,0.00652134308138933,-0.0248518321065805,-0.00970450903725229,-0.0336596026797357
"V31",-0.00349502302844931,0.0145114993763997,0.00776476168858252,-0.0149641723427624,-0.00116559682592501
"V32",-3.71303078342809e-06,1.32847878183446e-06,-1.22004119224204e-05,-9.90853323383096e-06,2.78926783779005e-05
"V33",0.00799739653592573,0.00622377853247435,-0.00924196004035452,-0.00614648502174148,-0.0136861847875882
"V34",-1.44718600496217e-08,-8.31080375096004e-07,-6.63674366799431e-07,1.60837459853641e-06,-2.67173252866869e-07
"V35",0.00587214672246235,-0.0093216836169641,-0.0136541638476234,0.0299087761055469,-0.0435032736292212
"V36",0.000101140554907169,-0.000656892656192004,0.000170575806339445,0.00373375691533628,0.000619519155379085
"V37",-0.00358961408504596,-0.00332150380178382,-0.00160305564109134,-0.00316391212735045,-0.00706266429979585
"V38",-0.00794941745570248,-0.0194313407020363,-0.0055951632446746,-0.023205404020342,-0.0174133508510701
"V39",0.000946348951665818,-0.00555701730528335,0.00422473831482649,-0.0122751618781994,0.00321791586230588
"V40",-0.00048948540634519,-0.000326249990973079,-0.000805485418935713,-0.000957050490568966,0.000974012953704322
