"","X1","X2","X3","X4"
"V1",0,0,0,0
"V2",0.00102546905926876,0.00334489181161329,-0.00546839909929581,0.0109947883716331
"V3",0.000928504250753636,0.00244298363108162,-0.00722759274067319,0.00760240005707587
"V4",0.00087497534596907,-0.000956600579468888,0.00137010397894637,0.00297613973614501
"V5",-0.00235992721154095,0.00125427094171834,-0.00252819840364151,-0.000343304240812888
"V6",0,0,0,0
"V7",0.000606714618654134,0.000467159369780739,-0.001616914173648,0.00288803700562108
"V8",-0.000433599107496803,-0.00116838697048855,-0.000432068799948134,0.00193415235177566
"V9",0,0,0,0
"V10",0,0,0,0
"V11",1.68620885138688e-06,6.45275539500984e-06,8.59963230913657e-06,-3.66060270197449e-07
"V12",0.000100321379388441,-0.000786176156451868,-0.000366287904208764,-0.000445806034426414
"V13",-0.000314301210915509,0.00117438872029536,-0.000169131021826746,-6.02035519540271e-05
"V14",8.86437727491526e-05,-0.000158859844064974,3.86522681236823e-05,0.000326503566537771
"V15",-0.000347772351910535,0.000681429773150441,0.00110582158951776,-0.00102395731255308
"V16",0,0,0,0
"V17",0,0,0,0
"V18",0,0,0,0
"V19",6.13382184980674e-06,6.52040177323702e-05,8.12747249528823e-05,-6.33130332064712e-05
"V20",8.49093155110215e-05,-0.00184926561391454,0.00239326107407467,0.00145334472191916
"V21",-2.75804846179278e-05,-0.000292886129090759,-0.00212816043526004,0.00446789013253568
"V22",-0.00256581076461579,-0.00834053926318726,0.00291589229288832,0.00106194611061973
"V23",0.000353864796511783,0.000769767796787432,-0.00928333528425169,-0.000860724802832059
"V24",0,0,0,0
"V25",0,0,0,0
"V26",-5.96365170404434e-05,0.00138528837148474,-0.00121048986261329,0.00109659107467537
"V27",0.00281389495035112,0.00550646505780573,-0.0135117770303442,0.0210174514577565
"V28",0.00108615982370186,0.000562002288172578,0.00181909799495432,-0.000679685360743931
"V29",1.59698601129643e-05,3.28829373862724e-05,0.000216174015728455,-6.86492983642596e-05
"V30",4.94702878734448e-06,-1.19114209998712e-05,7.57172843182222e-06,-1.08255642515473e-05
"V31",1.10327283622626e-06,-1.72496499291922e-06,-9.34778651563102e-07,5.11559507974994e-06
"V32",-0.0100206490901794,0.00732687341380531,0.00241939735782332,-0.0169543816279094
"V33",0.000287508130036107,-0.000560899758095693,-0.000579150518103646,-0.000337153452260493
"V34",0.00509686241421246,0.00956358126052447,-0.0299058705260108,0.0184958582967792
"V35",4.09924044402228e-05,-0.00167372495972835,0.00373866408226745,-0.000543845794469096
"V36",0.00119745650969602,0.00154459087759137,0.00362790691821219,0.00251195350044196
"V37",9.07985966751621e-06,-8.75545248039189e-06,-3.19979648164602e-05,-2.28086904331708e-05
"V38",7.63891132077791e-07,-0.000631290666672524,-0.00123975747905228,-0.00192038534685938
"V39",-9.85845871029008e-05,-0.000837936550813102,1.64763161877895e-05,-0.00112242756477856
"V40",2.82680017832755e-05,5.5394587608637e-05,-2.2559590364966e-05,0.000178595016276366
