"","m"
"V1",-0.00013985189293836
"V2",0.00948281187463941
"V3",0.00474760891990848
"V4",-0.00204545792061544
"V5",-0.00189806119217452
"V6",0.00287355052164464
"V7",0.00224603868308512
"V8",0.000410545733361494
"V9",-0.000155484635356959
"V10",0
"V11",0.0287308643751979
"V12",0.00183585716048659
"V13",9.26430769305737e-05
"V14",0.00110057561316283
"V15",-0.0627918706658816
"V16",0.000546221264967468
"V17",0
"V18",0
"V19",-1.050606420281e-05
"V20",0.00158253805124517
"V21",0.00631413117228151
"V22",0.00368968531522055
"V23",-0.00142432666962406
"V24",0
"V25",4.63657361829851e-05
"V26",0.00113113986807728
"V27",-0.000182320466688567
"V28",-0.00785448632978832
"V29",0.000669411754236704
"V30",6.59287797329051e-07
"V31",-8.06790442480353e-05
"V32",-0.000385204823543994
"V33",0.000399469787395693
"V34",-0.000133245894410732
"V35",0.000741089798499501
"V36",-0.0228084678351785
"V37",4.32719440039515e-05
"V38",-0.00157887074282589
"V39",-0.00236297845756528
"V40",0.000279003588969559
"V41",-0.00923878221004008
"V42",5.13369752247633e-06
"V43",-5.16119155114823e-05
"V44",-0.00021029064617681
"V45",-9.65692764474484e-06
"V46",0.00114283858440671
"V47",0.00213799875524039
"V48",0.00042442278134086
"V49",-0.000602245483885999
"V50",0.001775736013262
"V51",-0.0110881078229935
"V52",-0.0111628010117868
"V53",-0.0105160391843177
"V54",-0.000392743137323426
"V55",0.00602452618756265
"V56",-0.0279598503923965
"V57",-0.00158976025389753
"V58",-0.000218663225677549
"V59",0.000141160501340859
"V60",0.00070345804782534
"V61",0.00349395776597764
"V62",-1.45963368856133e-05
"V63",-0.000200785204963627
"V64",0.000807874863045385
"V65",0.00196467793127883
"V66",-0.000364571197847421
"V67",0.00064866832037681
"V68",0.000423254748794259
"V69",0.00372798904033118
"V70",0.000242022189589919
"V71",0.00265922388135643
"V72",-0.000267802467706964
"V73",0.000472997064022332
"V74",-0.00177025097608144
"V75",-1.5786720009657e-06
"V76",0.000210581642390688
"V77",-3.6305614250549e-05
"V78",0.000524122544929318
"V79",-0.000625746774208376
"V80",-0.0116920295471987
"V81",0.00585801426396792
"V82",0.00674645318484851
"V83",0.0097431766091325
"V84",1.66971472643968e-05
"V85",0.0130517769397459
"V86",-0.0056019267444688
"V87",0.00061637168439059
"V88",0.00040881447712062
"V89",7.79006806146982e-05
"V90",0.00122241958441477
"V91",0.00177478928382972
"V92",-0.000403277011408881
"V93",-0.000398684630166074
"V94",-0.000161829853514532
"V95",6.65256788540493e-05
"V96",-0.000771588925873996
"V97",-0.000885979369559544
"V98",0.0016206298942524
"V99",7.88828145361745e-05
"V100",0.029908156547519
"V101",0.00658539081339525
"V102",-0.00773864119888187
"V103",-0.00626954072121695
"V104",0.00287883865486402
"V105",0.00098068682989463
"V106",-0.0124606863474127
"V107",0.00396133212622729
"V108",0.000626978330157249
"V109",-3.08025812443522e-06
"V110",0.00258744726116945
"V111",-0.000924405246036591
"V112",-0.0266320147920204
"V113",0.00294264806297739
"V114",0.00145588356662288
"V115",0.00191948641886644
"V116",0.00237129144858915
"V117",0.000228032671908007
"V118",-5.04322791637727e-05
"V119",0.00114869414916034
"V120",0.00110589287036302
"V121",0.000365701776617921
"V122",-0.00172856492592089
"V123",0.00223696557769426
"V124",0.000811130788164566
"V125",0.00485421379015547
"V126",0.00373675657336278
"V127",0.000412824668695047
"V128",0.000886293985309964
"V129",0.00587593832739407
"V130",0.00713030147101641
"V131",-0.000442462115464809
"V132",8.12087059971161e-05
"V133",0.0012204544569304
"V134",-3.92719786383677e-05
"V135",-1.86798433478253e-05
"V136",-9.38791463334815e-06
"V137",0.000172882650246249
"V138",-0.0067026655668046
"V139",-0.00158157259977934
"V140",-0.0016891893812011
"V141",-0.00101725703468584
"V142",-0.00097667325205777
"V143",-0.00104577185896445
"V144",0.000849159122361886
"V145",-0.000863478564050821
"V146",0.00029974087300605
"V147",-0.000855959990469287
"V148",-0.00266317461167275
"V149",6.52046386117596e-06
"V150",0.0038413469715524
"V151",3.89360083589263e-05
"V152",0.00407351463844337
"V153",-0.00217973773363798
"V154",0.000127163660578599
"V155",0.00287488256178444
"V156",0.0015216901681638
"V157",-0.000903719109556248
"V158",-2.04572990781492e-05
"V159",-0.00160783654162026
"V160",-9.17330998546804e-05
"V161",0.000479824482470167
"V162",-0.000171801561591358
"V163",-0.00490575452521659
"V164",-0.00454829527743927
"V165",0.00018149406326692
"V166",0.00149318238043452
"V167",0.0200539285829323
"V168",-3.69750474225602e-05
"V169",-3.34683933936563e-05
"V170",2.18590983046299e-05
"V171",0.000399920056446684
"V172",-0.0106202657158233
"V173",-0.000119556579422074
"V174",7.89869325420999e-06
"V175",0.00230237987471425
"V176",0.000888449849205056
"V177",0.00816441651240004
"V178",-0.00838641901001755
"V179",0.00236794782361538
"V180",-0.000171597615398355
"V181",-5.85804383850312e-06
"V182",-0.00389185771704943
"V183",3.72190844661587e-05
"V184",0.00271008897346374
"V185",-0.00138433318705271
"V186",0.000124735957681085
"V187",-0.00608225719771195
"V188",-0.000445349639738349
"V189",-0.000691655017696233
"V190",-0.00167499717685976
"V191",-0.000639861588556973
"V192",-0.00568051616913609
"V193",-0.00691008179282471
"V194",-0.00251406490264649
"V195",-0.00111001392706034
"V196",-0.000228688473873663
"V197",-0.000204626538463893
"V198",0.00141277139410405
"V199",0.00250660331255555
"V200",0.000360171807043602
"V201",0.00152548483551773
"V202",-0.00149716394055277
"V203",4.38818335969122e-05
"V204",-4.2921455116839e-05
"V205",0.000187068709088163
"V206",0.00756465745719242
"V207",0.0094883834800688
"V208",0.000366899899507225
"V209",-0.00265366454248403
"V210",0.000213945029194698
"V211",-0.00251342387617411
"V212",-0.000348936195646998
"V213",-0.00277964410166466
"V214",0.000146493170063156
"V215",-0.00156826891692677
"V216",0.00172665270648826
"V217",0.000317397901328727
"V218",-0.000642006460330597
"V219",-1.93383170907483e-05
"V220",-3.68240395500099e-07
"V221",-1.54467309934558e-07
"V222",3.96285163204543e-05
"V223",-0.00180727265457829
"V224",0.000121158785542301
"V225",0.000212140145860851
"V226",-0.000209164992494731
"V227",-0.00146782791495928
"V228",-0.000130241808341433
"V229",-0.000473981242439532
"V230",-2.55039639257988e-05
"V231",-0.00569076628694018
"V232",4.55101447918235e-05
"V233",-0.00514925860311881
"V234",0.000401532419031042
"V235",0.000629172536661593
"V236",-4.67110978613148e-05
"V237",-0.000432379567828038
"V238",-0.000599500159196619
"V239",5.26249937726503e-05
"V240",-0.000165747881093366
"V241",0.00094464435635519
"V242",-5.1213466513673e-05
"V243",-3.15047411660768e-05
"V244",-0.00506582565365197
"V245",0.00906385473295984
"V246",0.00138944474832077
"V247",0.00337904488908505
"V248",0.00114782025277832
"V249",0.0136662898792707
"V250",0.000799820291442009
"V251",-0.00224404822926695
"V252",0.00398909674639696
"V253",-0.00522026463560029
"V254",0.00124667799082052
"V255",0.00746186539314573
"V256",-0.000160950335961483
"V257",0.0333240723305627
"V258",-0.000464656774879604
"V259",0.0047511347250804
"V260",0.00232557352531533
"V261",0.00446005471388356
"V262",-0.000728419686472533
"V263",-0.000453083302772838
"V264",-5.99975251300925e-05
"V265",-0.0010284828771066
"V266",0.000575823857838285
"V267",0.0166700414261834
"V268",-0.00634555813141129
"V269",0.0191285999766879
"V270",0.00113229280626585
