"","X1","X2","X3","X4"
"V1",-6.16848027962317e-05,-0.00178557117595019,0.00227063139705222,0.00343496591121011
"V2",0.00124513186940462,0.00823428235041742,0.0121138325941456,-0.00673711207968975
"V3",0.00260038099828654,0.00129290096356849,0.0058883018499076,-0.00777031187955674
"V4",0.0017821359732586,0.00286019146690082,-0.00135862630699724,0.0023369060159314
"V5",0.00679766723682795,-0.00125069345709705,-0.0144490381849093,0.00532784550949611
"V6",0,0,0,0
"V7",-0.00101199793003309,0.00434594692054621,0.00249691124723548,0.000525048683740599
"V8",-0.00338372127923501,0.00331888890725475,-4.91287154322099e-05,-0.00317812401378867
"V9",6.96405841457985e-05,0.000870303389164593,0.000290383658023939,0.000381085558195688
"V10",-0.000579660581303044,3.2786686683153e-05,-6.50604121828961e-05,0.000193186062348233
"V11",0.000942717674151892,-0.000393425617881817,-0.00371370116417614,0.00472600694406682
"V12",0.000673289923801516,0.00180395865397791,-2.96387796135386e-05,0.00158897559669792
"V13",0.000418246852219841,0.00097128769979161,0.000325706753719773,-0.000433709815120029
"V14",0.000197363670552894,0.00119204119774286,-0.000117749867572497,0.0008781559593915
"V15",-0.000547195735822001,0.00552126259806456,-0.00151035139629817,0.00510376232448851
"V16",0.000951932268337329,0.00478575824869063,-0.00969391198151397,0.00836759033504023
"V17",3.83098032017247e-07,-1.81980974888546e-07,1.48879105355987e-06,3.06149324611018e-06
"V18",5.61887637877586e-05,0.00239273217459884,0.00125423501411253,-0.00189637242475796
"V19",0.00044307308505008,0.000492164610870302,-0.0014614033667668,-0.00542128362383868
"V20",0.00457717347902614,0.0108444830084592,0.00664302433153426,-0.00240066634468914
"V21",0.000767154199657897,0.00687588388996737,0.00294573018486295,0.00314310900780563
"V22",-0.0104219061156417,0.0190507350040095,0.0195963282131863,0.00501145190304724
"V23",0.000228773212429289,-0.000427142168819957,-0.000294180088733607,-0.000601994330323948
"V24",0.000438671615232309,-0.000382941236774159,-0.000484057852236495,-0.00102469573766958
"V25",5.40226372293494e-05,6.01904224767936e-05,-7.01971694489455e-06,5.39670125884232e-05
"V26",-0.00050445927176896,0.00674106478121089,0.00554337729233816,0.00143378720614094
"V27",1.80755075405317e-05,0.000243348749386413,0.000124958879073055,-5.13215699200186e-05
"V28",0.00148795500429834,-0.00259000346741236,-0.00304153064635488,0.000134734764291563
"V29",0.00028975275415634,0.000417006610881299,0.000646335607954142,-0.00146722462293442
"V30",-9.12967500701241e-06,-2.77929582768416e-05,-3.04478683991143e-05,-1.35193212346674e-05
"V31",0.00330549579181369,-0.00490933598608893,0.00682358513034137,0.0112328261124161
"V32",-5.11726661585064e-05,-2.69582693651279e-05,2.52409648242992e-06,1.17637119871974e-05
"V33",0.0017460419476506,-0.00171743558028615,0.000877828600171328,0.000486841233382411
"V34",-6.9455376406347e-05,7.89309189645631e-05,0.000214328824309362,-0.000548382398632948
"V35",-0.00747695938599824,-0.000211176258068993,0.00123299692588787,-0.00212759919819286
"V36",-0.00489286309480089,-0.00227827830979975,-0.00275757081166936,-0.00105698711926279
"V37",0.00214145940757769,-0.0134436806996914,0.0124529812699245,-0.0483085720608802
"V38",0.0088393434222789,0.00773004908354104,-0.00251279077174021,0.00341053892147955
"V39",0.00426366297908519,-0.00384833954478527,-0.0141752071937076,0.00562666567934384
"V40",0.0010281050807707,0.00141063895537014,-0.000304460588525042,0.00162825259861006
"V41",0.00595963172949865,-0.00172700123774681,0.0016090784995192,-0.0045357695455498
"V42",-0.000619002341579162,-0.000112691919134603,0.000254062822689326,7.4853311005808e-05
"V43",3.43856294395152e-05,7.42879741725166e-05,-7.96019986041699e-05,8.85975162810335e-05
"V44",-0.000637776242336946,-0.00024302970210752,-0.000233499424404339,0.000582579945384417
"V45",0.00105395127191146,-0.00563825811866079,0.00497642556523679,0.00173688273377274
"V46",-0.00156376612592191,0.00327078856543469,-0.0020149559279068,0.00274729952311779
"V47",0.00924426919891492,0.00455948091667163,0.00265859180178126,-0.00246305572279617
"V48",-0.00924599452595789,0.00610528742362208,0.0185107128970917,-0.00837667823137746
"V49",0.00900836590452916,-0.00917672484490926,-0.00681621853871494,-0.00623690955378591
"V50",-2.74457482050374e-05,0.000950050696065725,0.00166959370577145,-0.00120359550917957
"V51",0.00491088449013576,0.00665919056438781,0.00544988567828085,0.00575576527603592
"V52",-0.00430293412892557,-0.000808382844138862,-0.00595619718716613,0.00410238223053241
"V53",0.00249171937911358,0.0010915350376294,-0.00171025420715066,-0.0025231755421595
"V54",0.00166669157643037,0.00809731072308404,-0.00248287609447453,0.00225783964249335
"V55",-0.00073968468929911,0.00937186143434827,0.00667380804008214,-0.000533458310989347
"V56",-0.00415549879564017,0.00134438970909247,0.00232457775429598,-0.000530154072753305
"V57",0.00764830931348444,-0.00895128992406831,-0.0183574970157595,0.0048907251797151
"V58",0.00291407421783729,-0.000320151380352729,0.00662112148625698,0.00730582107234382
"V59",0.000419018290674823,-0.00211813074155258,0.00281336067215469,0.00206642238861246
"V60",-0.00840700868290425,0.00187511476559997,0.00579802235507682,-0.000256039059623089
"V61",0.00105955044743064,0.0101584320019751,0.00119174538398307,0.00623279756055102
"V62",0.00226119931960791,0.00343547057973117,0.00253517488139547,-5.17935622514755e-05
"V63",0.000563868863549517,0.00185214239690183,0.00200164766274196,-0.00012708312333301
"V64",0.000579917810927541,0.00196617929020446,-0.000806543267811074,0.000489988609401271
"V65",-0.00896096354095415,0.00518539459858159,0.00222583627443852,-0.00213176493623194
"V66",-0.00118755491381255,0.00296992140799275,0.00227738785444149,-0.00297287735648834
"V67",-0.00151251581952705,-0.000238013776779463,0.00058736237650075,-0.00152183121196122
"V68",1.29050722327541e-05,-0.000240725150614652,0.000324174401706304,0.00024659038364037
"V69",0.000232102862524059,0.00439727300177715,0.0124599826279625,-0.00206033636871565
"V70",-0.00434427860443015,0.000539076757323988,0.00174307348381839,-0.00110418261037164
"V71",0.00321682771159392,0.00349533485802751,0.00273764078215872,-0.0040355935628782
"V72",-0.0127281109683468,-0.00218273091944218,0.00616801581015397,-0.0026414663565273
"V73",-0.00957199206846001,0.000115376732061782,0.00223308926790753,0.000422851252670603
"V74",0.00390416602728372,0.00911702988440877,0.00470532362988883,0.0104415472680745
"V75",6.82811333234866e-05,5.08887850444217e-05,0.000191065924204561,1.92946479930074e-05
"V76",-0.000372493425500739,-0.0019385824157901,0.00264463495871561,0.00407614543327168
"V77",-0.000156059564156285,3.50012018172119e-05,4.58341273723118e-05,-4.85345563718826e-05
"V78",-0.000278816209766243,-1.0811698190387e-05,4.58627912415534e-06,8.26854719584051e-05
"V79",0.00391562405510601,0.000265222830654713,-0.00110308817076155,0.00243962920244836
"V80",0.00236622030237001,0.0101878386069413,0.00763890092407226,0.0108567551300662
"V81",0.00422403933109239,-0.00488512648500925,-0.00250927499506598,0.00295903300258347
"V82",0.00271667514829196,-0.00257656436506864,-0.00433108487779176,-0.00230596907497709
"V83",0.00830965833708892,0.0100513059676435,0.010946095380646,0.00722850119191828
"V84",-0.000115741070895494,1.09056715735672e-06,1.38867156821824e-05,8.70674794854359e-05
"V85",-3.44770341323538e-05,-1.11690059699897e-05,0.000348662695895718,-0.000869096540456398
"V86",0.00171674840145901,-0.00676394997501018,0.00604450370272554,0.00621042975287949
"V87",-0.00186901762719875,0.0039309627845917,0.00305147680533485,-0.00185451902955456
"V88",0.00139776499180334,-0.00110940099599247,0.00219032500078855,0.00669804856220312
"V89",0.0116896018222755,-0.00023508631106937,0.0146952043380378,-0.00758963969238753
"V90",-7.65598043961321e-05,0.00119969896598047,5.19006457139546e-05,0.000546438859734711
"V91",-0.000526681997226848,0.000624152671058514,0.00485958041116757,-0.00585136499882704
"V92",0.00195969149354303,-0.00291590082312398,0.00260923020906881,0.00596564330929853
"V93",0.00187724760459187,-0.00469709746943882,-0.000268697146586545,0.00513405413699867
"V94",0.000686904731479276,-0.0022495978597082,0.00302945721670558,0.00298730465216183
