"","X1","X2","X3","X4","X5","X6","X7","X8"
"V1",-0.0293563993637846,-0.00422778768158044,-0.000132617899425151,-0.00151322924502175,-0.00238078337390104,-0.00713527156023312,0.00223508339624191,-0.0064112368290326
"V2",0.00210026764023753,-0.00834525967601061,-0.0124879255090916,-0.00196971152862214,-0.000875943456613363,-0.00206160799292736,0.000104265038410654,-0.0052929779153242
"V3",0.00114648934283117,-0.00407179079288789,-0.00836034574582657,-0.00194894490949188,0.000504164494384102,-0.000759006633416954,0.000157215530287679,-0.00408637557945736
"V4",-0.00035262058686365,0.00216812291521119,-0.000783140109096904,-0.00155369768027585,0.000910148746792012,-0.000380270315032245,0.000321734705483,0.00238880084381153
"V5",-0.00157588601845868,-0.000318052387799412,0.0102425297485724,0.0246128288797363,0.00755156856438942,-0.000925615106965652,-0.00290120018758621,0.0123645484459915
"V6",-0.000105220549716259,-0.00305087351189199,0.00782089559207706,0.00618594588331243,0.00912750120075007,-0.00653802493273607,-0.00616713401527012,-0.0211496638516086
"V7",0.000135525530208836,-0.00244988730671472,0.00152062659221545,-0.000367189044462419,0.00340551493029289,-0.00133880231245015,-0.000304017187471479,-0.00630252556034529
"V8",0.000410509309039317,-0.000404192434753778,0.000547805186500225,0.00151689564085414,-0.000893165890905502,-0.00421148456711001,0.000161688522765006,0.001538624006423
"V9",-0.000785161129689619,3.00568146990603e-05,0.000392441553506918,0.00043670852197911,0.00136325535979504,0.00096238896938806,-0.000680404131277707,7.15561125914998e-05
"V10",0,0,0,0,0,0,0,0
"V11",0.00387230776379475,-0.0304852395423927,0.0138185555367894,0.000399539768037775,0.047636724778967,0.0197828771940014,0.00410016066999481,0.00266060744067439
"V12",-0.000852387502697755,-0.00249293643149233,0.00412238963502413,0.0035230197832202,0.00258816523040276,-0.00156577395856459,0.000531525893984852,-0.0122206170287978
"V13",-0.000215775971664391,-0.000117259375957819,0.00040050740008905,0.000281004211244605,-0.000674908891601757,0.00117694166498972,-0.000155065706707294,0.000341160523322576
"V14",-0.000170373537788954,-0.0017431938410705,0.0016632216898397,0.00435777718766155,0.00473054896433944,-0.00450856154987052,-0.000442205619191845,0.00100376989252691
"V15",-0.00502909214023719,0.063717760632301,-0.0300749564148421,-0.00114465985336547,0.0418594229180502,-0.0276341879518528,-0.09020901142225,-0.0295980292931553
"V16",0.000105312047610869,-0.000452861872812975,-0.00122470984478309,-0.000411524054323953,0.000915307741727641,0.00169678689526557,0.0022941501170924,-0.00160940464095488
"V17",1.20677880054458e-07,-9.68061939307442e-07,1.95365219870205e-06,8.99255553082293e-06,6.07923006378097e-06,-8.20159750727965e-06,2.75732648224675e-06,1.91550373796166e-05
"V18",0,0,0,0,0,0,0,0
"V19",8.35902548531043e-07,1.1411931682706e-05,1.12482896243443e-05,-1.90711853494831e-05,-1.88652284847331e-05,-2.07401717894189e-05,1.45611145877179e-05,-3.4929705207314e-06
"V20",0.000645144377211438,-0.0013576276493519,-0.0014284599120748,-0.0036837242389133,-0.00182173718601199,-0.00398423425880708,-0.000249783303166867,0.000415968906652676
"V21",0.00257105733823097,-0.00472158893122732,-0.0188773365361888,-0.00371022137084301,0.00396283014438418,-0.00570764647289692,-0.002451397707776,-0.0185182502561763
"V22",0.00121513451868594,-0.00295397986372852,-0.00907464293080532,-0.000688811451680162,-0.000777645038636688,-0.00267341676313937,0.00165424400330159,-0.00599132318387377
"V23",-0.000268804665071425,0.00131161361481524,0.00197677210009296,0.00193343675811388,-0.000959195236414213,0.00411410914716055,-6.80269754012624e-05,-0.000840771614797825
"V24",0,0,0,0,0,0,0,0
"V25",1.67497243922576e-05,-3.76261544392616e-05,2.61330231020311e-06,-0.000224776715925097,-0.000201952064925969,-0.000189131420711012,0.000156374054660189,0.000214633076833661
"V26",0.000189524733911375,-0.00101164474491526,-0.00103621453006218,0.000313218658237325,6.36474571916637e-05,0.000837961051235786,0.000135796798223534,-0.00157707127914292
"V27",-5.4705419456977e-05,0.000276446011876676,-0.00014546728655816,0.000154346510648025,0.000381542909036094,0.000315611200536678,-0.000415191886171067,0.000344246538418275
