"","X[[i]]"
"1",11
"2",11
"3",11
"4",11
"5",11
"6",11
"7",11
"8",11
"9",11
"10",11
"11",11
"12",11
"13",11
"14",11
"15",11
"16",11
"17",11
"18",11
"19",11
"20",11
"21",11
"22",11
"23",11
"24",11
"25",11
"26",11
"27",11
"28",11
"29",11
"30",11
"31",11
"32",11
"33",11
"34",11
"35",11
"36",11
"37",11
"38",11
"39",11
"40",11
"41",11
"42",11
"43",11
"44",11
"45",11
"46",11
"47",11
"48",11
"49",11
"50",11
"51",11
"52",11
"53",11
"54",11
"55",11
"56",11
"57",11
"58",11
"59",11
"60",11
"61",11
"62",11
"63",11
"64",11
"65",11
"66",11
"67",11
"68",11
"69",11
"70",11
"71",11
"72",11
"73",11
"74",11
"75",11
"76",11
"77",11
"78",11
"79",11
"80",11
"81",6
"82",6
"83",6
"84",3
"85",3
"86",6
"87",6
"88",6
"89",6
"90",6
"91",6
"92",6
"93",6
"94",6
"95",3
"96",6
"97",6
"98",6
"99",3
"100",3
"101",6
"102",6
"103",6
"104",6
"105",3
"106",3
"107",3
"108",6
"109",3
"110",3
"111",6
"112",3
"113",6
"114",6
"115",6
"116",6
"117",3
"118",3
"119",6
"120",6
"121",6
"122",3
"123",3
"124",6
"125",6
"126",3
"127",6
"128",9
"129",6
"130",6
"131",3
"132",3
"133",3
"134",6
"135",6
"136",6
"137",3
"138",6
"139",6
"140",6
"141",6
"142",9
"143",9
"144",6
"145",6
"146",6
"147",6
"148",9
"149",6
"150",6
"151",6
"152",6
"153",9
"154",6
"155",6
"156",9
"157",6
"158",9
"159",6
"160",6
"161",6
"162",6
"163",9
"164",6
"165",9
"166",6
"167",9
"168",6
"169",6
"170",9
"171",6
"172",6
"173",6
"174",6
"175",6
"176",6
"177",6
"178",9
"179",6
"180",6
"181",6
"182",9
"183",9
"184",6
"185",6
"186",6
"187",6
"188",9
"189",6
"190",9
"191",6
"192",6
"193",6
"194",6
"195",6
"196",9
"197",9
"198",6
"199",6
"200",6
"201",9
"202",6
"203",6
"204",6
"205",9
"206",9
"207",9
"208",6
"209",6
"210",9
"211",6
"212",6
"213",6
"214",9
"215",9
"216",6
"217",9
"218",6
"219",6
"220",6
"221",9
"222",6
"223",9
"224",6
"225",6
"226",6
"227",6
"228",6
"229",6
"230",6
"231",6
"232",6
"233",6
"234",6
"235",5
"236",6
"237",6
"238",6
"239",9
"240",9
"241",9
"242",9
"243",6
"244",6
"245",6
"246",9
"247",6
"248",9
"249",6
"250",6
"251",6
"252",6
"253",6
"254",6
"255",6
"256",6
"257",6
"258",6
"259",6
"260",6
"261",6
"262",6
"263",6
"264",6
"265",6
"266",6
"267",6
"268",6
"269",6
"270",6
"271",9
"272",6
"273",6
"274",6
"275",9
"276",9
"277",9
"278",9
"279",9
"280",6
"281",6
"282",6
"283",6
"284",6
"285",6
"286",9
"287",6
"288",6
"289",6
"290",9
"291",9
"292",6
"293",6
"294",6
"295",9
"296",9
"297",6
"298",6
"299",9
"300",6
"301",6
"302",6
"303",9
"304",6
"305",6
"306",6
"307",9
"308",6
"309",6
"310",6
"311",9
"312",9
"313",6
"314",6
"315",6
"316",6
"317",6
"318",9
"319",6
"320",6
"321",6
"322",6
"323",6
"324",9
"325",6
"326",6
"327",9
"328",6
"329",9
"330",9
"331",9
"332",6
"333",9
"334",9
"335",6
"336",6
"337",9
"338",9
"339",6
"340",6
"341",9
"342",6
"343",6
"344",6
"345",6
"346",6
"347",6
"348",6
"349",6
"350",6
"351",6
"352",6
"353",9
"354",9
"355",9
"356",6
"357",9
"358",6
"359",6
"360",6
"361",9
"362",6
"363",6
"364",6
"365",6
"366",6
"367",6
"368",6
"369",6
"370",6
"371",6
"372",9
"373",6
"374",9
"375",6
"376",6
"377",9
"378",6
"379",9
"380",6
"381",6
"382",9
"383",9
"384",6
"385",6
"386",6
"387",6
"388",6
"389",9
"390",9
"391",6
"392",6
"393",6
"394",6
"395",9
"396",9
"397",6
"398",6
"399",9
"400",6
"401",9
"402",6
"403",9
"404",6
"405",6
"406",6
"407",9
"408",9
"409",9
"410",9
"411",9
