"","X1","X2","X3","X4","X5"
"V1",-0.000281956054574196,0.00124563565608518,-0.00091018669477792,-0.00174184044944221,0.00162067442987244
"V2",-0.00864798343047777,0.00650376954520016,0.00744987001372527,-0.0130517130719785,0.0116790253926053
"V3",-0.0048674227310105,0.00382015581662472,0.00697555229534029,-0.0111567071953711,0.0117325135541443
"V4",-0.000652702893794437,0.00872710453971779,0.0108628291239574,-0.00373704280268327,0.0096712275857545
"V5",0.00874419903197908,0.0131569708187556,-0.00125816999259579,-0.01023904507887,-0.00140794265208482
"V6",-0.000584717297148759,0.00141014289559102,0.000256246616692777,-0.00166105904435795,0.0011276867378373
"V7",0.00513686144906109,-0.00594792630038138,0.0123996132134545,-0.00278901634506569,0.0191413262060307
"V8",-0.00245529030482223,-0.00231565345358449,0.000467347584240867,-0.00386694450411895,0.0103860643556314
"V9",-0.00100284478414096,0.00399897199413124,0.00157819425030465,0.00106817115887126,-0.00269233685561486
"V10",-0.00334308579856609,0.000406166349768764,0.00143853729411683,-0.000571735982799874,-0.00164116949344505
"V11",-0.00334978040993174,0.00413793305309523,0.00557528108220957,-0.0052039724203486,0.000903694271216591
"V12",-0.00147343887458031,0.00520671754196551,0.00553490020848526,-0.00656284793421152,0.00466902730023134
"V13",0.00466551223123657,0.00505873307413936,0.00298507202652763,-0.0104085682766141,0.0117673739823555
"V14",-0.00110955980375475,0.00194706364316062,0.000865090215198417,0.000196636888548327,-0.00314187152015844
"V15",-0.00145936286330025,0.00170428352201412,0.000386923999603044,-0.00329007160224861,0.00252822787203554
"V16",-0.00193302282140979,0.00334147231859919,0.00138865075315612,-0.00531316899411597,0.00110216815205323
"V17",2.17206345647992e-05,7.75498075538024e-05,1.08222899986713e-05,-7.95866743821261e-05,8.25444205811261e-05
"V18",-0.00113709416299667,-1.58613026330637e-06,0.000382174709513237,-0.00267174636359021,-8.27992552393627e-05
"V19",-0.000936752146052671,-0.00018582835974704,-0.00561409434454356,0.000549512764311135,0.00179955580289282
"V20",-0.00977812712452733,0.00278551276165035,-0.00192174461675105,-0.00267926337171089,-0.00200587514491979
"V21",-0.00610093273656813,-0.00300480335646703,0.0088842265436788,-0.0071105652908552,0.00674528916062751
"V22",-0.0132363661716745,-0.00316430236987199,-0.00126792882101333,-0.00326463782117458,0.000765552573871165
"V23",0.0124365826735819,0.0122679876177094,-0.00152496773082858,-0.00266985251819148,0.00427402642361759
"V24",4.5616756608448e-05,0.000733906658047944,-5.11541663367553e-05,0.000121332756382795,-0.000799069297538868
