"","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"V1",0.000158731646197466,-0.00235656261707093,-0.000933024167097637,-0.00114137553945176,-0.00127443166199226,0.00293903230196845,0.00486932291658265,-0.00263028389466076,0.00117486127414255
"V2",0.00858354322032837,0.0125562857838933,0.00280050756540619,0.000196820778810841,0.00250860388671894,0.00487553412848944,0.0026221148948609,-0.00267997778176785,0.000246276928808845
"V3",0.00421427362863488,0.0083349380227269,0.00247215696026428,-0.000935016119391252,0.00200829449423113,0.00308003107819703,0.00243979411254289,0.000661573797176443,0.0011423561043327
"V4",-0.00219974333883708,0.000362445935564933,0.0013582883273311,-0.000703029108987697,-0.000141447803088726,-0.0010827073412159,-0.00166693130993505,-5.80404272459649e-06,0.000297012388460728
"V5",2.39056770548263e-05,-0.0105691516406602,-0.0263385400642484,-0.00332227373071191,-0.00387689466946023,-0.00528542406349722,-0.00753183495269455,0.00720686909793656,0.010941621038646
"V6",0.00291756433266151,-0.00888636931035821,-0.00790649797615143,-0.00694376317452213,-0.00263127831959538,0.00862904211285514,0.0234497030659324,-0.0086665482492987,-2.92487468842569e-05
"V7",0.00243529021481863,-0.00174470893975172,4.53162943843769e-05,-0.00302338168522929,0.00144659920620845,0.00296179052403972,0.00591987669326728,0.000196549954747901,-0.00410536774557539
"V8",0.000463501175306571,-0.000646023185461863,-0.00158461763310312,0.00244266580300255,0.00213591736501828,0.00231935117957186,-0.001763818845013,0.00147729909452628,-0.00122676787780928
"V9",-0.000148279891379424,-0.000547153014696889,-0.00065372759054061,-0.00167968211645606,-0.00135308325817076,-0.000697559639369519,0.000558591617717726,-0.000145401658035581,-0.00126569065322343
"V10",0,0,0,0,0,0,0,0,0
"V11",0.0306056207774033,-0.0166011129641848,-0.00409323392281099,-0.0478943530477188,0.00361597455372581,-0.0105393646628159,-0.000333848840896733,0.0110713866553631,0.0123408658175317
"V12",0.00233653946536529,-0.00416336280538092,-0.00398073412894102,-0.0018115423450321,0.00200493025206189,0.00261699443631911,0.0120429709114339,-0.00760863296024156,-0.000426314829133621
