"","X1","X2","X3","X4","X5","X6","X7"
"V1",-0.000546613708362915,0.000467964146253171,-0.00159438898027058,-0.000483710074760903,0.000792086945336372,-0.000402823675055109,0.00122416856956853
"V2",0.00303631502546329,-0.00115246684768576,0.00556502783156993,0.00356259156708509,0.00682051036180122,-0.00361979784774439,-0.00467174771574323
"V3",0.00174201305924003,-0.00141771474092882,0.00477295679528926,0.000932459355464537,0.003825493036418,-0.00457398895896288,-0.00184941973828451
"V4",-0.000876662170723013,0.00155386454273795,0.00206549747058514,-0.00129295242397053,-0.000549251939061505,-0.000173601876847246,-0.0011332497907893
"V5",0.00385752017012248,-0.00279565552482302,-0.010386662741624,-0.0123894107536546,-0.00176506782353199,-0.00935463125206848,-0.00689788149089364
"V6",0,0,0,0,0,0,0
"V7",0.0114699609767437,-0.00613343464482745,0.00803513517512235,-0.00375228498224141,0.0269043203514822,0.00274890369979309,-0.00930480215116843
"V8",0.000119808690917751,-0.00548533368060556,0.00466436558818763,0.00471833041234517,0.0090050945420013,0.00125978364797945,-0.00656004004014017
"V9",8.67084751767079e-06,1.69927768504631e-05,-6.93677783189713e-06,4.66060170410682e-05,-0.000113886107069964,-5.23518102058759e-05,1.77852580055413e-05
"V10",0,0,0,0,0,0,0
"V11",5.87526498923302e-05,-1.71652085057802e-05,3.32435649078609e-05,-1.75538442691939e-05,7.84543363645027e-05,6.32813312604311e-05,-5.69991614867436e-05
"V12",0.000765738410869435,-0.000296102458248031,-0.000298633067647905,8.33975564148625e-05,-0.00133389875703385,0.000855274807995268,4.60513406751723e-05
"V13",-0.00320005465589963,-0.00270374161893021,-0.00057207789782409,-0.00194792527516475,-0.000690421691313697,0.000518356833162575,0.000115551051040708
"V14",0.000356962047800102,2.60997235871178e-05,0.000257736912377514,0.000299120079863211,0.000832445457123193,-5.75633219375523e-05,-0.000791496778163147
"V15",3.2554963605731e-05,-0.000449284054267871,6.86546817170683e-05,0.000713522346243637,0.00138444825974148,4.39185669956721e-05,-0.000276703668141658
"V16",0.000368876467462439,-0.000107338965922558,-0.000184132547771634,-0.000150506630651458,-0.000751872358424018,-8.41231343989701e-05,0.000310245698719256
"V17",0,0,0,0,0,0,0
"V18",0.000204676514626011,-2.98953168281919e-05,0.00032919174222061,0.00024361099539598,0.000509384197505832,-0.000464085766292352,-0.000579666248540781
"V19",0.00117189545342067,0.0136337187436097,0.011952408541843,-0.0107264296723691,0.0121794750712128,-0.0153019745232729,-0.00498642689545091
"V20",0.00554451511526311,0.00542410764327366,0.00927100975625296,0.0143798621296098,-0.00596029456515486,-0.0115956717310966,0.00353414407780167
"V21",0.00196122107384132,0.00225946673496754,0.00111235631661459,0.00300022705078383,0.0102893830900309,-0.00198664837655055,-0.0054658679915761
"V22",-0.00744099265972312,0.0011133158454821,0.00563227071017687,0.00713273623639252,0.00486879036818329,-0.00363729579837506,-0.000826914460898485
"V23",0.00483405644890512,-0.00669089448982579,-0.00634808069283017,-0.00585518186233786,-0.00328688810365799,0.00949690840127028,-0.00393095393326946
"V24",0,0,0,0,0,0,0
"V25",-8.13426629451656e-05,-7.87589204451077e-05,1.50768235802045e-05,0.000243964601604435,0.00038341113013338,-2.18686891220036e-05,4.08789528068565e-06
"V26",-0.000409032570119203,-0.00238205202988872,0.000800884699363671,0.00386023571250204,0.00401271532413313,0.000158612036402355,-0.000626020944722939
"V27",-0.00395033852780804,-0.00485449441346128,0.00081499705885601,0.00437485605505182,0.000580475516540738,0.00167154472917253,0.00143642489037544
"V28",-0.0029981549438996,-0.00306147844548906,-0.00790812480992263,-0.00641329199927547,0.000886469258048512,0.0073101584974919,0.00418713283878363
"V29",0.0144460499037541,-0.00197678891308683,0.0030281489971132,-0.000242129194978885,0.0125480293741002,-0.00233638948835346,-0.00289666403195429
"V30",2.77742747508667e-05,-1.74459268403887e-05,-5.57566229254298e-06,-3.59835112119258e-05,-9.03964419035669e-06,2.6491663965845e-05,-5.10892464351e-05
"V31",-0.00167307622602784,0.00471543903433045,-0.00529917805624526,0.00280838311408165,0.00406637833470918,-1.95412791564132e-05,-0.00135402986072528
"V32",-0.000477253528910748,-0.000265268487928579,0.000137937650717712,-4.6769235402785e-05,0.000595892515402584,-3.74298085803944e-05,-2.5839986638727e-05
"V33",-0.023676251096655,0.0525217817638511,-0.0630307716451982,-0.000460635014313369,0.0528272453365574,0.00729846554136587,-0.0159398641371043
"V34",-2.34896661005638e-07,-1.67488921187637e-06,5.75583578118231e-07,-1.23652815033977e-06,-1.79629276242679e-05,2.69726426142731e-05,-3.86102669376196e-05
"V35",-0.00259239976028022,0.00369863619939104,0.00121141332445931,-0.000957347507714556,-0.00266003385649549,0.00314407993545281,-7.57443473803926e-05
"V36",0.0135322529899278,-0.000906908593296742,-0.000640962197823437,-0.00151432745248341,0.00286581510325809,0.00269285444226302,0.00837297771503058
"V37",0.00210453904109672,-2.57925286171431e-05,0.00226764586307412,0.00093234481863649,0.00408619583658469,-0.00135275846772251,-0.0025294568629447
"V38",-0.00389081948607312,0.00691322428438907,-0.00523666318447668,0.00107599649582028,0.00558553595913466,0.00251233354653963,-0.00293632888564516
