"","m"
"V138",0.00065815611564659
"V139",-0.00177009308189303
"V140",2.04734643964312e-05
"V141",-0.000487902004675682
"V142",-0.00114509160894826
"V143",-0.002415368280516
"V144",-0.000228343413315197
"V145",0.0024355255969854
"V146",0.00130844619552419
"V147",0.00288218717312924
"V148",0.0007573515713681
"V149",-0.00455660504240857
"V150",0.000373902614059612
"V151",-0.000554705546608385
"V152",-0.000262791813215487
"V153",0.00178182819640693
"V154",0.000795529756606117
"V155",0.0012575009643849
"V156",-0.00101218919899964
"V157",0.00250530231618611
"V158",-0.000690599214461818
"V159",-0.001718164987426
"V160",-0.000326612049681251
"V161",0.00110003699100814
"V162",-0.00134316132191813
"V163",8.7696786053883e-05
"V164",0.00202882412961006
"V165",2.95120928495058e-05
"V166",0.000997853011008254
"V167",0.0013091532142005
"V168",1.62787917167806e-05
"V169",-7.49153438214675e-06
"V170",1.5386382072498e-05
"V171",0.00550273152022517
"V172",0.00155772085682974
"V173",-2.68520980458003e-05
"V174",1.97717574882927e-05
"V175",0.000857413472072555
"V176",-0.00430208598182718
"V177",-0.00986214284692154
"V178",0.00073724057078753
"V179",0.00390188927889254
"V180",-0.000215053775160784
"V181",7.27240915641027e-05
"V182",0.000798029544336027
"V183",-0.00150870735313321
"V184",0.000133890505973089
"V185",0.00091746309712377
"V186",1.55971914731591e-06
"V187",-0.000700340659611922
"V188",-0.00286886515130432
"V189",-0.00281020809397679
"V190",-0.0015558505532269
"V191",-0.000467887428015168
"V192",-0.000470275127205086
"V193",0.00107009180529785
"V194",-0.00178006777520928
"V195",-0.00107050458574755
"V196",-0.000442109002885897
"V197",0.0011107044682202
"V198",-0.0126429307289364
"V199",0.00028300122651024
"V200",-0.00117206012192688
"V201",-0.00522815774792308
"V202",0.00243842382561057
"V203",6.218510386897e-05
"V204",-9.9224283344043e-06
"V205",5.28111409837558e-05
"V206",-0.00115677747161661
"V207",0.000578820207766526
"V208",0.000443695442397456
"V209",-0.00291458993746737
"V210",0.00334111941023511
"V211",-0.000349599657056389
"V212",0.000548287983352389
"V213",0.00215839589930192
"V214",-0.00267891493519189
"V215",-0.000131682445598976
"V216",-0.00510986285689675
"V217",-0.000130078860491892
"V218",5.5858589611285e-05
"V219",0.0001167279519732
"V220",-1.7668560162434e-06
"V221",-1.35940007907699e-06
"V222",-0.00114547113233948
"V223",0.000285107287666969
"V224",-0.00016464128842042
"V225",0.00280339786285103
"V226",-0.00450219627729044
"V227",-0.00213854983445929
"V228",1.42711207131578e-06
"V229",0.000745928307318134
"V230",0.00108135725234061
"V231",-0.00373487870017198
"V232",0.000153508402301099
"V233",-0.000866979497566892
"V234",0.000260516360481045
"V235",0.000567857777908941
"V236",9.06256454374115e-06
"V237",-6.7010575348609e-05
"V238",4.10890903652906e-05
"V239",3.36093288970573e-05
"V240",3.28442913659431e-05
"V241",0.000205052108881763
"V242",1.69437347501615e-05
"V243",-1.12243189905623e-06
"V244",-0.0017044617771328
"V245",-0.00073952411729173
"V246",-0.00485734118063102
"V247",0.00164638475394793
"V248",-0.00451906858639021
"V249",0.00212933779548312
"V250",0.00121430874791671
"V251",-0.00181151985308128
"V252",0.00154395995008674
"V253",0.00252701868487333
"V254",-0.00103953848858059
"V255",-0.000183670151030655
"V256",0.000113414665358331
"V257",0.00339093611843192
"V258",-0.000201016991592809
"V259",0.000413566368783801
"V260",0.00218514695730641
"V261",0.00164196860076767
"V262",-0.0177722071766524
"V263",0.000199156757497464
"V264",0.000407860061610409
"V265",0.00598509878831812
"V266",0.000205752457487053
"V267",3.74736823685919e-05
"V268",0.000242521830744928
"V269",0.0010688468341702
"V270",-0.00433988398014228
"V271",0.000126671620280887
"V272",0.000264726179257722
"V273",0.000752753140293156
"V274",-0.00496413070024423
"V275",-2.25373623238873e-06
"V276",0.000128232387531519
"V277",0.00247439468356107
"V278",9.50221711445258e-05
"V279",0.000312131549944006
"V280",0.000166017204509226
"V281",0.000165725136508865
"V282",0.00552502285554204
"V283",-0.000491293968070915
"V284",-2.87329160697421e-06
"V285",-3.13312774118465e-05
"V286",0.000615341077347719
"V287",0.000317709300219236
"V288",0
"V289",0
"V290",0.00129624180863725
"V291",0
"V292",0.00328986822781735
"V293",-0.00145871626110306
"V294",0.000226049823122889
"V295",0.00154776928161172
"V296",-0.000367697749862855
"V297",0.00210671353823955
"V298",0.00344038117077842
"V299",0.000464144375854503
"V300",0.000357191593831653
"V301",0.000311320687043237
"V302",0.000279696329065564
"V303",0.000210725775537621
"V304",-0.00958345911268195
"V305",5.27602525671104e-05
"V306",-0.000629066778093345
"V307",0.000286660372119739
"V308",-0.00845086874569008
"V309",-0.000114314895228213
"V310",0.000305625651062053
"V311",-0.00153072389553437
"V312",-0.00948209043022968
"V313",-0.00169847125115046
"V314",-0.000245971899281243
"V315",-0.00244952346451138
"V316",-0.00594331036242337
"V317",-0.00603265513653572
"V318",0.00115344558733291
"V319",0.000310075127811912
"V320",-0.00255675337684496
"V321",-0.00809711199830295
"V322",7.18214230583925e-05
"V323",0.000531535008319077
"V324",0.00156015445970499
"V325",0.00245310651426368
"V326",0.00194252645137746
"V327",4.89172052804234e-07
"V328",0.00113339553385761
"V329",-0.000710226051480757
"V330",0.00899414348728582
"V331",0.00261072955355238
"V332",0.00011955702788176
"V333",-0.000283446617079623
"V334",0.00078347282670993
"V335",-0.00140258986260893
"V336",-0.00721444628676386
"V337",0.000791050060797475
"V338",0.0017646797876067
"V339",-0.00518068453217998
"V340",-0.000406319580029743
"V341",-0.00327894740932649
"V342",-3.32419641763241e-05
"V343",8.94368280217533e-05
"V344",0.00517869538838894
"V345",-0.00320469509316648
"V346",-0.000132710345952021
"V347",0.000917971001152134
"V348",-4.51007817362304e-05
"V349",-0.00142641052457247
"V350",0.000566297603226883
"V351",3.12090680881556e-06
"V352",-0.00323414046940741
"V353",0.000437644975896665
"V354",0.00345381575454945
"V355",0.00142853698066743
"V356",-0.000700103776977584
"V357",0.000113350405937108
"V358",1.34177656083859e-05
"V359",-0.00111398314229914
"V360",-0.00305827408183013
"V361",-0.00107000987923225
"V362",0.000914037824061229
"V363",-0.000481547059500602
"V364",-0.00262174269123482
"V365",0.00108248399209628
"V366",0.00010522575667581
"V367",-0.00209167982753072
"V368",0.00447091213080281
"V369",-0.000301285962978035
"V370",-0.00149319061487182
"V371",-0.00142369628522743
"V372",0.00316121901367847
"V373",0.00319583228936292
"V374",-0.0146653512197922
"V375",-0.00136485245826385
"V376",-0.000700630694557274
"V377",-0.000755085289316618
"V378",0.00274507090639096
"V379",0.000347188603183027
"V380",-4.89281197550667e-06
"V381",-0.00882945468930869
"V382",-0.0123998167127299
"V383",-0.000159824763060264
"V384",3.03727996541279e-05
"V385",-0.000387034554549836
"V386",0.001035727392385
"V387",-0.000757898108494601
"V388",0.00192831814476283
"V389",0.0034043648410546
"V390",-0.000731318257661771
"V391",0.000243813333363722
"V392",-0.000408396090749243
"V393",-0.000264128262293339
"V394",-0.00764608305549012
"V395",0.000111973070050162
"V396",-0.000799436873062374
"V397",-2.01745030444291e-05
"V398",-0.000417897574756258
"V399",-0.00120121706254442
"V400",-0.00202878321823423
"V401",-0.00159850161081587
"V402",0.00342567507868592
"V403",-0.00052795535354874
"V404",0.000287349856843286
"V405",2.26593328306294e-07
"V406",-2.69139149554415e-07
"V407",0.0015317789028664
"V408",-0.00617965838884115
"V409",4.17941937698575e-05
"V410",0.000663680019403542
"V411",-0.000134856012214436
"V412",0.0016206252726564
"V413",0.00372079486552894
"V414",0.00142564085590629
"V415",0.00202196085985248
"V416",0.000362685218241366
"V417",0.00113984195143463
"V418",-0.00105944754997093
"V419",-0.00288711943606917
"V420",0.0675444804153971
"V421",0.00558736706241887
"V422",0.0107558558158014
"V423",0.00396607800425966
"V424",-0.0280815150725925
"V425",-0.00498468538770332
"V426",0.000262144698694262
"V427",0.000557944978557602
"V428",0.00292050968804646
"V429",0.000720654346109286
"V430",6.41531189031685e-05
"V431",-0.000266458868189466
"V432",-0.00104688640727041
"V433",0.000357380740354781
"V434",0.00027545440025918
"V435",0.00115818389225403
"V436",0.000221746228439558
"V437",-0.000450843555922346
"V438",0.00210583380406979
"V439",-0.00213222485245228
"V440",0.00294203084611976
"V441",0.00573580518608679
"V442",0.000828964090195039
"V443",-0.000398258760791718
"V444",-0.00533102387583374
"V445",-0.000761403021690496
"V446",-0.00997182792734002
"V447",0.000993560324278018
"V448",3.59534487376101e-05
"V449",1.95306817698494e-06
"V450",0.00184147948284989
"V451",-3.51289098335197e-07
"V452",-1.38534292442675e-08
"V453",0.00106379984921167
"V454",-0.000593973739823925
"V455",-0.00418269412412441
"V456",3.61347901831892e-05
"V457",0.00338725379674694
"V458",0.00301231778022279
"V459",0.00100213843145692
"V460",-0.00680886086087129
"V461",-0.00114050854693789
"V462",-0.00371476085630216
"V463",0.00494678172695484
"V464",0.00874134884925503
"V465",-3.9362267573869e-07
"V466",-2.43741233499042e-05
"V467",-7.65028370771658e-05
"V468",-0.00228677474808876
"V469",-0.000284240513780303
"V470",-0.00281749268026021
"V471",0.000877651362791052
"V472",-8.84761976923953e-05
"V473",0.000196319075091774
"V474",0.00017584265324013
"V475",-0.000247464561307258
"V476",-0.00037889049714751
"V477",0.000557908546125569
"V478",0.00029061567149786
"V479",0.000829837750223603
"V480",-1.39852611167256e-06
"V481",-0.0021183142676808
"V482",7.18021642950369e-06
"V483",0.00062165193136272
"V484",-0.00320809764048351
"V485",-0.000532314821769753
"V486",0.000246977318084263
"V487",-0.00150933492750283
"V488",1.8578855907763e-05
"V489",0.0591319130252619
"V490",0.000623120027675382
"V491",-0.00243722801397409
"V492",-0.00293140274964921
"V493",-0.0111314427607664
"V494",0.058456111103094
"V495",0.000793736947194525
"V496",-0.0224315646147465
"V497",0.00322755494895234
"V498",-7.36328779415963e-05
"V499",-0.00277663318447232
"V500",0.00246502246395067
"V501",-0.000228105196484802
"V502",0.00267271988634841
"V503",0.0017544227488439
"V504",0.00421290503268182
"V505",0.0247058474604301
"V506",-0.00108750856900748
"V507",-0.00523640973149743
"V508",-8.46028642982355e-05
"V509",0.00429145671503671
"V510",0.000884402225473072
"V511",0.00040255161015772
"V512",0.00010848296860997
"V513",-0.000350042887077971
"V514",0.000560047712606899
"V515",0.00038440540852333
"V516",0.00031768226688691
"V517",7.87798317963852e-06
"V518",9.98190735898605e-05
"V519",4.28249077194366e-07
"V520",0.000257571395556036
"V521",0.00285280514243934
"V522",0.000337117076224524
"V523",0.00103698199386811
"V524",0.000473487698538942
"V525",-0.00219647385963391
"V526",0.00104971160683965
"V527",-0.00237644820311279
"V528",-0.00181522143413969
"V529",-0.000832690520469265
"V530",-0.00150354266681112
"V531",-0.000765875971492674
"V532",1.5208024897465e-07
"V533",0.000781345311142517
"V534",0.00145861289568663
"V535",0.00263002355104998
"V536",0.00216814152135167
"V537",-0.00140735837224077
"V538",0.000642640214380529
"V539",0.000312726590556525
"V540",0.000298960915298659
"V541",0.000613380714083682
"V542",-0.00255573648524251
"V543",0.00775503639623202
"V544",-0.000659931767337964
"V545",0.016988222360488
"V546",0.000529870344913002
"V547",0.000206416628667081
"V548",0.000661310327177336
"V549",-0.000494241908886723
"V550",0.000756341204303312
"V551",-4.29807922335499e-06
"V552",-0.000750147502356395
"V553",-0.000169872250659244
"V554",-1.40887125280595e-07
"V555",-2.1611796091307e-05
"V556",0.0012188330617631
"V557",0.00209272739924774
"V558",0.00025431878200143
"V559",8.98616536095844e-05
"V560",0.00184616493028654
"V561",-0.00085255912819041
"V562",0.00104189822111438
"V563",0.00168714500749466
"V564",0.002931558072325
"V565",-0.00110338515432973
"V566",0.000806468232499008
"V567",-0.000998318441066657
"V568",0.00097858905254971
"V569",0.000439735385801749
"V570",-0.0012906069984031
"V571",2.20917571956592e-05
"V572",0.000685412815238783
"V573",0.00141365818488179
"V574",0.00152218164019312
"V575",0.00241589283071751
"V576",0.001401700415358
"V577",0.000128261878881149
"V578",-0.000886641347450579
"V579",4.31846037109702e-06
"V580",2.85296627646351e-09
"V581",0.0121252805831436
"V582",0.00901665538569476
"V583",2.26236704823979e-05
"V584",0.00387839308387068
"V585",5.26133000762237e-05
"V586",-0.0025647351644121
"V587",0.0337016966564828
"V588",-0.0165249969081427
"V589",-0.0113085750250613
"V590",9.49926045169971e-05
"V591",9.00648450364193e-07
"V592",0.0032506196963477
"V593",0.000198481883472902
"V594",-0.00180045594994095
"V595",-0.00445288352018079
"V596",1.1747617753957e-05
"V597",-0.000244379719968147
"V598",1.72652907997708e-05
"V599",0.00155746785653223
"V600",0.102668384137148
"V601",0.00307337278738644
"V602",0.00570631834231415
"V603",0.000493622412911486
"V604",0.000140839844658837
"V605",0.00108128473421183
"V606",0.000732521937568927
"V607",-5.7534225374758e-05
"V608",0.000942666656567561
"V609",-4.64922785707881e-06
"V610",0.000121767958883877
"V611",-4.74440042419692e-07
"V612",1.59136176639847e-06
"V613",-0.00153367022902416
"V614",-0.00162848002052435
"V615",-5.61593340879904e-05
"V616",0.000285026055760267
"V617",2.45039334081382e-06
"V618",-6.67023934625197e-05
"V619",-0.00136323412995893
"V620",-2.21391238248697e-05
"V621",0.000125360103079024
"V622",-0.00294224524482702
"V623",-0.00360261082034566
"V624",-0.00081816034839766
"V625",0.00112948033463395
"V626",-6.39537174051044e-05
"V627",-0.000212026445729103
"V628",0.000891892129162579
"V629",0.000344135595487593
"V630",-0.00516168557975113
"V631",-0.00371793196635544
"V632",0.00132542397753543
"V633",0.000259076214657028
"V634",0.000355938890509813
"V635",0.00757141988229635
"V636",0.000203778030110676
"V637",3.42986438559443e-06
"V638",0.00319250231933159
"V639",0.0003109857187833
"V640",4.31879973360864e-06
"V641",0.000106319182292836
"V642",-0.000359648296586547
"V643",0.00154801710335167
"V644",0.00221884928191617
"V645",-0.00245792898932557
"V646",0.000354634891912683
"V647",-0.000603105009642231
"V648",-0.000710071086845974
"V649",0.000444761681355042
"V650",0.00306867432653403
"V651",0.00359903567726462
"V652",0.00330329743479054
"V653",0.00177557741647337
"V654",-0.000292739952395702
"V655",0.00132981317401292
"V656",-0.00650192513348554
"V657",-0.00161140068139198
"V658",-0.0103988269394203
"V659",-0.0011205938986237
"V660",-0.000893932136094663
"V661",5.63872453017352e-07
"V662",-0.000207386373763276
"V663",0.000938104108083279
"V664",0.000508067613076236
"V665",-0.000476703970863226
"V666",-1.2180443276268e-05
"V667",0.000142360584996044
"V668",-0.000171084593731587
"V669",-0.00132492371855005
"V670",0.00160612640952882
"V671",0.000553183826269278
"V672",0.00306966830796353
"V673",-0.000820826321176807
"V674",0.00145058108492128
"V675",0.000363144682718227
"V676",-0.000574457084626012
"V677",-9.05057363565345e-06
"V678",0.0192864567604367
"V679",0.000252341129971045
"V680",0.000290256064533686
"V681",0.0338805159333671
"V682",0.00364830514720456
"V683",0.00458112222551384
"V684",0.00190989656494867
"V685",0.000876471497637698
"V686",-0.000678773926998227
"V687",-0.000651748384217834
"V688",0.00075866377154289
"V689",-0.000214659980631607
"V690",0.0028971575713391
"V691",0.00382627088752905
"V692",-0.000910684516913244
"V693",0.000397153101971743
"V694",-0.0135569868166371
"V695",-0.000457206052985746
"V696",-7.21036707747127e-05
"V697",0.000562260534152725
"V698",0.00148340403299497
"V699",0.000504007900140864
"V700",0.00160267362420274
"V701",4.13630873578058e-05
"V702",0.00422360001124457
"V703",-0.00207157176720445
"V704",-0.000320774580951146
"V705",-0.0143899632566387
"V706",-5.18540211977479e-05
"V707",-1.88250800842864e-07
"V708",2.70668863161032e-06
"V709",0.00207982239800964
"V710",0.0036071219132079
"V711",4.1704146220884e-05
"V712",0.000967388246099797
"V713",0.000361276121491281
"V714",-0.000191077578148786
"V715",0.00301638417770413
"V716",-0.000152277674350022
"V717",0.00103449749115335
"V718",0.00159683155336798
"V719",0.00264389488116043
"V720",0.000967649407324994
"V721",-0.00553633954001754
"V722",0.0158093272587584
"V723",0.00117797413369801
"V724",-0.00270777265338234
"V725",0.0275200787734227
"V726",-0.00221381169222146
"V727",0.00102592178735513
"V728",-0.00316190932929924
"V729",0.00209957932324333
"V730",0.00427882326931324
"V731",0.010424467932193
"V732",0.000639359493112324
"V733",0.00155291697823602
"V734",-0.00148013875527996
"V735",-0.0015453068417244
"V736",0.00363791856740011
"V737",-0.00128623931529302
"V738",1.55091894483886e-05
"V739",0.000624654092120522
"V740",-0.00147613063769073
"V741",4.9211777053678e-05
"V742",0.00464556248283072
"V743",0.000118681773826348
"V744",0.00354644262469654
"V745",0.0104451441190861
"V746",0.000430719834712387
"V747",-0.00230182622104357
"V748",-0.000179779353525432
"V749",-0.00091005446018898
"V750",-0.000664220544921721
"V751",0.000446819102759378
"V752",-0.00127233321434366
"V753",-0.00601259094253885
"V754",0.000108528106017879
"V755",0.000771810304651969
"V756",0.0016702989816793
"V757",-0.00119641753825585
"V758",-0.00112040447722219
"V759",-0.000112564906508892
"V760",0.000584109762160764
"V761",0.000187773322948746
"V762",-5.41980795721988e-05
"V763",-0.00178288702412746
"V764",-0.00114253496106964
"V765",-6.43681660861331e-06
"V766",0.00473789755141963
"V767",0.000466285699278522
"V768",0.000647872317924452
"V769",0.000183537944258037
"V770",-0.000206879902692997
"V771",-0.000142511452001749
"V772",-0.0006980680360842
"V773",-1.02353014120246e-05
"V774",-0.000756488154857979
"V775",-0.00990947505080791
"V776",0.000486411551893159
"V777",-0.00286921169921469
"V778",-0.00190343079167883
"V779",-8.4523820436284e-05
"V780",-4.78009905777785e-05
"V781",-0.00065630835828993
"V782",6.08838060999881e-05
"V783",0.000276836170282354
"V784",-0.00216887380489852
"V785",-0.00135297738759342
"V786",-0.00993907642946893
"V787",-0.000132998498140678
"V788",-2.8394892593879e-06
"V789",-0.00137987947555465
"V790",-0.000860077487113797
"V791",0.000713527693212792
"V792",0.00463520357596779
"V793",-0.00248237418396294
"V794",0.00213073297133341
"V795",0.00080280091946335
"V796",-0.0016014708050543
"V797",-0.000581750025995878
"V798",0.000948085698638719
"V799",-0.00118913502568862
"V800",-0.00137712827159896
"V801",-0.00123446004703681
"V802",-0.000729300257774941
"V803",-0.000967099411140039
"V804",0.000510844187585646
"V805",0.000989860586533884
"V806",-0.000959578959159841
"V807",0.00201206936146175
"V808",-0.000619945630749604
"V809",7.70944161867636e-05
"V810",0.00290374869026184
"V811",-0.00143069796749061
"V812",0.00466881418081165
"V813",-8.80619516274426e-05
"V814",-0.000327229544617757
"V815",7.64298207280003e-05
"V816",0.000531168068088801
"V817",0.00112367451140949
"V818",-0.00136491837602911
"V819",0.00123290108297046
"V820",-0.00361424653527293
"V821",0.00411786270722061
"V822",4.65026968401939e-06
"V823",7.60221803264202e-05
"V824",0.000522122973902867
"V825",-1.42183037465007e-07
"V826",-0.00203792134727772
"V827",-0.000143830647722997
"V828",0.000293034874221425
"V829",0.000606389776641214
"V830",-0.00164062153078602
"V831",0.000791557722893546
"V832",-0.000294892085450113
"V833",-0.00325395515802698
"V834",0.00841374459215349
"V835",-0.000792052286191384
"V836",-0.00116570762224439
"V837",-0.00601663368695688
"V838",5.22300314819711e-05
"V839",-0.00399289696851341
"V840",0.000551227655715691
"V841",-8.32772925859714e-07
"V842",-6.90485607944231e-08
"V843",-4.54470860512929e-07
"V844",-6.41730755778303e-06
"V845",-0.00540737953760544
"V846",0.000187288852813408
"V847",-3.80205643726517e-05
"V848",-0.000638100275113343
"V849",0.000151765953143512
"V850",-0.0011087817891524
"V851",0.00394119685579514
"V852",0.00312166895062521
"V853",0.000215269691512945
"V854",0.00259833560710842
"V855",0.0609223833394667
"V856",7.80598205770562e-07
"V857",-9.37849685712139e-06
"V858",-0.000340582306005852
"V859",-0.000103757323092758
"V860",-7.83713794567161e-08
"V861",-3.55204506201974e-06
"V862",0.000201128617884838
"V863",-0.000187710068498428
"V864",1.26921357477155e-06
"V865",-1.22316182515359e-05
"V866",-0.000274136026787401
"V867",-0.00064392761939187
"V868",-0.00564701751433614
"V869",-0.00142395850748441
"V870",4.29127455427404e-05
"V871",-0.00237826555593786
"V872",-0.0045484037871458
"V873",1.21468171542757e-05
"V874",-0.000869899822329116
"V875",0.00454446821729502
"V876",-0.000407427362654765
"V877",-0.00307094895998886
"V878",0.00763548010878229
"V879",-0.00052010129257139
"V880",0.000537538248863611
"V881",0.00159758898715856
"V882",0.000860072936914914
"V883",0.000241432595205081
"V884",1.03990400568975e-06
"V885",7.30630385783941e-06
"V886",-0.00783371183319819
"V887",4.79344437024023e-06
"V888",0.00211170667739347
"V889",-0.00501343939510381
"V890",0.00771089047635504
"V891",3.90466893975116e-05
"V892",0.0001612560653348
"V893",8.49950873106518e-05
"V894",0.00067863580937117
"V895",-5.71346647849096e-07
"V896",-0.000700564660201255
"V897",3.01592360972112e-05
"V898",-0.000122527002861324
"V899",-0.00206402407437889
"V900",-0.00363174389673672
"V901",-0.00458859152049469
"V902",-0.00492148249906754
"V903",-0.000748933236150899
"V904",-0.000379254921331086
"V905",-0.00382923010699249
"V906",-0.000865641517539299
"V907",-0.00272458035659694
"V908",0.00035634068707255
"V909",0.000796183417416404
"V910",-0.00170875591321454
"V911",0.00308432082437379
"V912",0.000275253965692742
"V913",0.000532178340556762
"V914",0.0013992668764547
"V915",0.00012974548548177
"V916",0.000212192057134485
"V917",0.00436068512828752
"V918",0.00214297965321964
"V919",-9.49171895451765e-06
"V920",0.00022644397478011
"V921",0.000169888058131604
"V922",-1.56405050382792e-35
"V923",0.00429441571204842
"V924",-0.00236454662436294
"V925",9.59518556148358e-05
"V926",9.92543429173743e-05
"V927",-0.000772218818874552
"V928",-0.000883673395114417
"V929",-0.00290501416923886
"V930",0.00154227549422499
"V931",-0.00175118791904194
"V932",-0.000100418402326005
"V933",-0.00283865347506891
"V934",-0.00134603077506398
"V935",0.000630238520150549
"V936",-0.000900361280723234
"V937",-0.0013701632976519
"V938",-0.00431848574611627
"V939",-0.000502943514624063
"V940",0.000721564855795255
"V941",-0.00317244296078467
"V942",-0.00638253532292945
"V943",-0.00389331773487597
"V944",-0.0160295200874917
"V945",0.00388782536127667
"V946",0.00205885992295429
"V947",3.96139276438213e-08
"V948",0.0141519756462175
"V949",0.0019389275510076
"V950",0.000920200576871322
"V951",-0.00147904085708516
"V952",-0.00204602982480217
"V953",0.0011350172366861
"V954",0.000304112999398636
"V955",-0.00227056627108123
"V956",-0.00289885850817283
"V957",6.15887624644097e-05
"V958",-1.17738086851964e-05
"V959",-0.00740474561783443
"V960",-0.000379762421551649
"V961",-0.0031218215978226
"V962",-0.0130981769686491
"V963",0.00304502634062268
"V964",-0.000921193342593751
"V965",0.00109808896342896
"V966",0.0031004912818746
"V967",0.00137388136806214
"V968",-0.0019191229230343
"V969",0.00440554669987676
"V970",0.00149947716849422
"V971",0.00126307090253636
"V972",0.000462242411253824
"V973",-0.00588005309903809
"V974",0.000538738060640546
"V975",0.000940947023060336
"V976",-0.00253765607396568
"V977",0.000152759236408928
"V978",-0.000385459683468715
"V979",0.000947877092329578
"V980",6.49033758804851e-05
"V981",9.73470210851805e-05
"V982",-0.000540099390659675
"V983",-0.0001286622145193
"V984",-8.90010637400254e-06
"V985",-0.00356417393689444
"V986",0.00123218607919953
"V987",-0.00588493314814553
"V988",-0.00147279589292349
"V989",-0.000183087272456631
"V990",7.38384599963233e-05
"V991",0.000433999239812819
"V992",-0.00526889315115112
"V993",0.00038912049226078
"V994",-0.00125996348861556
"V995",0.000660357511326917
"V996",-0.00276541079489645
"V997",0.00289309865394722
"V998",0.00176056492589764
"V999",0.000966254337180951
"V1000",0.00166505446083927
"V1001",-0.00293529461349862
"V1002",-0.000992425909619788
"V1003",0.00389813263364201
"V1004",0.000272196577159156
"V1005",-0.000984864959528739
"V1006",-0.00013587705662515
"V1007",-0.00485586171329429
"V1008",-0.00424134901165454
"V1009",-1.81017592119028e-05
"V1010",-0.000948597736336024
"V1011",8.14165581471609e-05
"V1012",-0.00465200478595051
"V1013",-0.00138565413800504
"V1014",0.00711254208844832
"V1015",-0.00173016119997703
"V1016",-0.00515141077553932
"V1017",0.000616362931422212
"V1018",0.001015330732748
"V1019",-0.00128789190733739
"V1020",0.0530198391438403
