"","X1","X2","X3","X4","X5"
"V1",-0.000240802557895959,-0.00067866431650239,-0.00014356286148049,0.000203439130949414,-0.00113787363762471
"V2",0.00010971420440256,-0.0180653966635971,-0.0203617681522765,0.00640846120219339,-0.0100526763094407
"V3",-0.00153141463094937,-0.0129839175968437,-0.0165727476788569,0.00505766856549863,-0.00789987805602629
"V4",0.00196960309423018,0.006790647931925,0.00244999601122221,-0.000646653942459677,0.00146477496574614
"V5",-0.00106838700972998,0.0139847074198934,0.00394106705523286,-0.000373112697327035,0.0151744841159952
"V6",0,0,0,0,0
"V7",0.00229579934430012,0.00154994280942478,-0.00238696169496482,2.22323814865591e-05,-0.00119350953787345
"V8",0.00364274402309415,-0.00484682764299578,-0.00325258393402153,7.16308501070878e-05,-0.00172197888459774
"V9",-1.85393210062627e-07,1.3405510705868e-05,1.81099627044008e-05,9.99407703983576e-06,4.47519150031108e-05
"V10",0,0,0,0,0
"V11",0.0011105860730337,-0.000155446438215315,0.00230082520511529,-0.000302157296979165,-0.00146115134764891
"V12",0.00164135755731429,-0.000267319791817543,0.000582391512553394,-8.75978572259289e-05,0.00150249515953969
"V13",0.000294678121362656,0.0014413511346059,-0.000721150677368112,4.29165457142038e-05,0.0019208262989135
"V14",0.000487991191615105,0.000180905302133003,0.000782944813987244,-9.13704649930888e-05,-4.62452620623165e-05
"V15",7.54700377963392e-05,-0.000437092402320618,-3.91438722914343e-05,5.45091062911708e-06,-0.000358273736243832
"V16",2.01406360713559e-05,-0.000598134845686438,-0.000334820144905647,0.000144765971665996,-0.000907936357684431
"V17",-4.66141606736337e-07,-4.96477659336625e-07,-2.2158239342298e-07,2.07292688812666e-07,-3.17928662240314e-07
"V18",0.000250374503850626,5.05192197049551e-05,-0.000354305827239268,-0.00126313259566447,9.85709907252272e-05
"V19",-1.86511034720264e-05,5.61281199106149e-06,-4.45930737140666e-05,8.02164151291102e-06,-4.89881192526537e-05
"V20",-0.00332433153759355,-0.00648127994703421,0.00756812783428277,0.000532409496808737,-0.0157369460642041
"V21",0.00606660930702333,-0.00565314954123713,-0.00161163316266945,0.000536371737888371,-6.98598150492684e-05
"V22",-0.000397138069843721,-0.0136647595549199,0.00229949967308249,0.000866575137551169,-0.00925625229975958
"V23",-0.00315423298481469,0.0204925019753019,-0.0149049993229336,0.00151813390522901,0.0120090770900891
"V24",-0.000541780735351666,0.000186593795786908,0.000380484279652162,3.89748919815349e-05,2.1748601644736e-07
"V25",-3.81986954073302e-06,-4.83518732689939e-05,1.35242612450404e-05,7.42880285313812e-06,3.34196132814361e-06
"V26",0.000912952573054616,-0.00231090244812932,-0.00509637698187377,0.000794396568636426,-0.000857552946963965
