"","X[[i]]"
"1",11
"2",1
"3",11
"4",12
"5",12
"6",7
"7",9
"8",12
"9",4
"10",7
"11",11
"12",1
"13",9
"14",11
"15",1
"16",8
"17",8
"18",8
"19",8
"20",2
"21",2
"22",8
"23",6
"24",7
"25",4
"26",7
"27",1
"28",11
"29",7
"30",2
"31",8
"32",8
"33",7
"34",2
"35",2
"36",2
"37",6
"38",12
"39",12
"40",3
"41",7
"42",2
"43",8
"44",2
"45",11
"46",8
"47",11
"48",11
"49",9
"50",11
"51",8
"52",2
"53",7
"54",2
"55",6
"56",1
"57",8
"58",7
"59",12
"60",7
"61",4
"62",8
"63",12
"64",2
"65",3
"66",8
"67",8
"68",1
"69",8
"70",9
"71",1
"72",4
"73",7
"74",7
"75",3
"76",7
"77",7
"78",2
"79",2
"80",2
"81",1
"82",9
"83",7
"84",6
"85",2
"86",6
"87",6
"88",6
"89",9
"90",2
"91",1
"92",6
"93",3
"94",2
"95",2
"96",7
"97",2
"98",3
"99",9
"100",7
"101",1
"102",7
"103",8
"104",3
"105",4
"106",3
"107",8
"108",3
"109",3
"110",11
"111",2
"112",8
"113",7
"114",12
"115",2
"116",3
"117",7
"118",3
"119",11
"120",8
"121",8
"122",3
"123",3
"124",3
"125",11
"126",7
"127",8
"128",11
"129",2
"130",2
"131",12
"132",11
"133",8
"134",2
"135",3
"136",3
"137",1
"138",8
"139",1
"140",9
"141",1
"142",2
"143",7
"144",9
"145",8
"146",9
"147",2
"148",1
"149",9
"150",3
"151",1
"152",3
"153",1
"154",2
"155",3
"156",1
"157",3
"158",8
"159",9
"160",3
"161",1
"162",1
"163",9
"164",4
"165",3
"166",1
"167",7
"168",1
"169",11
"170",1
"171",12
"172",1
"173",7
"174",8
"175",4
"176",8
"177",8
"178",7
"179",2
"180",1
"181",7
"182",7
"183",8
"184",2
"185",1
"186",8
"187",7
"188",2
"189",7
"190",2
"191",9
"192",8
"193",8
"194",7
"195",11
"196",2
"197",7
"198",2
"199",7
"200",2
"201",7
"202",2
"203",7
"204",8
"205",8
"206",9
"207",7
"208",7
"209",2
"210",2
"211",9
"212",2
"213",11
"214",7
"215",12
"216",2
"217",9
"218",2
"219",2
"220",2
"221",8
"222",8
"223",7
"224",8
"225",1
"226",12
"227",12
"228",12
"229",4
"230",12
"231",7
"232",7
"233",7
"234",7
"235",12
"236",3
"237",3
"238",8
"239",4
"240",12
"241",2
"242",7
"243",8
"244",3
"245",8
"246",2
"247",12
"248",12
"249",7
"250",8
"251",4
"252",7
"253",4
"254",2
"255",2
"256",4
"257",12
"258",7
"259",2
"260",1
"261",9
"262",7
"263",9
"264",2
"265",3
"266",12
"267",9
"268",1
"269",7
"270",12
"271",8
"272",9
"273",2
"274",1
"275",12
"276",1
"277",8
"278",9
"279",7
"280",12
"281",2
"282",1
"283",2
"284",8
"285",2
"286",12
"287",2
"288",12
"289",8
"290",12
"291",9
"292",1
"293",1
"294",3
"295",8
"296",2
"297",3
"298",3
"299",2
"300",2
"301",1
"302",2
"303",7
"304",2
"305",7
"306",9
"307",12
"308",2
"309",5
"310",1
"311",7
"312",3
"313",12
"314",9
"315",2
"316",9
"317",7
"318",7
"319",7
"320",1
"321",1
"322",11
"323",1
"324",7
"325",7
"326",4
"327",2
"328",7
"329",9
"330",2
"331",8
"332",1
"333",7
"334",9
"335",3
"336",7
"337",7
"338",8
"339",6
"340",2
"341",7
"342",2
"343",2
"344",8
"345",7
"346",7
"347",7
"348",12
"349",11
"350",9
"351",12
"352",9
"353",7
"354",3
"355",12
"356",8
"357",7
"358",12
"359",12
"360",12
"361",12
"362",8
"363",9
"364",2
"365",2
"366",8
"367",2
"368",7
"369",8
"370",3
"371",8
"372",7
"373",8
"374",7
"375",3
"376",2
"377",7
"378",7
"379",3
