"","X[[i]]"
"1",14
"2",2
"3",14
"4",8
"5",8
"6",6
"7",3
"8",8
"9",15
"10",13
"11",14
"12",5
"13",3
"14",14
"15",2
"16",5
"17",3
"18",5
"19",5
"20",7
"21",5
"22",5
"23",4
"24",6
"25",15
"26",6
"27",2
"28",9
"29",6
"30",5
"31",5
"32",5
"33",6
"34",5
"35",5
"36",6
"37",4
"38",8
"39",8
"40",7
"41",6
"42",5
"43",5
"44",5
"45",14
"46",6
"47",14
"48",14
"49",3
"50",14
"51",5
"52",5
"53",6
"54",5
"55",4
"56",7
"57",5
"58",6
"59",8
"60",13
"61",8
"62",5
"63",8
"64",5
"65",7
"66",14
"67",5
"68",2
"69",5
"70",3
"71",10
"72",15
"73",6
"74",6
"75",7
"76",6
"77",6
"78",7
"79",5
"80",5
"81",10
"82",3
"83",13
"84",4
"85",5
"86",4
"87",4
"88",4
"89",5
"90",5
"91",10
"92",4
"93",7
"94",7
"95",7
"96",13
"97",7
"98",7
"99",3
"100",13
"101",10
"102",6
"103",6
"104",7
"105",15
"106",7
"107",6
"108",6
"109",7
"110",14
"111",7
"112",6
"113",6
"114",8
"115",7
"116",6
"117",6
"118",7
"119",14
"120",6
"121",5
"122",7
"123",7
"124",7
"125",9
"126",6
"127",6
"128",9
"129",7
"130",7
"131",8
"132",14
"133",6
"134",7
"135",7
"136",7
"137",2
"138",6
"139",2
"140",6
"141",7
"142",7
"143",6
"144",3
"145",6
"146",3
"147",7
"148",2
"149",3
"150",7
"151",2
"152",7
"153",2
"154",7
"155",7
"156",2
"157",7
"158",6
"159",3
"160",7
"161",2
"162",2
"163",3
"164",15
"165",7
"166",2
"167",6
"168",2
"169",14
"170",2
"171",8
"172",2
"173",6
"174",5
"175",15
"176",5
"177",5
"178",6
"179",5
"180",2
"181",6
"182",13
"183",6
"184",7
"185",2
"186",5
"187",6
"188",6
"189",6
"190",5
"191",3
"192",5
"193",5
"194",13
"195",14
"196",5
"197",6
"198",5
"199",6
"200",5
"201",6
"202",5
"203",13
"204",5
"205",5
"206",3
"207",6
"208",6
"209",5
"210",7
"211",3
"212",5
"213",14
"214",6
"215",8
"216",7
"217",3
"218",7
"219",7
"220",5
"221",5
"222",5
"223",6
"224",5
"225",10
"226",8
"227",8
"228",8
"229",15
"230",8
"231",6
"232",6
"233",6
"234",6
"235",8
"236",6
"237",7
"238",6
"239",15
"240",8
"241",7
"242",6
"243",5
"244",7
"245",6
"246",5
"247",8
"248",8
"249",6
"250",5
"251",15
"252",6
"253",15
"254",5
"255",5
"256",15
"257",8
"258",6
"259",7
"260",10
"261",3
"262",6
"263",6
"264",7
"265",7
"266",8
"267",3
"268",2
"269",6
"270",8
"271",5
"272",3
"273",7
"274",2
"275",8
"276",2
"277",5
"278",3
"279",6
"280",8
"281",5
"282",5
"283",7
"284",6
"285",2
"286",8
"287",5
"288",8
"289",5
"290",8
"291",3
"292",10
"293",2
"294",7
"295",5
"296",5
"297",7
"298",7
"299",5
"300",5
"301",5
"302",7
"303",6
"304",5
"305",6
"306",3
"307",8
"308",7
"309",12
"310",10
"311",6
"312",7
"313",8
"314",3
"315",7
"316",3
"317",6
"318",6
"319",6
"320",10
"321",2
"322",9
"323",2
"324",6
"325",6
"326",15
"327",7
"328",6
"329",3
"330",7
"331",5
"332",2
"333",6
"334",9
"335",7
"336",6
"337",6
"338",5
"339",4
"340",7
"341",6
"342",7
"343",5
"344",5
"345",6
"346",6
"347",6
"348",8
"349",9
"350",3
"351",8
"352",3
"353",6
"354",7
"355",8
"356",5
"357",6
"358",8
"359",8
"360",8
"361",8
"362",5
"363",3
"364",7
"365",7
"366",5
"367",5
"368",6
"369",5
"370",11
"371",5
"372",6
"373",6
"374",6
"375",7
"376",7
"377",6
"378",13
"379",11
"380",11
"381",11
"382",13
"383",11
"384",11
"385",4
"386",2
"387",11
"388",11
"389",14
"390",14
"391",11
"392",3
"393",6
"394",14
"395",6
"396",6
"397",13
"398",11
"399",13
"400",13
"401",13
"402",13
"403",14
"404",4
"405",14
"406",11
"407",11
"408",13
"409",14
"410",14
"411",14
"412",14
"413",15
"414",7
"415",2
"416",7
"417",14
"418",14
"419",7
"420",7
"421",14
"422",7
"423",7
"424",6
"425",2
"426",5
"427",6
"428",11
"429",11
"430",11
"431",15
"432",8
"433",11
"434",11
"435",11
"436",3
"437",7
"438",6
"439",6
"440",5
"441",2
"442",8
"443",7
"444",11
"445",11
"446",11
"447",11
"448",6
"449",7
"450",8
"451",7
"452",6
"453",6
"454",14
"455",14
"456",12
"457",6
"458",2
"459",7
"460",5
"461",14
"462",6
"463",7
"464",8
"465",9
"466",7
"467",6
"468",6
"469",15
"470",6
"471",2
"472",7
"473",7
"474",2
"475",6
"476",2
"477",13
"478",3
"479",2
"480",7
"481",2
"482",2
"483",6
"484",8
"485",7
"486",5
"487",5
"488",5
"489",14
"490",13
"491",7
"492",6
"493",2
"494",6
"495",7
"496",6
"497",2
"498",5
"499",6
"500",7
"501",7
"502",15
"503",11
"504",11
"505",11
"506",11
"507",7
"508",5
"509",2
"510",6
"511",11
"512",11
"513",11
"514",11
"515",11
"516",11
"517",15
"518",6
"519",9
"520",8
"521",11
"522",13
"523",11
"524",11
"525",14
"526",5
"527",7
"528",5
"529",9
"530",6
"531",8
"532",6
"533",5
"534",14
"535",3
"536",9
"537",14
"538",14
"539",4
"540",15
"541",15
"542",13
"543",13
"544",4
"545",13
"546",8
"547",4
"548",14
"549",2
"550",10
"551",15
"552",9
"553",7
"554",6
"555",3
"556",15
"557",2
"558",7
"559",4
"560",5
"561",6
"562",5
"563",6
"564",7
"565",4
"566",3
"567",3
"568",6
"569",6
"570",5
"571",14
"572",5
"573",4
"574",5
"575",14
"576",4
"577",7
"578",4
"579",8
"580",8
"581",6
"582",2
"583",4
"584",4
"585",4
"586",4
"587",13
"588",6
"589",3
"590",5
"591",5
"592",7
"593",6
"594",3
"595",6
"596",5
"597",10
"598",15
"599",6
"600",3
"601",10
"602",15
"603",15
"604",5
"605",8
"606",2
"607",9
"608",3
"609",7
"610",8
"611",8
"612",3
"613",3
"614",6
"615",6
"616",6
"617",6
"618",6
"619",5
"620",5
"621",15
"622",9
"623",14
"624",3
"625",5
"626",3
"627",13
"628",10
"629",9
"630",13
"631",5
"632",10
"633",5
"634",5
"635",3
"636",6
"637",5
"638",14
"639",14
"640",4
"641",10
"642",13
"643",13
"644",7
"645",14
"646",5
"647",10
"648",13
"649",3
"650",6
"651",3
"652",6
"653",13
"654",2
"655",5
"656",5
"657",6
"658",5
"659",3
"660",3
"661",13
"662",8
"663",6
"664",15
"665",6
"666",6
"667",5
"668",13
"669",3
"670",3
"671",6
"672",6
"673",8
"674",7
"675",13
"676",5
"677",6
"678",5
"679",13
"680",7
"681",5
"682",10
"683",5
"684",6
"685",5
"686",10
"687",13
"688",8
"689",13
"690",6
"691",6
"692",15
"693",4
"694",6
"695",5
"696",5
"697",5
"698",6
"699",6
"700",3
"701",3
"702",7
"703",6
"704",13
"705",6
"706",3
"707",10
"708",2
"709",7
"710",6
"711",6
