"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22"
"1",-0.00300060622385423,0.048262382460322,0.0001087786173225,0.0691845834929569,-0.0263889665064543,0.00871020898495862,0.0466329310807059,0.0173714151250001,0.0057527799730301,0.0221293680434446,0.0462229570780777,0.0389449690359573,0.0328352136555238,0.0758151342809753,-0.0104275434546629,-0.00314503051890629,0.0210002026031742,0.041780534230219,0.011387044187744,0.0287013554702815,-0.0179451293978953,0.165602943258306
"2",0.0025749475795985,-0.00737132789920074,0.0118257962228325,-0.000973886821997594,0.00144161372891524,0.00233473141706844,0.00851874983267209,0.00773126746221042,0.00621219310618133,0.00601102483535887,0.0140936621887352,0.00262300321161276,0.00421961772162237,0.00104337753235481,-0.0112031801964283,-0.0150235291701844,0.00520277170488555,-0.00513184922080883,0.00977810261760824,0.00894681783774212,-0.0132834497543304,0.0217091103704236
"3",0.000901836522443717,0.00453898454048811,-0.000442830869563171,0.000592254416138499,0.00315104459389201,0.0032692021132778,0.00539016327516978,0.00619334996614537,0.00162447274525039,-0.000127146854484444,0.00139115392200731,0.000643747085403112,-0.00147453061276646,0.00111465843278916,5.57125848243317e-05,-0.000941687121607826,-0.0015529953960607,0.00287575019347981,0.00285954023741235,0.00286030608250974,-0.00129472558100487,-0.00523349206592131
"4",0.0143490629886971,-0.00603002716371726,-0.0144021807910169,0.00455900514609708,0.00229888669973938,0.0212863681832719,0.00576210909345821,-0.00168000082209569,-0.0010590613177902,-0.00405711506275459,0.00412271024919772,-0.00327897060465112,0.00272317100187809,-0.013144482455045,0.00548916770783054,0.0147086203805655,-0.00802028341975221,0.0159250561103683,0.0298232225697821,0.0100180120100465,0.023171629629314,-0.0179629698265453
"5",-0.00294234536283558,-0.0169268727790853,0.00953878626267563,0.00215185247374524,-0.0166231030796883,-0.00551673201642934,-0.0108133380384838,-0.00529023639580773,0.016566092510894,1.95150135581792e-05,0.000746283813432918,-0.00238226410327865,0.00130556080387802,-0.0110223493744211,-0.00142752550018429,0.00867530435604444,-0.0254262785760484,-0.0106066915838186,-0.0175006452084041,0.0101189350308378,0.00496175518307017,0.00560973509706713
"6",0.00385079298898874,0.00616342172109737,-0.0109146753912704,0.0142065812559244,-0.00999251896604835,0.00198002090713088,-0.013658326623562,-0.0133168643520524,-0.0175393400049851,-0.0005529258121768,-0.0168282145581265,-0.0133171931131438,-0.00205461270580831,-0.0032330725286173,-0.000483595322488678,0.00348328513080576,0.0193117568941577,-0.0140083799026917,0.00143202403517228,0.00285947763310565,0.036274575452572,-0.0118119719469189
"7",-0.00139850033894633,-0.0166998008204129,0.00439271192221006,-0.00821245872557056,-0.00395735892757428,0.00163227015486802,-0.00666369314703758,-0.0145930029426656,0.000707195410798739,-0.00539541777925583,-0.00191051886110805,-0.00643652008737714,-0.00105748336728174,-0.0193433498196306,-0.00689072920129023,0.00261159741265574,-0.00195434891004474,0.00544420332173617,0.00359513328638733,-0.000587115040185808,-0.0169648372345516,0.0115058999120949
"8",-0.00915784448100897,-0.00828134032330965,0.012486238573684,-0.0159820064902842,0.00441372170819414,0.000688301841817172,-0.0187770847878179,-0.010848497168513,0.00423728593927326,-0.0171277265067141,-0.0034735935837176,-0.00181542196332204,-0.00461859790492056,-0.0256815958603875,-0.0137230000657049,0.00491770964772582,-0.01558606810528,0.0127441604792994,-0.0246443802989058,-0.0214797773215815,-0.0530007495724535,-0.068424191716811
"9",-0.00792998037263575,0.0132943182371108,-0.014221447755681,0.00533380713417049,-0.000684027525617865,-0.01115901208461,-0.0157543484897465,-0.0138697474427271,-0.00722618402517221,0.00372745626364576,-0.0186266858148914,0.0218126455281841,-0.00479455080196491,0.000504154640583312,0.00263317407016224,0.0104497458310862,0.0159190088547025,-0.0223637891747429,-0.0266635317535253,-0.00464533601001774,0.0186022525523526,-0.0343994123985408
"10",0.00686816147082581,0.00122177838422311,0.00585819229254199,0.00851925409658539,-0.00628073334570172,0.00766222637765875,-0.0101383319094936,-0.00465551810797813,-0.00262159623173776,-0.00172074008336874,0.000866812507324227,0.00728489418823002,-0.00119357047141835,0.00662424274476408,0.00242328650966055,0.0059821425855126,-0.00208047022059805,0.0157005277831059,0.0205264555612711,0.0171736896343532,0.035487873401998,-0.000864362138807302
"11",0.000507863624350077,-0.00114486150132253,-0.00549405901146254,0.00159562797922614,0.00415173009419041,0.00203738822462476,0.00216822267949132,0.0171842183908942,-0.00135458346155876,-0.00448653581784999,-0.00337480509113701,0.000360714832400719,0.00562600624672305,-0.0122372464319332,0.0030585977588899,-0.000386588836144517,-0.00467216187456077,-4.61552288642096e-05,-0.00555725920059192,0.0138583882759776,0.00394565199621137,0.0202999141654323
"12",-0.00463697078224267,-0.0080021325079402,0.0105601127632777,-0.00466319743120637,0.00842065875017197,-0.006999933345857,0.00258793863185829,-0.0072367081875727,0.0027992671064464,0.0101149367061411,-0.00107503329734481,-0.0125697675767377,0.0133253308038623,-0.00104171964927121,-0.0149251007126317,0.00564308651936993,-0.01564020763537,-0.00538147254525876,-0.00263128742759479,-0.0434593046736878,-0.0314992308589972,0.0414251220452434
"13",0.0187228917037153,0.0379447289331644,-0.0333569237010741,0.0364816676517714,0.0206649436334841,0.041650820503063,0.0452666835168063,0.0475943447200573,-0.0195203660176482,0.0221482138740489,0.0141634300925258,0.0123171111283322,0.000606758205017772,0.0384917405569786,0.0294788099532446,0.00743625931021373,0.0132775742761873,-0.0120939956279165,0.0831648345446402,0.0804835213577763,0.140861364832906,0.116600908471053
"14",-0.00247820326710243,-0.000136633449776195,-0.00256585727165205,0.001254448429333,-0.00444332888688649,-3.58418882316566e-05,-0.00093915089336332,0.0013239508636112,-0.00815861969518466,-0.00578040832898362,-0.00286831978440988,-0.00229613780840667,-0.000619416664291893,-0.00709299469082892,-0.0156548020455585,-0.00124379242173022,0.00346340570458814,-0.0146228835016086,-0.00175684031713585,-0.00173453165139075,0.00315162475314653,0.013018525327877
"15",0.00420139938527111,0.0293882743444383,-0.0119989059550537,0.0184161337264063,0.0120010278138023,0.0177952943782281,0.0203799003228888,0.0262940315340403,-0.00623691903299876,0.00699175397145078,0.0123157563286919,0.0087987327459169,0.00510489684244092,0.027227828841239,0.0151931360974076,-0.001818306763158,0.00317342087625013,-0.0108196810180056,0.0351460758922771,0.0380182253327746,0.0617111674392653,0.0627065875724738
"16",-0.00476682428454738,-0.0170257350645418,0.0118826190120334,-0.0130053666343702,-0.00235934327969127,-0.00567085068502815,-0.0140242268333376,-0.0171811059868377,0.00621074698676809,-0.000774037838502902,-0.00742706657721615,-0.00231215618674784,-0.0100885331739891,-0.0149216741949838,-0.00901664766779255,0.000875751645818024,0.00478287244840798,-0.0146769788724066,-0.00475377731197882,-0.0141725934825954,-0.0125857021012277,-0.00514188701442683
"17",-0.0165182856777247,0.00575701883402657,-0.00571404012471048,-0.0033048751283964,-0.0367990893155925,0.0178903028153911,-0.0213412160828507,-0.0292648777398857,0.0196692394129452,-0.00951570796233215,-0.0186318202919611,-0.00952342065314392,0.000313964226648194,-0.0163414484235142,-0.0228311688810419,0.0019750318358141,0.0168261346425399,-0.0135925131833278,-0.0063169018215407,-0.0118200697269767,-0.0477831492709151,-0.0537758123686801
"18",-0.0106869258389369,-0.0529206986585291,0.0315347343570078,-0.0438617243874999,-0.000365662359841647,-0.027862450715824,-0.056754521346675,-0.0352192762643361,0.0106670396691064,-0.0331776058998468,-0.0134763690133686,0.0103478292630081,0.000516293463461908,-0.0371248415970498,-0.0124023614293875,0.0021848137728363,-0.0452914270483009,0.00440379421136841,-0.0562812477582878,-0.0580355062251564,-0.127940643589194,-0.111962827672653
"19",-0.013360410613657,0.010643258414054,-0.00717703737896965,-0.00786027139270837,0.00288002438612075,-0.0264441238408162,-0.00467132157978643,0.00105577778246904,-0.0176774256354254,-0.00547710860112212,-0.00907117864299461,0.00626430664853896,-0.00354065168967633,0.0156243528242421,0.00869762278696203,-0.0234294637515033,0.00426116316566598,-0.0121887945254456,-0.0486513778165318,-0.0262441632445242,-0.00963379834559317,0.00868930246240488
"20",0.00646136097990113,-0.0117896168425974,0.00816129297391274,0.00845916451182582,-0.0141978541633319,0.00251892989723145,-0.0165211390699539,-0.00280725144482005,0.0205489393038543,0.00318291739696255,-0.0107863205029223,0.00116359112082254,0.000603808210255213,-0.0119025782161164,0.00286304468649462,0.00151090210682014,-0.0293607637153177,-0.0262621620325654,0.0254457431715038,-0.0181228360218228,-0.00919116841743063,-0.00830664572631227
"21",-0.00301669279053307,-0.0117933329650537,0.00631574331030795,0.00564505601099438,-0.0112972517870913,0.00455455549953554,0.00317663539127493,-0.00211261951631381,0.0177635530090356,-0.00590779261228663,0.00218814654193247,0.0156957932110557,5.81022614973836e-05,-0.0147390415675624,-0.00181651886739614,0.00221613134000606,-0.0134552777127856,-0.0114330154545284,0.0386573258188306,-0.00466196262996625,-0.0108060077681093,-0.00377040695268836
"22",-0.00215970944667854,-0.0146828194874079,0.003902048909672,-0.0155072158723984,-0.00164275486497302,-0.00395670517420203,-0.013917395450254,-0.0199019566287081,0.00309853117403252,-0.0103523539579721,-0.00957118125018381,-0.00399798681782671,0.005668488889707,-0.0279445204738444,0.00361177773150492,0.00257691585674369,-0.012477774901668,0.00861227105431785,-0.016340991341176,-0.0255522655560309,-0.0366015456845639,-0.0303861507521406
"23",-0.0179895308210862,-0.0240521358485488,0.0321327171328673,-0.0158360243650866,-0.00706583103430634,-0.0260143198288722,-0.0297124097578751,-0.0119235613649341,0.035154713093849,-0.00165561311260675,-0.00213065851733638,0.0326076922112056,-0.00161577763324137,-0.00108014275656176,0.00796262554631443,-0.00874343125214697,-0.0277223933752433,-0.0460978082286749,-0.0233745401135839,0.00882651615856364,-0.0526122791147995,0.0473407852297907
"24",0.00311893920875289,0.0383474277453155,-0.0374890778463172,-0.0301803997851849,0.0565960500029572,-0.0146145428478581,-0.00127087510442505,0.0271113485532294,-0.0296130658113703,0.0040007907862149,-0.0198990582842243,0.0252534331479317,-0.00395195006278128,0.00614541117401145,0.00272883090962114,0.0113231957306887,-0.00507259743327476,0.0499190702558918,0.0453113968014808,-0.0181412048643026,0.0140804729961535,-0.0532932605405015
"25",-0.00160824144389149,0.0035545154286666,-0.00392292241805631,0.00264786809079567,-0.00315579121333576,0.00173924259080237,-0.00251808864528444,0.000964790607584813,0.00274582368661777,-0.0036674755024692,0.000992255357245581,2.32743263711154e-05,0.00315647529205741,-0.000316504671056743,-0.00196080386293461,-0.000991810489550036,0.0030635023935259,0.00168511127952394,0.00149435165517181,0.00283972245768048,0.00586503475782047,-0.0130847055510303
"26",-0.0642489293107681,0.00977437469583866,0.0506111603978763,-0.0742663503125971,-0.00807189645493238,-0.0567244294849663,-0.0247480987388615,-0.0166995503353936,0.0300169027424089,0.0245185888428192,-0.0258553658750502,0.0374242608993117,-0.0207256101732323,0.0237028019170817,-0.0297562974674331,-0.0360883331038552,0.00567715661770423,-0.0400196778888004,-0.0927777929003073,-0.128010468726367,-0.16709679626134,-0.0142923690169131
"27",0.0161074586825289,-0.0294514907514747,0.0156955981441216,0.0310535022463261,0.00231693290871808,-0.0203845084085977,0.00434874146661303,0.01256648413054,0.00664966308772004,-0.00821869976327733,0.0141895269884044,0.0283839821473811,-0.0151372031693837,0.0270160639020043,-0.0124471381257752,-0.0270513866799072,0.00114714375134144,0.00317578429657485,-0.0241481288690237,-3.66150040393783e-05,-0.0128244262496548,0.0837291939611571
"28",-0.0135614593591178,-0.00593417427670643,0.0088950212214982,-0.0184544339743675,0.000237927261184622,-0.00370653829154988,0.00141705035531923,0.00787010879579125,0.00110472831004566,0.0135207014330741,0.00283852455007197,-0.00424518721470329,0.00594279635218175,-0.0137404558174855,-0.00688312561981666,-0.00939665139036244,-0.0184710844332858,0.00312175057395715,0.00344289415913162,-0.0327279402087906,-0.0437019853417926,0.0151928956746299
"29",-0.00419876553716907,0.0161956892574545,-0.00513465029774488,0.00092020183674374,-0.0044443063516842,0.00594812612170134,0.0187838952112558,0.0172257543429423,-0.00201948177636126,-0.000416745898383107,-0.00840918713648674,-0.000909236779232194,0.00483753742817345,0.00476896520539209,-0.00751333741717043,-0.00796385600109547,0.0134641283320877,0.0198335744022886,0.0215789707335211,-0.0109217330844416,-0.0164803813055188,-0.0499734174367648
"30",-0.00619831315047856,-0.0100980276112411,-5.84486759360251e-05,-0.0057923606092831,0.00828764878735511,-0.0172447034910198,-0.00196220007575489,-0.0113899894100235,0.00181476330388067,-0.00213478528815601,0.00531649056642393,0.0172754224372664,-0.00130701800014997,-0.000863884994770789,0.00164414714554513,-0.00168833587323526,-0.00546775385981305,-0.0234271813493555,-0.0295023528496649,0.00985172525010045,0.0103424093655487,0.0640552363949546
"31",-0.00265956744372305,0.0261634221203096,-0.0163833081634923,-0.00640580602764707,0.0225715603435162,-0.0128658567893806,-0.0126429680586332,0.00224611102222525,-0.0153921811795604,0.00666802519596361,-0.0178743762565678,-0.00387975340076159,-0.0118319922273318,0.00547812229860705,-0.0040096166238731,0.0166583929847248,0.00568142837264561,-0.000231432156922717,-0.0426318345578049,-0.0171777202332049,0.0143175125948778,-0.0317147706655536
"32",0.0102863984236151,-0.00605110684822734,-0.00945365407383609,0.00763852953217453,-0.00565050814812267,-0.00439858309863369,0.00688301731940714,0.00982730013436358,-0.0180933099408938,0.0052225384059837,0.00375402403995809,-0.0133966291209112,0.00573246596210154,0.00586662706532035,0.00773086671184869,0.000730682893487671,0.014839781024465,-0.0104120023401912,-0.00459904735015343,-0.00599315443370682,0.0385846665835796,-5.70567088645696e-05
"33",0.000655385370694734,-0.00248187768930597,0.00205488978601573,-0.0211251894164293,0.00440492079731688,-0.00341019887406081,-0.0150955057391661,0.00757253225906657,0.0024874004544241,-0.0148245222782029,-0.000370984343735479,-0.016769082364493,0.00579557411934496,-0.0214865177089934,0.000595706303247627,0.0198789307940749,-0.0251936882992666,0.01783332476607,-0.0255292345383318,0.00238518953974982,-0.0210608913393735,-0.0395756708925899
