"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",0.00969177290278175,-0.00858951422566897,-0.0307293147557279,-0.0374042314642151,-0.0314942225867839,0.0125831293373754,-0.0277333385066768,-0.00119184622079405,0.0124581875117002,0.00699318526851253,-0.0194974341531205
"2",-0.0106589409639813,0.00313481702470717,0.0048810849445191,-0.00512281197606788,-0.00899337447068445,-0.00874520187120213,-0.00393356287949667,0.00113963209761518,-0.00478857368866858,0.0103533773239462,0.0101567006486259
"3",0.0091797090641804,-0.00141810085946501,0.00492231474265213,-0.00778311189701318,0.000896139263006256,-0.00383193486555681,-0.00504455942897157,-0.00638252637421393,0.00355547827106998,-0.00318532618531728,0.00393024350096546
"4",-0.0178016660035459,0.00689707987090612,-0.0122490689980432,0.000193174919602725,0.00841659266103988,-0.00983159550127864,0.00531810196140518,-0.0175359276630882,-0.000878962077160459,0.0140341480593568,-0.0087643672000302
"5",0.00404685008569632,-0.0154863582660923,0.0288867099890131,-0.00433368960939925,0.0235331351598267,-0.00488546870939376,-0.021984201287079,0.00342682693420111,0.0220896609252549,0.0434027325288533,0.00600440913121692
"6",0.00980932747897758,-0.00444461219480019,0.00163669868530153,0.00234527450863658,-0.00487752377258959,0.00494494090874444,-0.0110629060121528,0.0120007062302187,-0.0134959784657925,-0.0119555791908822,-0.00888285671559933
"7",0.0114532388551632,-0.00940587306270864,0.0157819029536673,-0.0210259357455091,-0.000244591815397865,-0.00156885114836325,0.00123177448576388,-0.0065767520585195,-0.000631531424806034,-0.00748551113165946,0.000149824410678122
"8",0.00369384154445135,-0.00120364546814116,-0.00307604903064561,0.0206886032131693,0.0209516055540759,-0.0181134843613605,0.00789084207821598,0.013789504436553,-0.0392189408670107,-0.0149615553719745,0.0459615426255492
"9",-0.0162444291051803,-0.0216658545407193,-0.0374989864860579,-0.059556070509113,-0.0255202808735526,0.0243851978612393,-0.0136673035497034,-3.3614624088781e-05,-0.0312551025060651,-0.038000221402374,-0.0519045880324586
"10",0.016981372285574,-0.0129297792652778,0.0231501881978083,0.00491745303586987,0.00369849477038435,-0.00049595534914949,-0.00255142761843739,-0.00659235757936805,0.0158959059236017,0.0140202139930173,0.00510187462081552
"11",-0.00508579458862724,0.00409815162236302,0.00635031938387014,-0.012530044354716,-0.000356838569493192,-0.00303347441377654,0.0146476162472068,0.00963639060031727,0.0141900072051558,-0.0106855144297902,0.00443840993476557
"12",-0.00519226977669944,-0.00421069512858134,-0.00444035596885659,-0.00180261022123931,0.000672797864095626,-0.0112041516458941,0.00454446759825941,-0.00304908531938643,0.00603580193547959,-0.0081126254580493,0.00285418041782967
"13",0.0173524680297543,-0.0253528389944053,0.0104215146342057,0.00733812111022002,-0.0186658732836681,-0.0247770992322388,0.0242318658913066,-0.00212940340259825,0.0429152688445926,-0.0263035148693275,0.0245788607594863
"14",0.0230994618654484,0.00563008096948469,-0.0657451794759649,-0.00158943635952208,0.0102201237454571,0.118896842281179,-0.113617120985844,0.0956789843553188,-0.0472717718312069,0.0340384948147092,0.0366515114884451
"15",0.00776933242078629,-0.0195240956834735,-0.00727600968747078,0.0052285571174095,-0.0145393958606186,-0.0121458377320764,0.0165803486455875,-0.0100659091665103,0.0325002621955716,-0.0217671920401737,0.0119467834474163
"16",-0.00491028728762797,-0.0102166941880534,0.00619233233905455,0.0117139836561768,0.0059727908162259,-0.00989106593736148,-0.00414023943563871,0.00093525056102683,-0.00922260091574003,-0.00860470180943411,0.0124251056863491
"17",0.015664162162481,-0.0160393442229144,0.000705278784196371,0.0076117420217198,-0.00171922384712352,-0.00630617165243087,-0.0198520607282391,0.019140476743533,-0.020083495641419,-0.0239418806300857,0.0135193785969858
"18",-0.0151183250342238,0.0217044441316869,0.00136172176694897,0.0142472426219744,0.0156554184235743,-0.000217779721945977,-0.0074803243802478,-0.00287131252672632,-0.0355703683805255,0.0250073895000776,0.00825028485340066
"19",0.0220315327496382,0.000490500763978463,0.00897467005649615,-0.00503970067142035,0.00755714588544478,0.0117843463673554,-0.00435857128545176,0.00867049972615691,-0.00791552377410327,-0.00134544228680691,-0.0133900923944968
"20",-0.0279655026052438,-0.011662230938524,-0.0209989430423487,-0.010199861108713,-0.00882093915090116,0.0115220729452621,0.0105468278693556,0.0127279886285951,-0.00330714967554383,-0.0152876968745384,0.00973472335550724
"21",-0.0267010102094982,-0.0448942521164243,-0.0117513360517509,-0.0109043898577694,0.0125051568571501,0.0307689858052466,0.0177126150433639,0.0189711166869506,0.0131348903036125,-0.039211680982476,0.00758675154361223
"22",-0.0254717179855745,0.0049874112021267,-0.0102542548516502,0.0125134030662384,-0.013636118025101,-0.000425888613338177,0.000589538060935525,-0.00470547279796416,-0.0183488082500841,0.019063335060145,-0.0106400569709822
"23",0.0218712447530207,-0.00166550665279552,0.00540116799060605,0.000504281712413087,0.026331784276185,-0.0069267039912172,-0.00486433985251283,0.0142845244995296,-0.0106465237735316,-0.00349733143628772,0.0275431814486678
"24",0.0246973847527949,0.042134618648053,0.0512357164417553,0.112922587646918,0.0676600008058301,0.0453275974849134,0.0729993013188111,0.00455508610282141,-0.0201419882418836,0.0295058786904584,-0.106566028879212
"25",0.0198971066234285,0.00767844224980623,0.0112206681188197,-0.0241556021262301,-0.00391736881512828,0.00474767167973848,-0.00123195230625357,-0.00046591835104684,0.00356959734861424,0.0147207574338107,-0.00252104312259976
"26",0.0319968619079668,-0.0111068423467868,0.00401608423973365,-0.0251584756601243,0.0212582151389612,-0.00195981578418058,0.0088488335273053,0.0297969012578007,-0.0114511029612395,-0.0142012025597249,-0.00906688479180187
"27",-0.0196381642568006,-0.0152132809209481,-0.00243114386736357,-0.0130806267407116,-0.0071117964070138,0.0119140524395938,-0.0217545874947673,-0.0244108493876364,0.00232286890361053,-0.000113930711042999,0.0148010133260643
"28",-0.00907358694986059,-0.00535208709389864,0.0016566059877935,-0.00948220987352472,0.00372700961382672,-0.0050260981118241,0.0112009779981282,-0.0124489740441858,0.00773959811690676,0.0131408494793733,0.00551186862125146
"29",-0.00562487092465574,0.0145012525220579,-0.00166464630359098,-0.00612232484925779,0.00149226982843448,0.00204712546396609,0.00935509940606531,-0.00679901164426425,0.00861677139403533,0.0166307159807977,-0.00663009211974592
"30",0.00692259458836074,-0.00627688002648233,-0.00553648900682557,0.0063658081834692,-0.00366829948405927,-0.00236633881133718,-0.00451466739651361,0.0177980448336972,-0.00492426649444118,-0.0108921399755338,0.0120641278140325
"31",0.0511566124025878,0.0661212087816019,0.0452180557100907,0.0602219894717017,0.0453511828600217,0.0260961897743223,0.00363567469172691,0.0119138413563271,-0.0199815870879731,0.0132261323306231,-0.0482318453120703
"32",0.00476605022827957,-0.0104640687948015,0.00543322744057135,0.00340981994620014,-0.00271917528682324,-0.0123068183709327,-0.0054989234162565,-0.0352637977750511,-0.00397102592263655,0.0078786714518326,0.0146079333969284
"33",0.0207579727660736,0.0150674571168468,0.0237953452559618,0.0342287788311024,0.00918082321191203,-0.0356298459972143,-0.0131949048965761,-0.0168224608187152,-0.00706422601796254,0.0664135090922146,0.00123372152633783
"34",-0.00534401456283218,0.00619205490727968,-0.000143681695659267,-0.00991472917012228,-0.000405871075600772,0.00676907981225807,0.00831063983852153,-0.0211172465929116,0.00250841043850716,0.00918334612319342,-0.0258595270138295
"35",-0.015624588769033,0.00177652253651449,-0.000816307978972676,-0.0298206276843159,-0.00474942655550793,0.00206959061583726,-0.00293116259454583,-0.00914879034846933,0.0123289120617498,0.0100323114553108,-0.00821751208883516
"36",-0.0123973719747627,0.00398528809093782,0.00168542206781805,-0.00214471816417108,-0.00655177750033461,-0.0174428482232638,0.00248192179521193,0.000215022994125295,-0.000437936579793448,0.013313847091071,-0.00240478912481188
"37",0.00453109889822581,-0.00920166626432979,-0.0057384948505251,-0.00677196240119144,-0.00196246313193394,0.00181289150964102,-0.0083706500450729,-0.000617099652267517,-0.00685606861626897,-0.00194462212017721,-0.0127231538041364
"38",-0.000586581472082793,-0.0140516632720854,-0.0135415073720583,0.00148545261689895,-0.0139335250475423,-0.00712233468860978,-0.00490456735910131,-0.00820159388550065,0.0183716494861667,-0.0102740470665686,0.00115241739653207
"39",0.0235147408666187,-0.0455311961272161,0.0151452678376272,-0.00656689185896769,-0.0173871279112923,-0.00228213529450619,0.000349253588424237,0.0112569470700445,-0.000481045582731836,-0.0414577799131251,-0.00665047606932232
"40",-0.0186380901232295,-0.00703615164335126,-0.00360605479121888,0.0152754635884318,0.00974853233454377,-0.00428075775146238,0.00477242518568065,-0.00988521072318774,-0.0138760547904753,0.00367134446403882,-0.00920618548898728
"41",4.08273735073838e-06,0.0118214221085943,0.00310960138208776,-0.0174400471029212,0.0228243710064944,0.012507868232579,-0.00668124710298886,-0.0102952342689534,-0.0547378504501487,0.0392411754077591,-0.0157593524612503
"42",0.012557315690111,-0.01200191806714,0.00254215332206897,-0.00813172185851762,0.00733348074430471,0.00965848731956623,-0.00143666598925913,-0.000544609358586781,-0.00104448863413835,-0.0275282778302295,-0.0224196551798838
"43",0.0208806601375025,0.0108807736972826,-0.00198343330794087,0.00843675840699587,0.00929515315966985,0.0132595455996908,-0.0116849483827324,-0.00273434320807251,0.00536788787314619,-0.0234185664605899,0.0257820037748443
"44",-0.00129349096541815,0.00652248766130807,-0.00230500426612613,0.00132968854879796,-0.00170961608238631,0.00373937181683183,-0.0105806564373263,0.0241765995024011,-0.0151362419314169,0.0036919084820383,0.0140912875090836
"45",0.018519952382328,0.0319148492062131,0.00212865189544646,-0.027494973673394,0.002039206864097,-0.0113108731040481,-0.0370644220448331,0.0539820166002245,-0.0430078048496906,0.0199348038136244,-0.00422695058395979
"46",-0.0264701825649971,-0.0125720500246178,-0.0117350633174554,0.00378952709153834,-0.0152286156191198,-0.00598682881895147,-0.0049055436016873,-0.007073139305889,0.00398614225958351,-0.00481766399564599,0.00365192539614453
"47",0.000568392053380915,-0.020010140814992,-0.00508591057381352,-0.00550315178110144,0.00922799906396062,-0.00445299723609525,0.00579719959238432,-0.00263108347250371,0.000999453299832403,-0.00681646324266411,0.00424753014315788
"48",0.000254593730781218,-0.00613853916622068,0.00288845234504573,-0.00747915869274069,0.00668936138805948,-0.0119615122295547,0.00311890286303667,-0.000445143998136616,-0.00358931747286721,0.00215752142290927,-0.00309688092276866
"49",0.0296979416146206,-0.00333701375194329,0.0752550633446981,0.0675345882360172,0.0866460993009552,-0.00215548999724043,-0.0143469100648594,0.00577715741839934,-0.028647026334438,-0.0508592558837031,0.0466890978179382
"50",-0.00438117461990777,0.000957893848409119,-0.000388446786269502,-0.0153577657890933,0.00317749237585232,-0.00513626089055675,0.0143530000140651,-0.00683315204373502,0.016827773228785,0.0248607037366067,-0.0111923879827775
"51",-0.010829070189704,-0.0263064873377096,-0.00506712595220928,-0.0102609131814987,-0.00920098716877801,-0.0243679756248135,0.0134927355559612,0.0108081394906091,0.0102115144876051,0.00236760776783406,0.0091998936052073
"52",0.011285493776823,-0.00642683127669862,-0.00680498046291393,0.00415933737183997,0.0121854126327738,0.0129328758846195,-0.00175692587521074,-0.00199523968022816,0.00261463443226386,-0.0082634714773115,-0.013940642306959
"53",0.012570069466932,-0.00493406063431852,-0.000437887744092784,-0.00520520467338233,0.00715358351018763,0.00262168912732578,0.00192789006939232,0.00151651855963942,-0.0129952711128766,-0.0102069582189682,-0.0178971170487718
"54",-0.0205328656192502,0.00375557063943542,-0.000981509179849103,-0.0148018366528751,-0.00918197685125048,0.00249386330844702,0.00455095684842732,-0.0135275389534186,0.00413724503998548,0.0174617800151486,-0.0147863631284016
"55",-0.0171337845167381,-0.000462029271561964,-0.00160564820054155,-0.0118130409119643,-0.0100807275147516,-0.0169696418108773,-0.00297791395276236,-0.00976136306727713,-0.00466486621158531,0.0110418891142573,0.00808375657159518
"56",-0.00733163297482498,0.000361370697347869,0.00354055663118688,-0.0030160129461377,-0.00455120962020925,-0.00777596484628601,0.00157851291447554,-0.0253786943512767,0.00469543866197236,0.00537847517413909,-0.0112047174798829
"57",0.0107287439283628,-0.00254546325424471,0.00329281769769914,0.00666777206427597,-0.00304499357463355,-0.00377462334429198,-0.00854205298663383,0.0162619069459434,0.00995788791976441,0.00161319228697832,-0.00483327593839235
"58",0.00272294142411765,-0.00996243773287015,0.0107986633659439,0.00276285489505713,-0.00621835271663978,0.00368832571857064,-0.00793482703094987,0.00807872554117318,-0.0037460837645391,-0.00926687702545343,0.0120192383025318
"59",0.0265673780888804,0.00876164640119378,0.0252205945323439,-0.0129373778328985,0.025919403536321,0.00206595310236009,0.00883876832275968,0.0101283652681455,0.0090856434479483,0.0288058006347536,0.00678866077472472
"60",-0.0161707844111871,0.00744566965438624,0.00500748907100945,-0.0230679728238113,0.00231420954971904,0.00200238949809747,0.0116286747690071,-0.0206844346629581,0.0110718139955787,0.0269591396883219,-0.0287743894771663
"61",0.0183832668556018,0.00657229600425613,0.000166879108849894,0.0314016288378177,-0.00106027109421991,-0.00632561884867736,-0.0219573205835125,0.0242747542799422,-0.0219988179952034,-0.0209436150079405,0.0261201246678711
"62",-0.0141254804069184,-0.0174327339724809,-0.0335923054185244,0.0336873295329686,-0.0118589087589094,0.0249963682414301,-0.014599815229545,0.00070391054089873,0.00866296596903748,-0.000771611055781008,-0.00784479309682185
"63",0.00561743296585804,0.00107501931603704,0.00641451216448129,-0.000735613114698175,0.00268024570103513,0.00056356437719202,-0.00748677984358229,0.0217884940965527,-0.00364686343470685,-0.00164033679147784,0.0189876146001864
"64",0.0206295922521348,-0.0248627899892553,-0.00879044889487286,0.0166732370358194,-0.0082286274896084,0.000598371136033482,0.00437844291451005,-0.00612245172281367,-0.0188911033330516,-0.0119279320343064,-0.00650735210932782
"65",0.0259818686277981,0.0272415583888401,0.0455536081264837,-0.00173789981518073,0.0120659152428645,0.0166521231618755,-0.0246750461773925,-0.0448043822317576,-0.0363493497599773,0.0291983038080848,0.0870874419661315
"66",-0.00521001047394841,0.0015509380723029,0.0134938324095879,-0.0152010707382072,0.0010687464068637,-0.00408333451256657,0.00371546696587277,-0.00770961821487982,-0.00321793551622716,0.00473092003090932,0.00634184744746283
"67",0.0011064199849356,0.0276393845953469,0.0111131335531237,-0.0120955061797223,-0.000834728515784738,0.0540589460212866,-0.0261210734451208,-0.0466035881680215,0.00154364362974149,0.000550404459392785,-0.000705746360700045
