"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
"1",-0.00367895625834676,0.0268061046671045,-0.00953120233478393,0.0291557581575045,-0.0502165930298416,0.0385223233038651,-0.0433849397289812,0.0332223394427251,0.0346337860102147,-0.0289805552001777,0.00704689255713815,-0.0172720095388615,-0.0205047950729854,-0.00804858497518533,0.0634565650418979,-0.00400361696602476,-0.0741783709172608,0.0340110597098341,-0.0980423547096976,0.0258687370219126,-0.0270872725708627
"2",0.00886156328691054,-0.00529478355933622,0.00331042218886496,-0.00531465125176798,0.00805317065767222,0.00800892559070576,-0.000972958744145543,0.00134064517337689,-0.00452228870639023,-0.00791208829655898,0.0111509700572304,-0.00855429437058832,0.00859810157384207,0.00216094404897586,0.0140656022080884,0.0187606655627837,0.00363215500392448,0.0183986225504775,0.00584688673390733,0.0192060292141134,-0.0105596590249684
"3",0.0014868634029272,0.00481771069591948,-0.00190221690393607,0.0008827877247222,0.00738064324157882,0.00434444758068003,-0.000927069467400734,-0.00151284105440323,-0.00203525381613189,0.00203944505868052,-0.00101741892566665,-0.00719653532659948,0.0030347407935885,-0.00157250705720535,-0.0012497507464424,8.39783330233527e-05,-0.0053875922193351,-4.27326627887314e-05,0.00734706748050681,0.0143460239130978,-0.00125883592455506
"4",0.0133396697539589,-0.0067322457265774,-0.00327058455095242,-0.00366387571475161,0.0151232160311013,0.00768416084341709,0.0098018042863857,0.00462766117870163,-0.00437041851630949,-0.00640262820868557,-0.005927847093128,-0.0099043300786943,0.00432517597085493,-0.00380410235133316,-0.00452360602192737,-0.00233088582682241,-0.00127703930495946,-0.00280148909662204,0.0160892244190177,0.00584041598094859,0.00928906695972189
"5",-0.010911994542079,-0.00410867452600253,-0.00337948454235032,-0.0445327843219386,-0.00953466701180519,-0.0231552119345879,-0.0118891516297735,0.0316409993816722,0.00786638467886086,0.00137461597514191,0.00224730560756181,0.0462837935400677,0.00687876680773153,-0.0110396332221041,0.0506171555353968,0.0284526038147623,-0.0324293211756509,-0.0314849478575309,-0.0131836724549867,-0.0128374894307646,0.0650417617677818
"6",-0.00432198829391145,0.00905251758134365,-0.000908982826848413,0.00353623512783587,-0.0133357219942289,-0.006168114175598,0.00312434899764894,0.0060290498337353,0.00348400268643607,0.0068719063659815,-0.000184557064168983,0.0096651934964439,-0.0066370646186915,0.00425647898491248,-0.00964416694968167,-0.00663213161377206,-0.000911360492501694,-0.0171808231432928,0.00185983925185081,-0.0204263297863819,-0.022285682221246
"7",0.012026612879005,-0.0074850370668661,0.0395688722385885,0.0174669755994669,-0.0156565282584699,8.22577415827199e-05,0.00964547521836432,-0.0011029127404611,-0.00253268066695604,0.00454109088769943,0.00787947022171759,-0.00404773944162331,-0.00665044767818014,0.00513423077870076,0.00382067454029922,-0.0128569558077747,-0.00162103568944515,0.0205379830090905,-0.00666077958813273,-0.0080009202419982,-0.0216808209827072
"8",0.00144609432301994,-0.0224896598192395,0.0177099575526633,0.0213198245804245,0.012871728897026,-0.00377379510599811,0.0206822480430765,0.0141726856785706,0.00136017120927546,0.0155816046807629,0.00975075491550787,0.022093841806189,-0.0109875590520565,0.0129288409102115,0.00234900597732102,0.00570523333706565,0.0578168343140594,0.0722625749778888,-0.0290266466925539,-0.0338521248635283,0.0441490418578129
"9",-0.0109448949768809,-0.0174009777242417,-0.0485322124015098,0.0356947877062683,-0.0202674955664882,0.00197692184548157,0.0212053265704053,0.0163592733481735,-0.0475420236022037,-0.0226320545176592,-0.0157728314724098,-0.0190427450077969,0.0342612911783913,-0.0418813596879384,-0.0725469749962596,-0.0341162773969311,0.0135132376295456,-0.012568400599859,0.0866128752917608,-0.11827022284701,-0.202456984333918
"10",0.00949850754350585,-0.00250785048257898,-0.014100444120604,0.000588837085095852,-0.00158421040111544,-0.0040003685929235,-0.00660050566622012,2.71132321202941e-05,4.90536815576667e-05,0.00761103556761407,0.000809930591384397,-0.00272858166321133,-0.00293908522861656,0.0126417579078829,0.00301599452557481,-0.00115387542338108,-0.025944078484904,-0.0365289423963331,0.00877851069528504,0.0150325633386487,0.0189438058671235
"11",-0.00524275322953813,-0.00158623151135214,-0.00962822607717885,-0.0142942428404121,0.00348322867667671,-0.00102823545448981,-0.00667958341771743,-0.00381015921429321,-0.00153443810246694,0.0104814834015171,-0.0021121376553846,0.00720407284585542,0.00439485768244627,-0.0114776582170257,0.00225319988057542,-0.00982210506576059,-0.00266429543718973,0.00752889318603366,-0.00687803067181718,0.0168467372811477,0.0160741556240468
"12",0.00511476623551157,-0.00476592473273948,0.0094162440613608,0.00444813346800042,0.00102994756121651,-0.00306667799560527,0.00218412163783788,0.00123316202465898,0.000949131702262146,-0.00938920869272321,-0.00375257534933483,-0.0091007831213451,-0.00598002476374181,-0.00394987555936836,-0.00718534626121661,0.0028272207143974,0.00191524541758328,-0.0018021331779943,0.00371659219358815,-0.0058345485966715,-0.00832187221834872
"13",0.000731941109252873,0.0696327295090871,-0.0395583154034828,-0.0325252975267443,0.0274135432070026,-0.019444945577641,-0.031193643330273,-0.041280101968322,0.0266837006005616,0.0170043169907075,-0.0410551775895834,-0.110362021544744,0.0329977114063975,-0.0554369626017377,-0.00145295550707709,0.006265302666975,-0.147299900107558,-0.258084071999087,0.147534981159568,0.158965434867548,0.019282007482711
"14",0.00106823275412318,-0.00495854250621885,0.00827838214009188,-0.00578428861938778,-0.0034282222424438,-0.00111065046791028,0.000693001682178405,0.00290614553109503,0.00639653418333869,-0.00243421441062295,-0.00202772764955178,0.00557461181000145,0.000107219728846098,0.00134466502339889,0.0114907387542773,0.00788498712282906,-0.00234780445627757,0.00266946751464375,-0.000605581037047839,-0.0050181251846233,0.00186270857809658
"15",0.000335027573219704,0.044436464553805,-0.0299423918371132,-0.0183705762304715,0.025688175637713,-0.0185252240655672,-0.0115509863748405,-0.0295167152204325,0.0187660773765556,0.0221372501878567,-0.0164189121469351,-0.0695399535647201,0.02727581033282,-0.0424255169703029,-0.00441152131038246,0.0109888988560915,-0.0871563459145012,-0.167608982474415,0.0953801987272767,0.101131457164682,0.0318644757178607
"16",0.0111644027537349,-0.0216294977484761,0.013673481931771,0.0117914436451256,-0.00327597149927593,-0.00890237309471604,0.0110532875737267,-0.00325875865333519,-0.00693837006528011,-0.00194114237044518,-0.00534694814196468,-0.00988631832560548,0.00275571508056355,-1.16164349297326e-05,-0.0101383291150478,0.00758712303319787,0.00517727562622841,-0.0104189611973664,0.0234394653424329,-0.0111076392284804,-0.0193980190260869
"17",0.00408230399706154,-0.00995048735751992,0.021693233098967,0.0276537871394419,-0.0129451692132053,-0.0117263993618053,0.0271059401315677,0.0225324133433996,-0.0190148338683185,0.0232784008184461,0.00163295560442089,-0.0107805157820489,-0.015682646608891,0.0821081596501423,0.0238444508564668,0.0296640554369213,0.0218224517474763,0.0449348988534569,0.0446694140971408,-0.0261701024168324,0.00487028474538617
"18",0.00868229721956078,-0.0485545851741989,0.00374144864019783,-0.00440353850809364,0.0224260591143791,0.0267363275940594,0.0169587822690328,0.0226154198322843,-0.0283326521823613,0.0396573048788268,0.0193845363165523,0.0605515370355936,-0.00411926108247076,0.039646378204432,-0.0258130906328241,-0.012262345314875,0.125202559303431,0.13166874377211,-0.0419965043578421,-0.0268282601264015,0.041956373146733
"19",-0.0175538616605979,0.00504847777352771,0.0100638565938389,0.0013009409006007,-0.00722605057391926,-0.0135210251548369,0.00632207422906627,-0.00655918102781459,0.0138556179971823,0.00330588502785275,0.00425885578987301,0.0201571099026821,-0.00583655616914215,-0.0107010460308538,-0.000228822316956604,-0.00571571505012633,-0.00704654446231868,-0.0188677026202925,0.00838429664116035,-0.0232306936203316,0.00509238921682009
"20",0.00415515240460181,-0.00363030162492938,-0.00751693202076629,-0.00617511480878831,0.00307434287288185,0.0117100305405219,0.01235545502536,0.0183029897522357,0.00318771750264237,0.0133343985783489,0.00856292072946446,-0.0115661228594148,0.0061317774216621,0.0128710523637195,0.0189993056108675,0.0502705571401207,-0.00975763449152089,-0.0149447993452012,0.0271282766214541,0.00427672505658374,0.000327759802651538
