"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23"
"1",-0.011833801438441,-0.016573108797751,0.00119608572093944,0.0402636823508428,-0.01951418250135,0.0470093870416063,-0.00962402250644369,0.00465088998828186,-0.0151021130956423,-0.0195975888055363,0.0139478493337534,0.00845139467154496,0.00690928004883127,0.042079224098348,0.00654137615161125,-0.0445101351656269,-0.0231855064643542,0.0452811316456044,0.00588045140492247,0.0162321708956922,0.0290696063989653,-0.0726173084343582,0.0244728072843589
"2",0.0108174290079003,0.0119118352088851,0.0151403993635842,-0.0127505261993318,-0.0137026350202617,0.00688679339689315,-0.000219794012618434,0.00745346340233526,-0.000729090961764754,-0.00128964863340776,-0.00121615217757407,0.00278140838733839,0.00809037838000069,-0.00312896305879146,0.00228058067989347,-0.0156751486346307,-0.000640624348202296,0.015277524668294,-0.0345556292343754,-0.00688030703925145,-0.0073367441479142,0.00192590702229624,0.00276839340033333
"3",0.000591598571214786,-0.00187152574406649,-0.00185935145401705,0.00997770012316561,-0.0144534185832247,0.00493556350571839,0.0110703565436988,-0.00674503254719355,0.0101378334320455,0.00367442826038412,-0.0137973653988484,0.0030724708880561,-0.00495545800054726,0.00206403719113099,0.0202132222051155,0.00672050376092288,-0.0139246198604102,0.00203641732454586,0.0112753240329004,-0.00278038050806892,0.00706939760462671,-0.0295369743077256,0.00268647239386441
"4",0.00641902177637628,0.0123487295330275,0.00729912686206806,-0.0100262778143661,0.000691531683728603,-0.00976002653108204,-0.0093840412818543,-0.0192563028227565,-0.00651460328675979,-0.00637156268951326,-0.0105597869024442,-0.00249844672123548,-0.00610708159939579,-0.0146660560564191,-0.0198037836133222,0.00864980103639146,0.0157842933997967,0.00324952721132625,-0.00840281366049373,0.0229948543269166,-0.00137559816196007,-0.00538208446616068,-0.026857146902594
"5",0.00648512068643059,-0.00590977101660181,-0.00286082307372572,-0.0098971326065213,0.00766956576527031,0.00490852541675639,0.0138845801465164,0.00817445640682652,-0.0121309898270537,0.000383539410160819,-0.00576991404464,0.00412961282729609,0.0128901461639303,-0.00988217306091598,-0.00270802016440845,-0.0252518003132822,0.00316637603060142,6.85533893768569e-05,-0.0210684578441087,0.0059326800174254,5.26419657554008e-06,0.0303673255971374,0.023775855387639
"6",-0.0111350651651264,-0.0149784432859681,-0.00726398469450839,0.0232202729306857,0.00798752234760627,-0.0118616023508425,-0.00427819848180989,0.00261556682429219,-0.0136030246774687,0.00127568518214409,-0.00762037751816855,-0.00852860334267091,0.0110084426540901,0.00520861873544136,-0.00484174845277784,0.00764087303367472,0.00408256843121672,-0.0366874301490401,0.0236871009666321,0.0166927912362263,-0.005746223417194,0.0067052571601196,-0.017583879729342
"7",0.0157576101198592,-0.0237466349731376,0.0188027180337983,-0.00295431537698097,0.0159657121276286,-0.0122525953142329,-0.00143516421393946,-0.00769742985151721,0.0149449073976871,-0.007719438530808,0.0099224623371487,-0.00239722693464927,0.000452367627084659,-0.00663498465485247,0.00354370295951063,0.00775173684407097,-0.00505266255090069,0.0135801136921257,0.0113763115725663,-0.0203906552252298,0.027697988067608,0.0133761054271317,0.0089952079964119
"8",0.00481198734443826,-0.00923149090250485,0.00628510391909716,-0.0215144907865929,0.0255339211965973,-0.028288506941274,-0.00858011414074032,-0.00506448370242433,0.0225289652398094,-0.00261351902168946,0.0195022162468153,0.0012514380383811,-0.0311516546545417,-0.0110562351284146,0.00553884708294965,0.00631193094148694,0.0219055296771494,0.0414350306272504,0.0292282077936462,-0.00898594034791267,0.00855043912933696,0.0346820462289395,0.00520503356459693
"9",-0.0281917126779784,-0.00740243278000487,0.0240785679420303,0.059927520804037,0.00481389440384815,0.0218014904617887,-0.00690638592171817,-0.0416362758807321,-0.0196003163355732,0.00623185921937591,-0.00895181472911722,-0.0107452500468803,-0.00519051868624483,0.0243822569239779,-0.0041504921161452,0.0372663124828308,-0.015527888792834,-0.0553500081138687,0.0592586155848932,0.00865890174614976,0.0202104893380874,-0.0851251721547157,-0.0853140684184895
"10",0.0097434176849144,-0.0256636555303222,-0.000572150705433743,0.00501986961613879,0.0125320475620769,0.00400426321935264,0.000316250000223008,-0.0013258875235976,-0.00313675590932159,-0.00201289156370366,-0.00247887152382798,-0.0024601122564816,-0.00195448387332986,0.00101429420393916,0.000889657319626303,0.00828356345776706,-0.00303879327365781,0.00316419099872757,0.0141025465307923,-0.00531352045074337,0.0221753441969385,0.000711986830019933,0.0155720017879734
"11",-0.00171807961468772,-6.70183504647415e-05,0.00786433930781152,0.000459901364150113,-0.00698796433945373,0.00506846959261652,0.00825160067510688,0.00110340700697615,-0.00688854388048339,-0.00422870897950631,-0.00177748962475193,0.00431522847608862,0.00934598270936709,-0.00391658837200582,-0.00559249432589519,-0.000913513719049297,-0.00674090049670042,0.00211610203574615,-0.00861342186273886,0.0024440532033047,0.00221633172123137,-0.0154826733395559,-0.00933800582570983
"12",0.00267432318127445,0.00414847235767919,-0.00256469595137799,-0.0113184485471672,0.00396365750985641,0.00173994856556255,-0.00176517227701173,0.00386376325924704,0.00665573427736244,0.00637885098976189,0.00788891993631892,0.00600559909547671,-0.00240516571950965,0.00101877614936303,0.00466412861663655,-0.00404344222655877,-0.00131429976770352,-0.000823149395012175,-0.00436405740735233,-0.0018058424414555,-0.00697221595758443,0.00760428851027389,0.00895183659035906
"13",-0.00697979592752044,-0.019459115023388,-0.0134306692303442,0.0336664480021698,-0.0363783167042589,0.00255821618974864,0.0269837783736347,-0.00187480123791963,0.00711239951521078,0.0191511785881012,-0.0400127561152244,-0.0106263886894925,0.0176185200658308,0.0383770665795485,0.0203689883215192,0.0182202410276977,-0.0567168754190513,-0.0407020804014451,0.0217174409882645,-0.0222151397879972,0.0379424009526288,-0.101624521788992,-0.057710370572229
"14",0.00472618819972678,-0.00600723913834318,-0.000474680198035191,-0.000128919027651301,0.00701711140887054,-0.00221779785408197,0.00156618517187225,0.00456857655923484,-0.00203518790264064,-0.0094783834956672,0.00543676674398437,0.00465763666510527,0.00869316676665212,-0.00852661233986972,-0.0056014503768583,-0.00402015447168022,-0.0104188539655782,0.00706279032847861,0.00441849950197061,-0.010494620920381,0.000443326687259937,0.00752610015510634,0.0156268955776226
"15",-0.0103493816370548,-0.0153436263221294,-0.0072619497642427,0.0216537313833244,-0.0307611767845408,-0.00143734409538662,0.0143076915384133,0.000285970314473314,0.00809655708447225,0.0205338720852201,-0.0200125189841546,-0.00241417193564774,0.00129831846754996,0.0312423339569375,0.019949882632091,0.0165812923359844,-0.0387106784082089,-0.0237341590638894,0.0234978806974453,-0.0203245346095444,0.0104490948866314,-0.073449010164627,-0.0424157517429913
"16",0.00761022775699113,-0.0171543828294432,0.0165014173948897,-0.00278641214448722,0.0152921024207613,-0.0138522196285575,-0.0070926372782701,0.00218930931887051,0.0129410460829963,0.00523882422921032,0.0114243203063681,-0.000458263228463832,-0.0027340471480048,0.00530259424545843,-0.000562409458514809,0.0111336818112114,0.000315868919418645,-0.00938895252659678,0.00496197124830658,-0.00993488266767081,0.0107125989676825,0.00900881998824378,-0.0110725548400554
"17",-0.00184815485836987,-0.0354988488466674,0.0282514902210281,0.0233320745285473,-0.00477437649690557,-0.0433446004106297,-0.0120590703741673,0.00171797617274448,0.00503233768271446,-0.00643856522527629,0.0023768560465683,-0.00437661180686763,0.0241621707642155,0.003466187212944,-0.00427676581797363,0.00498107064817755,-0.0341201599116012,-0.00449464997920126,0.00829038253440377,-0.0247543772749346,8.24962951589687e-05,0.0347886948207632,-0.0515621577281339
"18",0.0138983441562925,0.00928100743502445,0.0138286935642849,-0.0432857425796926,0.0312001002093557,-0.0157431936930585,-0.0170776086999823,-0.00625529294528443,0.0163376059605092,-0.0013326232121442,0.0284032308356612,0.00453600066972819,-0.0321011064753553,-0.0304911549527165,-0.0017835591912991,-0.000355150951762383,0.0569664996879019,0.0380729122775714,0.0113333499243323,-0.00751569749886695,-0.0254998155574802,0.0912021516455719,0.0594833360081779
"19",-0.0145928655082446,-0.0202414408911658,-0.017037634645505,0.0140045582898191,0.0161747373678892,0.00592554114685212,0.0143366370834314,0.00604827895685574,0.00690175112399697,0.00695214013399873,0.0178644823827399,0.00201301107181064,0.000517459520750384,0.0166727301865952,0.0263334741127367,0.00541585885596537,-0.000823787282987361,-0.0230531977772564,0.0364730443846357,-0.00507786356767319,-0.0156945930016713,-0.00747906831071827,0.0256364074340944
"20",-0.00418347854321943,0.021394905449913,0.0380634784181285,0.0193880393934854,-0.0262096925583189,-0.00442548460337378,-0.0222667587876422,0.0104275131469093,-0.00415454996819573,0.00962188045823587,0.00403463464866001,-0.00478277712207722,0.0115245833220963,0.00787098815265712,0.0017180389328022,-0.00311783436550067,-0.0374189839994884,-0.0032148891866401,-0.018150671336386,-0.0089066732066727,-0.0215662194989486,-0.0079711801719348,-0.122761946938632
"21",-0.00467785875256852,-0.00624737671719732,0.0186916210663264,0.0175210890505015,0.00632253140649801,0.00225888627976153,0.00713591710930736,-0.00213564539074669,0.00396469238116522,0.00218706635620201,-9.17662767275309e-05,0.00527245285992544,0.00355058875724047,0.00220881389350937,0.00501760761340471,0.00511421989224714,-0.0167059790695297,-0.0117928545206374,0.0290588872801159,0.00412348946801687,0.0166417355781303,0.00314481130311337,-0.028074564321362
"22",5.07882847959787e-05,0.0132635863505046,-0.00110853934370279,-0.0161155277455124,0.0126891090973202,-0.0100079105006948,-0.0131147360986287,-0.00371576476498931,0.000678306541580257,-0.00768970815532451,0.0141538743957914,-0.00142414583667654,-0.0134076233027763,-0.0261567273355249,-0.00938029817300766,-0.00048422831998985,0.0320487380830494,0.0152654872458815,-0.0175257084803295,0.0229532780412631,-0.0236255277971948,0.0507567884569555,0.0114929264182573
"23",-0.00564523261611989,-0.0153526909444029,0.0335222551623484,0.00847893206916782,-0.00221248165791797,0.0016075079836754,0.00150404218444371,0.0370459639549907,0.0229879174653796,0.0258555663731407,0.0502713728636692,-0.00234847464527153,0.0049971675574089,-0.00126730144039419,0.0284964406912895,0.00518038597237191,0.0018391533157493,0.0191056014838505,0.00712760426488166,-0.0768433219823929,-0.0119514251463764,0.0284735911471972,-0.0187770378221679
"24",0.00922189847589409,-0.0242862266408854,-0.0937990192464626,-0.0254639333349852,0.0402900690826797,0.00957586711484808,0.0511082730849155,0.0138446561737497,-0.0012624609211896,-0.00332459296064552,-0.0175054479044406,-0.0225579907127195,-0.0244123391490183,-0.0477245299175429,-0.00461141722597673,-0.0100069629579998,0.0373357788959259,-0.038429303199773,0.0373417324025633,0.0662795734265607,0.0406320998036281,0.126383681977017,0.183274663685871
