"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
"1",-0.0182086250006436,0.00570263535381133,-0.00157474428093333,0.0261325773978526,0.0140112989611615,-0.0022041185660115,-0.00365035617529838,-0.0189440047596752,-0.0147089153013445,0.00689783832711855,0.00706387330941365,6.7872300258405e-05,0.0092245811865356,0.0190969849198409,0.0032722855249269,0.0103721542827767,-0.00299652903632311,-0.00507583132991944
"2",0.0134265234307033,-0.0118769975658998,0.0158270692034014,0.00478603795712086,-0.00367896728572458,-0.00547897692029843,-0.00260509180865599,-0.0050808314314087,0.0062778072295384,-0.00379648392379484,-0.00427302145056727,-0.00102039861422216,0.00528672634566362,0.00891790715169269,-0.00297238058172897,-6.20294071584645e-05,0.00707046948698515,0.000218809842256094
"3",-0.0101397053080169,-0.0342045360372337,-0.0800950731008608,0.0962931404388302,0.0488965240770126,0.019428307584726,-0.0182724410916182,0.0559758210876972,0.131200770369255,-0.0861587527583263,0.00802395765497515,0.0113597162309796,0.0405804810277132,-0.0660291479470597,0.00921980845665191,0.0113062045015978,-0.0354670944412997,0.0120673578783549
"4",0.0124479081066699,0.0145289254527881,0.0203187106706056,-0.00446518926955333,-0.000657946176837057,-0.0037132218015333,0.00288387428282792,0.00417341938080101,-0.0150496728989965,0.00331855837521921,-0.00514289173282629,-0.000695490144420188,-0.00814501867633028,-0.00821704084230608,0.00105904476980056,0.0102732317734265,0.00883389983995563,-0.000536283824203237
"5",0.00214852318748267,-0.0189730956442647,-0.00738449636262754,-0.00417085679027244,-0.0202921018246928,-0.00677163524618497,0.00103735546927412,0.00429433646704437,0.0246777006017343,0.00172726081098358,-0.00389917467771764,-0.0121572257415247,0.0229608211344726,0.0136230239160665,-0.0275087949171461,-0.00198246261114341,-0.00846708557054394,-0.0101237947149929
"6",-0.0161329495916719,-0.00822433623902931,-0.0158469267924647,-0.000637019709471055,-0.00646185586082398,0.0107573986984887,0.00042386091365805,0.00407600911684099,0.00332825090953462,-0.00173879868108825,0.00322503820124807,0.00557407239201368,0.0138509715188084,-0.0145067135997585,-0.00876351251878007,0.0051065077799635,-0.00780041328175163,-0.00129092157641681
"7",0.0142781312717567,0.00176022321411385,0.00145870670799465,-0.000379719809779981,0.0043815895002164,-0.00420286959621905,-0.00820771562120237,0.00620795971474494,0.00329689633582491,-0.0119413798683906,0.00626955087582201,-0.00726650124160726,0.00702406508328133,0.00619566766722755,0.00809615483601064,-0.0115850342693074,-0.00277682008379139,-0.00810587515206133
"8",0.0246807985544462,0.0536478296586594,0.0237749662159262,-0.0371139897606908,-0.00039726519962965,-0.0133998603346554,0.00490462207948364,0.0346451174216799,0.0247939658672899,0.0047222612180603,0.0184836077704269,-0.0209600007082863,-0.0370570480428129,-0.0437239778034905,-0.00349113736070251,-0.0164194213946126,0.0368048680419467,-0.0224411751984816
"9",-0.0375146855451275,-0.00111085576936211,-0.0204190311110434,0.0745856967997256,-0.00393813006288796,0.0285536615860855,-0.0089452939022543,0.00674193597301008,-0.013490408146055,-0.00939999188188636,0.0125588801082058,0.00966123692118697,0.0212150464405935,-0.0392281337413064,0.00431209889636711,0.0171666906865618,-0.0187681256893193,-0.00723057764241683
"10",0.00289202788392685,-0.0230411779123673,-0.00610425757360032,0.0034976356851201,0.0062395024947988,0.0072618866852315,0.00341328137046992,0.000550895572169626,-0.0116938536427774,5.68509032397016e-05,-0.0127502962590203,-0.00118080157440564,-0.00685580570927062,0.0360738165262708,0.00548069058438576,-0.000711107631295376,-0.00288444882440538,0.0153518244208491
"11",-0.00275171930340025,-0.0142124927669043,0.00276831848342939,0.0190998472202885,-0.00525046788513912,-0.0102898493003465,0.00603780611758601,-0.00906773624132527,-0.00233339168895296,0.007422165045915,-0.000947854919444956,-0.00348640185784857,0.0124100644145813,0.00900601152406451,0.00374208323481265,0.00621161553390769,-0.00326777235531571,-1.2313948483412e-05
"12",0.00407246507351756,0.00347065220933805,0.00301172965499394,-0.0036339168800344,0.00146105333766887,-0.00104078176492844,0.00111816735365885,0.000942500702052213,-0.00169652636496003,2.606041804209e-05,-0.000386728478078487,0.00214478796357385,-0.000187280630857731,0.00451935580878515,0.0060686560215275,0.00338741289200307,0.00336714553237641,0.00349013679413342
"13",-0.0209759658006305,-0.0276155399454141,-0.0511854144966548,0.0388510774189687,0.0187308456446231,-0.00825452664004897,-0.0146670505313768,0.0228095517138669,0.058991766539563,-0.0393188481809943,-0.00495710222338458,0.00191755956165489,0.0286686831857668,-0.00671947276471797,-0.00418844555891687,0.00401726597275953,-0.0513254969145825,-8.28688470157948e-05
"14",0.00443031446374569,-0.00812832819974007,0.00388232823993848,-0.0103209716729159,0.000946678228100157,-0.00422451904062172,-0.00162210698727445,-0.00532888332771494,-0.00774154749589657,0.00360910593645915,0.00653807487218778,-0.00397432518326354,-0.00169534400090108,0.00445180393696679,-0.00569515266948676,0.00256593414737681,0.00199942207847285,0.00131156535401476
