"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19"
"1",-0.00379029147078048,0.00822036946423403,-0.0300874236088998,0.0222350135976781,0.00345178810961486,-0.00198132759122065,-0.00170371487197655,-0.00548802050868855,0.00751914290574676,0.0259544689169197,0.00667200785999897,0.00685449554796627,-0.0135979617945918,-0.0224739807779882,0.0166374015468066,0.0361139013506088,0.00570406581993231,-0.0153695719638659,-0.0196444978162267
"2",0.00616506200745131,-0.00334812957086482,0.00205277083317363,0.00100791634912012,-0.00122326448294182,0.00430131451568324,-0.0125033826275907,-0.0112154636237317,-0.000250985573091557,-0.0133108144659435,0.0052534353923491,-0.0114866948934894,-0.00499213913000595,-0.00535272784974798,-0.00338763961500252,0.0155635997428553,0.00392453595002951,0.0042480098035766,0.00155471374658656
"3",-0.00315971514786979,-0.00188244584303639,-0.00534347489299513,-0.000449860664939749,0.00487195352165647,0.000405728478080292,0.00265229244734038,0.00156880660863285,0.00145243283068043,0.00345821285094918,2.11940350666015e-05,0.00191024841453452,0.000570277415150336,0.00391871112859888,0.00819373608828063,0.00222593403571479,0.000795365355374557,-0.00512993372708598,-0.00654220021131236
"4",0.00224460258769929,-0.00033026573141099,0.0140777134202573,-0.00702979598061268,0.00157479285662553,-0.00560717387868689,0.0059892852505791,0.00934614605270399,0.00475793312255369,0.00100072730207394,0.00136685563617976,-0.0105205638350479,-0.00330117358454269,0.00221939141091418,0.0062402562382204,-0.0147876173135711,0.00965788884487742,0.00774837157762537,-0.00766528071613159
"5",-0.0247166464773903,-0.021350321271989,-0.00591975675886183,-0.0250085587511142,-0.00995437059065885,0.00746754138975749,-0.0199578194611596,0.00672564503186239,0.00161574833386254,-0.0227197195319407,0.000754488136632681,-0.00293001247324677,0.020566933184487,-0.00791225666271336,-0.00376860593542929,-0.00427056995691617,0.0153977252527282,0.0135205797701229,0.00521892428421424
"6",-0.00160894855828374,-0.000729121073204031,-0.00460641255669826,0.00747869555040105,-0.00105547315921166,0.0128088003035132,0.00717303841216285,0.0128888236911592,-0.000121525576031739,-0.00246433993076186,0.00405998008443843,-0.00687483788650256,0.0184315102011993,-0.00342974280279074,0.0111640043986335,-0.0115463608256754,-0.00348056794572784,0.0235467743589185,-0.00276101172033158
"7",-0.000525984347461959,-0.00314561712613956,0.0111215110421257,-0.0100097373451345,-0.000404601252770643,-4.58412207637459e-05,0.00743960014329908,-0.00469885522947292,0.00603830919736447,-0.0145700173611768,0.000906815665331577,-0.0139680403220144,0.0074027981255415,0.00392440803384827,-0.00206652373735243,-0.0160855129201758,-3.08008742452912e-05,0.00605318980758336,0.0174620288754553
"8",0.000162538342686302,-0.00320925526254116,0.0118853968833538,-0.00620671918383835,-0.00757078465007983,-0.00420563715472265,0.00791197918169127,-0.00491277879155009,-0.00337535836471443,-0.00954605837016077,-0.000999806232030864,-0.0153561277677884,0.00171811864786632,0.00982128460726235,-0.0255508478171723,-0.0149794828280261,0.000799284782549704,0.0195166143212953,0.0108829260991414
"9",0.0640016965470096,0.0768159381698875,-0.0346269607989185,0.0336904026827984,0.00511417535655096,0.00916929582224453,0.0105957560399888,-0.00865092270348368,-0.00488844393836988,0.0346039541719325,0.0102732705443933,0.00995003519608908,-0.0274547659150416,-0.0143554974702128,0.0255643128140961,-0.013493858788329,-0.0245313967167845,-0.0642651430478101,-0.0224837997857169
"10",0.000655129307955728,-0.00268240092236028,0.00247519558917889,0.000235934160789776,0.000989435575528054,0.00499289483426736,0.0011581804345458,0.00666325019945287,0.00580829588961876,0.00223899271301066,-0.000177037135785821,0.00386693872441713,0.000273208423986201,-0.00166667518410344,0.00551129813151712,0.00394575442558217,0.0155574316368605,0.00589660489432449,0.00625512402308788
"11",-0.00613319257822685,-0.00120627595710434,0.00244160426401256,-0.00158921435370477,-0.000228732244773225,0.00138590133989851,0.001617160445783,-0.000135267035150436,0.00375643553238043,0.00132503718610218,-0.0103832865775869,-0.000380748898252277,0.00288391955991192,-0.0106584216728783,-0.00832765349661328,-0.00865537631997984,-0.00535155942695104,-0.000746067424545216,-0.00661565818259834
"12",0.000604349860865031,0.00240803523129768,0.00284278545392622,0.000633734189027918,0.00775756131814215,3.1985466749205e-05,0.0100111003790537,-0.000450874326950026,0.00411532110356384,0.00331797478778744,0.0108245738889445,0.00532576932731125,0.00201454773355568,-0.00734845516184848,-0.00619253614290897,0.000526408562238597,-0.00105445474909783,-0.00236973707890773,-0.00274690643872051
"13",0.00160070200731399,0.0127165436471751,-0.0130946945024157,0.0273463374798195,0.0590278546147244,0.0126809531703346,-0.0128908853176186,0.0261749056380072,0.017064983211569,0.0510195011046938,0.0129941274163751,0.030971484162002,0.0030415794429115,-0.00240059295270033,0.0518506513947209,0.0349668640406819,0.0138328154944436,-0.00354372368805854,-0.0768237078993189
"14",-0.00705897038700031,-0.00701194075874895,0.00622784632041898,-0.00810622911751575,-0.00438955054847957,0.00102700570921894,-0.00365692893768173,0.000975346117956662,-0.00222302466118945,-0.00104775169994203,-0.0106189095042878,-0.00958970122610139,-0.00112657192020363,-0.00363789473305513,-0.0114910925787072,0.00160617223971723,0.00664960037507465,0.00321615356925164,0.0266879776131193
"15",0.00156585077260396,0.0134301701254463,-0.0145202215168181,0.0205335908439592,0.0310388612244363,0.00908690295376013,-0.00325455815940397,0.0145364090324899,0.0136182636973421,0.0319356738395658,0.022790124880896,0.0240805572765658,-0.00178739682446164,0.00278124195738706,0.032154027681618,0.0324353840529916,0.00445450736296789,-0.0104448428338766,-0.02139671408812
"16",0.00614257187291596,0.00284639221722603,0.0109333386319676,-0.00347321880585464,-0.00800747565366804,0.00531216951133628,0.00493416551360815,0.00389964649177645,0.00237162593322916,-0.0200701003099964,0.00240761620564313,-0.000884165501578644,0.00525657005075447,-0.00158707108796314,-0.0113380214064175,-0.00963000174100345,-0.00334268490156606,0.00626449876256481,0.0125246176500922
