"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"1",0.0181605579378797,-0.00636663508285502,-0.024539193391499,0.0107995640456076,0.0282017118582219,0.0160064889229475,0.0739427966472627,-0.0422081045012047,-0.052814781831569,-0.0102668429083111,0.00905044596595122,0.0179857198943596,0.0143580830399691,-0.00887163257544699,-0.0412532609031516,-0.0311845160785736,-0.0129633699277359,0.0137201121719011,9.56640231627969e-05,0.0676428868444425
"2",0.0114781135489083,-6.48991557278892e-05,0.00268352156322011,0.00319756331226923,0.00462038582385465,0.00618827247044351,-0.0147508631157727,0.00571157875211567,0.00161424779914451,0.00602951287870544,-0.00133569490628611,0.00248691010639537,0.0059777993924947,-0.00421987412762851,-0.00187179738018818,-0.0189153002178319,0.0187652383065525,-0.00216573396555646,-0.019001153961229,0.00497570164106307
"3",-0.00569382924404895,-0.00665562756123399,-0.00259342533581301,0.00333253977540829,0.000893483323889411,0.00443715518687947,0.00106440792112329,0.00636804885198676,0.000404204285955729,-0.00259561032857389,-0.00268033468717424,0.00358383062493598,-0.00660047003462861,0.00564547107069805,0.000591930105549994,-0.000512068897703109,-1.52205783192307e-06,0.00490933718976313,-0.0019344072085716,-0.00977030376363454
"4",0.0115969528667027,0.0181807794593815,-8.37163382452905e-05,0.0103826538426332,-0.00621714721764715,-0.00289253310977312,-0.0221397145594209,0.0245029402004393,0.00300945152767463,0.0127240849740377,-0.0132073153978966,0.00161025780161322,-0.0104057799146035,0.00516534127007925,0.00927443058624866,-0.0107083256054138,0.0200225595431008,0.0177545152465557,-0.0336041342304806,0.00412514126912986
"5",0.00516917602175909,-0.0272461043834894,0.0165695487205927,0.00537976642504427,0.0089358424002665,0.0185059975890589,-0.00636931344021157,-0.0316927146455637,0.0326119430134851,0.0185705755618166,-0.0027516683919025,-0.00178284434038447,0.0101065609028083,0.0423208337673059,-0.0184456336395903,-0.0289642154160661,-0.0298090147356288,-0.0469942901866611,0.0292082086979654,-0.0201470548772145
"6",-0.00976116978123923,-0.00120498132869484,-0.00326726195535613,-0.007654489188519,-0.00176262768426583,0.00494767539767402,-0.00404994347527338,-0.0023939502195765,-0.00370383057256914,0.00606551656876894,-0.0142124222377198,-4.93208479556092e-05,-0.0178328847387771,-0.010880023273326,0.00170350832037163,-0.00720813846326661,-0.00653168930345049,-0.00349867119431399,0.00866151112735821,-0.0066270008259102
"7",-0.00900368212247133,-0.00901538629748083,0.0120386807191169,0.00956154479466744,0.035756764475404,0.0110767140326573,0.0269172878829008,0.00593008164358414,-0.0139604077884136,0.00555382769853528,-0.0138010219249924,0.0313390797065362,-0.0235274379156831,-0.0204270944325757,0.0250161303149057,-0.0644647295480633,0.021374069161326,0.00922859408388198,0.00210027654409229,-0.0613564979433471
"8",-0.0101854400549118,-0.00287205556177742,0.00320941081864964,-0.0367607206153766,-0.0144792474795608,-0.0133932112624185,-0.0179217826785587,0.0361984152093054,0.0828016700334081,-0.0146118139067114,0.038455066173766,0.0394660241610362,-0.0172501754216998,0.0128643021480631,0.028827176385485,0.0972775856969184,0.0422311638699092,0.0645862929234804,0.0457995652152547,-0.110213550338733
"9",0.0473645154526366,-0.0139440657884039,-0.06359580122159,0.0180330407165886,-0.021363830359468,-0.0124510044002914,0.0275774271573269,-0.0401421041272249,0.00506769465016625,0.0154410921293389,-0.0229649091495165,0.00544409080518943,-0.049329357655955,-0.0434348265642028,0.0700763109161455,0.00668533764474104,-0.0284715282541832,-0.0301673167912692,0.0337405200312817,0.0516479646744933
"10",-0.0039720633564981,-0.026513055199393,0.0148467265085026,-0.00583597911222619,-0.00594292471935876,-0.0140905337736042,0.0136209246997112,-0.0183647494602906,-0.00614788866098666,0.00940341072038523,-0.00329151942426207,-0.00723222645621168,0.0170574756344468,0.0253458327815633,-0.0203872838760861,0.00178791277325903,-0.0491980198199224,-0.0141670795189065,0.0262768723825096,-0.0120131498138616
"11",0.0102148971113085,-0.0238554615983145,-0.0124641899588556,-0.0110130681154077,0.00514530404145153,-0.0103214018803224,0.000215730194647687,-0.0116312246136499,-0.0123390325239934,-0.00369372118301612,0.00815124163652721,-0.00680727937525236,0.0198166495306271,0.0150957775429411,0.000877276865164759,0.0143953975732335,-0.0242532321768395,-0.00526635500709269,0.0296173071629151,0.0200745771535901
"12",0.00551829663974523,0.00654085055131197,-0.00150174989919611,-0.00353353918567702,0.00210630813211626,-0.000932745830256899,-0.00239732975940657,0.0187469707664819,-0.00575232380070506,0.00177054899158727,-0.00442388557138454,-0.00547246193263448,0.00374822265195435,0.0035602854883832,0.00230738247395524,-0.0120385964432221,0.00766975995696307,0.00665148798554786,0.00067782047632938,-0.0145812090822044
"13",-0.0014710125320172,-0.00418984255338301,-0.00562018333058033,-0.0247072223327894,0.0175969875219949,-0.0020106951882123,0.0284206735526144,-0.0308243703094383,-0.0331882238018658,0.000307472941206119,0.0232231895618582,0.00390053064001606,0.0298057946199881,0.0597631288941259,-0.00238868290458532,-0.000128714641572213,-0.0294017323291831,-0.013304047763633,0.022600542922551,0.0263198188916837
"14",-0.00594639221412167,-0.00781624697224047,0.00189167594090245,0.00481735920451778,0.00292660221569258,0.00253594929575487,-0.00685407383914433,-0.001653552918193,0.000941431176575661,-0.00974687633805557,0.0164228775201573,0.0120413321933748,0.000755820101821348,0.00341143718386926,-0.0111706725324108,0.0136505069656876,0.00432827154560252,-0.0121355655587693,0.00140633091282379,-0.000908121361258903
"15",0.00605998094447926,0.000215052791281425,-0.00782072833104969,-0.0245161224347113,0.00302520874833764,-0.00891316147823908,0.0301295994093257,-0.0187414573941987,-0.0312324367946861,-0.00437778430862989,0.00615941621451537,-0.0115133664186083,0.0107700578433198,0.0207679336097137,0.0128310085642788,-0.00327446823580239,-0.0244479204570035,-0.0136546227326721,0.00978290132561006,0.0180518247124364
"16",0.00820767427104131,-0.00505060443341008,0.0129983267780854,-0.016587470736894,-0.00925200342701665,0.000538744750265039,-0.00140279599372445,-0.00465578814609365,0.00184622388926742,0.00171836313030676,-0.00108516891481193,0.0010050895344133,0.01184009682591,-0.00612287397504393,-0.00641530727268695,0.00147211858913564,0.00235800779961991,0.000996286121172262,0.00198791957550495,-0.00652947792367845
