"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",-0.0170597426471745,-0.0253850838344692,-0.0325224144392359,-0.0254501534679683,0.00482786757231609,-0.00519805289688497,0.0185802506222957,0.00315832473880815,0.00299593162233134,0.0191986859722161,-0.000746271779935743
"2",0.0191019419595391,-0.000663174704619988,0.00583333581989044,-0.0084891107036178,-0.010104838479508,-0.00551472488304551,0.00674126562992534,-0.00523069149713723,0.0135503545810495,-0.00249246191003699,0.000355142217410891
"3",-0.000863236395065886,-0.00196086040570677,-0.00587640869132159,0.0035276988342383,-0.00610352086007646,-0.00186782032425852,0.00951303796482368,-0.00591244186608866,0.00160617355389186,-0.0107339056607638,0.00123026847501862
"4",0.0105132005809634,-0.00729502260747695,0.00508057066897697,-0.00168110610342333,-0.0156606669183523,0.00357612897791844,-0.00647839542487841,0.00353320291530956,-0.00823758337085244,-0.00416687672402951,-0.0062152240212143
"5",0.0129610059752226,0.00747615274557553,0.0202480228930321,-0.0183418591527888,-0.00327229220715119,-0.0459599655443103,0.00211784874412789,0.0304560716444161,0.0120999800123707,0.016652328395958,-0.0113234716321999
"6",-0.0168811717611814,0.00960369647721298,-0.00754575129945547,-0.00434358493847583,0.00410026000913709,-0.00205078599209977,-0.0114324600657679,0.00516084751713548,0.000970965890157318,-0.000103290793891557,0.00780178443410458
"7",0.016261393714178,-0.0227120460208373,0.0185479172611282,-0.000960173047063535,-0.0115625935868852,-0.0158601494276774,-0.00968967758566572,-0.0102222149146072,-0.0133566317345914,0.0379193209598551,0.0150391008407334
"8",-0.0138041558969114,-0.0161100381075863,0.0587863476124974,0.021570090040725,-0.0740359928269953,-0.0101694323771218,-0.00914278441111138,0.0118948173687587,-0.0604499452911036,-0.0250573705978029,0.00515822422992988
"9",-0.0218500775994368,-0.00601727391907736,-0.0998138258165522,-0.0625727243022409,0.0506581250404803,0.0277684778734961,-0.066027051590687,0.0211674028126561,0.0619311667851685,0.0750782497361129,0.0528204306059471
"10",0.0122767749986643,0.0209619569377435,-0.01692513428398,0.0190269944132567,0.0136629870890062,0.00606609046113051,0.0348639086919377,0.0078062128578834,0.0152222125271519,-0.0291307673281343,0.00760825213713451
"11",0.0106939857849295,0.000255105673016394,-0.00643627004973822,-0.0130312533346145,0.0164810319202854,0.0108326525626708,0.0300730340170998,0.00488526535029584,0.0116640799936752,-0.0027443860461467,0.0112072124322086
"12",0.00387359404094214,-0.00402910275630015,0.00383831762833696,-0.000645710317769165,-0.00335578238996443,0.00100746686995146,-0.0051519321434592,0.00376518559908778,-0.0101780245426206,0.0179740710344129,-0.0105492415194119
"13",-0.0206831317771132,0.00819577638700145,-0.00975871529123577,0.0138900138163655,0.0263768480356826,-0.0295984629669153,0.0251787020576051,-0.0345023737834626,0.0209092512714028,0.0156268085076979,-0.0111572595859084
"14",0.00598797670505262,0.000215364526564548,0.00950325457407255,-0.00211434502032181,-0.00161495889859168,0.00433042818790763,0.000211571510501074,-0.0115011561794075,-0.0101913433319788,-0.0123325489851216,-0.00648658443953621
"15",-0.0177487676933789,-0.00408036481437505,-0.00475825795254758,0.00959252549683082,0.0125966974821068,-0.00994828619301506,0.00670061971522399,-0.00561649561878381,0.00828630917580403,0.038614754384339,-0.000872947724387087
"16",0.00494857413640788,0.00457321025548996,0.0111423510573942,0.0115348728121066,-0.0174003884137452,0.00764170425551008,-0.0163265172837981,0.0204161826097571,-0.0128531544468866,0.0469596515322583,0.000204101231296359
"17",-0.00760399805153599,0.0117638209997835,0.00644537861121936,0.00485774659310653,-0.00270845238653915,-0.0158356470313908,-0.0202236208413771,-0.018694942391516,0.0139460616165914,0.0120420118154429,0.00634267975947442
"18",0.0148033948850619,-0.00527355869229768,0.0388634050504945,0.00332656731616214,-0.0510431817187627,0.0026436192736066,-0.0156815704325773,0.0126061991066162,-0.0389495725968371,-0.0510211406467128,-0.0069725245244374
"19",-0.0232752767132886,0.000637821201105408,-0.013075450831043,0.00393808246666333,0.0114315992866156,-0.0036461274370304,-0.00371863556152865,0.0118280154075135,-0.00175102266559029,-0.0051532617835479,0.00354321671193437
"20",-0.0106091747403988,-0.0123392048572713,-0.0206477503765162,-0.00434298277735207,0.0377480242411271,-0.039157386564996,-0.0171071264862233,-0.0201546749293685,0.0383793820476151,0.0719016262335937,0.0848837072269327
"21",-0.00871205984198396,-0.0180189091475452,-0.00392826984863785,-0.0188502623158467,-0.00433091595707162,-0.0135999538884271,0.0149984521630793,0.0188393508211531,-0.0165814082606611,0.00147095674891506,0.0472048547347312
