"","X[[i]]"
"1",3
"2",10
"3",3
"4",13
"5",6
"6",11
"7",11
"8",13
"9",6
"10",11
"11",3
"12",14
"13",8
"14",3
"15",10
"16",14
"17",14
"18",14
"19",14
"20",14
"21",14
"22",14
"23",7
"24",7
"25",6
"26",11
"27",10
"28",8
"29",7
"30",14
"31",5
"32",14
"33",7
"34",14
"35",14
"36",14
"37",7
"38",13
"39",13
"40",5
"41",11
"42",14
"43",14
"44",14
"45",3
"46",14
"47",3
"48",3
"49",8
"50",3
"51",10
"52",14
"53",11
"54",14
"55",7
"56",5
"57",14
"58",11
"59",13
"60",11
"61",9
"62",10
"63",6
"64",14
"65",5
"66",3
"67",14
"68",10
"69",14
"70",11
"71",4
"72",9
"73",7
"74",11
"75",5
"76",7
"77",11
"78",14
"79",14
"80",14
"81",4
"82",11
"83",11
"84",7
"85",14
"86",7
"87",7
"88",7
"89",14
"90",14
"91",4
"92",7
"93",5
"94",14
"95",14
"96",11
"97",5
"98",5
"99",11
"100",11
"101",4
"102",7
"103",11
"104",5
"105",6
"106",5
"107",14
"108",5
"109",5
"110",3
"111",5
"112",11
"113",11
"114",13
"115",5
"116",5
"117",11
"118",5
"119",3
"120",11
"121",10
"122",14
"123",5
"124",5
"125",8
"126",5
"127",11
"128",8
"129",14
"130",14
"131",6
"132",3
"133",14
"134",14
"135",5
"136",5
"137",10
"138",5
"139",10
"140",14
"141",5
"142",5
"143",11
"144",11
"145",11
"146",5
"147",5
"148",10
"149",11
"150",5
"151",10
"152",5
"153",10
"154",5
"155",5
"156",10
"157",5
"158",5
"159",14
"160",5
"161",10
"162",10
"163",5
"164",9
"165",5
"166",10
"167",7
"168",10
"169",3
"170",10
"171",13
"172",10
"173",11
"174",10
"175",9
"176",14
"177",14
"178",11
"179",14
"180",10
"181",7
"182",11
"183",14
"184",14
"185",10
"186",14
"187",7
"188",11
"189",11
"190",14
"191",11
"192",10
"193",10
"194",11
"195",3
"196",14
"197",11
"198",14
"199",7
"200",14
"201",14
"202",14
"203",11
"204",14
"205",14
"206",11
"207",7
"208",11
"209",14
"210",14
"211",11
"212",14
"213",3
"214",11
"215",6
"216",14
"217",11
"218",14
"219",14
"220",14
"221",14
"222",14
"223",11
"224",14
"225",4
"226",6
"227",6
"228",6
"229",6
"230",6
"231",7
"232",7
"233",11
"234",11
"235",6
"236",5
"237",5
"238",14
"239",6
"240",6
"241",5
"242",7
"243",10
"244",5
"245",14
"246",14
"247",6
"248",6
"249",7
"250",14
"251",6
"252",7
"253",6
"254",14
"255",14
"256",6
"257",6
"258",11
"259",14
"260",4
"261",11
"262",11
"263",14
"264",14
"265",5
"266",6
"267",11
"268",10
"269",11
"270",13
"271",14
"272",11
"273",14
"274",10
"275",6
"276",10
"277",14
"278",11
"279",7
"280",6
"281",14
"282",14
"283",14
"284",14
"285",14
"286",13
"287",14
"288",13
"289",14
"290",6
"291",8
"292",4
"293",10
"294",5
"295",14
"296",14
"297",5
"298",5
"299",14
"300",14
"301",14
"302",14
"303",7
"304",14
"305",11
"306",8
"307",13
"308",14
"309",1
"310",4
"311",11
"312",5
"313",13
"314",8
"315",5
"316",11
"317",11
"318",11
"319",11
"320",4
"321",10
"322",8
"323",10
"324",11
"325",7
"326",6
"327",5
"328",11
"329",11
"330",14
"331",14
"332",10
"333",11
"334",8
"335",5
"336",11
"337",7
"338",14
"339",7
"340",5
"341",11
"342",14
"343",14
"344",14
"345",7
"346",11
"347",11
"348",13
"349",8
"350",11
"351",13
"352",11
"353",11
"354",5
"355",13
"356",14
"357",11
"358",13
"359",13
"360",13
"361",13
"362",10
"363",8
"364",14
"365",14
"366",14
"367",14
"368",11
"369",14
"370",5
"371",14
"372",11
"373",14
"374",11
"375",5
"376",5
"377",11
"378",11
"379",5
"380",5
"381",5
"382",11
"383",5
"384",5
"385",7
"386",10
"387",5
"388",5
"389",3
"390",3
"391",5
"392",8
"393",11
"394",3
"395",11
"396",11
"397",11
"398",14
"399",11
"400",11
"401",11
"402",11
"403",3
"404",7
"405",3
"406",5
"407",5
"408",11
"409",3
"410",3
"411",3
"412",3
"413",6
"414",5
"415",10
"416",5
"417",3
"418",3
"419",14
"420",5
"421",3
"422",5
"423",5
"424",11
"425",10
"426",14
"427",11
"428",5
"429",5
"430",5
"431",6
"432",5
"433",5
"434",5
"435",5
"436",5
"437",5
"438",5
"439",5
"440",14
"441",10
"442",6
"443",5
"444",5
"445",5
"446",5
"447",7
"448",7
"449",5
"450",13
"451",5
"452",11
"453",7
"454",3
"455",3
"456",1
"457",5
"458",10
"459",5
"460",5
"461",3
"462",11
"463",5
"464",6
"465",8
"466",14
"467",11
"468",11
"469",6
"470",11
"471",10
"472",5
"473",5
"474",10
"475",7
"476",10
"477",11
"478",11
"479",10
"480",5
"481",10
"482",10
"483",7
"484",6
"485",5
"486",14
"487",14
"488",14
"489",3
"490",7
"491",5
"492",7
"493",10
"494",11
"495",14
"496",5
"497",10
"498",14
"499",14
"500",5
"501",5
"502",6
"503",5
"504",7
"505",5
"506",5
"507",5
"508",14
"509",10
"510",11
"511",5
"512",5
"513",10
"514",5
"515",5
"516",5
"517",6
"518",11
"519",8
"520",13
"521",5
"522",11
"523",5
"524",5
"525",3
"526",14
"527",14
"528",14
"529",8
"530",7
"531",6
"532",7
"533",14
"534",3
"535",3
"536",8
"537",3
"538",3
"539",7
"540",9
"541",6
"542",11
"543",11
"544",7
"545",11
"546",13
"547",7
"548",3
"549",10
"550",4
"551",6
"552",8
"553",5
"554",11
"555",11
"556",9
"557",10
"558",5
"559",7
"560",14
"561",11
"562",14
"563",11
"564",14
"565",7
"566",11
"567",11
"568",7
"569",11
"570",14
"571",3
"572",14
"573",7
"574",14
"575",3
"576",7
"577",5
"578",7
"579",13
"580",13
"581",11
"582",10
"583",7
"584",7
"585",7
"586",7
"587",11
"588",11
"589",11
"590",5
"591",14
"592",5
"593",7
"594",11
"595",7
"596",14
"597",4
"598",6
"599",7
"600",11
"601",4
"602",6
"603",9
"604",14
"605",13
"606",10
"607",8
"608",11
"609",5
"610",13
"611",13
"612",11
"613",11
"614",7
"615",11
"616",7
"617",14
"618",11
"619",14
"620",10
"621",9
"622",8
"623",3
"624",11
"625",14
"626",11
"627",11
"628",4
"629",8
"630",11
"631",14
"632",4
"633",14
"634",14
"635",11
"636",7
"637",14
"638",3
"639",3
"640",7
"641",4
"642",11
"643",11
"644",5
"645",3
"646",14
"647",4
"648",11
"649",11
"650",11
"651",11
"652",14
"653",11
"654",10
"655",14
"656",14
"657",7
"658",14
"659",11
"660",11
"661",11
"662",6
"663",7
"664",6
"665",7
"666",11
"667",14
"668",11
"669",10
"670",11
"671",14
"672",14
"673",6
"674",5
"675",11
"676",14
"677",7
"678",14
"679",11
"680",5
"681",10
"682",4
"683",14
"684",11
"685",14
"686",4
"687",11
"688",13
"689",11
"690",14
"691",7
"692",9
"693",7
"694",7
"695",14
"696",14
"697",14
"698",7
"699",7
"700",11
"701",11
"702",5
"703",7
"704",11
"705",11
"706",11
"707",4
"708",10
"709",14
"710",7
"711",11
"712",7
"713",14
"714",11
"715",14
"716",14
"717",11
"718",7
"719",5
"720",5
"721",8
"722",3
"723",14
"724",14
"725",11
"726",11
"727",14
"728",3
"729",14
"730",4
"731",14
"732",10
"733",11
"734",5
"735",11
"736",5
"737",4
"738",11
"739",14
"740",6
"741",14
"742",11
"743",14
"744",14
"745",10
"746",11
"747",3
"748",10
"749",11
"750",10
"751",10
"752",14
"753",14
"754",10
"755",13
"756",10
"757",10
"758",7
"759",4
"760",3
"761",3
"762",7
"763",14
"764",3
"765",11
"766",11
"767",3
"768",14
"769",5
"770",11
"771",10
"772",8
"773",11
"774",11
"775",11
"776",14
"777",11
"778",14
"779",14
"780",6
"781",14
"782",14
"783",11
"784",14
"785",10
"786",14
"787",11
"788",10
"789",6
"790",11
"791",11
"792",10
"793",11
"794",10
"795",11
"796",11
"797",14
"798",14
"799",11
"800",14
"801",11
"802",14
"803",6
"804",14
"805",7
"806",5
"807",14
"808",11
"809",11
"810",11
"811",11
"812",12
"813",12
"814",12
"815",12
"816",12
"817",12
"818",12
"819",12
"820",8
"821",12
"822",12
"823",12
"824",12
"825",12
"826",12
"827",12
"828",12
"829",12
"830",12
"831",12
"832",12
"833",12
"834",12
"835",12
"836",12
"837",12
"838",12
"839",12
"840",12
"841",12
"842",12
"843",12
"844",12
"845",12
"846",12
"847",12
"848",12
"849",12
"850",12
"851",12
"852",12
"853",12
"854",8
"855",12
"856",12
"857",12
"858",12
"859",12
"860",12
"861",12
"862",2
"863",2
"864",2
"865",2
"866",2
"867",2
"868",2
"869",2
"870",2
"871",12
"872",2
"873",12
"874",12
"875",12
"876",12
"877",2
"878",12
"879",12
"880",12
"881",12
"882",2
"883",12
"884",6
"885",5
"886",6
"887",8
"888",5
"889",13
"890",6
"891",14
"892",5
"893",9
"894",6
"895",5
"896",7
"897",5
"898",3
"899",3
"900",14
"901",1
"902",3
"903",6
"904",7
"905",7
"906",7
"907",11
"908",4
"909",9
"910",9
"911",9
"912",6
"913",7
"914",13
"915",6
"916",13
"917",10
"918",6
"919",11
"920",4
"921",9
"922",9
"923",9
"924",10
"925",4
"926",4
"927",5
"928",6
"929",6
"930",6
"931",13
"932",13
"933",1
"934",9
"935",6
"936",6
"937",6
"938",7
"939",4
"940",13
"941",8
"942",5
"943",5
"944",6
"945",9
"946",13
"947",5
"948",9
"949",13
"950",6
"951",9
"952",5
"953",6
"954",5
"955",6
"956",6
"957",9
"958",9
"959",6
"960",9
"961",6
"962",6
"963",9
"964",6
"965",13
"966",13
"967",6
"968",7
"969",5
"970",9
"971",9
"972",5
"973",6
"974",5
"975",9
"976",3
"977",14
"978",14
"979",14
"980",14
"981",11
"982",4
"983",4
"984",7
"985",7
"986",5
"987",4
"988",6
"989",3
"990",11
"991",8
"992",7
"993",13
"994",4
"995",7
"996",11
"997",7
"998",14
"999",5
"1000",6
"1001",3
"1002",8
"1003",9
"1004",6
"1005",9
"1006",5
"1007",11
"1008",8
"1009",13
"1010",6
"1011",3
"1012",7
"1013",5
"1014",7
"1015",10
"1016",11
"1017",5
"1018",6
"1019",8
"1020",11
"1021",6
"1022",6
"1023",6
"1024",5
"1025",11
"1026",9
"1027",9
"1028",9
"1029",6
"1030",6
"1031",9
"1032",6
"1033",5
"1034",10
"1035",5
"1036",13
"1037",5
"1038",6
"1039",6
"1040",8
"1041",13
"1042",14
"1043",13
"1044",6
"1045",13
"1046",6
"1047",13
"1048",6
"1049",13
"1050",5
"1051",11
"1052",10
"1053",11
"1054",13
"1055",10
"1056",9
"1057",11
"1058",14
"1059",7
"1060",6
"1061",6
"1062",6
"1063",13
"1064",5
"1065",5
"1066",6
"1067",6
