"","groups"
"452",8
"453",9
"454",1
"455",1
"456",1
"457",8
"458",8
"459",7
"460",8
"461",1
"462",8
"463",8
"464",3
"465",1
"466",7
"467",8
"468",8
"469",5
"470",8
"471",8
"472",8
"473",7
"474",2
"475",9
"476",2
"477",6
"478",4
"479",2
"480",7
"481",2
"482",2
"483",9
"484",3
"485",7
"486",2
"487",8
"488",7
"489",2
"490",6
"491",7
"492",9
"493",2
"494",4
"495",7
"496",9
"497",2
"498",7
"499",9
"500",7
"501",7
"502",5
"503",12
"504",9
"505",12
"506",12
"507",7
"508",7
"509",2
"510",9
"511",8
"512",12
"513",8
"514",12
"515",12
"516",4
"517",5
"518",4
"519",1
"520",3
"521",12
"522",6
"523",12
"524",12
"525",1
"526",7
"527",7
"528",8
"529",1
"530",9
"531",3
"532",8
"533",4
"534",1
"535",1
"536",1
"537",1
"538",1
"539",10
"540",3
"541",5
"542",6
"543",6
"544",10
"545",6
"546",3
"547",10
"548",1
"549",2
"550",11
"551",5
"552",1
"553",7
"554",9
"555",4
"556",3
"557",2
"558",7
"559",10
"560",4
"561",9
"562",7
"563",9
"564",7
"565",10
"566",4
"567",4
"568",9
"569",9
"570",7
"571",1
"572",7
"573",10
"574",7
"575",1
"576",10
"577",7
"578",10
"579",3
"580",3
"581",9
"582",2
"583",10
"584",10
"585",10
"586",10
"587",6
"588",4
"589",4
"590",7
"591",4
"592",7
"593",9
"594",4
"595",9
"596",8
"597",11
"598",5
"599",9
"600",4
"601",11
"602",5
"603",3
"604",7
"605",3
"606",2
"607",1
"608",4
"609",7
"610",3
"611",3
"612",8
"613",8
"614",9
"615",9
"616",9
"617",8
"618",9
"619",8
"620",8
"621",3
"622",1
"623",1
"624",4
"625",7
"626",4
"627",6
"628",1
"629",1
"630",6
"631",7
"632",11
"633",7
"634",8
"635",4
"636",9
"637",8
"638",1
"639",1
"640",10
"641",1
"642",6
"643",6
"644",7
"645",1
"646",7
"647",11
"648",6
"649",1
"650",9
"651",1
"652",8
"653",6
"654",2
"655",8
"656",7
"657",9
"658",4
"659",1
"660",4
"661",6
"662",3
"663",9
"664",5
"665",9
"666",4
"667",7
"668",6
"669",2
"670",2
"671",8
"672",4
"673",3
"674",7
"675",6
"676",4
"677",9
"678",4
"679",6
"680",8
"681",8
"682",11
"683",7
"684",4
"685",8
"686",11
"687",6
"688",3
"689",6
"690",4
"691",9
"692",3
"693",10
"694",9
"695",7
"696",7
"697",7
"698",9
"699",9
"700",4
"701",4
"702",7
"703",9
"704",6
"705",4
"706",4
"707",1
"708",2
"709",7
"710",9
"711",9
"712",9
"713",7
"714",9
"715",8
"716",7
"717",4
"718",9
"719",8
"720",7
"721",1
"722",1
"723",7
"724",7
"725",9
"726",4
"727",2
"728",1
"729",7
"730",11
"731",8
"732",2
"733",4
"734",7
"735",6
"736",8
"737",1
"738",6
"739",7
"740",3
"741",2
"742",4
"743",7
"744",7
"745",2
"746",4
"747",1
"748",2
"749",1
"750",2
"751",2
"752",7
"753",7
"754",2
"755",3
"756",2
"757",2
"758",10
"759",11
"760",1
"761",1
"762",9
"763",7
"764",1
"765",4
"766",9
"767",1
"768",7
"769",8
"770",6
"771",2
"772",1
"773",6
"774",6
"775",6
"776",2
"777",1
"778",8
"779",7
"780",3
"781",7
"782",7
"783",9
"784",8
"785",2
"786",8
"787",9
"788",2
"789",5
"790",6
"791",8
"792",4
"793",6
"794",2
"795",9
"796",4
"797",2
"798",7
"799",4
"800",7
"801",6
"802",7
"803",5
"804",7
"805",9
"806",7
"807",7
"808",8
"809",4
"810",4
"811",6
"812",13
"813",13
"814",13
"815",13
"816",13
"817",13
"818",13
"819",13
"820",1
"821",13
"822",13
"823",13
"824",13
"825",1
"826",13
"827",13
"828",13
"829",13
"830",13
"831",13
"832",13
"833",13
"834",13
"835",13
"836",13
"837",13
"838",13
"839",13
"840",13
"841",13
"842",13
"843",13
"844",13
"845",13
"846",13
"847",13
"848",13
"849",13
"850",13
"851",13
"852",13
"853",13
"854",1
"855",13
"856",13
"857",13
"858",13
"859",13
"860",13
"861",13
"862",3
"863",3
"864",3
"865",3
"866",3
"867",3
"868",3
"869",3
"870",3
"871",8
"872",3
"873",13
"874",13
"875",13
"876",13
"877",3
"878",13
"879",13
"880",13
"881",13
"882",3
"883",13
"884",3
"885",7
"886",5
"887",1
"888",7
"889",3
"890",5
"891",7
"892",8
"893",3
"894",3
"895",7
"896",10
"897",7
"898",1
"899",1
"900",7
"901",1
"902",1
"903",5
"904",10
"905",10
"906",10
"907",9
"908",11
"909",3
"910",3
"911",3
"912",3
"913",10
"914",3
"915",3
"916",3
"917",2
"918",3
"919",9
"920",11
"921",3
"922",3
"923",3
"924",2
"925",11
"926",11
"927",7
"928",3
"929",3
"930",5
"931",3
"932",3
"933",1
"934",3
"935",5
"936",3
"937",5
"938",10
"939",11
"940",3
"941",1
"942",8
"943",8
"944",5
"945",3
"946",3
"947",8
"948",3
"949",3
"950",5
"951",3
"952",7
"953",3
"954",8
"955",5
"956",5
"957",3
"958",3
"959",5
"960",3
"961",5
"962",5
"963",3
"964",5
"965",3
"966",3
"967",3
"968",9
"969",7
"970",3
"971",3
"972",8
"973",3
"974",7
"975",3
"976",1
"977",7
"978",2
"979",7
"980",7
"981",6
"982",11
"983",11
"984",10
"985",10
"986",7
"987",11
"988",5
"989",1
"990",4
"991",1
"992",10
"993",3
"994",11
"995",10
"996",4
"997",10
"998",4
"999",8
"1000",3
"1001",1
"1002",1
"1003",3
"1004",3
"1005",3
"1006",7
"1007",9
"1008",1
"1009",3
"1010",5
"1011",7
"1012",10
"1013",7
"1014",10
"1015",2
"1016",4
"1017",8
"1018",5
"1019",1
"1020",9
"1021",5
"1022",3
"1023",3
"1024",4
"1025",9
"1026",3
"1027",3
"1028",3
"1029",5
"1030",3
"1031",3
"1032",5
"1033",7
"1034",2
"1035",8
"1036",3
"1037",1
"1038",3
"1039",3
"1040",1
"1041",3
"1042",7
"1043",3
"1044",3
"1045",3
"1046",5
"1047",3
"1048",5
"1049",3
"1050",9
"1051",4
"1052",2
"1053",4
"1054",3
"1055",2
"1056",3
"1057",4
"1058",7
"1059",9
"1060",5
"1061",5
"1062",3
"1063",3
"1064",7
"1065",8
"1066",3
"1067",3
