"","X[[i]]"
"1",5
"2",4
"3",5
"4",3
"5",3
"6",1
"7",1
"8",3
"9",3
"10",6
"11",5
"12",4
"13",5
"14",5
"15",4
"16",1
"17",1
"18",1
"19",1
"20",1
"21",1
"22",1
"23",6
"24",6
"25",3
"26",1
"27",4
"28",5
"29",6
"30",1
"31",1
"32",1
"33",6
"34",1
"35",1
"36",1
"37",6
"38",3
"39",3
"40",1
"41",1
"42",1
"43",1
"44",1
"45",5
"46",1
"47",5
"48",5
"49",5
"50",5
"51",4
"52",4
"53",6
"54",1
"55",6
"56",1
"57",1
"58",1
"59",3
"60",6
"61",3
"62",4
"63",3
"64",1
"65",1
"66",4
"67",1
"68",4
"69",1
"70",4
"71",4
"72",3
"73",6
"74",1
"75",1
"76",6
"77",1
"78",1
"79",1
"80",1
"81",4
"82",1
"83",6
"84",6
"85",1
"86",6
"87",6
"88",6
"89",1
"90",1
"91",4
"92",6
"93",1
"94",1
"95",1
"96",6
"97",1
"98",1
"99",4
"100",6
"101",4
"102",6
"103",1
"104",1
"105",3
"106",1
"107",1
"108",1
"109",1
"110",5
"111",1
"112",1
"113",1
"114",3
"115",1
"116",1
"117",1
"118",1
"119",5
"120",1
"121",4
"122",1
"123",1
"124",1
"125",5
"126",1
"127",1
"128",5
"129",1
"130",1
"131",3
"132",5
"133",1
"134",1
"135",1
"136",1
"137",4
"138",1
"139",4
"140",1
"141",1
"142",1
"143",1
"144",4
"145",1
"146",1
"147",1
"148",4
"149",4
"150",1
"151",4
"152",1
"153",4
"154",1
"155",1
"156",4
"157",1
"158",4
"159",1
"160",1
"161",4
"162",1
"163",4
"164",3
"165",1
"166",4
"167",6
"168",4
"169",5
"170",4
"171",3
"172",4
"173",1
"174",4
"175",3
"176",1
"177",1
"178",1
"179",1
"180",4
"181",6
"182",6
"183",1
"184",1
"185",4
"186",1
"187",6
"188",1
"189",1
"190",1
"191",4
"192",4
"193",4
"194",6
"195",5
"196",1
"197",1
"198",1
"199",6
"200",1
"201",1
"202",1
"203",6
"204",4
"205",1
"206",4
"207",1
"208",1
"209",1
"210",1
"211",4
"212",1
"213",5
"214",1
"215",3
"216",1
"217",1
"218",1
"219",1
"220",1
"221",1
"222",1
"223",1
"224",1
"225",4
"226",3
"227",3
"228",3
"229",3
"230",3
"231",6
"232",6
"233",1
"234",1
"235",3
"236",1
"237",1
"238",1
"239",3
"240",3
"241",1
"242",1
"243",4
"244",1
"245",1
"246",1
"247",3
"248",3
"249",6
"250",1
"251",3
"252",1
"253",3
"254",1
"255",1
"256",3
"257",3
"258",6
"259",1
"260",4
"261",1
"262",1
"263",1
"264",1
"265",1
"266",3
"267",4
"268",4
"269",1
"270",3
"271",1
"272",4
"273",1
