"","X[[i]]"
"1",4
"2",3
"3",4
"4",2
"5",2
"6",1
"7",1
"8",2
"9",2
"10",1
"11",4
"12",3
"13",4
"14",4
"15",3
"16",1
"17",1
"18",1
"19",3
"20",3
"21",3
"22",3
"23",1
"24",1
"25",2
"26",1
"27",3
"28",4
"29",1
"30",3
"31",3
"32",3
"33",1
"34",3
"35",3
"36",1
"37",1
"38",2
"39",2
"40",3
"41",1
"42",3
"43",3
"44",3
"45",4
"46",1
"47",4
"48",4
"49",4
"50",4
"51",3
"52",3
"53",1
"54",3
"55",1
"56",3
"57",3
"58",1
"59",2
"60",1
"61",2
"62",3
"63",2
"64",3
"65",3
"66",4
"67",3
"68",3
"69",3
"70",1
"71",3
"72",2
"73",1
"74",1
"75",3
"76",1
"77",1
"78",3
"79",3
"80",3
"81",3
"82",1
"83",1
"84",1
"85",3
"86",1
"87",1
"88",1
"89",1
"90",3
"91",3
"92",1
"93",3
"94",3
"95",3
"96",1
"97",3
"98",3
"99",1
"100",1
"101",3
"102",1
"103",1
"104",3
"105",2
"106",3
"107",1
"108",1
"109",3
"110",4
"111",3
"112",1
"113",1
"114",2
"115",3
"116",3
"117",1
"118",3
"119",4
"120",1
"121",3
"122",3
"123",3
"124",3
"125",4
"126",1
"127",1
"128",4
"129",3
"130",3
"131",2
"132",4
"133",1
"134",3
"135",3
"136",3
"137",3
"138",1
"139",3
"140",1
"141",3
"142",3
"143",1
"144",1
"145",1
"146",3
"147",3
"148",3
"149",1
"150",3
"151",3
"152",3
"153",3
"154",3
"155",1
"156",3
"157",1
"158",1
"159",1
"160",3
"161",3
"162",3
"163",3
"164",2
"165",3
"166",3
"167",1
"168",3
"169",4
"170",3
"171",2
"172",3
"173",1
"174",3
"175",2
"176",3
"177",3
"178",1
"179",3
"180",3
"181",1
"182",1
"183",1
"184",3
"185",3
"186",3
"187",1
"188",1
"189",1
"190",1
"191",3
"192",3
"193",3
"194",1
"195",4
"196",3
"197",1
"198",3
"199",1
"200",1
"201",1
"202",3
"203",1
"204",3
"205",3
"206",1
"207",1
"208",1
"209",3
"210",3
"211",1
"212",3
"213",4
"214",1
"215",2
"216",3
"217",1
"218",3
"219",3
"220",3
"221",3
"222",3
"223",1
"224",3
"225",3
"226",2
"227",2
"228",2
"229",2
"230",2
"231",1
"232",1
"233",1
"234",1
"235",2
"236",1
"237",3
"238",3
"239",2
"240",2
"241",3
"242",1
"243",3
"244",3
"245",1
"246",3
"247",2
"248",2
"249",1
"250",3
"251",2
"252",1
"253",2
"254",3
"255",3
"256",2
"257",2
"258",1
"259",3
"260",3
"261",3
"262",1
"263",1
"264",3
"265",3
"266",2
"267",1
"268",3
"269",1
"270",2
"271",1
"272",1
"273",3
"274",3
"275",2
"276",3
"277",3
"278",1
"279",1
"280",2
"281",3
"282",3
"283",3
"284",1
"285",3
"286",2
"287",3
"288",2
"289",1
"290",2
"291",4
"292",3
"293",3
"294",3
"295",1
"296",3
"297",3
"298",3
"299",3
"300",1
"301",3
"302",3
"303",1
"304",3
"305",1
"306",4
"307",2
"308",3
"309",4
"310",3
"311",1
"312",3
"313",2
"314",4
"315",3
"316",1
"317",1
"318",1
"319",1
"320",3
"321",3
"322",4
"323",3
"324",1
"325",1
"326",2
"327",3
"328",1
"329",1
"330",3
"331",3
"332",3
"333",1
"334",4
"335",3
"336",1
"337",1
"338",3
"339",1
"340",3
"341",1
"342",3
"343",3
"344",3
"345",1
"346",1
"347",1
"348",2
"349",4
"350",4
"351",2
"352",1
"353",1
"354",3
"355",2
"356",3
"357",1
"358",2
"359",2
"360",2
"361",2
"362",3
"363",4
"364",3
"365",3
"366",3
"367",3
"368",1
"369",3
"370",3
"371",1
"372",1
"373",1
"374",1
"375",3
"376",3
"377",1
"378",1
"379",1
"380",3
"381",1
"382",1
"383",1
"384",1
"385",1
"386",3
"387",3
"388",3
"389",4
"390",4
"391",1
"392",4
"393",1
"394",4
"395",1
"396",1
"397",1
"398",1
"399",1
"400",1
"401",1
"402",1
"403",4
"404",1
"405",4
"406",3
"407",1
"408",1
"409",4
"410",4
"411",4
"412",4
"413",2
"414",3
"415",3
"416",3
"417",4
"418",4
"419",3
"420",3
"421",4
"422",3
"423",3
"424",1
"425",3
"426",3
"427",1
"428",3
"429",1
"430",3
"431",2
"432",2
"433",1
"434",1
"435",1
"436",3
"437",3
"438",1
"439",1
"440",3
"441",3
"442",2
"443",3
"444",3
"445",3
"446",1
"447",1
"448",1
"449",3
"450",2
"451",3
"452",1
"453",1
"454",4
"455",4
"456",4
"457",1
"458",3
"459",3
"460",3
"461",4
"462",1
"463",3
"464",2
"465",4
"466",3
"467",3
"468",1
"469",2
"470",1
"471",3
"472",3
"473",3
"474",3
"475",1
"476",3
"477",1
"478",1
"479",3
"480",3
"481",3
"482",3
"483",1
"484",2
"485",3
"486",3
"487",1
"488",3
"489",3
"490",1
"491",3
"492",1
"493",3
"494",1
"495",3
"496",1
"497",3
"498",3
"499",1
"500",3
"501",3
"502",2
"503",1
"504",1
"505",3
"506",3
"507",3
"508",3
"509",3
"510",1
"511",3
"512",1
"513",3
"514",1
"515",3
"516",1
"517",2
"518",1
"519",4
"520",2
"521",3
"522",1
"523",1
"524",3
"525",4
"526",3
"527",3
"528",3
"529",4
"530",1
"531",2
"532",1
"533",3
"534",4
"535",4
"536",4
"537",4
"538",4
"539",1
"540",2
"541",2
"542",1
"543",1
"544",1
"545",1
"546",2
"547",1
"548",4
"549",3
"550",3
"551",2
"552",4
"553",3
"554",1
"555",1
"556",2
"557",3
"558",3
"559",1
"560",3
"561",1
"562",3
"563",1
"564",3
"565",1
"566",1
"567",1
"568",1
"569",1
"570",3
"571",4
"572",3
"573",1
"574",3
"575",4
"576",1
"577",3
"578",1
"579",2
"580",2
"581",1
"582",3
"583",1
"584",1
"585",1
"586",1
"587",1
"588",1
"589",1
"590",3
"591",3
"592",3
"593",1
"594",3
"595",1
"596",3
"597",3
"598",2
"599",1
"600",1
"601",3
"602",2
"603",2
"604",3
"605",2
"606",3
"607",4
"608",1
"609",3
"610",2
"611",2
"612",1
"613",1
"614",1
"615",1
"616",1
"617",1
"618",1
"619",3
"620",3
"621",2
"622",4
"623",4
"624",1
"625",3
"626",1
"627",1
"628",3
"629",4
"630",1
"631",3
"632",3
"633",3
"634",3
"635",1
"636",1
"637",3
"638",4
"639",4
"640",1
"641",3
"642",1
"643",1
"644",3
"645",4
"646",3
"647",3
"648",1
"649",1
"650",1
"651",4
"652",1
"653",1
"654",3
"655",3
"656",3
"657",1
"658",1
"659",1
"660",3
"661",1
"662",2
"663",1
"664",2
"665",1
"666",1
"667",3
"668",1
"669",3
"670",3
"671",1
"672",1
"673",2
"674",3
"675",1
"676",1
"677",1
"678",3
"679",1
"680",3
"681",3
"682",3
"683",3
"684",1
"685",3
"686",3
"687",1
"688",2
"689",1
"690",3
"691",1
"692",2
"693",1
"694",1
"695",3
"696",3
"697",3
"698",1
"699",1
"700",1
"701",1
"702",3
"703",1
"704",1
"705",1
"706",1
"707",3
"708",3
"709",3
"710",1
"711",1
"712",1
"713",3
