"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"1",-0.0185582622478612,0.0393038237100421,0.0147126945181863,-0.0158397194177697,0.00169561973195588,0.00776943802158684,-0.0218257137828773,0.0196008064030512,0.0172002002715252,-0.008310803643623,-0.0519144250236056,0.0182283879013018,-0.0628207288552821,-0.0460231240359608,0.0157527718634544,0.041348792367835,-0.0146193801001278,-0.0147680369290256,0.0555657504692578,0.0345931082083606
"2",0.013134903711423,-0.0108749618952796,-0.00620904975191489,-0.0110806036730237,-0.0129276074775004,-0.00176044265719925,0.00153405638007992,0.00333847567592338,0.00354371581264819,-0.00190901137773077,-0.0125893845028974,0.0043919733028635,-0.0132592837869287,-0.00590922702240719,-0.00564611101386435,0.0310729623104426,0.00517736058773347,0.0144645243877303,0.00215507399124286,-2.8768678965264e-05
"3",0.00130156307938806,0.00251418341228932,-0.00254258368965107,-0.00624466003490981,0.00129341562441329,0.00230484421706651,-0.00197973138001591,0.00123084169432127,-0.00630838287808553,-0.000153497697767576,-0.00139751609867094,0.00615992717443116,-0.00586146537146958,-0.00518480693425506,0.00178365641197462,0.00654726908587991,-0.0037628029018448,0.00529349622507205,-0.00388379529632166,0.00497745179351367
"4",0.00453075100620116,0.00380953393602338,-0.00777795504073759,-0.003032503413996,-0.0108664433845484,0.00223048767608816,-0.00799730453513134,-0.00633501619719521,0.000944138773000517,0.00954826444600419,0.0048553973166194,0.00761093549445052,-0.00640106321028712,0.00278397639057842,-0.0140082757139184,-0.00850210018262252,-0.00435030451845206,-0.0158004580039615,0.0194646266035632,-0.0254612861582854
"5",-0.0051131272255332,-0.00449968320207222,0.023313867353165,0.0172964481061767,-0.0112802357869368,-0.00411531376089752,-0.00950429438493041,0.00991029560542236,0.0131994966795806,-0.0105724031110527,0.0119682295245993,-0.0119168006691423,0.029697505659313,-0.00338970125268931,0.0117111086413747,0.0164721662581955,0.0374629677645951,-0.0289512405990772,-5.65480752628074e-05,-0.0269501901714025
"6",-0.0111566705305607,0.0194013944117198,0.00384656272162326,0.0180344679234962,-0.00278010350587463,-0.000214897878790253,-0.00790987049433876,0.00251228415757028,0.000604125266003363,0.0077557293601956,0.00282479910753656,-0.0117299631195735,0.0346524269616675,0.0151105331321355,-0.00807084123571447,-0.0179690385543352,0.0145479175265752,-0.0310423987658327,-0.00539792590884272,0.0141410656011201
"7",0.00827318963855317,-0.00941770629528812,-0.00683657712762457,0.00117497048660801,1.85938196103275e-05,-0.00686663637370058,0.00262997395688346,0.00165647476185307,0.00848492938301316,0.000562681283568986,0.00443299583215446,-0.00469452354875291,-0.00490911226815673,0.0158891553332954,-0.00716015376871155,0.000884972063658637,-0.0037530177758548,0.0123457339450255,-0.000853445355724946,-0.0112012427473454
"8",0.00461792740245032,-0.00496125044426994,-0.00184835263252039,-0.00587132408940989,0.00478035645546033,0.0118794672401672,0.00122453450812578,-0.00306708923322405,-0.00156035183529513,0.015483607951347,0.0156525906483993,-0.0188442190141933,-0.0170337333901144,0.00884140497527072,0.0124794334712403,-0.00515586383730548,-0.0167048550680074,0.0251654226495382,0.000119470980092517,0.0431532371176833
"9",-0.0390202975750099,0.0333344448789482,-0.0528035726153587,0.024211590197922,0.000938710719246069,0.0189012216613007,-0.0212945565886851,-0.0340876615585224,-0.0139228144136605,-0.000812729813912228,-0.022685126502397,-0.00290658772700272,0.0777806547902576,0.0196824633443772,-0.0396518940081958,-0.0366835111237013,0.0111305214081251,-0.0842682141119642,0.0359175610446135,0.0860427379084841
"10",0.00333642905019488,0.00750419127233951,0.00337500232173597,0.0125160106868308,-0.00421884325147715,-0.000719858505050265,-2.38000547597016e-05,0.00610673312068036,0.00894608776959004,0.00282048422778133,-0.000835758607774929,-0.00213415755508986,0.00727580961169162,0.00298968616503161,-0.00552648881809594,-0.0178933854038918,-0.0169799397293635,-0.00844983305743523,0.00349745942733547,-0.0230156194029243
