"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"1",0.004231093517115,-0.0217006961032767,0.0288230408243111,0.00781183184477208,-0.0396353447381583,-0.0952564985722111,-0.0170994930326839,0.0496002310902878,0.0145193531130155,0.0156712585786813,0.0399047966210437,0.0202779503314732,0.00952137345416632,0.0450147706182084,0.00525502910132996,0.0544003556791566,0.0329809429557884,-0.0262000096849392,-0.0453182341344015,-0.0380687060515996
"2",0.0107792586690474,0.00597021147898759,0.00403914194000058,0.00411780380935712,-0.000166737153579581,0.00882103002044267,-0.00487466761630726,-0.0027174011098889,-0.0135834653599675,0.000199204220044271,0.00137165968146802,-0.0100586449981994,0.0108438964598437,-0.0154613223124216,-0.00253193420594836,0.00152819425453493,-0.000725030611487155,-0.000925103242029591,0.0155856684217615,0.00101425404617037
"3",-0.000164620308950338,-0.00728294299344949,-0.00261708141327683,0.000345621735470495,-0.00445690998693324,0.00520699968361651,0.00187067378974242,0.000713936795894042,-0.00878111510753285,0.00471023567885449,-0.0027831430837032,-0.000755874047178081,0.00316649223286702,0.00502951077629731,-0.00265332008913693,-0.00267948514941769,-0.00897094648998302,0.000603183889815927,-0.00911012106212233,-0.00280195350512023
"4",0.0040711659168999,0.0257853836798318,0.000835325950451084,-0.00683077277674222,0.00906810168520684,0.025685180430161,0.00927448080462322,-0.0137005697686375,-0.0170688680969995,0.00455361561100815,-0.00572572452222902,-0.000838822042677964,0.00351701424027894,-0.00639841921277938,-0.00861720446128001,0.00278976840912174,0.0163822275318894,0.00632029192442346,0.00551214379921141,0.0148514273395557
"5",0.0155321794542853,-0.0240277298260691,-0.00402861845055059,-0.0014952295886107,-0.00693446905692042,-0.00185975191872801,-0.0288491434590667,-0.0160644391472071,0.012547591238575,-0.00154815042541545,-0.00442443088689436,-0.00342969513771389,0.0105119824700324,0.0201315523015192,-0.0320498729645891,-0.00715870491678385,0.0111133694757237,-0.0418066691602545,-0.0240388040338782,-0.0340961278324785
"6",-0.00971271268635358,-0.00180359933872797,3.57981971067071e-05,0.00297866396855994,-0.00262577594412128,0.0146229137447331,0.00564051873716741,0.00952965913456985,0.0108804367861445,0.000745463782626561,-0.00986625368336675,0.0118422639321608,-0.00507867578067477,0.00147720290980025,0.0122406131540574,-0.0112612283523633,0.00170987820860264,0.000553684581341269,-0.00205468518818488,-0.0081816445280902
"7",0.00131381785154086,-0.0223875308489557,-0.00886888543660035,0.0270914567020682,-0.0216932141648367,-0.00893755348262017,-0.00202437802257139,-0.00604389172007031,-0.00571819021780497,0.0321166856429258,-0.00141391445739062,0.0427149694941155,0.0407545940379358,0.0277926652546066,0.0100459391034748,-0.00210159465003706,0.0561743337935988,-0.00476721639909547,-0.00671700137764371,0.0266287548324873
"8",-0.0102548270751837,-0.0282454373789177,-0.0111987766429669,0.0107767829099128,0.045758503537475,-0.0183820183232391,-0.0329246442952289,-0.0568031003640498,-0.0128617598158383,0.0131318747002072,0.00438994062978541,-0.0301103080307695,0.0505611666881342,0.0462537966569547,-0.0719441580273694,-0.105737039368338,-0.00375378156146808,-0.00236073185578487,-0.0355407835243106,0.196418880827945
"9",0.00226902346442124,0.0103837453565979,0.0755959597023139,-0.0477167491786368,-0.0302801336436141,-0.0437753994350022,0.015586353217975,0.0596189668377881,0.0528969256350374,0.00102488779728789,-0.0313220168847074,-0.0181211151332992,-0.0385389301317093,-0.0572575308928529,0.0523641064832326,-0.00492493377195569,0.00481497683270406,0.0967088598283199,0.0177746077587435,-0.0565906876124873
"10",0.0174690302723478,-0.0224920054256125,-0.00944008088755064,-0.0110330671161227,0.00775823271026737,-0.00830244908973544,0.00647210781399291,0.0172083483069099,0.019837225890701,-0.0199365472292305,-0.00639740804389071,0.00621144591110107,-0.0264679045052382,-0.00993259524615872,0.00104424450463955,0.0214923034426877,-0.000386583968344139,-0.0216127517658171,-0.0202333260312716,-0.0338594707751476
