"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
"1",-0.0191543263383442,-0.00369053186114756,-0.013547918922432,0.0201427488741654,0.0163835345377316,0.0203092246658807,-0.0279412061841942,0.00275091050236783,0.0162738925102592,0.00478789916131802,-0.0300869594723671,-0.00629033673013867,-0.00163683171621321,-0.0123731895175219,-0.00549410640350645
"2",0.0109745446025189,-0.0126817322981922,-0.00544239704480721,-0.0176260202506169,0.00164989159474245,-0.00414099388531218,-0.0035919181118597,-0.00163382303079351,0.00260076443113391,-0.000474425108236134,-0.00566732135687637,0.00637326311246116,0.00172905784681801,0.00321964297793516,0.00734940633778104
"3",0.00155966112547455,-0.00369284723390937,0.000584360789508232,0.00199995241684382,-0.00269487722970984,0.00041757242144974,0.00390225204165495,-0.0017641166031537,-0.00197260994057796,-0.00528224594314448,-0.00331313215253991,-0.002320319162691,0.00188150845266477,0.00518537712348848,-0.00125202412463127
"4",0.0135494861758953,-0.0108463150564282,0.00111537492893079,-0.00263177956593378,-0.0147660947391788,-0.00459411594313525,0.0127053661900869,0.00056321947301125,0.000350378332670421,-0.00979185199041486,0.0127566269244745,-0.00640557132521766,0.00834417087965883,-0.000854318302096821,0.00459275829340813
"5",-0.0105149578822811,0.00499995711282617,-0.0134032153965689,-0.0171672191949517,0.00816695378176694,0.0238735661042554,0.0495030862299573,0.00950808135042459,-0.00664243377259125,0.0183779176818674,-0.00420667976763356,-0.0129665795687421,-0.017519003035435,0.0357101247813418,-0.00713869592898932
"6",-0.010567282779577,0.0188387162985519,0.00162657682788876,0.00739414413395216,-0.00479216892291288,0.00659337182502696,0.00968181905010464,0.0104211954021819,-0.00399576381692946,-0.000874976137541551,0.0167570664237797,-0.00538597052214764,-0.00190050052676593,-0.0129995892807835,0.00378124536599178
"7",0.01016084879297,-0.0190000171753614,-0.00519969155894491,-0.00132729963572909,0.0131840618501439,0.0173178782919511,-0.00295398231589115,-0.00230999562104392,-0.00422765077033711,-0.00994262955523381,-0.0344374159740912,0.0150365460605802,-0.0062749743666979,0.0304835883712322,-0.0155565960504265
"8",0.0341823602917638,-0.0197039683354462,0.0474751957341836,-0.0230594052014744,-0.0704637930833343,-0.0525090611601995,0.0550744303588274,-0.00237787040157919,-0.0356652428988702,-0.0421216845132008,0.0771508400490367,-0.000598883710896491,0.0386516970675161,0.00820930626753029,-0.0307972038819828
"9",-0.0265618631984919,0.0343879432706915,-0.0316792029407393,0.0358755730472184,-0.062550381496868,0.0895072972967414,-0.033595973897952,0.0195029585435819,0.0635892080420895,-0.0501525312686876,-0.0118415662821359,-0.0713766867741168,0.0200223036603954,-0.0803435344201326,-0.0379205882900839
"10",0.00205904369229806,-0.000976086760317537,-0.00874641130054997,0.000708948979256115,0.0139230972869384,-0.00601562035470017,-0.0162653169455504,-0.00010847178124005,-0.0075584635476168,0.0114155521175267,-0.0514614316212865,0.000327207446248505,-0.00834008853353951,0.0142951549143649,-0.00449546216354573
"11",-0.00740939928058023,-0.00255046832832623,-0.00402517318236016,-0.00794788856864211,0.015464293318746,0.0139927369930142,-0.000254669973105619,-0.0118761144567503,0.005647408052545,-0.004784988596683,-0.0113297227829309,0.00538892440973202,-0.0191090630276178,-0.00706400166033504,0.0117397246009795
"12",0.00345695795695678,-0.00335219866198409,-0.00220508549523744,0.00128339769924012,0.0048215134961067,-0.00409845188887239,-0.000909958718755963,0.0035847487650235,-0.00234025323776254,0.00411747827213047,-0.0085870810159485,-0.00951266811419113,-0.00196789770188707,0.00482595606304757,0.00498554900705723
"13",-0.0175055115254457,0.00896550115445878,0.00669997835888121,0.00969329217060277,0.0251503468071637,-0.00101200309136574,0.00815586512194847,0.0107589411910252,-0.00329490249157834,0.00689693586439819,-0.0177954138822914,-0.0136558357013021,0.014763112965857,-0.0162284400515338,0.00928043404173239
"14",0.00134756212398203,-0.00542356866231984,-0.0038235269054848,-0.00832559751344145,0.00938689427281249,-0.000607205606807648,0.00232962561131259,0.00042829892555348,-0.00417620917745117,0.0063643752019842,-0.0020224754156462,-0.000110034297290011,-0.00987549986873503,0.00638654805877867,0.00897407362689303
"15",-0.0158173889408804,0.00378951314012491,-0.000371228415492038,0.0140889069749805,0.0178561244766482,0.0067459442152223,-0.00281789624403166,0.00169050273737798,-0.00155141974466378,0.0012209067655498,-0.0186724577115672,-0.013657463406301,0.00442740466532281,-0.0119500543257816,0.00149538194717756
"16",0.01076168596543,0.00563447001823013,-0.00224690805143164,0.00464697660131765,-0.00961760152670797,-0.00936837835752922,-0.00776364827153792,-0.00837128644867128,-0.0106623587258991,0.00791086227116292,-0.00615341029455578,-0.0115291484531109,-0.0028701273763306,0.000217454272476414,0.00619020163431819
"17",-0.000254723879510491,0.0103696464526211,-0.00848869598112971,-0.00508107508001872,0.00540236675405075,-0.00517308880138808,-0.000514793204089033,0.0111099980663647,-0.00549638602550045,0.0108216590171075,0.00954390151157383,0.00568682049976993,0.000724006605090006,0.0174159009152214,0.0216556078275797
"18",0.0303459235129401,-0.0228837159081283,0.0166054413600743,-0.0296683203823974,-0.0621752392048599,-0.0184676551450953,0.0331034662352894,0.0040551449118835,-0.0146499145314852,-0.030779881245355,0.0530859060107272,0.0228105384545878,0.0403792817121467,0.0184142613789368,-0.0204673223915607
"19",-0.0219507206560919,0.0149939138617529,0.00699576182915013,0.0183548784534831,0.00216832600863454,0.0175400881228969,0.0174729171863136,0.00367801295157753,0.00652264971504541,-0.00193301620169023,0.0132833331828981,0.00238790531060049,-0.00862933975503189,-0.0215025683241293,-0.00604788455740133
"20",0.0212462939778512,0.0197649691325861,-0.00392648658078958,0.0383233939538795,-0.0182245912878534,-0.0271244646912781,-0.0316260841315957,-0.010921789449138,-0.00940059021423574,-0.00109386131572805,-0.00656485541234735,-0.00639000652779653,-0.000317165623996097,0.0323439213243739,0.0192921090596504
"21",-0.0271185500325885,0.021576571211251,0.0328898109407885,0.00482409091832426,-0.0092283055945884,0.019224664838525,0.029820768177929,-0.0376990354095825,-0.0100472780169711,-0.00197896386425916,0.00241129946806034,0.0161636967546562,-0.00846004821853693,-0.00363384648868999,-0.00618080995341951
"22",0.00719434104768228,-0.00699039668816436,0.00141101340701747,0.00298096184911416,-0.0071334054133796,-0.00860911431651085,-0.00842108753548005,-0.00102201463040135,-0.00458195662105378,0.00647836750130696,0.00783582410441812,0.0052096000385735,0.00343147059106968,0.00331174747305295,-0.00404241963550537
"23",-0.00678481001001975,-0.0115634349748515,-0.00942627669357652,-0.0183694508200862,0.0240425815157445,0.00370662345272113,-0.00120781712733475,0.0131403091476,0.0160075329893037,0.0141200662796578,-0.00942926779789893,0.00567009414564397,0.0119189458834429,0.00814356592633336,0.0212303781064191
"24",-0.0206241623844361,0.0560189172778824,0.0920422631840564,0.017904658539604,-0.0173295900296196,-0.0341832629401742,0.0600554745320791,-0.0627314207836355,-0.00681262364954395,-0.0137788402700012,0.033594319497182,0.025372774031921,-0.0164110789378825,-0.058698578312526,-0.0524665194004219
"25",0.000262271949894023,-0.00776861757961302,0.00433950669567524,0.000721106604972202,0.00338380852280629,-0.00340323758077723,-0.00765946346439166,0.00423776293477234,-0.00163136144509624,-0.00458524854184742,-0.0123595200661128,0.00346945782664852,0.000482479513865939,0.00433693790312377,-0.000980230041215492
"26",-0.00582038801349599,-0.0095781187411724,0.00833840805000264,0.0124625210531632,0.00688634937172413,0.00336378366185786,-0.0183515699043373,0.0125544158163339,0.00741154466669331,-0.00183243512180455,-0.0111068203018236,0.00740669614325136,0.00107383980503593,-0.00273804042222818,-0.00465700707825978
"27",0.0101443410596044,0.00508139818436044,-0.0180007495092061,-0.0208952689225678,-0.00670763248787761,0.00950640672095203,0.00155867309546676,-0.0201617503943436,0.0122401816717791,0.00963418559637565,-0.000287226806027164,-0.0199019389581809,-0.00255452904498298,0.0349074908458579,0.0140046319249573
"28",0.0149685715344154,-0.0125517481275806,-0.00700476541750969,0.00128444100707411,0.00036653834543937,-0.0112851402756005,-0.00788637703219086,-0.00769104442592665,-0.00280812492809955,-0.0024144690580802,-0.00812921946884789,-0.00305241222409107,-0.00560460066119077,0.00884707965501481,-0.00538379306430807
"29",0.00522796775960502,-0.00756271353608463,-0.000107603863927241,0.000961639659387068,-0.00483796251941345,-0.00588943402105533,0.003040023645673,-0.00232666942117318,0.00081190978516177,-0.0114920993914684,0.000588152788945522,0.00230613971836854,-0.00334349734353046,-0.00794152522977921,-0.014001178657715
"30",-0.00974443299840162,0.00286578438005177,0.00240636473112477,-0.00200729613798581,0.0101048173690201,0.00185342655951134,-0.00447997309483936,0.00492893752850501,-0.000208100939878101,0.00761312954311176,-0.00131434498230576,-0.00372977298661104,-0.000491247284556002,-0.00729296639022982,0.0159165779970736
"31",0.00503334885694832,0.0628983306668545,0.052093863321761,0.0430437229986716,-0.041921544728492,-0.0656368539687864,0.0189078981472696,-0.0145819687068319,-0.0124158647887232,-0.00358031802626242,0.048702011035863,-0.0130473229312166,-0.0127943720150094,-0.0693778453291276,-0.0762064226656366
"32",0.0248882209643175,-0.00107961577025777,-0.0249720867600099,0.0216896750246131,-0.0194910186378525,-0.0107907283596185,-0.0179295174654144,0.0153588389700319,-0.00131240652764939,0.020271485977362,-0.0132513146178936,-0.00737306569176126,2.70722923449694e-06,0.020603908794654,0.0138084508707968
"33",0.00338727064697891,-0.0186490699633722,-0.00356455773883067,-0.00730027514530701,0.00699077037999533,0.00388738033510803,0.0204164088298951,-0.0109491918701213,-0.00553118295383735,0.00368657588194507,-0.0124080113801858,-0.0091080951767634,0.0103738340482354,0.0197653647350973,-0.0197486987414504
"34",0.00190769895883526,0.00404159543271218,0.000582017246531921,0.0145798366171923,-0.0177794406476896,0.0100090285501088,0.0110349069206988,0.000900323244313457,0.0126979062612297,-0.000963154164258867,-0.000238288543595199,-0.0141652743515131,0.00470029615193915,-0.0274301087960661,-0.0204871997976402
