"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
"1",0.00501332620153388,0.051669513384279,0.0189860631326268,0.064655352288024,-0.0644635819904509,0.0194220114354605,0.015354578172296,0.0198866818029968,0.0107834904684239,0.015598151942,0.0309662054804354,-0.0383982522566025,0.0132119586696436,-0.0184448773549777,-0.0447356886628393,-0.0429906239481917,0.00194660467577355,0.0503700502871865
"2",0.0130642898332447,-0.0117223603612343,0.00859527100315059,-0.00422046018957543,-0.0125362711216467,-0.00658652826616417,0.00198390468878676,0.000561122974809541,-0.00623786179832132,0.0112081660585277,0.00576053460173195,-0.00530028035428249,0.00202297033066111,-0.0113758246830529,-0.00245810197450644,-0.0182796446799691,0.0122372062162184,-0.00634418983565365
"3",0.0013251785730817,0.00500064493848572,0.00446742254313799,-0.000261955962940034,-0.00330772913602048,-0.00309336807758188,0.000190243465344239,0.0046261064003643,-0.00550284307405775,0.00133978408132249,0.000218651441688055,0.00138340276003208,0.000123652277891475,0.000316682059724936,-0.000675231756087793,3.2084615959651e-05,0.0032938592909937,0.00343783019719773
"4",0.0120921914026988,-0.00320412585769735,0.00451245914156362,0.00706042128760261,-0.00397365164449143,-0.00685103418619122,-0.0118228844956007,0.00015127905155196,0.00371721418217685,0.00215657082985517,0.000787890200779578,0.0100677878812885,0.0129677238259596,0.00321558185311112,0.0108153278159321,0.0126149655896256,-0.00389561428484984,0.0166283901764306
"5",-0.000692813785545608,-0.0135934770730172,-0.013395966389068,0.0035149299475211,0.00150348552294398,0.0166451258054296,-0.00762193468196065,-0.0103614052574495,-0.0116247118505695,0.00674250990857185,-0.000906750590181501,-0.00857842662076921,0.00140049585432536,-0.00196520466783673,-0.00395980271950012,0.0323834936837935,0.0145780125400563,-0.00383737069898299
"6",-0.0053634078698368,0.00908852714274171,-0.0129128251245897,0.00869320413435622,0.00511779571217743,0.0126276005037038,-0.00588592625419323,0.00337715879871868,0.0155712527216277,-0.0121819005960357,-0.00958428216266059,0.00646655286961557,-0.00381321538915232,0.00124799359855397,0.0146789659320706,-0.00172242711804034,-0.0303199456892563,-0.00718320304962949
"7",0.00186233865419826,-0.0231211993710273,-0.0143219855518892,-0.0134559705310984,0.00382632678315092,0.000131232341809305,9.57687086638581e-05,-0.0145403005819116,0.00515889300653581,-0.0051268309552141,-0.00508490659855456,0.0143279984430788,0.0117694852471317,-0.00150089252765286,0.00630112848604228,0.00051667300580662,0.000292974097510378,0.0107421752210734
"8",-0.0105354708078911,-0.0154116142446612,-0.0143867126633805,-0.0287280937183252,0.00634498453055269,-0.00438026417584447,-0.00472707751402192,-0.0165874826428526,0.000125821715296804,-0.0155766586044553,0.00718688148906734,0.013219652585531,0.0143228789667933,0.00652856351678184,-0.00374308277349644,0.00962398744356026,0.0247160852732609,0.00709356609968544
"9",-0.0205726566847277,0.0188360346401261,-0.00998986037558143,0.0035040055641689,0.0195907432665384,0.00731441768189098,0.00237013239174682,-0.00465281223188888,0.021419724790118,-0.00749507433103877,-0.0180104781470368,0.00664352981388542,-0.00256858697456019,0.00338104458546173,-0.0135006328602618,0.000469467859085879,-0.0326637355416386,-0.0123572737299725
"10",0.00410435550746005,0.00307885254974693,-0.0122863809792249,0.00353229067022193,-0.0046032621612121,0.00435841329760801,-0.0124908456251937,0.00358930300989729,0.00778057660699527,-0.0035867377247995,0.00631646542730949,-0.00306113434409172,0.00125439548322068,0.00508743529002769,-0.00683526031118824,6.73364124259142e-05,-0.00214297165131233,0.0164961955452181
"11",0.00187687608615878,-0.00050341141224999,0.00824814222091161,0.00603505184795172,0.00386441389716464,-0.00282490614237374,-0.00484261020562925,0.00938243967605265,-0.00791045134702349,-0.00613449709416688,-0.00896911743929296,-0.00157391204268646,0.0108503962722011,0.00883032610849535,0.00604157851124922,0.00313157589953295,0.00852801446621095,-0.00201423777931656
"12",-0.00194994653512777,-0.0110664077589757,-0.00442712555973538,-0.0093647225394551,-0.00216077844116987,-0.00972441153963734,0.0111708032375017,-0.00504814618789725,0.00694675956420172,0.00587457386820947,-0.00137465241636017,-0.00487704081420198,0.00114654127378614,-0.00978154595257419,-0.00611434507688324,0.0241068611004373,-0.00537925410648041,-0.000272014797927395
"13",0.0154469681524909,0.0505950983367536,0.0379833915618685,0.0455369701401784,-0.0307756899673126,-0.0270166946592741,-0.0142160276686694,0.0431552133154256,0.00178965146982105,0.0203806653418346,-0.00897361469255995,-0.00163835198042526,0.000358611326492197,-0.00209635100676451,0.00322484586457861,-0.00784825197458718,-0.0546102805983327,0.00594507564397596
"14",0.000659013108743447,-0.00322816708953471,-0.00182588868872574,0.000366775555314969,0.00169503981339277,0.00601713622476108,0.00456566274585115,0.00337919681544595,0.00128533540907946,-0.00751438145060738,-0.00239868821662497,0.00894876401223718,0.00736260753628922,-0.0139484832920795,-0.00275469984611108,-0.00046415110033755,-0.0026366470394087,-0.015498618172221
"15",0.00156129140670051,0.0326318340123287,0.0182306894190316,0.0218959525493468,-0.0142360735226817,-0.0150251566202116,-0.00950740258920319,0.0198668185133661,-0.00362146211496651,0.00919808009220272,0.00470777896066565,-0.00684926736680086,0.000191034663401786,0.00194549665219384,0.000743058450861132,-0.00405095907811746,-0.0225783788586324,0.0002155588101019
"16",-0.00373016871820984,-0.0220704187236256,-0.0178961089896718,-0.0195004915505576,0.00675294843526319,0.00103483791095819,-0.00183114525374429,-0.0167728389789125,0.00160769580957361,-0.000390832855518639,-0.00900953507443857,0.0131944765796182,-0.00157570793415798,-0.001948601530168,-0.00235334085273643,0.0021992390403125,-0.0106304807603202,-0.0126534361372972
"17",-0.0154285552647502,-0.00597346527066609,-0.0115833924593733,-0.0163769767039882,-0.013560353327234,0.0400891443042264,-0.0200706142939309,-0.0415046403486565,-0.00023116226085216,-0.0131481478558087,-0.00456460959191948,0.014133709271682,0.00208660541008722,-0.02210343838047,-0.00431406286278102,-0.00824028886670698,-0.012176290684547,-0.0206080456454492
"18",-0.0109205842303842,-0.0578467812451286,-0.041405735573263,-0.0446580048532486,0.0414484848714752,0.00108733181317989,-0.000724007028457287,-0.0307312062585352,0.00235373062393528,-0.031104187481452,0.0117224222732059,0.000128889111993009,0.0107327009324992,0.0270016236268608,-0.00896821101528948,0.0352266366984455,0.0543997228523807,-0.0145770400942982
"19",-0.0192314846615367,0.0104264473959626,-0.00170131346188247,-0.00282397176762302,0.0235585856574634,0.00315018205276542,0.0184473619679072,0.00788578345647307,0.0045781048773273,-0.0118246714696919,-0.00800256864901878,-0.00330927042884091,-0.0125022510283617,0.00464018300128267,-0.00397959709250583,-0.0121009628766101,-0.00577423041046916,-0.0189395209909682
