"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
"1",-0.0164925091849962,0.0175733103867856,0.0273859883283504,0.00163361814431747,-0.0418600949460766,0.0445044976371451,-0.0426998927471714,-0.0475324833149373,-0.0153366961989356,-0.000180649638157492,-0.0141837569408589,-0.0251290991230516,0.0266388311451848,0.0143376801975047,-0.0390062737252539,-0.0148422548980697,0.0238439201823041,-0.0512753365127962,-0.00423463576197372,-0.0328592177916911,0.0411500414899323
"2",0.00678453697007673,-0.0105882270435436,-0.00628547622637594,0.0206744530080132,0.00089047478105424,0.00941517557480052,0.00033426888788945,-0.00250320213574261,0.00145239110541578,-0.00667870646894952,0.00220031770395171,0.00157824501270582,0.0103612169315628,-0.0159704607615633,0.00246213971356716,-0.000834500135694987,-0.00972143974688788,0.00379888884937486,0.0335337697472306,-0.00559474683401434,0.0112413700975827
"3",0.000620796698045884,0.0047991145363867,0.00585442339510465,0.000919864418081663,0.0132873400475299,-0.00387615565081924,-0.00442051376278039,0.00634144285393679,0.00133327369931647,0.00226959287637879,-0.00134555861247796,0.00321934966110413,0.00506064191280689,0.00827520045168516,0.00441306624947558,-0.00782996474071818,-0.00609114590069921,0.000999520907622135,-0.00398308248545593,0.000613499378158948,0.00661437368817352
"4",0.0093173527841262,-0.00536315901184295,-0.0128461778543167,-0.0108027235825814,-0.00515800023081399,-0.0160571611243642,0.00116323659705025,0.0131493251845514,-0.00239153973592975,0.0101245637004206,-0.000146859537907037,0.00764581486959782,0.00524544515300532,-0.00474492759182342,0.00938017643653423,0.0204818191292174,-0.00668859025509875,-0.00768665152636993,0.000958413037587768,0.0095828335449476,0.00232290453550591
"5",0.00302201679916236,0.00582401664706993,-0.000639283894365208,0.00482639664357552,-0.00571185126843587,0.0132692911242267,0.00273646189307019,-0.0209769237465706,-0.00431559873609107,0.00291445302059219,-0.0045932681310364,-0.00837795090740042,0.0198037476675036,-0.00176593671314723,-0.00483962120093666,-0.0124898683653069,0.00893485984149612,-0.00364580517721085,0.0257539494992093,0.00360225887588145,0.0321473764668707
"6",-0.00664931614068731,-0.0155827503940092,0.00010177423330794,-0.0107602891638623,-0.00540502663480288,-0.0169514594470022,-0.00922133713977389,-0.00113667433334637,-0.0206487308355023,-8.32283226248006e-05,-0.017537870281862,-0.0160206513808984,-0.0142164063098461,-0.00324426880929826,-0.00145079923461137,-0.000518581498820807,-0.00413559060144868,0.0172788236604466,-0.0275649927422141,0.0152191774576687,-0.0285458957440271
"7",0.0180565553174013,-0.00814106135946273,-0.0118218313530489,-0.0237475143770421,-0.00046395779463645,-0.00514529674333115,-0.00649009222454647,0.0098635476514818,0.0111488150970115,0.0102193133937427,0.00780415982959556,0.0156794600553168,-0.00362598015874098,0.00903829747653191,-0.00328849963049902,0.0047898829994695,0.0153748248647227,-0.0149906519885113,-0.00760648693876039,-0.0159674644974527,0.0137401073167051
"8",0.00642458470234651,-0.00336838107554144,-0.0152640021539003,-0.0346075940453006,0.0177712015840519,-0.00289522979425703,0.00220951323912814,-0.0140098181316713,0.012169635622642,-0.00418052456263496,0.00930327020866914,0.0375203582032562,-0.00757171248508362,0.0233742279716311,0.0428532815678897,0.0211249937160474,0.0203431370289388,-0.0782309324183368,-0.00647170200591511,-0.0736017152963335,-0.0317449710352174
"9",-0.021822631418059,0.0170692942751988,0.00703373896105305,-0.0126760651257045,0.0166153567108306,-0.00922044066558558,-0.00414543273814376,-0.0136371977827239,-0.00619917017492485,-0.0159753741977577,-0.000989462947208653,-0.00977015483943819,-0.0117110219325233,0.010375238924221,0.000925425635819321,0.00559736156283188,6.4622042792731e-05,0.0212519157707647,0.00611107541381842,0.0132795475322788,-0.0387588691229033
"10",0.0103594286976745,0.00644458081071256,5.46107349978851e-05,-0.014474857754463,0.0116712146934003,0.00371038866437999,-0.00876899534184921,0.00572114358380539,0.00326018437986537,0.00321904066191577,-0.00583891056617713,-0.00537284503434141,-0.0111354258925635,0.00911392422334463,-0.00959763577662789,0.0138366925375036,-0.00669733100779564,0.0126134256736479,0.00482976019786756,-0.0124820682288736,0.018983593831279
