"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
"1",-0.0292182519968344,0.00720841987911633,0.0119780610496973,0.0246603653885539,-0.00939420468690806,0.019537631188683,-0.00412325262129079,0.00143528660796002,0.0270445037272289,0.000228258234289695,0.027258148046358,0.0180027079085954,-0.0639263922913359,-0.00818934142965014,0.00324785792658391,0.00294460679091594,-0.000168441308536687,0.0237780481100941
"2",0.0128309452681226,-0.0294906216294734,0.00386118698614566,-0.00263991359396072,-0.00782702170632994,0.00583549010546805,0.00893691479451011,0.00162361720952279,0.0101709486463851,0.00538919133702609,-0.00722143357348607,0.00206283665323594,0.00271405602241881,0.0039956032509247,0.0200880182775549,-0.0145390273567684,-0.00270897588160624,-0.0291795864605736
"3",0.0019814757525055,0.0004215263450728,0.0034575754651964,-0.0119649474519575,0.000707838520405045,-0.000966309659823022,0.00370028668737037,0.00262087420365672,-0.00836328547823336,-0.00512157668662194,-0.00772390478146539,-0.00108391185164719,-0.00336916634584368,-0.00393798507060911,0.00356207394827707,0.00756841527636153,-0.000587041713632657,-0.00234983663177701
"4",0.00850533057385432,-0.00818751676561192,-0.00373610560887405,-0.00864529710306243,0.00240084452810131,-0.00130967373299368,0.00286100189605883,0.0116075423066219,-0.0077042685463643,-0.00584909186129055,-0.0104065115682123,-0.0201566876223836,0.0145373928113778,-0.00520961733532169,0.0057503511582385,-0.00534699668818277,-0.000957353889003633,-0.00248976567394973
"5",0.00516871950055191,-0.00636057598265646,0.000279386339510815,0.0107329636080527,-0.0176983936494662,-0.000449283633188038,-0.00193331995773338,0.00441668106530832,0.00340403040140928,0.0114739353410037,0.000210584301257636,0.00208724372078994,-0.00571085092825278,0.00733731062146688,-0.00293731965547444,-0.0056289043496283,-0.0154681362652573,-0.000568726536881445
"6",-0.0137320503921671,0.0114592601397572,0.0010985683011501,0.0200551919650497,0.00952016646128667,0.00663619618148239,-0.0126688943527242,0.00157774326262511,-0.0156006176495363,0.00529178302004788,0.0210889719765689,-0.00804269468585933,0.0185654592474272,-0.00184356090707518,-0.0133301427469753,0.0158992193869802,-0.00910846549014973,0.0269149136749251
"7",0.0111352763944986,-0.00562453530693413,0.00169112904706926,-0.010651407499656,-0.000335706488885799,-0.00531472312042676,-0.00891957963234703,0.00350815767469396,0.00555968189346748,-0.000848023823320304,-0.00828243557858771,-0.0197330002813783,0.0173602960427831,0.0099820067271115,-0.00126947787941465,-0.00626690386980795,0.00595716347225781,-0.0224382709684656
"8",0.00395942356983459,-0.000110742143991309,0.00486808720347492,-0.00575877605601433,0.00518277492192786,-0.00331235593705335,0.00683159819094644,-0.000661744293230047,0.00624793843335647,-0.00392526751652461,-0.0162106771490041,-0.0187537324796198,0.00628712653782864,-0.00804733342323779,-0.00489096079989137,0.000182541668582792,0.00242949044602126,0.0119536851756271
"9",-0.0123957230664011,0.00999283170212012,-0.0266592533451645,-0.0108948635276076,0.0112562114347178,0.00322050438515866,-0.00911347136157226,0.00219253755748101,0.00106800625109255,-0.0160741360938492,-0.00313017205742229,0.0162957278640884,-0.0266437813470832,-0.00520228156076172,0.0171826842484576,0.0295227540497973,-0.00505846547302525,-0.00324197211015187
"10",0.00660160804801713,0.0129315283939178,5.68433883727773e-05,-0.00781867873327046,-0.0040378295779106,-0.00121981264878947,-0.0132048572317339,0.00848312467664035,-0.00316040655757293,-0.00549040014471599,-0.0119262291947155,-0.0110568151435588,0.00779856156653119,0.00909318434052758,-0.0134488802238981,0.0051418494216502,0.0028060736590613,0.00671598031012222
